type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-10 19:25:57,6.22644500,-75.58353167,2.20,1478.310,23.990,0.072,190,20,43,20230510-142557,GPS Logger: 20230510-142557
T,2023-05-10 19:25:58,6.22643833,-75.58352667,1.90,1479.310,23.990,0.078,190,21,43,,
T,2023-05-10 19:25:59,6.22643167,-75.58351833,1.80,1482.110,23.990,0.062,190,23,43,,
T,2023-05-10 19:26:00,6.22643167,-75.58351500,1.70,1483.310,23.990,0.050,190,25,43,,
T,2023-05-10 19:26:01,6.22643667,-75.58351000,1.60,1484.310,23.990,0.030,190,24,43,,
T,2023-05-10 19:26:02,6.22643500,-75.58350833,1.70,1484.410,23.990,0.265,190,25,43,,
T,2023-05-10 19:26:03,6.22643500,-75.58350833,1.70,1484.310,23.990,0.140,190,25,43,,
T,2023-05-10 19:26:04,6.22643667,-75.58350667,1.80,1484.410,23.990,0.124,190,24,43,,
T,2023-05-10 19:26:05,6.22643500,-75.58350500,1.80,1484.210,23.990,0.217,190,24,43,,
T,2023-05-10 19:26:06,6.22643333,-75.58350167,1.90,1484.310,23.990,0.178,346,24,43,,
T,2023-05-10 19:26:07,6.22643167,-75.58350000,1.90,1484.610,23.990,0.022,43,26,43,,
T,2023-05-10 19:26:08,6.22642833,-75.58349667,1.90,1485.310,23.990,0.215,241,26,43,,
T,2023-05-10 19:26:09,6.22642000,-75.58349667,1.80,1486.910,23.990,0.151,226,25,43,,
T,2023-05-10 19:26:11,6.22641667,-75.58350000,1.80,1490.310,23.990,0.121,315,26,43,,
T,2023-05-10 19:26:12,6.22641667,-75.58350333,1.80,1490.610,23.990,0.056,122,26,43,,
T,2023-05-10 19:26:13,6.22641500,-75.58350167,1.80,1490.510,23.990,0.039,268,25,43,,
T,2023-05-10 19:26:14,6.22641167,-75.58349833,1.90,1490.610,23.990,0.109,329,25,43,,
