type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-04 18:55:43,6.24750333,-75.59894500,10.10,1585.071,24.029,0.000,,6,39,20230504-135543,GPS Logger: 20230504-135543
T,2023-05-04 18:55:44,6.24747500,-75.59893333,10.40,1587.371,24.029,0.000,,6,39,,
T,2023-05-04 18:55:45,6.24743167,-75.59893500,10.30,1585.371,24.029,0.000,,7,39,,
T,2023-05-04 18:55:46,6.24740833,-75.59893667,10.30,1586.570,24.030,0.000,,7,39,,
T,2023-05-04 18:55:47,6.24738500,-75.59894500,10.10,1584.670,24.030,0.000,,8,39,,
T,2023-05-04 18:55:47,6.24744833,-75.59883333,8.40,1592.471,24.029,0.000,,8,39,,
T,2023-05-04 18:55:48,6.24731667,-75.59869667,8.30,1595.172,24.028,0.000,,7,39,,
T,2023-05-04 18:55:49,6.24733500,-75.59862500,8.10,1601.672,24.028,0.000,,7,39,,
T,2023-05-04 18:55:50,6.24736333,-75.59856000,7.90,1605.072,24.028,0.000,,8,39,,
T,2023-05-04 18:55:51,6.24741333,-75.59848500,7.70,1607.673,24.027,0.000,,7,39,,
T,2023-05-04 18:55:52,6.24745833,-75.59842667,7.60,1608.373,24.027,0.000,,7,39,,
T,2023-05-04 18:55:53,6.24745667,-75.59840000,7.10,1585.473,24.027,0.000,,8,39,,
T,2023-05-04 18:55:54,6.24749000,-75.59834833,7.00,1579.874,24.026,7.668,54,8,39,,
T,2023-05-04 18:55:55,6.24754000,-75.59830667,6.90,1575.874,24.026,7.696,53,8,39,,
T,2023-05-04 18:55:56,6.24760833,-75.59823667,6.90,1567.175,24.025,7.587,52,7,39,,
T,2023-05-04 18:55:57,6.24765667,-75.59819167,6.80,1558.375,24.025,7.282,51,7,39,,
T,2023-05-04 18:55:58,6.24773333,-75.59816833,6.80,1555.975,24.025,5.885,37,7,39,,
T,2023-05-04 18:55:59,6.24776667,-75.59812167,6.70,1551.375,24.025,6.255,48,7,39,,
T,2023-05-04 18:56:00,6.24780000,-75.59808333,6.60,1545.176,24.024,2.385,53,9,39,,
T,2023-05-04 18:56:01,6.24781167,-75.59804667,6.50,1538.276,24.024,1.372,77,9,39,,
T,2023-05-04 18:56:02,6.24781167,-75.59801833,6.40,1535.576,24.024,1.208,102,9,39,,
T,2023-05-04 18:56:04,6.24780833,-75.59799167,5.50,1534.276,24.024,0.547,122,9,39,,
T,2023-05-04 18:56:05,6.24779333,-75.59799000,5.30,1532.476,24.024,0.348,191,9,39,,
T,2023-05-04 18:56:06,6.24778500,-75.59798833,5.20,1531.176,24.024,0.089,195,10,39,,
T,2023-05-04 18:56:07,6.24777500,-75.59799000,5.10,1529.476,24.024,0.231,151,10,39,,
T,2023-05-04 18:56:08,6.24778333,-75.59797667,4.90,1528.076,24.024,0.065,53,10,39,,
T,2023-05-04 18:56:09,6.24779000,-75.59796833,4.80,1527.676,24.024,0.498,351,10,39,,
T,2023-05-04 18:56:10,6.24779833,-75.59795833,4.70,1527.376,24.024,0.814,12,12,39,,
T,2023-05-04 18:56:11,6.24780167,-75.59794833,4.50,1527.076,24.024,0.551,54,11,39,,
T,2023-05-04 18:56:12,6.24778167,-75.59793833,3.50,1523.476,24.024,0.436,138,11,39,,
T,2023-05-04 18:56:13,6.24778167,-75.59794000,3.10,1520.776,24.024,0.000,,11,39,,
T,2023-05-04 18:56:14,6.24779500,-75.59794000,2.90,1518.076,24.024,0.000,,15,39,,
T,2023-05-04 18:56:15,6.24780000,-75.59792833,2.80,1513.676,24.024,0.468,62,15,39,,
T,2023-05-04 18:56:16,6.24783000,-75.59790333,2.80,1513.377,24.023,0.848,45,14,39,,
T,2023-05-04 18:56:17,6.24786500,-75.59787500,2.70,1513.877,24.023,4.562,49,15,39,,
T,2023-05-04 18:56:18,6.24790000,-75.59781333,2.70,1512.777,24.023,6.811,62,16,39,,
T,2023-05-04 18:56:19,6.24793167,-75.59775167,2.80,1512.678,24.022,7.283,65,16,39,,
T,2023-05-04 18:56:20,6.24795833,-75.59768333,3.00,1512.578,24.022,7.850,69,16,39,,
T,2023-05-04 18:56:21,6.24798667,-75.59761167,2.90,1512.578,24.022,8.012,68,15,39,,
T,2023-05-04 18:56:22,6.24800833,-75.59753000,2.90,1511.979,24.021,8.232,69,12,39,,
T,2023-05-04 18:56:23,6.24803333,-75.59743667,2.80,1511.479,24.021,9.614,74,13,39,,
T,2023-05-04 18:56:24,6.24805667,-75.59734000,2.80,1510.880,24.020,9.627,76,13,39,,
T,2023-05-04 18:56:25,6.24806500,-75.59724333,2.80,1510.181,24.019,9.606,82,13,39,,
T,2023-05-04 18:56:26,6.24807167,-75.59714667,2.90,1509.681,24.019,9.574,83,13,39,,
T,2023-05-04 18:56:27,6.24807333,-75.59705333,3.00,1508.882,24.018,9.280,84,13,39,,
T,2023-05-04 18:56:28,6.24805833,-75.59696500,3.00,1508.782,24.018,9.489,93,13,39,,
T,2023-05-04 18:56:29,6.24804500,-75.59687000,3.10,1508.482,24.018,10.089,95,13,39,,
T,2023-05-04 18:56:30,6.24803000,-75.59675167,3.10,1508.483,24.017,11.455,96,12,39,,
T,2023-05-04 18:56:31,6.24801667,-75.59662000,3.00,1508.484,24.016,12.035,97,11,39,,
T,2023-05-04 18:56:32,6.24798667,-75.59649667,3.00,1508.784,24.016,12.836,100,12,39,,
T,2023-05-04 18:56:33,6.24796167,-75.59637167,3.00,1509.185,24.015,13.661,99,12,39,,
T,2023-05-04 18:56:34,6.24794167,-75.59624333,3.10,1509.486,24.014,14.169,98,11,39,,
T,2023-05-04 18:56:35,6.24792833,-75.59611000,3.00,1509.486,24.014,14.294,97,10,39,,
T,2023-05-04 18:56:36,6.24791333,-75.59597667,2.90,1509.387,24.013,13.727,97,11,39,,
T,2023-05-04 18:56:37,6.24789667,-75.59585333,2.90,1509.187,24.013,13.259,96,10,39,,
T,2023-05-04 18:56:38,6.24789167,-75.59573000,2.80,1508.888,24.012,12.634,97,10,39,,
T,2023-05-04 18:56:39,6.24788000,-75.59562000,2.90,1508.589,24.011,12.108,96,10,39,,
T,2023-05-04 18:56:40,6.24787000,-75.59551333,3.00,1507.989,24.011,11.971,94,11,39,,
T,2023-05-04 18:56:41,6.24787167,-75.59542667,3.00,1507.490,24.010,11.387,91,11,39,,
T,2023-05-04 18:56:42,6.24788500,-75.59533000,3.30,1507.790,24.010,11.179,87,12,39,,
T,2023-05-04 18:56:43,6.24792000,-75.59525333,3.50,1507.991,24.009,10.581,81,9,39,,
T,2023-05-04 18:56:44,6.24796333,-75.59520167,3.60,1507.891,24.009,9.810,74,10,39,,
T,2023-05-04 18:56:45,6.24803500,-75.59516833,3.60,1508.091,24.009,9.277,64,11,39,,
T,2023-05-04 18:56:46,6.24810333,-75.59514500,3.70,1508.292,24.008,8.537,55,11,39,,
T,2023-05-04 18:56:47,6.24819500,-75.59514000,3.90,1508.492,24.008,8.299,42,10,39,,
