type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-02-17 13:10:21.265,6.37731833,-75.44989500,3.80,1430.683,22.917,0.125,162,10,28,20230217-081021,GPS Logger: 20230217-081021 - Suzuki_Vstrom_Viaje_5
T,2023-02-17 13:10:23,6.37726500,-75.44985833,3.10,1430.883,22.917,0.199,253,14,28,,
T,2023-02-17 13:10:24,6.37725667,-75.44986833,2.90,1429.783,22.917,0.200,245,14,28,,
T,2023-02-17 13:10:25,6.37728000,-75.44987000,2.70,1429.683,22.917,0.202,279,15,28,,
T,2023-02-17 13:10:26,6.37729833,-75.44987333,2.60,1431.183,22.917,0.000,,14,28,,
T,2023-02-17 13:10:27,6.37730333,-75.44987667,2.60,1431.583,22.917,0.217,294,14,28,,
T,2023-02-17 13:10:28,6.37730667,-75.44988667,2.50,1431.883,22.917,0.488,212,15,28,,
T,2023-02-17 13:10:29,6.37731667,-75.44989167,2.40,1432.383,22.917,0.317,210,15,28,,
T,2023-02-17 13:10:30,6.37732500,-75.44989833,2.40,1432.983,22.917,0.317,174,15,28,,
T,2023-02-17 13:10:31,6.37733833,-75.44990167,2.30,1433.883,22.917,0.151,176,15,28,,
T,2023-02-17 13:10:32,6.37735333,-75.44990667,2.20,1434.983,22.917,0.121,324,16,28,,
T,2023-02-17 13:10:33,6.37736167,-75.44991333,2.20,1435.583,22.917,0.123,334,15,28,,
T,2023-02-17 13:10:34,6.37737167,-75.44991833,2.10,1436.283,22.917,0.148,308,16,28,,
T,2023-02-17 13:10:35,6.37737833,-75.44992333,2.10,1436.483,22.917,0.237,326,17,28,,
T,2023-02-17 13:10:36,6.37738667,-75.44992833,2.10,1436.683,22.917,0.239,323,16,28,,
T,2023-02-17 13:10:37,6.37739333,-75.44993333,2.10,1436.883,22.917,0.248,338,16,28,,
T,2023-02-17 13:10:38,6.37740167,-75.44993500,2.10,1436.683,22.917,0.230,341,16,28,,
T,2023-02-17 13:10:39,6.37740833,-75.44994000,2.10,1436.883,22.917,0.226,340,17,28,,
T,2023-02-17 13:10:40,6.37742167,-75.44993167,2.50,1435.983,22.917,0.218,357,15,28,,
T,2023-02-17 13:10:41,6.37743000,-75.44992833,2.40,1435.283,22.917,0.221,4,14,28,,
T,2023-02-17 13:10:42,6.37742500,-75.44992833,2.40,1435.183,22.917,0.232,2,16,28,,
T,2023-02-17 13:10:43,6.37742333,-75.44993167,2.30,1435.183,22.917,0.241,8,18,28,,
T,2023-02-17 13:10:44,6.37742500,-75.44993500,2.30,1435.283,22.917,0.251,12,18,28,,
T,2023-02-17 13:10:45,6.37742667,-75.44993833,2.20,1435.083,22.917,0.243,9,18,28,,
T,2023-02-17 13:10:46,6.37743000,-75.44994000,2.10,1435.083,22.917,0.000,,18,28,,
