type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-04-24 11:43:46.421,6.28034500,-75.58985333,2.40,1621.192,23.908,0.217,231,16,46,20230424-064346,GPS Logger: 20230424-064346 - Kymco_Agility_go_Ruta8
T,2023-04-24 11:43:47.420,6.28034000,-75.58986167,2.10,1621.092,23.908,0.030,199,16,46,,
T,2023-04-24 11:43:48.418,6.28033333,-75.58987167,2.10,1620.692,23.908,0.022,218,16,46,,
T,2023-04-24 11:43:49.424,6.28033000,-75.58986167,2.00,1620.392,23.908,0.061,138,16,46,,
T,2023-04-24 11:43:51,6.28032500,-75.58986333,2.00,1620.192,23.908,0.038,96,18,46,,
T,2023-04-24 11:43:52,6.28031833,-75.58986500,2.00,1620.192,23.908,0.358,265,18,46,,
T,2023-04-24 11:43:53,6.28031167,-75.58986167,2.00,1620.092,23.908,0.289,216,19,46,,
T,2023-04-24 11:43:54,6.28030500,-75.58986500,2.00,1619.992,23.908,0.392,209,19,46,,
T,2023-04-24 11:43:55,6.28030000,-75.58986667,1.90,1619.892,23.908,0.306,217,20,46,,
T,2023-04-24 11:43:56,6.28029167,-75.58986667,1.90,1619.792,23.908,0.418,191,20,46,,
T,2023-04-24 11:43:57,6.28028833,-75.58986500,1.90,1619.692,23.908,0.279,186,20,46,,
T,2023-04-24 11:43:58,6.28028500,-75.58986500,1.80,1619.592,23.908,0.183,197,20,48,,
T,2023-04-24 11:43:59,6.28028167,-75.58986667,1.80,1619.592,23.908,0.108,183,22,48,,
T,2023-04-24 11:44:00,6.28028167,-75.58986667,1.80,1619.592,23.908,0.023,127,22,48,,
T,2023-04-24 11:44:01,6.28027667,-75.58987000,1.70,1619.492,23.908,0.248,217,22,48,,
T,2023-04-24 11:44:02,6.28027667,-75.58987167,1.70,1619.492,23.908,0.216,31,22,48,,
T,2023-04-24 11:44:03,6.28026833,-75.58987500,2.60,1618.892,23.908,0.216,46,23,48,,
T,2023-04-24 11:44:04,6.28028167,-75.58988167,2.30,1619.092,23.908,0.234,313,23,49,,
T,2023-04-24 11:44:05,6.28029500,-75.58989167,2.10,1619.292,23.908,0.311,322,23,49,,
T,2023-04-24 11:44:06,6.28030833,-75.58990500,1.90,1619.392,23.908,0.474,294,23,49,,
T,2023-04-24 11:44:07,6.28032667,-75.58993500,2.00,1619.392,23.908,0.747,291,23,49,,
T,2023-04-24 11:44:08,6.28034333,-75.58996500,1.90,1619.492,23.908,1.106,292,23,50,,
T,2023-04-24 11:44:09,6.28036000,-75.58999500,1.80,1619.592,23.908,1.481,293,23,50,,
T,2023-04-24 11:44:10,6.28037667,-75.59002333,1.80,1619.592,23.908,1.889,301,23,50,,
T,2023-04-24 11:44:11,6.28039333,-75.59004667,1.70,1619.791,23.909,2.215,317,22,50,,
T,2023-04-24 11:44:12,6.28041667,-75.59006500,1.70,1619.991,23.909,2.597,328,22,50,,
T,2023-04-24 11:44:13,6.28045000,-75.59008500,1.90,1620.091,23.909,3.028,329,21,50,,
T,2023-04-24 11:44:14,6.28047500,-75.59010333,1.90,1620.291,23.909,3.350,327,21,50,,
T,2023-04-24 11:44:15,6.28049333,-75.59012167,2.00,1620.691,23.909,3.550,322,21,50,,
T,2023-04-24 11:44:16,6.28051667,-75.59013667,2.00,1621.391,23.909,3.677,323,22,50,,
T,2023-04-24 11:44:17,6.28054833,-75.59016333,2.00,1621.691,23.909,3.818,321,22,50,,
T,2023-04-24 11:44:18,6.28058167,-75.59018667,2.50,1620.991,23.909,3.987,323,23,50,,
T,2023-04-24 11:44:19,6.28062833,-75.59022667,2.40,1620.491,23.909,4.210,327,23,50,,
T,2023-04-24 11:44:20,6.28069667,-75.59026833,2.20,1620.691,23.909,4.487,326,22,50,,
T,2023-04-24 11:44:21,6.28074833,-75.59030500,2.20,1620.891,23.909,4.802,331,23,50,,
T,2023-04-24 11:44:22,6.28079833,-75.59033667,2.10,1621.291,23.909,5.028,330,23,50,,
T,2023-04-24 11:44:23,6.28083500,-75.59035500,2.10,1622.191,23.909,4.997,338,24,49,,
T,2023-04-24 11:44:24,6.28085833,-75.59036167,2.00,1623.491,23.909,4.938,337,24,50,,
T,2023-04-24 11:44:25,6.28087667,-75.59036167,2.40,1623.891,23.909,4.896,330,24,50,,
T,2023-04-24 11:44:26,6.28088333,-75.59036000,2.20,1624.891,23.909,1.339,57,25,50,,
T,2023-04-24 11:44:27,6.28088500,-75.59034500,2.00,1625.591,23.909,1.182,92,25,50,,
T,2023-04-24 11:44:28,6.28088000,-75.59032833,1.90,1626.791,23.909,1.234,109,25,50,,
T,2023-04-24 11:44:29,6.28087333,-75.59031000,2.00,1627.791,23.909,1.663,117,25,50,,
T,2023-04-24 11:44:30,6.28086667,-75.59029333,2.10,1629.191,23.909,1.186,120,25,50,,
T,2023-04-24 11:44:31,6.28086333,-75.59027667,2.20,1630.091,23.909,0.784,98,25,50,,
T,2023-04-24 11:44:32,6.28086333,-75.59026500,2.20,1631.191,23.909,0.793,168,25,50,,
T,2023-04-24 11:44:33,6.28086167,-75.59025833,2.20,1632.291,23.909,0.000,,25,50,,
T,2023-04-24 11:44:34,6.28086333,-75.59026333,2.10,1633.891,23.909,0.000,,23,50,,
T,2023-04-24 11:44:35,6.28086333,-75.59026667,2.00,1634.491,23.909,0.000,,23,50,,
T,2023-04-24 11:44:36,6.28086333,-75.59026667,2.10,1634.491,23.909,0.000,,23,50,,
T,2023-04-24 11:44:37,6.28087333,-75.59025667,2.00,1634.892,23.908,0.680,29,23,50,,
T,2023-04-24 11:44:38,6.28088000,-75.59025000,2.00,1635.292,23.908,0.563,194,23,50,,
T,2023-04-24 11:44:39,6.28088500,-75.59024833,1.90,1635.192,23.908,0.410,211,23,50,,
T,2023-04-24 11:44:40,6.28088500,-75.59024500,1.90,1635.592,23.908,0.000,,22,50,,
T,2023-04-24 11:44:41,6.28088500,-75.59024333,1.90,1635.692,23.908,0.000,,22,50,,
T,2023-04-24 11:44:42,6.28088333,-75.59024167,1.90,1635.592,23.908,0.000,,22,50,,
T,2023-04-24 11:44:43,6.28088333,-75.59024167,1.80,1635.592,23.908,0.000,,23,50,,
T,2023-04-24 11:44:44,6.28088333,-75.59024167,1.80,1635.592,23.908,0.000,,22,50,,
T,2023-04-24 11:44:45,6.28088333,-75.59024167,1.80,1635.592,23.908,0.000,,21,50,,
T,2023-04-24 11:44:46,6.28088333,-75.59024167,1.80,1635.592,23.908,0.000,,22,50,,
T,2023-04-24 11:44:47,6.28088333,-75.59024167,1.80,1635.592,23.908,0.000,,21,50,,
T,2023-04-24 11:44:48,6.28088333,-75.59024167,2.50,1635.592,23.908,0.000,,22,50,,
