type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-12 01:11:34,6.24594753,-75.56698741,3.87,1503.840,23.866,0.000,,20,31,20230511-201134,GPS Logger: 20230511-201134 - 2021_yamaha250_ruta10
T,2023-05-12 01:11:35,6.24594920,-75.56699050,4.17,1504.276,23.866,0.000,,22,31,,
T,2023-05-12 01:11:36,6.24595242,-75.56698996,4.41,1505.270,23.866,0.000,,22,31,,
T,2023-05-12 01:11:37,6.24595544,-75.56699154,4.44,1505.928,23.866,0.000,,22,31,,
T,2023-05-12 01:11:38,6.24595667,-75.56699432,4.47,1506.167,23.866,0.000,,22,31,,
T,2023-05-12 01:11:39,6.24595909,-75.56700177,4.45,1507.256,23.866,0.000,,19,31,,
T,2023-05-12 01:11:40,6.24595993,-75.56700105,4.48,1507.209,23.866,0.000,,19,31,,
T,2023-05-12 01:11:41,6.24596064,-75.56700072,4.35,1507.424,23.866,0.000,,17,31,,
T,2023-05-12 01:11:42,6.24596020,-75.56700058,4.24,1507.284,23.866,0.000,,16,31,,
T,2023-05-12 01:11:43,6.24596008,-75.56700048,4.16,1507.289,23.866,0.000,,15,31,,
T,2023-05-12 01:11:44,6.24596013,-75.56700095,4.14,1507.307,23.866,0.000,,15,31,,
T,2023-05-12 01:11:45,6.24597326,-75.56699786,4.19,1507.430,23.866,1.850,13,15,31,,
T,2023-05-12 01:11:46,6.24599005,-75.56700496,4.10,1506.817,23.866,2.170,348,18,31,,
T,2023-05-12 01:11:47,6.24600764,-75.56700317,3.92,1506.986,23.866,2.010,22,20,31,,
T,2023-05-12 01:11:48,6.24602803,-75.56699502,3.94,1505.789,23.866,2.750,37,20,31,,
T,2023-05-12 01:11:49,6.24605571,-75.56698778,3.90,1504.732,23.866,2.650,33,20,31,,
T,2023-05-12 01:11:50,6.24607489,-75.56697573,3.95,1504.499,23.866,2.690,36,20,31,,
