type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-10 13:24:19,6.34263318,-75.57580153,8.58,1522.778,23.692,0.000,,8,36,20230310-082419,GPS Logger: 20230310-082419 - Bajaj_Pulsar180_Viaje_5
T,2023-03-10 13:24:20,6.34263349,-75.57579930,7.50,1523.835,23.692,0.000,,7,34,,
T,2023-03-10 13:24:21,6.34263095,-75.57579908,6.43,1524.808,23.692,0.000,,7,34,,
T,2023-03-10 13:24:22,6.34263041,-75.57580088,6.43,1524.032,23.692,0.000,,7,34,,
T,2023-03-10 13:24:23,6.34263012,-75.57580173,6.43,1524.047,23.692,0.000,,8,34,,
T,2023-03-10 13:24:24,6.34262993,-75.57580217,6.43,1524.104,23.692,0.000,,8,34,,
T,2023-03-10 13:24:25,6.34262991,-75.57580246,7.50,1524.076,23.692,0.000,,6,34,,
T,2023-03-10 13:24:26,6.34262997,-75.57580268,7.50,1523.989,23.692,0.000,,6,34,,
T,2023-03-10 13:24:27,6.34262999,-75.57580275,9.65,1523.999,23.692,0.000,,6,34,,
T,2023-03-10 13:24:28,6.34262984,-75.57580262,10.72,1524.090,23.692,0.000,,6,34,,
T,2023-03-10 13:24:29,6.34262976,-75.57580256,12.86,1524.092,23.692,0.000,,5,34,,
T,2023-03-10 13:24:30,6.34262973,-75.57580253,13.94,1524.090,23.692,0.000,,5,34,,
T,2023-03-10 13:24:31,6.34262971,-75.57580253,16.08,1524.088,23.692,0.000,,5,34,,
T,2023-03-10 13:24:32,6.34262970,-75.57580251,18.22,1524.092,23.692,0.000,,5,34,,
T,2023-03-10 13:24:33,6.34262970,-75.57580251,21.44,1524.091,23.692,0.000,,5,34,,
T,2023-03-10 13:24:34,6.34262970,-75.57580251,24.66,1524.092,23.692,0.000,,5,34,,
T,2023-03-10 13:24:35,6.34262970,-75.57580251,31.09,1524.092,23.692,0.000,,4,34,,
T,2023-03-10 13:24:36,6.34262960,-75.57580240,34.30,1524.148,23.692,0.000,,4,34,,
T,2023-03-10 13:24:37,6.34262955,-75.57580235,33.23,1524.147,23.692,0.000,,4,34,,
T,2023-03-10 13:24:38,6.34262953,-75.57580233,36.45,1524.147,23.692,0.000,,5,34,,
T,2023-03-10 13:24:39,6.34262952,-75.57580232,39.66,1524.147,23.692,0.000,,5,34,,
T,2023-03-10 13:24:40,6.34262950,-75.57580231,42.88,1524.148,23.692,0.000,,5,34,,
T,2023-03-10 13:24:41,6.34262948,-75.57580230,55.74,1524.150,23.692,0.000,,4,34,,
T,2023-03-10 13:24:42,6.34262947,-75.57580230,56.82,1524.150,23.692,0.000,,4,34,,
T,2023-03-10 13:24:43,6.34262946,-75.57580230,68.61,1524.150,23.692,0.000,,2,34,,
T,2023-03-10 13:24:44,6.34262946,-75.57580229,82.54,1524.151,23.692,0.000,,2,34,,
T,2023-03-10 13:24:45,6.34262945,-75.57580229,98.62,1524.152,23.692,0.000,,2,34,,
T,2023-03-10 13:24:46,6.34262944,-75.57580229,115.78,1524.152,23.692,0.000,,2,34,,
T,2023-03-10 13:24:47,6.34262944,-75.57580229,134.00,1524.152,23.692,0.000,,2,34,,
T,2023-03-10 13:24:48,6.34261879,-75.57585139,156.51,1524.820,23.692,0.150,255,2,34,,
T,2023-03-10 13:24:51,6.34262944,-75.57580230,196.18,1524.151,23.692,0.000,,,34,,
T,2023-03-10 13:24:52,6.34262944,-75.57580230,179.02,1524.153,23.692,0.000,,2,34,,
T,2023-03-10 13:24:53,6.34262944,-75.57580230,198.32,1524.153,23.692,0.000,,2,34,,
T,2023-03-10 13:24:54,6.34262944,-75.57580230,218.69,1524.153,23.692,0.000,,2,34,,
T,2023-03-10 13:24:55,6.34262944,-75.57580230,240.13,1524.153,23.692,0.000,,2,34,,
T,2023-03-10 13:24:56,6.34262944,-75.57580231,262.64,1524.153,23.692,0.000,,2,34,,
T,2023-03-10 13:25:10,6.34265502,-75.57582689,23.58,1521.140,23.692,2.830,29,12,34,,
T,2023-03-10 13:25:11,6.34267602,-75.57599939,19.30,1528.170,23.693,2.320,33,13,34,,
T,2023-03-10 13:25:12,6.34272009,-75.57600828,15.01,1522.411,23.693,3.040,51,13,34,,
T,2023-03-10 13:25:13,6.34278249,-75.57601806,10.72,1513.352,23.693,4.640,61,14,34,,
T,2023-03-10 13:25:14,6.34292204,-75.57607347,9.65,1507.278,23.693,6.550,52,15,34,,
T,2023-03-10 13:25:15,6.34301929,-75.57605681,8.58,1509.534,23.692,5.920,48,18,34,,
T,2023-03-10 13:25:16,6.34308210,-75.57602863,7.50,1506.313,23.692,4.590,58,18,34,,
T,2023-03-10 13:25:17,6.34315126,-75.57602316,6.43,1504.333,23.692,4.530,52,18,34,,
T,2023-03-10 13:25:18,6.34321491,-75.57602160,5.36,1501.523,23.692,3.990,52,18,34,,
T,2023-03-10 13:25:19,6.34327051,-75.57599892,5.36,1500.298,23.691,3.810,54,18,34,,
T,2023-03-10 13:25:20,6.34331905,-75.57601733,4.29,1497.602,23.691,1.860,33,17,34,,
T,2023-03-10 13:25:21,6.34335790,-75.57602321,4.29,1494.870,23.691,1.980,39,18,34,,
T,2023-03-10 13:25:22,6.34339209,-75.57600404,3.22,1495.944,23.691,3.410,57,19,34,,
T,2023-03-10 13:25:23,6.34341812,-75.57597757,3.22,1495.049,23.691,4.060,70,20,34,,
T,2023-03-10 13:25:24,6.34341106,-75.57594242,3.22,1494.244,23.691,5.440,102,20,34,,
T,2023-03-10 13:25:25,6.34340499,-75.57591914,3.22,1491.340,23.691,4.360,108,20,34,,
T,2023-03-10 13:25:26,6.34336169,-75.57587553,3.22,1488.298,23.691,6.860,133,20,34,,
T,2023-03-10 13:25:27,6.34331903,-75.57582684,3.22,1486.448,23.690,7.640,134,20,34,,
T,2023-03-10 13:25:28,6.34328086,-75.57578321,4.29,1484.947,23.690,7.180,126,20,34,,
T,2023-03-10 13:25:29,6.34324091,-75.57573882,3.22,1483.614,23.690,7.150,129,20,34,,
T,2023-03-10 13:25:30,6.34318785,-75.57569365,3.22,1481.900,23.690,7.680,131,20,34,,
T,2023-03-10 13:25:31,6.34313154,-75.57564008,3.22,1480.719,23.690,8.720,132,20,34,,
T,2023-03-10 13:25:32,6.34307458,-75.57557966,4.29,1480.251,23.690,8.960,132,20,34,,
T,2023-03-10 13:25:33,6.34302165,-75.57551910,4.29,1481.143,23.689,8.840,131,20,34,,
T,2023-03-10 13:25:34,6.34296733,-75.57546213,3.22,1479.779,23.689,9.000,128,20,34,,
T,2023-03-10 13:25:35,6.34291758,-75.57540229,3.22,1479.388,23.689,8.730,128,20,34,,
T,2023-03-10 13:25:36,6.34286996,-75.57534259,3.22,1479.063,23.689,8.220,129,20,34,,
T,2023-03-10 13:25:37,6.34282440,-75.57529416,4.29,1478.276,23.689,7.050,128,20,34,,
T,2023-03-10 13:25:38,6.34278294,-75.57525050,3.22,1478.620,23.689,6.380,128,20,34,,
T,2023-03-10 13:25:39,6.34276408,-75.57519187,3.22,1478.502,23.688,5.900,116,20,34,,
