type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-04 16:31:05,6.22576531,-75.57156014,9.09,1497.496,23.929,0.000,,22,29,20230304-113105,GPS Logger: 20230304-113105 - Fz16-5
T,2023-03-04 16:31:06,6.22575119,-75.57156647,8.38,1497.875,23.929,0.000,,22,28,,
T,2023-03-04 16:31:07,6.22572987,-75.57158257,7.53,1498.096,23.929,0.000,,22,30,,
T,2023-03-04 16:31:08,6.22572259,-75.57158828,6.70,1500.153,23.929,0.000,,22,29,,
T,2023-03-04 16:31:09,6.22572611,-75.57158523,6.61,1500.596,23.929,0.000,,22,29,,
T,2023-03-04 16:31:10,6.22572913,-75.57158132,6.56,1500.587,23.929,0.000,,22,30,,
T,2023-03-04 16:31:11,6.22572619,-75.57158409,6.24,1501.274,23.929,0.000,,21,30,,
T,2023-03-04 16:31:12,6.22572602,-75.57158434,6.00,1501.415,23.929,0.000,,22,30,,
T,2023-03-04 16:31:13,6.22572198,-75.57158597,5.95,1501.937,23.929,0.230,177,22,30,,
T,2023-03-04 16:31:14,6.22572319,-75.57158168,5.72,1502.104,23.929,0.000,,22,31,,
T,2023-03-04 16:31:15,6.22572612,-75.57158135,5.51,1502.289,23.929,0.000,,19,31,,
T,2023-03-04 16:31:16,6.22572620,-75.57157946,5.37,1502.510,23.929,0.000,,23,33,,
T,2023-03-04 16:31:17,6.22572330,-75.57158279,5.16,1502.438,23.929,0.000,,23,33,,
T,2023-03-04 16:31:18,6.22572466,-75.57158517,4.94,1502.337,23.929,0.000,,20,32,,
T,2023-03-04 16:31:19,6.22572551,-75.57158290,4.78,1502.471,23.929,0.000,,19,32,,
T,2023-03-04 16:31:20,6.22572298,-75.57158365,4.51,1502.703,23.929,0.000,,19,32,,
T,2023-03-04 16:31:21,6.22572297,-75.57158480,4.50,1502.976,23.929,0.000,,20,32,,
T,2023-03-04 16:31:22,6.22572281,-75.57158639,4.59,1502.933,23.929,0.000,,20,32,,
T,2023-03-04 16:31:23,6.22572374,-75.57158895,4.45,1502.986,23.929,0.000,,20,32,,
T,2023-03-04 16:31:24,6.22572300,-75.57158997,4.43,1503.013,23.929,0.000,,21,33,,
T,2023-03-04 16:31:25,6.22572310,-75.57158998,4.25,1503.054,23.929,0.000,,21,33,,
T,2023-03-04 16:31:26,6.22572239,-75.57159047,4.11,1503.185,23.929,0.000,,18,31,,
T,2023-03-04 16:31:27,6.22572078,-75.57159204,3.98,1503.345,23.929,0.000,,19,32,,
T,2023-03-04 16:31:28,6.22572073,-75.57159203,3.97,1503.327,23.929,0.000,,18,30,,
T,2023-03-04 16:31:29,6.22572073,-75.57159203,3.95,1503.329,23.929,0.000,,19,32,,
T,2023-03-04 16:31:30,6.22572313,-75.57160506,3.89,1503.243,23.930,1.720,283,18,32,,
