type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-12 13:52:31.175,6.25848333,-75.55144333,2.70,1640.642,23.758,0.326,60,17,40,20230512-085231,GPS Logger: 20230512-085231 - Viaje 15
T,2023-05-12 13:52:32.173,6.25849833,-75.55147000,2.30,1640.642,23.758,0.134,310,18,40,,
T,2023-05-12 13:52:34,6.25850333,-75.55148000,2.30,1640.442,23.758,0.338,277,19,40,,
T,2023-05-12 13:52:35,6.25850167,-75.55148167,2.30,1640.342,23.758,0.223,283,19,40,,
T,2023-05-12 13:52:36,6.25849833,-75.55148167,2.30,1640.242,23.758,0.212,244,19,40,,
T,2023-05-12 13:52:37,6.25849333,-75.55147500,2.20,1639.942,23.758,0.251,197,21,40,,
T,2023-05-12 13:52:38,6.25849167,-75.55147500,2.30,1639.842,23.758,0.240,182,21,40,,
T,2023-05-12 13:52:39,6.25849167,-75.55146667,2.30,1639.742,23.758,0.180,141,21,40,,
T,2023-05-12 13:52:40,6.25849000,-75.55146000,2.20,1639.642,23.758,0.245,119,21,40,,
T,2023-05-12 13:52:41,6.25849000,-75.55145500,2.20,1639.642,23.758,0.291,113,21,40,,
T,2023-05-12 13:52:42,6.25849000,-75.55144833,2.20,1639.642,23.758,0.298,122,21,40,,
T,2023-05-12 13:52:43,6.25848667,-75.55144667,2.20,1639.642,23.758,0.237,128,21,40,,
T,2023-05-12 13:52:44,6.25848167,-75.55143833,2.20,1639.542,23.758,0.471,163,21,40,,
T,2023-05-12 13:52:45,6.25847333,-75.55143167,2.30,1639.542,23.758,0.295,171,21,40,,
T,2023-05-12 13:52:46,6.25846333,-75.55142167,2.30,1639.542,23.758,0.340,160,21,40,,
T,2023-05-12 13:52:47,6.25846000,-75.55141833,2.30,1639.442,23.758,0.364,160,23,40,,
T,2023-05-12 13:52:48,6.25845500,-75.55140833,2.30,1639.442,23.758,0.388,140,21,40,,
T,2023-05-12 13:52:49,6.25845000,-75.55139667,2.30,1639.442,23.758,0.418,125,19,40,,
T,2023-05-12 13:52:50,6.25844667,-75.55138833,2.30,1639.442,23.758,0.470,128,21,40,,
T,2023-05-12 13:52:51,6.25844167,-75.55138333,2.30,1639.442,23.758,0.493,129,20,40,,
T,2023-05-12 13:52:52,6.25844167,-75.55137833,2.30,1639.442,23.758,0.483,163,19,40,,
T,2023-05-12 13:52:53,6.25844167,-75.55137833,2.30,1639.342,23.758,0.499,271,19,40,,
T,2023-05-12 13:52:54,6.25844667,-75.55138167,2.20,1639.342,23.758,0.522,296,19,40,,
T,2023-05-12 13:52:55,6.25844833,-75.55138500,2.20,1639.442,23.758,0.549,294,20,40,,
T,2023-05-12 13:52:56,6.25845167,-75.55138833,2.20,1639.442,23.758,0.544,288,20,40,,
T,2023-05-12 13:52:57,6.25845500,-75.55140167,2.20,1639.342,23.758,0.587,271,20,40,,
T,2023-05-12 13:52:58,6.25845667,-75.55140833,2.20,1639.242,23.758,0.589,276,21,40,,
T,2023-05-12 13:52:59,6.25845500,-75.55140833,2.30,1639.142,23.758,0.000,,21,40,,
T,2023-05-12 13:53:00,6.25845167,-75.55141333,2.40,1638.942,23.758,0.532,243,21,40,,
T,2023-05-12 13:53:01,6.25845000,-75.55141667,2.40,1638.842,23.758,0.512,181,22,40,,
