type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-27 22:26:58.500,6.20324667,-75.57191333,2.20,1533.025,23.975,0.008,141,18,40,20230327-172658,GPS Logger: 20230327-172658 - Nmax_viaje_21
T,2023-03-27 22:26:59.500,6.20323833,-75.57191500,1.90,1532.825,23.975,0.076,224,22,40,,
T,2023-03-27 22:27:01,6.20324000,-75.57192667,1.80,1532.925,23.975,0.156,245,24,40,,
T,2023-03-27 22:27:02,6.20323833,-75.57193000,1.80,1533.225,23.975,0.213,241,23,40,,
T,2023-03-27 22:27:03,6.20323167,-75.57193667,1.80,1533.225,23.975,0.202,234,21,40,,
T,2023-03-27 22:27:04,6.20322833,-75.57194167,1.70,1533.125,23.975,0.066,195,21,40,,
T,2023-03-27 22:27:05,6.20322667,-75.57194333,1.70,1533.025,23.975,0.064,83,23,40,,
T,2023-03-27 22:27:06,6.20322833,-75.57194333,1.70,1533.125,23.975,0.130,316,23,40,,
T,2023-03-27 22:27:07,6.20323167,-75.57194500,1.70,1533.125,23.975,0.012,244,23,40,,
T,2023-03-27 22:27:08,6.20323333,-75.57194667,1.60,1533.225,23.975,0.042,278,23,40,,
T,2023-03-27 22:27:09,6.20323500,-75.57195167,1.60,1533.225,23.975,0.038,306,23,40,,
T,2023-03-27 22:27:10,6.20323833,-75.57195667,1.60,1533.425,23.975,0.136,338,24,40,,
T,2023-03-27 22:27:11,6.20324000,-75.57196333,1.60,1533.325,23.975,1.016,225,24,40,,
T,2023-03-27 22:27:12,6.20323333,-75.57197333,1.60,1533.725,23.975,1.726,234,24,40,,
T,2023-03-27 22:27:13,6.20322500,-75.57198833,1.70,1534.125,23.975,2.105,232,24,40,,
T,2023-03-27 22:27:14,6.20321167,-75.57199667,1.90,1534.425,23.975,2.056,218,22,40,,
T,2023-03-27 22:27:15,6.20318833,-75.57200000,1.90,1534.825,23.975,2.242,200,24,40,,
T,2023-03-27 22:27:16,6.20316167,-75.57199833,2.00,1535.225,23.975,1.191,185,22,40,,
T,2023-03-27 22:27:17,6.20313167,-75.57200167,2.00,1535.325,23.975,1.514,186,23,40,,
T,2023-03-27 22:27:18,6.20309500,-75.57200500,2.10,1535.324,23.976,1.862,185,22,40,,
T,2023-03-27 22:27:19,6.20305833,-75.57200833,2.10,1535.824,23.976,2.255,185,24,40,,
T,2023-03-27 22:27:20,6.20299500,-75.57203667,2.20,1536.624,23.976,2.823,198,25,40,,
T,2023-03-27 22:27:21,6.20293000,-75.57206500,2.40,1537.124,23.976,7.879,202,24,40,,
T,2023-03-27 22:27:22,6.20283167,-75.57210000,2.30,1537.723,23.977,10.227,195,24,40,,
T,2023-03-27 22:27:23,6.20272167,-75.57213167,2.20,1538.723,23.977,11.411,195,24,40,,
T,2023-03-27 22:27:24,6.20260500,-75.57216333,2.10,1539.323,23.977,11.909,195,24,40,,
T,2023-03-27 22:27:25,6.20249000,-75.57219333,2.20,1539.722,23.978,12.446,196,23,40,,
T,2023-03-27 22:27:26,6.20237167,-75.57222167,2.20,1540.422,23.978,12.752,195,25,40,,
T,2023-03-27 22:27:27,6.20225333,-75.57226167,2.20,1540.921,23.979,13.267,199,25,40,,
T,2023-03-27 22:27:28,6.20213500,-75.57230167,2.20,1541.521,23.979,13.247,198,25,40,,
T,2023-03-27 22:27:29,6.20201833,-75.57235000,2.20,1542.321,23.979,12.883,202,25,40,,
T,2023-03-27 22:27:30,6.20190000,-75.57238500,2.20,1542.620,23.980,12.265,199,25,40,,
T,2023-03-27 22:27:31,6.20178667,-75.57242500,2.20,1542.620,23.980,12.458,198,25,40,,
T,2023-03-27 22:27:32,6.20167500,-75.57246333,2.10,1542.419,23.981,12.428,199,25,40,,
T,2023-03-27 22:27:33,6.20156333,-75.57249667,2.10,1542.519,23.981,11.988,200,25,40,,
T,2023-03-27 22:27:34,6.20146167,-75.57253667,2.10,1542.618,23.982,11.208,204,25,40,,
T,2023-03-27 22:27:35,6.20137000,-75.57257167,2.10,1542.518,23.982,9.533,204,24,40,,
T,2023-03-27 22:27:36,6.20129333,-75.57259500,2.00,1542.618,23.982,8.029,202,22,40,,
T,2023-03-27 22:27:37,6.20123167,-75.57261500,2.00,1542.918,23.982,6.716,203,22,40,,
T,2023-03-27 22:27:38,6.20118500,-75.57263000,2.00,1543.017,23.983,5.596,202,23,40,,
T,2023-03-27 22:27:39,6.20114500,-75.57263000,2.00,1543.717,23.983,3.985,200,22,40,,
T,2023-03-27 22:27:40,6.20112167,-75.57263333,1.90,1544.417,23.983,2.284,208,22,40,,
T,2023-03-27 22:27:41,6.20111833,-75.57264000,1.90,1544.917,23.983,1.010,208,23,40,,
T,2023-03-27 22:27:42,6.20112167,-75.57264000,1.80,1545.117,23.983,0.000,,23,40,,
T,2023-03-27 22:27:43,6.20112167,-75.57264000,1.90,1544.817,23.983,0.000,,22,40,,
T,2023-03-27 22:27:44,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,21,40,,
T,2023-03-27 22:27:45,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,22,40,,
T,2023-03-27 22:27:46,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,22,40,,
T,2023-03-27 22:27:47,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,22,40,,
T,2023-03-27 22:27:48,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,22,40,,
T,2023-03-27 22:27:49,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,22,40,,
T,2023-03-27 22:27:50,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,23,40,,
T,2023-03-27 22:27:51,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,24,40,,
T,2023-03-27 22:27:52,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,24,40,,
T,2023-03-27 22:27:53,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,25,40,,
T,2023-03-27 22:27:54,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,23,40,,
T,2023-03-27 22:27:55,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,26,40,,
T,2023-03-27 22:27:56,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,26,40,,
T,2023-03-27 22:27:57,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,27,40,,
T,2023-03-27 22:27:58,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,27,40,,
T,2023-03-27 22:27:59,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,27,40,,
T,2023-03-27 22:28:00,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,27,40,,
T,2023-03-27 22:28:01,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,27,40,,
T,2023-03-27 22:28:02,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,26,40,,
T,2023-03-27 22:28:03,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,26,40,,
T,2023-03-27 22:28:04,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,26,40,,
T,2023-03-27 22:28:05,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,26,40,,
T,2023-03-27 22:28:06,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,27,40,,
T,2023-03-27 22:28:07,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,26,40,,
T,2023-03-27 22:28:08,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,27,40,,
T,2023-03-27 22:28:09,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,24,40,,
T,2023-03-27 22:28:10,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,26,40,,
T,2023-03-27 22:28:11,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,26,40,,
T,2023-03-27 22:28:12,6.20112667,-75.57263333,1.80,1544.417,23.983,0.000,,27,40,,
T,2023-03-27 22:28:13,6.20112167,-75.57267333,1.90,1543.217,23.983,3.191,193,27,40,,
T,2023-03-27 22:28:14,6.20108667,-75.57269333,1.90,1543.317,23.983,3.894,199,25,40,,
T,2023-03-27 22:28:15,6.20104333,-75.57271667,2.00,1542.917,23.983,5.126,204,26,40,,
T,2023-03-27 22:28:16,6.20099000,-75.57274333,2.00,1542.716,23.984,6.182,205,27,40,,
T,2023-03-27 22:28:17,6.20093000,-75.57277000,2.10,1542.616,23.984,6.644,203,26,40,,
T,2023-03-27 22:28:18,6.20087167,-75.57279167,2.20,1542.316,23.984,6.174,200,26,40,,
T,2023-03-27 22:28:19,6.20081333,-75.57281667,2.20,1542.116,23.984,6.273,205,25,40,,
T,2023-03-27 22:28:20,6.20074833,-75.57284500,2.20,1541.615,23.985,6.501,206,26,40,,
T,2023-03-27 22:28:21,6.20066833,-75.57288167,2.20,1540.815,23.985,7.721,208,25,40,,
T,2023-03-27 22:28:22,6.20059667,-75.57291833,2.30,1540.315,23.985,7.849,210,25,40,,
T,2023-03-27 22:28:23,6.20052000,-75.57295000,2.20,1539.915,23.985,8.004,209,27,40,,
T,2023-03-27 22:28:24,6.20044167,-75.57299333,2.20,1539.414,23.986,8.471,208,25,40,,
T,2023-03-27 22:28:25,6.20036667,-75.57304000,2.20,1539.014,23.986,8.507,209,25,40,,
T,2023-03-27 22:28:26,6.20028833,-75.57308333,2.20,1538.713,23.987,8.920,210,25,40,,
T,2023-03-27 22:28:27,6.20020333,-75.57313333,2.20,1538.813,23.987,10.169,210,26,40,,
T,2023-03-27 22:28:28,6.20011333,-75.57318333,2.10,1538.812,23.988,10.818,210,28,40,,
T,2023-03-27 22:28:29,6.20000833,-75.57323500,2.00,1538.912,23.988,11.699,208,27,40,,
T,2023-03-27 22:28:30,6.19990000,-75.57329333,1.90,1538.812,23.988,12.364,205,26,40,,
T,2023-03-27 22:28:31,6.19979500,-75.57335167,1.90,1539.111,23.989,12.189,208,26,40,,
T,2023-03-27 22:28:32,6.19969500,-75.57341167,1.90,1539.110,23.990,12.193,209,26,40,,
T,2023-03-27 22:28:33,6.19959667,-75.57347000,1.90,1539.310,23.990,12.206,209,25,40,,
T,2023-03-27 22:28:34,6.19950167,-75.57353000,1.90,1539.509,23.991,11.516,208,25,40,,
T,2023-03-27 22:28:35,6.19940667,-75.57358333,1.90,1539.509,23.991,11.089,207,25,40,,
T,2023-03-27 22:28:36,6.19931833,-75.57363333,1.90,1539.309,23.991,10.523,205,25,40,,
T,2023-03-27 22:28:37,6.19922833,-75.57367667,1.90,1539.408,23.992,10.527,205,24,40,,
T,2023-03-27 22:28:38,6.19914333,-75.57372167,1.90,1539.708,23.992,10.281,207,25,40,,
T,2023-03-27 22:28:39,6.19905667,-75.57376667,1.90,1540.007,23.993,10.490,205,25,40,,
T,2023-03-27 22:28:40,6.19897000,-75.57380333,1.80,1540.407,23.993,9.872,205,29,40,,
T,2023-03-27 22:28:41,6.19888833,-75.57384833,1.70,1540.807,23.993,10.624,208,28,40,,
T,2023-03-27 22:28:42,6.19880333,-75.57390667,1.90,1541.506,23.994,11.141,204,27,40,,
T,2023-03-27 22:28:43,6.19871667,-75.57396500,2.10,1541.306,23.994,11.133,205,24,40,,
T,2023-03-27 22:28:44,6.19863500,-75.57401333,2.20,1540.905,23.995,10.681,205,24,40,,
T,2023-03-27 22:28:45,6.19854333,-75.57406000,2.10,1540.105,23.995,10.818,206,24,40,,
T,2023-03-27 22:28:46,6.19845333,-75.57410500,2.00,1539.704,23.996,10.975,204,23,40,,
T,2023-03-27 22:28:47,6.19836167,-75.57415167,2.20,1539.504,23.996,11.158,205,21,40,,
T,2023-03-27 22:28:48,6.19827000,-75.57419500,2.10,1539.604,23.996,10.750,204,23,40,,
T,2023-03-27 22:28:49,6.19817667,-75.57423833,2.00,1540.803,23.997,11.502,205,24,40,,
T,2023-03-27 22:28:50,6.19807333,-75.57429167,1.90,1536.903,23.997,11.629,207,23,40,,
T,2023-03-27 22:28:51,6.19797833,-75.57434000,1.90,1537.602,23.998,11.404,205,24,40,,
T,2023-03-27 22:28:52,6.19788167,-75.57438667,1.90,1538.102,23.998,11.673,207,25,40,,
T,2023-03-27 22:28:53,6.19778500,-75.57443833,1.90,1538.701,23.999,12.041,207,24,40,,
T,2023-03-27 22:28:54,6.19768667,-75.57449333,1.80,1539.001,23.999,11.926,205,24,40,,
T,2023-03-27 22:28:55,6.19759000,-75.57454500,1.70,1539.400,24.000,11.961,203,25,40,,
