type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-15 10:15:50,6.34287588,-75.57605964,28.94,1529.158,23.693,0.000,,6,34,20230315-051550,GPS Logger: 20230315-051550 - Bajaj_Pulsar180_Viaje_9
T,2023-03-15 10:15:51,6.34286488,-75.57606207,28.94,1540.396,23.693,0.000,,6,34,,
T,2023-03-15 10:15:52,6.34287063,-75.57606170,27.87,1537.106,23.693,0.000,,6,34,,
T,2023-03-15 10:15:53,6.34287053,-75.57606128,25.73,1536.208,23.693,0.000,,7,34,,
T,2023-03-15 10:15:54,6.34286869,-75.57606018,24.66,1535.480,23.693,0.000,,8,34,,
T,2023-03-15 10:15:55,6.34286881,-75.57606013,25.73,1535.307,23.693,0.000,,8,34,,
T,2023-03-15 10:15:56,6.34286881,-75.57606013,26.80,1535.307,23.693,0.000,,8,34,,
T,2023-03-15 10:15:57,6.34286874,-75.57606017,27.87,1535.427,23.693,0.000,,7,34,,
T,2023-03-15 10:15:58,6.34286848,-75.57606022,30.02,1535.695,23.693,0.000,,7,34,,
T,2023-03-15 10:15:59,6.34286523,-75.57605943,30.02,1534.926,23.693,0.000,,6,34,,
T,2023-03-15 10:16:00,6.34286618,-75.57605938,28.94,1534.379,23.693,0.000,,7,34,,
T,2023-03-15 10:16:01,6.34285641,-75.57605624,33.23,1529.998,23.693,0.000,,3,34,,
T,2023-03-15 10:16:02,6.34285641,-75.57605623,41.81,1529.983,23.693,0.000,,3,34,,
T,2023-03-15 10:16:03,6.34285642,-75.57605623,52.53,1529.976,23.693,0.000,,3,34,,
T,2023-03-15 10:16:04,6.34285642,-75.57605623,65.39,1529.976,23.693,0.000,,3,34,,
T,2023-03-15 10:16:05,6.34285615,-75.57605669,77.18,1530.449,23.693,0.000,,3,34,,
T,2023-03-15 10:16:06,6.34285615,-75.57605669,93.26,1530.449,23.693,0.000,,4,34,,
T,2023-03-15 10:16:07,6.34285615,-75.57605669,112.56,1530.449,23.693,0.000,,4,34,,
T,2023-03-15 10:16:08,6.34285615,-75.57605669,134.00,1530.449,23.693,0.000,,2,34,,
T,2023-03-15 10:16:09,6.34285615,-75.57605669,158.66,1530.451,23.693,0.000,,2,34,,
T,2023-03-15 10:16:10,6.34285618,-75.57605669,185.46,1530.423,23.693,0.000,,2,34,,
T,2023-03-15 10:16:11,6.34287750,-75.57584236,219.76,1526.182,23.691,2.020,281,2,34,,
T,2023-03-15 10:16:16,6.34286212,-75.57605578,121.14,1529.112,23.693,0.000,,,34,,
T,2023-03-15 10:16:18,6.34286219,-75.57605575,153.30,1529.248,23.693,0.000,,3,34,,
T,2023-03-15 10:16:19,6.34286218,-75.57605574,174.74,1529.197,23.693,0.000,,3,34,,
T,2023-03-15 10:16:20,6.34286218,-75.57605574,199.39,1529.197,23.693,0.000,,3,34,,
T,2023-03-15 10:16:21,6.34286218,-75.57605574,228.34,1529.197,23.693,0.000,,3,34,,
T,2023-03-15 10:16:22,6.34286218,-75.57605574,259.42,1529.197,23.693,0.000,,2,34,,
T,2023-03-15 10:16:28,6.34287973,-75.57606781,237.98,1527.919,23.693,0.000,,,34,,
T,2023-03-15 10:16:29,6.34289216,-75.57608559,194.03,1528.887,23.693,0.000,,2,34,,
T,2023-03-15 10:16:30,6.34291260,-75.57608308,81.47,1527.522,23.693,0.000,,4,34,,
