type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-04-15 09:59:09,6.27888363,-75.63710302,6.22,1862.066,24.156,0.000,,20,25,20230415-045909,GPS Logger: 20230415-045909 - Cb_160f_10
T,2023-04-15 09:59:10,6.27888450,-75.63710158,5.15,1863.008,24.156,0.000,,23,25,,
T,2023-04-15 09:59:11,6.27888044,-75.63709998,4.77,1863.435,24.156,0.000,,23,26,,
T,2023-04-15 09:59:12,6.27887708,-75.63709737,4.60,1863.640,24.156,0.000,,24,26,,
T,2023-04-15 09:59:13,6.27887599,-75.63709699,4.46,1863.439,24.156,0.000,,24,26,,
T,2023-04-15 09:59:14,6.27887269,-75.63709980,4.46,1864.077,24.156,0.000,,24,26,,
T,2023-04-15 09:59:15,6.27887298,-75.63709749,4.56,1864.212,24.156,0.000,,24,26,,
T,2023-04-15 09:59:16,6.27883119,-75.63709395,4.41,1864.120,24.157,4.820,182,21,26,,
T,2023-04-15 09:59:17,6.27879675,-75.63708957,3.98,1863.247,24.157,4.130,175,20,26,,
T,2023-04-15 09:59:18,6.27876632,-75.63708637,3.90,1863.915,24.157,3.650,179,20,27,,
T,2023-04-15 09:59:19,6.27872872,-75.63709528,3.80,1864.838,24.157,3.510,191,19,27,,
T,2023-04-15 09:59:20,6.27869298,-75.63708297,3.79,1864.947,24.157,3.970,167,18,27,,
T,2023-04-15 09:59:21,6.27864964,-75.63707153,3.79,1864.717,24.157,4.680,168,18,27,,
T,2023-04-15 09:59:22,6.27861602,-75.63706633,3.79,1863.343,24.157,3.340,166,20,27,,
T,2023-04-15 09:59:23,6.27858308,-75.63705703,3.79,1862.329,24.157,3.830,164,21,28,,
T,2023-04-15 09:59:24,6.27855762,-75.63703490,3.79,1861.659,24.157,3.650,140,23,28,,
T,2023-04-15 09:59:25,6.27857444,-75.63695625,3.79,1861.575,24.156,6.010,86,22,29,,
T,2023-04-15 09:59:26,6.27857308,-75.63690381,3.79,1859.225,24.156,5.080,89,24,30,,
T,2023-04-15 09:59:27,6.27857388,-75.63685080,3.79,1857.982,24.156,5.390,70,26,31,,
T,2023-04-15 09:59:28,6.27857175,-75.63679702,3.79,1857.726,24.156,5.600,78,25,31,,
