type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-24 12:13:05,6.16390000,-75.58376667,2.10,1615.887,24.113,0.166,261,17,42,20230324-071305,GPS Logger: 20230324-071305 - Victory_Bomber150_Viaje_10
T,2023-03-24 12:13:06,6.16389667,-75.58376667,2.10,1615.487,24.113,0.522,357,18,42,,
T,2023-03-24 12:13:07,6.16389833,-75.58377167,2.10,1615.087,24.113,0.778,322,17,42,,
T,2023-03-24 12:13:08,6.16390500,-75.58377167,2.20,1615.087,24.113,0.000,,16,42,,
T,2023-03-24 12:13:09,6.16390000,-75.58376667,2.30,1615.287,24.113,2.019,161,16,42,,
T,2023-03-24 12:13:10,6.16389167,-75.58376000,2.50,1615.587,24.113,1.300,166,15,42,,
T,2023-03-24 12:13:11,6.16388333,-75.58375500,2.50,1615.287,24.113,0.920,168,15,42,,
T,2023-03-24 12:13:12,6.16388667,-75.58375167,2.50,1614.887,24.113,0.635,29,15,42,,
T,2023-03-24 12:13:13,6.16389167,-75.58374667,2.50,1614.587,24.113,0.368,26,16,42,,
T,2023-03-24 12:13:14,6.16389667,-75.58374667,2.50,1614.287,24.113,0.136,15,15,42,,
T,2023-03-24 12:13:15,6.16390000,-75.58374500,2.50,1613.887,24.113,0.374,215,15,42,,
T,2023-03-24 12:13:16,6.16390333,-75.58374833,2.40,1613.787,24.113,0.838,212,15,42,,
T,2023-03-24 12:13:17,6.16390500,-75.58375333,2.40,1613.787,24.113,0.785,137,15,42,,
T,2023-03-24 12:13:18,6.16390167,-75.58376000,2.40,1612.587,24.113,0.746,230,15,42,,
T,2023-03-24 12:13:19,6.16389833,-75.58376000,2.40,1612.487,24.113,0.576,156,15,42,,
T,2023-03-24 12:13:20,6.16389833,-75.58376000,2.40,1612.687,24.113,0.483,169,15,42,,
T,2023-03-24 12:13:21,6.16390167,-75.58376000,2.40,1612.787,24.113,0.412,28,15,42,,
T,2023-03-24 12:13:22,6.16390167,-75.58376500,2.40,1612.187,24.113,0.393,24,16,42,,
T,2023-03-24 12:13:23,6.16390167,-75.58376667,2.40,1611.987,24.113,0.410,347,16,42,,
T,2023-03-24 12:13:24,6.16390500,-75.58377167,2.40,1611.887,24.113,0.458,335,17,42,,
T,2023-03-24 12:13:25,6.16390833,-75.58377000,2.40,1612.087,24.113,0.485,8,17,42,,
T,2023-03-24 12:13:26,6.16391000,-75.58376833,2.40,1612.087,24.113,0.482,44,17,42,,
T,2023-03-24 12:13:27,6.16391500,-75.58376333,2.40,1612.387,24.113,0.583,40,17,42,,
T,2023-03-24 12:13:28,6.16391000,-75.58376167,2.40,1612.587,24.113,0.547,18,17,42,,
T,2023-03-24 12:13:29,6.16390667,-75.58376333,2.30,1612.787,24.113,0.536,39,17,42,,
T,2023-03-24 12:13:30,6.16390167,-75.58376333,2.30,1612.487,24.113,0.515,276,17,42,,
T,2023-03-24 12:13:31,6.16389333,-75.58376667,2.80,1611.687,24.113,0.523,70,17,42,,
T,2023-03-24 12:13:32,6.16389667,-75.58377000,2.60,1610.887,24.113,0.505,138,16,42,,
T,2023-03-24 12:13:33,6.16389500,-75.58377167,2.50,1610.787,24.113,0.460,64,16,42,,
T,2023-03-24 12:13:34,6.16389500,-75.58377167,2.40,1610.487,24.113,0.415,49,16,42,,
