type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-11 18:28:53,6.24356768,-75.56343696,5.89,1500.185,23.852,0.000,,12,28,20230511-132853,GPS Logger: 20230511-132853 - 2021_yamaha250_ruta9
T,2023-05-11 18:28:54,6.24357205,-75.56343854,5.15,1503.259,23.852,0.000,,13,28,,
T,2023-05-11 18:28:55,6.24357306,-75.56343394,4.77,1504.282,23.852,0.000,,13,28,,
T,2023-05-11 18:28:56,6.24357441,-75.56344255,4.36,1503.206,23.852,0.000,,13,28,,
T,2023-05-11 18:28:57,6.24357680,-75.56344844,4.36,1504.015,23.852,0.000,,14,28,,
T,2023-05-11 18:28:58,6.24357331,-75.56345344,4.38,1505.588,23.852,0.000,,14,28,,
T,2023-05-11 18:28:59,6.24356788,-75.56344806,4.56,1508.756,23.852,0.000,,14,28,,
T,2023-05-11 18:29:00,6.24356949,-75.56344964,4.84,1508.378,23.852,0.000,,14,28,,
T,2023-05-11 18:29:01,6.24357069,-75.56345178,5.25,1508.630,23.852,0.000,,13,28,,
T,2023-05-11 18:29:02,6.24357000,-75.56345167,5.75,1508.486,23.852,0.000,,13,28,,
T,2023-05-11 18:29:03,6.24356771,-75.56345501,5.90,1508.346,23.852,0.000,,11,28,,
T,2023-05-11 18:29:04,6.24356375,-75.56345668,6.01,1509.729,23.852,0.000,,10,28,,
T,2023-05-11 18:29:05,6.24356237,-75.56345531,5.37,1509.689,23.852,0.000,,10,28,,
T,2023-05-11 18:29:06,6.24356185,-75.56345158,5.38,1510.931,23.852,0.000,,11,28,,
T,2023-05-11 18:29:07,6.24356072,-75.56345167,5.51,1511.343,23.852,0.000,,16,28,,
T,2023-05-11 18:29:08,6.24355896,-75.56344930,6.09,1512.038,23.852,0.000,,15,28,,
T,2023-05-11 18:29:09,6.24355501,-75.56344752,6.56,1512.473,23.852,0.000,,15,28,,
T,2023-05-11 18:29:10,6.24355758,-75.56344814,6.18,1511.639,23.852,0.000,,15,28,,
T,2023-05-11 18:29:11,6.24361411,-75.56337934,6.59,1511.969,23.852,6.950,47,15,28,,
T,2023-05-11 18:29:12,6.24367407,-75.56334461,5.95,1508.738,23.852,6.730,31,15,28,,
T,2023-05-11 18:29:13,6.24374941,-75.56334345,6.62,1511.082,23.852,6.620,28,12,28,,
T,2023-05-11 18:29:14,6.24379180,-75.56332355,6.39,1513.465,23.851,5.250,26,14,28,,
T,2023-05-11 18:29:15,6.24385146,-75.56330623,5.90,1513.051,23.851,6.730,27,13,28,,
T,2023-05-11 18:29:16,6.24390624,-75.56328530,6.44,1513.646,23.851,6.630,27,13,28,,
