type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-17 16:18:42,6.20337167,-75.52926500,2.00,2668.048,23.752,0.096,216,17,34,20230317-111842,GPS Logger: 20230317-111842 - Tornado_250_viaje_1
T,2023-03-17 16:18:43,6.20336167,-75.52927833,1.90,2668.648,23.752,0.145,218,17,34,,
T,2023-03-17 16:18:45,6.20336167,-75.52928333,1.90,2668.948,23.752,0.112,238,18,34,,
T,2023-03-17 16:18:46,6.20336167,-75.52928833,1.80,2669.348,23.752,0.074,272,17,34,,
T,2023-03-17 16:18:47,6.20336167,-75.52929167,1.80,2669.748,23.752,0.022,75,18,34,,
T,2023-03-17 16:18:48,6.20336333,-75.52929500,1.80,2669.948,23.752,0.025,26,20,34,,
T,2023-03-17 16:18:49,6.20336333,-75.52929833,1.80,2670.348,23.752,0.125,299,20,34,,
T,2023-03-17 16:18:50,6.20336500,-75.52930333,1.80,2671.148,23.752,0.109,341,20,34,,
T,2023-03-17 16:18:51,6.20336667,-75.52930333,1.80,2671.948,23.752,0.029,32,20,34,,
T,2023-03-17 16:18:52,6.20336667,-75.52930333,1.70,2672.448,23.752,0.476,268,19,34,,
T,2023-03-17 16:18:53,6.20336333,-75.52930500,1.80,2672.848,23.752,0.277,280,19,34,,
T,2023-03-17 16:18:54,6.20336333,-75.52930833,1.70,2673.448,23.752,0.251,309,21,34,,
T,2023-03-17 16:18:55,6.20335833,-75.52930500,1.70,2673.548,23.752,0.149,227,21,34,,
T,2023-03-17 16:18:56,6.20335333,-75.52930167,1.60,2673.848,23.752,0.151,202,20,34,,
T,2023-03-17 16:18:57,6.20335000,-75.52930000,1.60,2674.048,23.752,0.157,210,20,34,,
T,2023-03-17 16:18:58,6.20335000,-75.52929833,1.50,2674.348,23.752,0.164,120,21,34,,
T,2023-03-17 16:18:59,6.20334833,-75.52929667,1.50,2673.948,23.752,0.169,91,22,34,,
T,2023-03-17 16:19:00,6.20335000,-75.52929500,1.50,2673.548,23.752,0.160,233,22,34,,
T,2023-03-17 16:19:01,6.20335167,-75.52928833,1.90,2673.148,23.752,0.186,269,23,34,,
T,2023-03-17 16:19:02,6.20335500,-75.52928833,1.80,2672.848,23.752,0.172,284,23,34,,
T,2023-03-17 16:19:03,6.20335333,-75.52928667,1.70,2672.748,23.752,0.173,222,23,34,,
T,2023-03-17 16:19:04,6.20335167,-75.52928333,1.60,2672.548,23.752,0.178,228,23,34,,
T,2023-03-17 16:19:05,6.20335000,-75.52928000,1.60,2672.348,23.752,0.190,250,23,34,,
T,2023-03-17 16:19:06,6.20335000,-75.52927667,1.60,2672.048,23.752,0.000,,23,34,,
T,2023-03-17 16:19:07,6.20335000,-75.52927500,1.60,2672.048,23.752,0.000,,23,34,,
T,2023-03-17 16:19:08,6.20335000,-75.52927167,1.70,2672.048,23.752,0.000,,23,34,,
T,2023-03-17 16:19:09,6.20335000,-75.52927167,2.40,2672.048,23.752,0.000,,22,34,,
T,2023-03-17 16:19:10,6.20335000,-75.52927167,2.20,2672.048,23.752,0.000,,22,34,,
T,2023-03-17 16:19:11,6.20334333,-75.52918500,2.10,2667.848,23.752,0.444,113,22,34,,
T,2023-03-17 16:19:12,6.20333667,-75.52916167,2.10,2666.948,23.752,0.559,117,21,34,,
T,2023-03-17 16:19:13,6.20333500,-75.52913833,2.00,2666.048,23.752,0.680,109,20,34,,
T,2023-03-17 16:19:14,6.20333000,-75.52911667,2.00,2665.349,23.751,0.823,90,21,34,,
T,2023-03-17 16:19:15,6.20332500,-75.52908667,2.10,2664.949,23.751,1.010,86,21,34,,
T,2023-03-17 16:19:16,6.20332667,-75.52906333,2.20,2664.849,23.751,1.234,88,21,34,,
T,2023-03-17 16:19:17,6.20334000,-75.52904667,2.30,2664.749,23.751,1.425,74,21,34,,
T,2023-03-17 16:19:18,6.20336667,-75.52903667,2.40,2664.649,23.751,0.000,,21,34,,
T,2023-03-17 16:19:19,6.20339667,-75.52903333,2.50,2664.349,23.751,1.869,19,21,34,,
T,2023-03-17 16:19:20,6.20344333,-75.52903667,2.60,2664.149,23.751,2.192,3,20,34,,
T,2023-03-17 16:19:21,6.20350000,-75.52903500,2.60,2663.849,23.751,2.582,3,21,34,,
T,2023-03-17 16:19:22,6.20356500,-75.52902000,2.60,2663.550,23.750,6.961,17,20,34,,
T,2023-03-17 16:19:23,6.20362833,-75.52899833,2.60,2663.550,23.750,7.416,21,21,34,,
T,2023-03-17 16:19:24,6.20368833,-75.52896333,2.60,2663.450,23.750,7.730,31,22,34,,
T,2023-03-17 16:19:25,6.20376167,-75.52893000,2.60,2663.250,23.750,8.172,34,21,34,,
T,2023-03-17 16:19:26,6.20383167,-75.52889500,2.50,2663.151,23.749,8.162,36,23,34,,
T,2023-03-17 16:19:27,6.20389833,-75.52885000,2.50,2662.951,23.749,8.348,37,23,34,,
T,2023-03-17 16:19:28,6.20396667,-75.52879667,2.40,2662.851,23.749,8.860,38,22,34,,
T,2023-03-17 16:19:29,6.20403667,-75.52874167,2.30,2662.152,23.748,9.193,41,22,34,,
T,2023-03-17 16:19:30,6.20409833,-75.52867167,2.30,2661.352,23.748,9.484,50,23,34,,
T,2023-03-17 16:19:31,6.20415000,-75.52859500,2.20,2660.353,23.747,9.496,61,23,34,,
T,2023-03-17 16:19:32,6.20420167,-75.52850667,2.30,2659.453,23.747,10.423,64,23,34,,
T,2023-03-17 16:19:33,6.20426000,-75.52841000,3.10,2656.054,23.746,10.715,62,22,34,,
T,2023-03-17 16:19:34,6.20431500,-75.52832333,2.90,2655.955,23.745,11.013,59,21,34,,
T,2023-03-17 16:19:35,6.20438000,-75.52823667,2.60,2654.855,23.745,11.256,57,21,34,,
T,2023-03-17 16:19:36,6.20443833,-75.52815000,2.40,2654.256,23.744,10.702,57,21,34,,
T,2023-03-17 16:19:37,6.20448000,-75.52807333,2.30,2653.956,23.744,9.513,62,21,34,,
T,2023-03-17 16:19:38,6.20450667,-75.52799500,2.40,2653.757,23.743,9.057,69,21,34,,
T,2023-03-17 16:19:39,6.20452500,-75.52792000,2.40,2653.857,23.743,9.190,79,21,34,,
T,2023-03-17 16:19:40,6.20455167,-75.52783500,2.40,2653.958,23.742,9.904,84,21,34,,
T,2023-03-17 16:19:41,6.20456500,-75.52775167,2.40,2654.058,23.742,9.416,83,21,34,,
T,2023-03-17 16:19:42,6.20457833,-75.52766833,2.50,2653.659,23.741,9.526,84,19,34,,
T,2023-03-17 16:19:43,6.20459833,-75.52759500,2.60,2653.659,23.741,8.875,81,23,34,,
T,2023-03-17 16:19:44,6.20462333,-75.52752167,2.60,2653.559,23.741,8.975,78,24,34,,
T,2023-03-17 16:19:45,6.20465667,-75.52742333,2.50,2652.960,23.740,9.976,74,24,34,,
T,2023-03-17 16:19:46,6.20469000,-75.52731833,2.60,2652.761,23.739,11.082,74,24,34,,
T,2023-03-17 16:19:47,6.20474000,-75.52722333,2.60,2652.961,23.739,11.184,72,22,34,,
T,2023-03-17 16:19:48,6.20477833,-75.52713167,2.60,2652.662,23.738,10.734,73,22,34,,
T,2023-03-17 16:19:49,6.20481167,-75.52704667,2.60,2651.962,23.738,10.235,75,22,34,,
T,2023-03-17 16:19:50,6.20484667,-75.52696500,2.60,2651.863,23.737,10.069,74,21,34,,
T,2023-03-17 16:19:51,6.20487333,-75.52689167,2.70,2651.963,23.737,9.292,74,17,34,,
T,2023-03-17 16:19:52,6.20487667,-75.52683167,2.80,2651.463,23.737,7.902,79,20,34,,
T,2023-03-17 16:19:53,6.20485500,-75.52677000,2.70,2651.564,23.736,8.061,96,20,34,,
T,2023-03-17 16:19:54,6.20482000,-75.52669000,2.70,2651.264,23.736,9.611,106,21,34,,
T,2023-03-17 16:19:55,6.20478500,-75.52660333,2.60,2651.064,23.736,10.274,104,19,34,,
T,2023-03-17 16:19:56,6.20475833,-75.52649167,2.60,2650.565,23.735,10.681,102,19,34,,
T,2023-03-17 16:19:57,6.20474833,-75.52636667,2.60,2650.066,23.734,11.507,97,19,34,,
T,2023-03-17 16:19:58,6.20476333,-75.52623000,2.60,2649.466,23.734,12.826,89,19,33,,
T,2023-03-17 16:19:59,6.20479500,-75.52609167,2.50,2648.667,23.733,13.779,82,19,33,,
T,2023-03-17 16:20:00,6.20483500,-75.52595000,2.40,2647.868,23.732,15.065,81,17,33,,
T,2023-03-17 16:20:01,6.20487000,-75.52579667,2.20,2647.669,23.731,15.251,82,17,33,,
T,2023-03-17 16:20:02,6.20490167,-75.52565167,2.20,2647.270,23.730,16.535,81,18,33,,
T,2023-03-17 16:20:03,6.20494000,-75.52550667,2.20,2647.170,23.730,16.877,78,18,33,,
