type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-04-13 22:13:30,6.24193009,-75.58322978,3.79,1487.739,23.959,0.000,,17,35,20230413-171330,GPS Logger: 20230413-171330 - Kymco_Agility_Ruta2
T,2023-04-13 22:13:31,6.24193210,-75.58323165,3.79,1488.090,23.959,0.000,,17,35,,
T,2023-04-13 22:13:32,6.24193211,-75.58323365,3.79,1488.735,23.959,0.000,,17,35,,
T,2023-04-13 22:13:33,6.24193026,-75.58323681,3.79,1488.563,23.959,0.000,,17,35,,
T,2023-04-13 22:13:34,6.24192642,-75.58323168,3.79,1487.227,23.959,0.000,,17,35,,
T,2023-04-13 22:13:35,6.24192734,-75.58323172,3.79,1486.328,23.959,0.000,,17,35,,
T,2023-04-13 22:13:36,6.24191181,-75.58320844,3.79,1484.648,23.958,0.690,171,17,35,,
T,2023-04-13 22:13:37,6.24190568,-75.58320233,3.79,1483.345,23.958,0.000,,17,35,,
T,2023-04-13 22:13:38,6.24190486,-75.58319902,3.79,1482.662,23.958,0.000,,17,35,,
T,2023-04-13 22:13:39,6.24190228,-75.58319323,3.79,1481.129,23.958,0.000,,17,35,,
T,2023-04-13 22:13:40,6.24190378,-75.58318969,3.79,1480.737,23.958,0.000,,17,35,,
T,2023-04-13 22:13:41,6.24190361,-75.58318723,3.79,1480.629,23.958,0.000,,17,35,,
T,2023-04-13 22:13:42,6.24190439,-75.58318578,3.79,1480.891,23.958,0.000,,18,35,,
T,2023-04-13 22:13:43,6.24190337,-75.58318518,3.79,1481.016,23.958,0.000,,19,36,,
T,2023-04-13 22:13:44,6.24190519,-75.58318210,3.79,1480.313,23.958,0.000,,18,35,,
T,2023-04-13 22:13:45,6.24190599,-75.58317868,3.79,1479.706,23.958,0.000,,17,35,,
T,2023-04-13 22:13:46,6.24190569,-75.58317761,3.79,1479.806,23.958,0.000,,18,35,,
T,2023-04-13 22:13:47,6.24190581,-75.58317707,3.79,1479.766,23.958,0.000,,18,35,,
T,2023-04-13 22:13:48,6.24190597,-75.58317691,3.79,1479.734,23.958,0.000,,18,35,,
T,2023-04-13 22:13:49,6.24190561,-75.58317704,3.79,1479.774,23.958,0.000,,18,35,,
T,2023-04-13 22:13:50,6.24190564,-75.58317691,3.79,1479.778,23.958,0.000,,19,36,,
T,2023-04-13 22:13:51,6.24190568,-75.58317682,3.79,1479.775,23.958,0.000,,19,36,,
T,2023-04-13 22:13:52,6.24190569,-75.58317676,3.79,1479.772,23.958,0.000,,19,36,,
T,2023-04-13 22:13:53,6.24190562,-75.58317672,3.79,1479.787,23.958,0.000,,19,36,,
T,2023-04-13 22:13:54,6.24190560,-75.58317667,3.79,1479.785,23.958,0.000,,19,36,,
T,2023-04-13 22:13:55,6.24190559,-75.58317669,3.79,1479.779,23.958,0.000,,18,36,,
T,2023-04-13 22:13:56,6.24190558,-75.58317665,3.79,1479.775,23.958,0.000,,17,33,,
T,2023-04-13 22:13:57,6.24190557,-75.58317665,3.79,1479.769,23.958,0.000,,19,36,,
T,2023-04-13 22:13:58,6.24190556,-75.58317664,3.79,1479.765,23.958,0.000,,19,35,,
T,2023-04-13 22:13:59,6.24190555,-75.58317666,3.79,1479.764,23.958,0.000,,20,36,,
T,2023-04-13 22:14:00,6.24190554,-75.58317668,3.79,1479.759,23.958,0.000,,19,35,,
T,2023-04-13 22:14:01,6.24190551,-75.58317668,3.79,1479.749,23.958,0.000,,19,35,,
T,2023-04-13 22:14:02,6.24190860,-75.58317579,3.79,1480.234,23.958,0.660,345,18,36,,
T,2023-04-13 22:14:03,6.24196998,-75.58318285,3.79,1480.750,23.958,7.520,353,18,36,,
T,2023-04-13 22:14:04,6.24203926,-75.58318616,3.79,1480.565,23.958,9.020,354,17,35,,
T,2023-04-13 22:14:05,6.24213183,-75.58319420,3.79,1480.611,23.958,10.950,355,15,33,,
T,2023-04-13 22:14:06,6.24222298,-75.58320273,3.79,1480.480,23.958,9.960,356,16,34,,
T,2023-04-13 22:14:07,6.24229299,-75.58321256,3.79,1480.154,23.958,6.850,352,19,36,,
T,2023-04-13 22:14:08,6.24234144,-75.58321537,3.79,1480.000,23.958,4.240,2,20,36,,
T,2023-04-13 22:14:09,6.24239271,-75.58322452,3.79,1479.911,23.958,5.620,351,20,35,,
T,2023-04-13 22:14:10,6.24245922,-75.58322736,3.79,1480.194,23.957,8.380,356,21,35,,
T,2023-04-13 22:14:11,6.24254108,-75.58322688,3.79,1479.627,23.957,9.660,1,21,35,,
T,2023-04-13 22:14:12,6.24264133,-75.58322531,3.79,1479.234,23.957,11.870,358,20,31,,
T,2023-04-13 22:14:13,6.24275336,-75.58322683,3.79,1479.332,23.957,12.930,359,20,32,,
T,2023-04-13 22:14:14,6.24287823,-75.58323374,3.79,1478.272,23.957,14.440,357,22,33,,
T,2023-04-13 22:14:15,6.24300779,-75.58324083,3.79,1478.028,23.956,14.720,357,19,30,,
T,2023-04-13 22:14:16,6.24314782,-75.58323914,3.79,1477.922,23.956,15.560,2,20,33,,
T,2023-04-13 22:14:17,6.24327478,-75.58324898,3.79,1478.201,23.956,13.650,354,22,34,,
T,2023-04-13 22:14:18,6.24340005,-75.58326048,3.79,1478.343,23.956,13.720,355,22,35,,
T,2023-04-13 22:14:19,6.24352544,-75.58327440,3.79,1477.222,23.956,13.260,354,23,36,,
T,2023-04-13 22:14:20,6.24364678,-75.58328993,3.79,1477.310,23.955,13.230,354,22,35,,
T,2023-04-13 22:14:21,6.24375570,-75.58330374,3.79,1477.884,23.955,12.500,354,22,34,,
T,2023-04-13 22:14:22,6.24385958,-75.58330485,3.79,1477.971,23.955,11.260,355,19,33,,
T,2023-04-13 22:14:23,6.24386367,-75.58338631,3.86,1479.289,23.956,7.310,308,20,34,,
T,2023-04-13 22:14:24,6.24391510,-75.58340954,4.14,1479.616,23.956,6.440,326,20,33,,
T,2023-04-13 22:14:25,6.24397519,-75.58340231,5.06,1479.801,23.955,6.150,343,18,31,,
T,2023-04-13 22:14:26,6.24403447,-75.58338122,4.51,1482.079,23.955,5.690,2,20,33,,
T,2023-04-13 22:14:27,6.24410292,-75.58338921,3.96,1481.210,23.955,6.490,0,19,32,,
T,2023-04-13 22:14:28,6.24417210,-75.58338197,3.79,1481.489,23.955,6.750,357,22,36,,
T,2023-04-13 22:14:29,6.24423561,-75.58338409,3.79,1481.719,23.955,5.750,355,21,34,,
T,2023-04-13 22:14:30,6.24428735,-75.58339452,3.79,1481.246,23.955,4.530,348,23,36,,
T,2023-04-13 22:14:31,6.24432888,-75.58338315,3.79,1480.297,23.955,3.960,3,22,35,,
T,2023-04-13 22:14:32,6.24436983,-75.58337653,3.79,1481.437,23.955,4.150,358,23,35,,
T,2023-04-13 22:14:33,6.24441138,-75.58337306,3.79,1480.677,23.954,3.500,359,23,35,,
T,2023-04-13 22:14:34,6.24444691,-75.58336458,3.79,1481.466,23.954,3.200,5,23,35,,
T,2023-04-13 22:14:35,6.24449685,-75.58336840,3.79,1481.160,23.954,4.520,354,22,33,,
T,2023-04-13 22:14:36,6.24452797,-75.58337383,3.79,1483.080,23.954,3.090,351,23,34,,
T,2023-04-13 22:14:37,6.24459916,-75.58338731,3.79,1481.461,23.954,8.270,344,23,33,,
T,2023-04-13 22:14:38,6.24467144,-75.58340762,3.79,1479.684,23.954,6.020,345,22,33,,
T,2023-04-13 22:14:39,6.24471641,-75.58341983,3.79,1481.033,23.954,4.580,339,21,32,,
T,2023-04-13 22:14:40,6.24478205,-75.58345565,3.79,1480.717,23.954,7.440,336,21,34,,
T,2023-04-13 22:14:41,6.24484222,-75.58348212,3.79,1480.246,23.954,7.130,332,21,33,,
T,2023-04-13 22:14:42,6.24490189,-75.58350377,3.79,1479.614,23.954,5.890,334,20,32,,
T,2023-04-13 22:14:43,6.24493837,-75.58352316,3.79,1480.741,23.954,3.500,329,22,34,,
T,2023-04-13 22:14:44,6.24499545,-75.58354578,3.79,1482.085,23.954,6.190,337,20,32,,
T,2023-04-13 22:14:45,6.24503758,-75.58356317,3.79,1480.572,23.954,3.910,335,22,34,,
T,2023-04-13 22:14:46,6.24507722,-75.58358367,3.79,1479.825,23.954,3.910,331,21,33,,
T,2023-04-13 22:14:47,6.24510958,-75.58360350,3.79,1478.487,23.954,3.040,329,19,30,,
T,2023-04-13 22:14:48,6.24513171,-75.58362150,3.79,1477.844,23.954,2.060,322,22,33,,
T,2023-04-13 22:14:49,6.24515560,-75.58362682,3.79,1477.375,23.954,2.130,348,22,33,,
T,2023-04-13 22:14:50,6.24517410,-75.58363938,3.79,1476.519,23.954,1.310,348,23,33,,
T,2023-04-13 22:14:51,6.24519265,-75.58364869,3.79,1475.705,23.954,1.890,324,21,30,,
T,2023-04-13 22:14:52,6.24521650,-75.58365453,3.79,1474.374,23.954,2.390,331,24,33,,
