type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-02-24 01:17:42,6.24229833,-75.54639500,4.20,1596.034,23.766,0.124,108,13,34,20230223-201742,GPS Logger: 20230223-201742 - Suzuki _Vstrom_Viaje_10
T,2023-02-24 01:17:43,6.24231333,-75.54640000,3.50,1590.134,23.766,0.115,84,13,34,,
T,2023-02-24 01:17:44,6.24233833,-75.54639833,2.70,1581.634,23.766,0.056,51,14,34,,
T,2023-02-24 01:17:45,6.24234167,-75.54638167,2.50,1578.634,23.766,0.101,101,16,34,,
T,2023-02-24 01:17:46,6.24234500,-75.54636333,2.50,1578.534,23.766,0.115,80,17,34,,
T,2023-02-24 01:17:47,6.24235833,-75.54635833,2.40,1577.634,23.766,0.125,62,18,34,,
T,2023-02-24 01:17:48,6.24235833,-75.54635500,2.30,1577.234,23.766,0.130,98,18,34,,
T,2023-02-24 01:17:49,6.24235500,-75.54635167,2.20,1578.634,23.766,0.167,105,18,34,,
T,2023-02-24 01:17:50,6.24234667,-75.54635167,2.10,1579.234,23.766,0.265,136,17,34,,
T,2023-02-24 01:17:51,6.24233833,-75.54634833,2.20,1580.234,23.766,0.326,139,16,34,,
T,2023-02-24 01:17:52,6.24233333,-75.54634333,2.10,1581.634,23.766,0.417,132,17,34,,
T,2023-02-24 01:17:53,6.24233000,-75.54633833,2.00,1582.534,23.766,0.520,123,16,34,,
T,2023-02-24 01:17:54,6.24232500,-75.54633333,2.10,1583.034,23.766,0.868,135,16,34,,
T,2023-02-24 01:17:55,6.24231833,-75.54632833,2.10,1583.434,23.766,0.824,83,16,34,,
T,2023-02-24 01:17:56,6.24231833,-75.54632333,2.20,1583.934,23.766,0.000,,16,34,,
T,2023-02-24 01:17:57,6.24231500,-75.54632333,2.20,1584.834,23.766,0.374,140,17,34,,
T,2023-02-24 01:17:58,6.24231333,-75.54632833,2.20,1586.134,23.766,0.441,333,17,34,,
T,2023-02-24 01:17:59,6.24231167,-75.54633333,2.10,1587.534,23.766,0.433,312,18,34,,
T,2023-02-24 01:18:00,6.24231000,-75.54633833,2.10,1588.534,23.766,0.427,315,17,34,,
T,2023-02-24 01:18:01,6.24231333,-75.54634167,2.10,1588.934,23.766,0.411,308,17,34,,
T,2023-02-24 01:18:02,6.24231500,-75.54634667,2.00,1589.634,23.766,0.385,299,16,34,,
T,2023-02-24 01:18:03,6.24231833,-75.54634833,2.00,1590.334,23.766,0.355,313,17,34,,
T,2023-02-24 01:18:04,6.24232167,-75.54635167,2.00,1591.034,23.766,0.295,317,17,34,,
T,2023-02-24 01:18:05,6.24232167,-75.54635333,2.00,1591.834,23.766,0.242,329,17,34,,
T,2023-02-24 01:18:06,6.24232333,-75.54635500,2.00,1592.334,23.766,0.211,323,17,34,,
T,2023-02-24 01:18:07,6.24232500,-75.54635500,2.00,1592.634,23.766,0.194,337,17,34,,
T,2023-02-24 01:18:08,6.24232667,-75.54634833,2.00,1592.934,23.766,0.198,36,16,34,,
T,2023-02-24 01:18:09,6.24232833,-75.54634333,2.00,1593.334,23.766,0.000,,15,34,,
T,2023-02-24 01:18:10,6.24232833,-75.54633667,2.00,1593.734,23.766,0.000,,17,34,,
T,2023-02-24 01:18:11,6.24232667,-75.54633000,2.00,1594.334,23.766,0.000,,18,34,,
T,2023-02-24 01:18:12,6.24232667,-75.54633000,2.00,1594.334,23.766,0.000,,18,34,,
T,2023-02-24 01:18:13,6.24232667,-75.54633000,2.00,1594.334,23.766,0.000,,18,34,,
T,2023-02-24 01:18:14,6.24232667,-75.54633000,1.90,1594.334,23.766,0.000,,17,34,,
T,2023-02-24 01:18:15,6.24232667,-75.54633000,1.90,1594.334,23.766,0.000,,18,34,,
T,2023-02-24 01:18:16,6.24232667,-75.54633000,2.00,1594.334,23.766,0.000,,18,34,,
T,2023-02-24 01:18:17,6.24232667,-75.54633000,2.00,1594.334,23.766,0.000,,19,34,,
T,2023-02-24 01:18:18,6.24232667,-75.54633000,2.00,1594.334,23.766,0.000,,19,34,,
T,2023-02-24 01:18:19,6.24228500,-75.54631833,2.10,1597.934,23.766,0.256,228,17,34,,
T,2023-02-24 01:18:20,6.24227167,-75.54633667,2.10,1598.534,23.766,0.379,225,19,34,,
T,2023-02-24 01:18:21,6.24226000,-75.54636000,2.10,1598.934,23.766,0.506,234,19,34,,
T,2023-02-24 01:18:22,6.24224667,-75.54638333,2.00,1599.134,23.766,0.622,229,19,34,,
T,2023-02-24 01:18:23,6.24223000,-75.54640833,2.00,1598.934,23.766,0.816,221,20,34,,
T,2023-02-24 01:18:24,6.24221167,-75.54643000,2.00,1598.533,23.767,1.027,211,20,34,,
T,2023-02-24 01:18:25,6.24219167,-75.54644167,2.00,1598.233,23.767,1.254,205,20,34,,
T,2023-02-24 01:18:26,6.24217667,-75.54645000,2.10,1597.833,23.767,1.458,206,21,34,,
T,2023-02-24 01:18:27,6.24216167,-75.54646667,2.10,1597.433,23.767,1.686,209,20,34,,
T,2023-02-24 01:18:28,6.24215167,-75.54648667,2.20,1597.133,23.767,1.874,226,21,34,,
T,2023-02-24 01:18:29,6.24213667,-75.54651833,2.20,1597.133,23.767,2.081,234,21,34,,
T,2023-02-24 01:18:30,6.24211333,-75.54654500,2.30,1596.933,23.767,2.217,231,21,34,,
T,2023-02-24 01:18:31,6.24209000,-75.54656833,2.30,1596.833,23.767,2.359,230,21,34,,
T,2023-02-24 01:18:32,6.24206667,-75.54659333,2.30,1596.532,23.768,2.522,236,21,34,,
T,2023-02-24 01:18:33,6.24205167,-75.54662333,2.40,1595.732,23.768,2.617,241,21,34,,
T,2023-02-24 01:18:34,6.24204500,-75.54664667,2.50,1595.532,23.768,2.646,250,21,34,,
T,2023-02-24 01:18:35,6.24205333,-75.54668000,2.40,1593.332,23.768,2.632,269,21,34,,
T,2023-02-24 01:18:36,6.24205333,-75.54671667,2.40,1591.632,23.768,2.669,273,21,34,,
T,2023-02-24 01:18:37,6.24205500,-75.54675000,2.40,1590.132,23.768,2.693,280,22,34,,
T,2023-02-24 01:18:38,6.24206333,-75.54679500,2.40,1588.231,23.769,2.803,278,22,34,,
T,2023-02-24 01:18:39,6.24207333,-75.54684000,2.40,1586.531,23.769,2.865,279,22,34,,
T,2023-02-24 01:18:40,6.24208000,-75.54687333,2.60,1585.831,23.769,2.927,282,22,34,,
T,2023-02-24 01:18:41,6.24209167,-75.54690667,2.70,1584.631,23.769,2.985,282,22,34,,
T,2023-02-24 01:18:42,6.24211833,-75.54695167,2.60,1582.231,23.769,3.071,289,22,34,,
T,2023-02-24 01:18:43,6.24214167,-75.54699167,2.60,1579.530,23.770,3.152,300,21,34,,
T,2023-02-24 01:18:44,6.24216500,-75.54702500,2.50,1576.530,23.770,3.319,300,19,34,,
T,2023-02-24 01:18:45,6.24218167,-75.54706667,2.40,1574.730,23.770,3.547,302,19,34,,
T,2023-02-24 01:18:46,6.24220500,-75.54710833,2.30,1573.330,23.770,3.750,305,19,34,,
T,2023-02-24 01:18:47,6.24222833,-75.54714833,2.20,1572.030,23.770,3.939,310,18,34,,
T,2023-02-24 01:18:48,6.24224500,-75.54717500,2.20,1570.530,23.770,3.977,311,20,34,,
T,2023-02-24 01:18:49,6.24226667,-75.54720167,2.20,1570.430,23.770,3.933,317,22,34,,
T,2023-02-24 01:18:50,6.24227167,-75.54720833,2.40,1570.130,23.770,0.000,,22,34,,
T,2023-02-24 01:18:51,6.24227500,-75.54721167,2.40,1569.430,23.770,0.000,,22,34,,
T,2023-02-24 01:18:52,6.24228333,-75.54721833,2.30,1569.630,23.770,0.000,,22,34,,
T,2023-02-24 01:18:53,6.24228333,-75.54721833,2.20,1569.630,23.770,0.000,,21,34,,
T,2023-02-24 01:18:54,6.24228333,-75.54721833,2.20,1569.630,23.770,0.000,,21,34,,
T,2023-02-24 01:18:55,6.24228333,-75.54721833,2.20,1569.630,23.770,0.000,,21,34,,
T,2023-02-24 01:18:56,6.24228333,-75.54721833,2.10,1569.630,23.770,0.000,,21,34,,
T,2023-02-24 01:18:57,6.24228333,-75.54721833,2.10,1569.630,23.770,0.000,,21,34,,
T,2023-02-24 01:18:58,6.24228333,-75.54721833,2.00,1569.630,23.770,0.000,,21,34,,
T,2023-02-24 01:18:59,6.24228333,-75.54721833,2.10,1569.630,23.770,0.000,,21,34,,
T,2023-02-24 01:19:00,6.24228333,-75.54721833,2.00,1569.630,23.770,0.000,,21,34,,
T,2023-02-24 01:19:01,6.24228333,-75.54721833,2.00,1569.630,23.770,0.000,,21,34,,
T,2023-02-24 01:19:02,6.24232000,-75.54729000,2.00,1575.529,23.771,0.330,245,20,34,,
T,2023-02-24 01:19:03,6.24232000,-75.54730000,2.00,1575.729,23.771,0.347,235,20,34,,
T,2023-02-24 01:19:04,6.24231667,-75.54730833,2.00,1576.029,23.771,0.000,,20,34,,
T,2023-02-24 01:19:05,6.24231667,-75.54731667,1.90,1576.029,23.771,0.000,,20,34,,
T,2023-02-24 01:19:06,6.24231833,-75.54732000,1.90,1576.129,23.771,0.000,,20,34,,
T,2023-02-24 01:19:07,6.24231833,-75.54732000,1.90,1576.129,23.771,0.000,,20,34,,
T,2023-02-24 01:19:08,6.24231833,-75.54732000,1.90,1576.129,23.771,0.000,,20,34,,
T,2023-02-24 01:19:09,6.24231833,-75.54732000,1.90,1576.129,23.771,0.000,,20,34,,
T,2023-02-24 01:19:10,6.24231833,-75.54732000,1.90,1576.129,23.771,0.000,,20,34,,
T,2023-02-24 01:19:11,6.24231833,-75.54732000,1.90,1576.129,23.771,0.000,,19,34,,
T,2023-02-24 01:19:12,6.24231833,-75.54732000,1.90,1576.129,23.771,0.000,,19,34,,
