type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-28 22:59:15,6.27285167,-75.58607333,2.40,1499.495,23.905,0.187,15,19,46,20230328-175915,GPS Logger: 20230328-175915 - Apache1604v_ruta5
T,2023-03-28 22:59:16,6.27284000,-75.58606500,2.20,1502.295,23.905,0.317,42,20,46,,
T,2023-03-28 22:59:17,6.27283000,-75.58605667,2.10,1505.595,23.905,0.012,42,20,46,,
T,2023-03-28 22:59:18,6.27282333,-75.58605667,2.00,1508.695,23.905,0.094,42,20,46,,
T,2023-03-28 22:59:19,6.27282167,-75.58605500,1.90,1509.495,23.905,0.192,42,20,46,,
T,2023-03-28 22:59:20,6.27282333,-75.58605667,1.90,1509.995,23.905,0.232,42,21,46,,
T,2023-03-28 22:59:21,6.27282000,-75.58605833,1.90,1510.195,23.905,0.065,42,21,46,,
T,2023-03-28 22:59:22,6.27282000,-75.58605667,1.90,1511.295,23.905,0.298,42,22,46,,
T,2023-03-28 22:59:23,6.27282000,-75.58605500,1.90,1511.995,23.905,0.000,,22,46,,
T,2023-03-28 22:59:24,6.27281500,-75.58605000,1.90,1513.095,23.905,0.201,347,22,46,,
T,2023-03-28 22:59:25,6.27280833,-75.58604500,1.90,1513.895,23.905,0.249,140,20,46,,
T,2023-03-28 22:59:26,6.27280167,-75.58604333,2.00,1514.395,23.905,0.194,140,21,46,,
T,2023-03-28 22:59:27,6.27279833,-75.58604333,2.10,1514.295,23.905,0.166,169,20,46,,
T,2023-03-28 22:59:28,6.27280167,-75.58604833,2.10,1514.095,23.905,0.092,227,18,46,,
T,2023-03-28 22:59:29,6.27281000,-75.58605833,2.10,1513.495,23.905,0.248,292,18,46,,
T,2023-03-28 22:59:30,6.27281333,-75.58606167,2.20,1513.595,23.905,0.209,306,18,46,,
T,2023-03-28 22:59:31,6.27281667,-75.58606167,2.20,1513.995,23.905,0.208,326,17,46,,
T,2023-03-28 22:59:32,6.27282000,-75.58606667,2.20,1514.395,23.905,0.000,,16,46,,
T,2023-03-28 22:59:33,6.27282500,-75.58607000,2.20,1514.095,23.905,0.237,318,20,46,,
T,2023-03-28 22:59:34,6.27282500,-75.58607500,2.20,1513.695,23.905,0.261,282,20,46,,
T,2023-03-28 22:59:35,6.27282500,-75.58608500,2.20,1513.295,23.905,0.275,261,22,46,,
T,2023-03-28 22:59:36,6.27282833,-75.58609000,2.20,1512.995,23.905,0.000,,22,46,,
T,2023-03-28 22:59:37,6.27282000,-75.58609833,2.20,1512.795,23.905,0.000,,22,46,,
T,2023-03-28 22:59:38,6.27280667,-75.58610833,2.30,1512.595,23.905,0.000,,22,46,,
T,2023-03-28 22:59:39,6.27279000,-75.58612333,2.20,1512.494,23.906,0.000,,21,46,,
T,2023-03-28 22:59:40,6.27277000,-75.58614000,2.20,1512.394,23.906,0.000,,20,46,,
T,2023-03-28 22:59:41,6.27275000,-75.58615167,2.30,1512.194,23.906,0.000,,21,46,,
T,2023-03-28 22:59:42,6.27273500,-75.58615500,2.30,1512.294,23.906,1.256,195,20,46,,
T,2023-03-28 22:59:43,6.27272000,-75.58615167,2.30,1512.494,23.906,1.384,193,22,46,,
T,2023-03-28 22:59:44,6.27271333,-75.58613833,2.30,1513.094,23.906,1.448,168,22,46,,
T,2023-03-28 22:59:45,6.27271000,-75.58612167,2.30,1513.294,23.906,1.519,131,23,46,,
T,2023-03-28 22:59:46,6.27270333,-75.58609833,2.30,1513.594,23.906,1.676,118,23,46,,
T,2023-03-28 22:59:47,6.27269167,-75.58604667,2.40,1513.795,23.905,0.000,,22,46,,
T,2023-03-28 22:59:48,6.27268000,-75.58599333,2.50,1513.895,23.905,5.118,97,23,46,,
T,2023-03-28 22:59:49,6.27268000,-75.58594500,2.70,1513.995,23.905,5.324,90,23,46,,
T,2023-03-28 22:59:50,6.27268167,-75.58589500,2.90,1513.895,23.905,5.360,85,23,46,,
T,2023-03-28 22:59:51,6.27268500,-75.58584667,3.00,1513.696,23.904,4.837,86,23,46,,
T,2023-03-28 22:59:52,6.27268167,-75.58580000,3.00,1513.696,23.904,4.812,85,22,46,,
T,2023-03-28 22:59:53,6.27268833,-75.58575167,3.10,1513.396,23.904,4.939,85,23,46,,
T,2023-03-28 22:59:54,6.27269833,-75.58570167,3.20,1513.296,23.904,5.106,80,22,46,,
T,2023-03-28 22:59:55,6.27270000,-75.58563000,3.10,1512.697,23.903,6.707,74,23,46,,
T,2023-03-28 22:59:56,6.27271667,-75.58555667,2.90,1511.097,23.903,6.408,74,22,46,,
T,2023-03-28 22:59:57,6.27271667,-75.58548500,3.00,1509.798,23.902,6.966,77,22,46,,
T,2023-03-28 22:59:58,6.27273333,-75.58541833,3.10,1509.398,23.902,5.796,76,19,46,,
T,2023-03-28 22:59:59,6.27275167,-75.58533667,3.00,1508.598,23.902,8.351,74,18,46,,
T,2023-03-28 23:00:00,6.27277000,-75.58524833,3.00,1507.999,23.901,8.899,72,18,46,,
T,2023-03-28 23:00:01,6.27279833,-75.58516333,3.00,1507.399,23.901,9.247,68,18,46,,
T,2023-03-28 23:00:02,6.27282833,-75.58507000,3.00,1506.900,23.900,9.623,68,19,46,,
T,2023-03-28 23:00:03,6.27286000,-75.58499000,3.00,1506.800,23.900,9.527,67,21,46,,
T,2023-03-28 23:00:04,6.27289333,-75.58490833,3.00,1506.901,23.899,10.045,64,19,46,,
T,2023-03-28 23:00:05,6.27292667,-75.58481500,2.90,1505.402,23.898,10.214,64,19,46,,
T,2023-03-28 23:00:06,6.27297333,-75.58473833,2.90,1504.502,23.898,10.121,65,19,46,,
T,2023-03-28 23:00:07,6.27301333,-75.58465167,2.90,1503.703,23.897,10.561,68,20,46,,
T,2023-03-28 23:00:08,6.27306167,-75.58455333,2.90,1502.603,23.897,11.375,66,19,46,,
T,2023-03-28 23:00:09,6.27311833,-75.58445333,2.90,1502.304,23.896,11.408,63,19,46,,
T,2023-03-28 23:00:10,6.27316833,-75.58435667,2.90,1501.704,23.896,11.012,64,19,46,,
T,2023-03-28 23:00:11,6.27321667,-75.58426667,3.00,1501.205,23.895,10.707,63,19,45,,
T,2023-03-28 23:00:12,6.27326500,-75.58417333,3.00,1500.606,23.894,11.276,62,19,45,,
T,2023-03-28 23:00:13,6.27330000,-75.58407167,2.90,1500.306,23.894,11.002,63,18,46,,
T,2023-03-28 23:00:14,6.27333833,-75.58397833,2.80,1500.107,23.893,10.213,66,20,46,,
