type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-09 12:49:40.878,6.23319051,-75.59706718,14.83,1520.985,24.048,0.500,39,6,27,20230509-074940,GPS Logger: 20230509-074940 - Honda_cb125f_ruta7
T,2023-05-09 12:49:41.878,6.23323066,-75.59703644,21.09,1518.992,24.047,0.640,39,5,27,,
T,2023-05-09 12:49:42.878,6.23323333,-75.59698189,22.01,1536.084,24.047,0.530,39,5,27,,
T,2023-05-09 12:49:43.878,6.23322029,-75.59696654,28.03,1507.636,24.047,0.180,39,5,27,,
T,2023-05-09 12:49:44.875,6.23324104,-75.59704989,14.85,1540.894,24.047,0.530,39,5,27,,
T,2023-05-09 12:49:45,6.23322418,-75.59706945,13.82,1557.624,24.047,1.050,111,5,27,,
T,2023-05-09 12:49:47,6.23319601,-75.59702183,7.07,1539.564,24.047,0.000,,9,27,,
T,2023-05-09 12:49:48,6.23319685,-75.59701790,6.83,1529.779,24.047,0.000,,10,27,,
T,2023-05-09 12:49:49,6.23319487,-75.59702036,7.07,1527.354,24.047,0.000,,11,27,,
T,2023-05-09 12:49:50,6.23318558,-75.59701310,7.88,1520.876,24.047,0.000,,11,27,,
T,2023-05-09 12:49:51,6.23319170,-75.59702443,8.22,1524.792,24.047,0.000,,11,27,,
T,2023-05-09 12:49:52,6.23318822,-75.59701384,7.33,1523.452,24.047,0.000,,11,27,,
T,2023-05-09 12:49:53,6.23319399,-75.59700989,6.65,1524.574,24.047,0.000,,11,27,,
T,2023-05-09 12:49:54,6.23319322,-75.59700536,6.44,1524.358,24.047,0.000,,11,27,,
T,2023-05-09 12:49:55,6.23319590,-75.59701716,6.24,1522.516,24.047,0.000,,9,27,,
T,2023-05-09 12:49:56,6.23320366,-75.59702512,6.16,1522.088,24.047,0.000,,10,27,,
T,2023-05-09 12:49:57,6.23320047,-75.59701024,6.25,1522.672,24.047,0.000,,10,27,,
T,2023-05-09 12:49:58,6.23319962,-75.59701130,7.03,1522.185,24.047,0.000,,10,27,,
T,2023-05-09 12:49:59,6.23320105,-75.59701411,7.63,1521.747,24.047,0.000,,9,27,,
T,2023-05-09 12:50:00,6.23320172,-75.59701450,8.26,1522.046,24.047,0.000,,9,27,,
T,2023-05-09 12:50:01,6.23320328,-75.59701674,9.08,1522.578,24.047,0.000,,10,27,,
T,2023-05-09 12:50:02,6.23320327,-75.59701674,10.51,1522.581,24.047,0.000,,9,27,,
T,2023-05-09 12:50:03,6.23320447,-75.59701847,11.98,1523.004,24.047,0.000,,9,27,,
T,2023-05-09 12:50:04,6.23320452,-75.59701863,12.28,1523.021,24.047,0.000,,9,27,,
T,2023-05-09 12:50:05,6.23320453,-75.59701865,12.79,1523.045,24.047,0.000,,8,27,,
T,2023-05-09 12:50:06,6.23320427,-75.59701893,12.27,1522.954,24.047,0.000,,7,27,,
T,2023-05-09 12:50:07,6.23320397,-75.59701826,12.30,1523.050,24.047,0.000,,7,27,,
T,2023-05-09 12:50:08,6.23320399,-75.59701826,12.05,1523.041,24.047,0.000,,8,27,,
T,2023-05-09 12:50:09,6.23320396,-75.59701826,11.67,1523.040,24.047,0.000,,8,27,,
T,2023-05-09 12:50:10,6.23320397,-75.59701832,11.44,1523.041,24.047,0.000,,8,27,,
T,2023-05-09 12:50:11,6.23320395,-75.59701831,10.98,1523.031,24.047,0.000,,8,27,,
T,2023-05-09 12:50:12,6.23320413,-75.59702043,10.19,1523.040,24.047,0.000,,8,27,,
T,2023-05-09 12:50:13,6.23320374,-75.59702108,11.87,1522.887,24.047,0.000,,9,26,,
T,2023-05-09 12:50:14,6.23320366,-75.59702096,13.33,1522.912,24.047,0.000,,9,27,,
T,2023-05-09 12:50:15,6.23320341,-75.59702135,12.76,1522.822,24.047,0.000,,8,27,,
T,2023-05-09 12:50:16,6.23320341,-75.59702126,12.35,1522.858,24.047,0.000,,8,26,,
T,2023-05-09 12:50:17,6.23320276,-75.59702210,12.22,1522.659,24.047,0.000,,8,27,,
