type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-09 11:59:31,6.24136886,-75.56785796,3.79,1495.509,23.880,0.000,,23,40,20230509-065931,GPS Logger: 20230509-065931 - Viaje 9
T,2023-05-09 11:59:32,6.24136830,-75.56785751,3.79,1495.234,23.880,0.000,,23,40,,
T,2023-05-09 11:59:33,6.24136873,-75.56785819,3.79,1495.239,23.880,0.000,,22,40,,
T,2023-05-09 11:59:34,6.24136939,-75.56785842,3.79,1495.344,23.880,0.000,,21,40,,
T,2023-05-09 11:59:35,6.24136962,-75.56785840,3.79,1495.350,23.880,0.000,,24,40,,
T,2023-05-09 11:59:36,6.24136983,-75.56785843,3.79,1495.350,23.880,0.000,,25,40,,
T,2023-05-09 11:59:37,6.24138088,-75.56785459,3.79,1494.855,23.880,1.260,46,25,40,,
T,2023-05-09 11:59:38,6.24139341,-75.56784549,3.79,1494.770,23.880,1.650,54,25,40,,
T,2023-05-09 11:59:39,6.24140681,-75.56784113,3.79,1493.574,23.879,1.350,48,26,40,,
T,2023-05-09 11:59:40,6.24142840,-75.56785746,3.79,1493.375,23.880,2.600,320,26,40,,
T,2023-05-09 11:59:41,6.24145108,-75.56788008,3.79,1492.673,23.880,3.040,319,26,40,,
T,2023-05-09 11:59:42,6.24149890,-75.56795240,3.79,1492.496,23.880,6.300,305,26,40,,
T,2023-05-09 11:59:43,6.24151987,-75.56801705,3.79,1490.055,23.880,6.730,300,26,40,,
T,2023-05-09 11:59:44,6.24155052,-75.56807120,3.79,1489.634,23.880,6.720,292,26,40,,
T,2023-05-09 11:59:45,6.24157636,-75.56813609,3.79,1488.623,23.881,7.470,291,26,40,,
T,2023-05-09 11:59:46,6.24160033,-75.56819141,3.79,1487.837,23.881,6.690,293,25,40,,
T,2023-05-09 11:59:47,6.24162094,-75.56823550,3.79,1487.137,23.881,5.930,291,23,40,,
T,2023-05-09 11:59:48,6.24164264,-75.56827741,3.79,1486.834,23.881,5.100,295,22,40,,
T,2023-05-09 11:59:49,6.24166371,-75.56831702,3.79,1485.750,23.881,4.460,296,23,40,,
T,2023-05-09 11:59:50,6.24169354,-75.56834475,3.79,1485.107,23.882,4.270,302,24,40,,
T,2023-05-09 11:59:51,6.24172010,-75.56835069,3.79,1485.922,23.882,2.860,304,25,40,,
T,2023-05-09 11:59:52,6.24176385,-75.56834323,3.79,1486.457,23.881,3.850,318,26,40,,
T,2023-05-09 11:59:53,6.24181226,-75.56832319,3.79,1486.105,23.881,4.670,321,27,40,,
T,2023-05-09 11:59:54,6.24188321,-75.56829568,3.79,1486.106,23.881,6.820,17,27,40,,
T,2023-05-09 11:59:55,6.24196787,-75.56826956,3.79,1486.259,23.881,8.910,16,27,40,,
T,2023-05-09 11:59:56,6.24206847,-75.56823878,3.79,1486.575,23.880,11.030,21,27,40,,
T,2023-05-09 11:59:57,6.24216444,-75.56820594,3.79,1486.183,23.880,10.860,26,26,40,,
T,2023-05-09 11:59:58,6.24226737,-75.56817429,3.79,1486.428,23.880,11.760,36,25,40,,
