type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-06 15:57:13,6.21258083,-75.58623338,5.04,1481.419,24.031,0.000,,11,17,20230506-105713,GPS Logger: 20230506-105713 - Viaje 3
T,2023-05-06 15:57:14,6.21258107,-75.58623564,4.62,1481.589,24.031,0.000,,11,17,,
T,2023-05-06 15:57:15,6.21259679,-75.58624409,4.40,1484.462,24.031,0.340,323,11,17,,
T,2023-05-06 15:57:16,6.21260198,-75.58624915,4.14,1487.343,24.031,0.000,,11,17,,
T,2023-05-06 15:57:17,6.21260972,-75.58624405,4.02,1487.659,24.031,0.000,,11,17,,
T,2023-05-06 15:57:18,6.21260808,-75.58624776,3.98,1486.483,24.031,0.000,,11,17,,
T,2023-05-06 15:57:19,6.21260760,-75.58624880,3.96,1486.814,24.031,0.000,,11,17,,
T,2023-05-06 15:57:20,6.21260942,-75.58625079,4.35,1488.322,24.031,0.000,,11,17,,
T,2023-05-06 15:57:21,6.21261180,-75.58625257,4.46,1491.262,24.031,0.000,,11,17,,
T,2023-05-06 15:57:22,6.21261382,-75.58625307,4.71,1491.760,24.031,0.000,,11,17,,
T,2023-05-06 15:57:23,6.21261886,-75.58624911,5.19,1492.284,24.031,0.000,,11,17,,
T,2023-05-06 15:57:24,6.21261512,-75.58625302,4.74,1491.877,24.031,0.000,,11,17,,
T,2023-05-06 15:57:25,6.21261112,-75.58625701,4.49,1491.771,24.031,0.000,,11,17,,
T,2023-05-06 15:57:26,6.21261606,-75.58625631,4.10,1492.997,24.031,0.000,,11,17,,
T,2023-05-06 15:57:27,6.21261538,-75.58625766,4.16,1492.971,24.031,0.000,,11,17,,
T,2023-05-06 15:57:28,6.21261500,-75.58625787,4.44,1492.965,24.031,0.000,,11,17,,
T,2023-05-06 15:57:29,6.21261511,-75.58625779,4.93,1492.930,24.031,0.000,,11,17,,
T,2023-05-06 15:57:30,6.21261500,-75.58625779,5.46,1492.926,24.031,0.000,,11,17,,
T,2023-05-06 15:57:31,6.21261497,-75.58625781,5.77,1492.930,24.031,0.000,,11,17,,
T,2023-05-06 15:57:32,6.21261497,-75.58625782,5.85,1492.931,24.031,0.000,,10,17,,
T,2023-05-06 15:57:33,6.21261527,-75.58625771,5.27,1492.979,24.031,0.000,,7,16,,
T,2023-05-06 15:57:34,6.21261527,-75.58625772,4.81,1492.978,24.031,0.000,,7,16,,
T,2023-05-06 15:57:35,6.21261524,-75.58625774,4.79,1492.970,24.031,0.000,,8,16,,
T,2023-05-06 15:57:36,6.21261523,-75.58625773,4.65,1492.968,24.031,0.000,,8,16,,
T,2023-05-06 15:57:37,6.21261524,-75.58625772,4.75,1492.964,24.031,0.000,,9,17,,
T,2023-05-06 15:57:38,6.21261523,-75.58625775,4.54,1492.957,24.031,0.000,,9,17,,
T,2023-05-06 15:57:39,6.21261524,-75.58625774,4.88,1492.957,24.031,0.000,,9,17,,
T,2023-05-06 15:57:40,6.21261525,-75.58625775,4.99,1492.961,24.031,0.000,,9,17,,
T,2023-05-06 15:57:41,6.21261525,-75.58625775,4.76,1492.966,24.031,0.000,,9,17,,
T,2023-05-06 15:57:42,6.21261519,-75.58625779,4.38,1492.973,24.031,0.000,,10,17,,
T,2023-05-06 15:57:43,6.21261519,-75.58625780,4.12,1492.972,24.031,0.000,,11,17,,
