type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-25 00:28:54.393,6.20288667,-75.57143333,4.10,1526.027,23.973,2.301,61,16,45,20230324-192854,GPS Logger: 20230324-192854 - Nmax_viaje_6
T,2023-03-25 00:28:55.387,6.20281500,-75.57144833,3.00,1543.827,23.973,1.866,62,16,45,,
T,2023-03-25 00:28:57,6.20283167,-75.57142500,2.70,1544.127,23.973,2.035,56,17,45,,
T,2023-03-25 00:28:58,6.20285667,-75.57140667,2.50,1545.827,23.973,2.311,48,18,45,,
T,2023-03-25 00:28:59,6.20288500,-75.57138667,2.50,1546.227,23.973,2.318,52,15,45,,
T,2023-03-25 00:29:00,6.20298833,-75.57139000,2.30,1546.127,23.973,3.829,35,17,45,,
T,2023-03-25 00:29:01,6.20303167,-75.57137000,2.20,1545.728,23.972,3.865,34,18,45,,
T,2023-03-25 00:29:02,6.20307500,-75.57135167,2.20,1543.828,23.972,3.588,25,18,45,,
T,2023-03-25 00:29:04,6.20315167,-75.57133000,2.20,1540.628,23.972,3.127,20,19,45,,
T,2023-03-25 00:29:05,6.20318500,-75.57131500,2.00,1537.628,23.972,1.868,20,20,45,,
T,2023-03-25 00:29:06,6.20319667,-75.57129833,2.00,1537.328,23.972,0.771,52,19,45,,
T,2023-03-25 00:29:07,6.20320667,-75.57128833,1.90,1535.828,23.972,0.119,115,19,45,,
T,2023-03-25 00:29:08,6.20321000,-75.57128167,1.90,1535.328,23.972,0.090,86,19,45,,
T,2023-03-25 00:29:09,6.20321333,-75.57127500,1.80,1534.928,23.972,2.114,57,19,45,,
T,2023-03-25 00:29:10,6.20321833,-75.57127000,1.80,1534.829,23.971,1.755,31,19,45,,
T,2023-03-25 00:29:11,6.20322333,-75.57126167,1.80,1534.429,23.971,1.399,22,19,45,,
T,2023-03-25 00:29:12,6.20323167,-75.57124833,1.80,1534.629,23.971,1.117,55,20,45,,
T,2023-03-25 00:29:13,6.20324167,-75.57122667,1.80,1534.629,23.971,0.991,58,20,45,,
T,2023-03-25 00:29:14,6.20324833,-75.57119667,1.80,1534.629,23.971,0.994,93,21,45,,
T,2023-03-25 00:29:15,6.20324833,-75.57115833,1.90,1534.029,23.971,1.191,93,20,45,,
T,2023-03-25 00:29:16,6.20324167,-75.57111833,2.00,1534.029,23.971,1.576,105,20,45,,
T,2023-03-25 00:29:17,6.20322667,-75.57107833,2.10,1534.030,23.970,2.026,112,21,45,,
T,2023-03-25 00:29:18,6.20320667,-75.57103000,2.20,1534.230,23.970,2.541,118,21,45,,
T,2023-03-25 00:29:19,6.20318333,-75.57097500,2.30,1534.230,23.970,3.111,118,21,45,,
T,2023-03-25 00:29:20,6.20316000,-75.57091667,2.40,1534.530,23.970,3.715,118,20,45,,
T,2023-03-25 00:29:21,6.20313000,-75.57085167,2.60,1534.431,23.969,4.394,117,19,45,,
T,2023-03-25 00:29:22,6.20310000,-75.57077333,2.50,1534.331,23.969,7.931,113,18,45,,
T,2023-03-25 00:29:23,6.20306667,-75.57069500,2.40,1534.531,23.969,8.316,114,20,45,,
T,2023-03-25 00:29:24,6.20303167,-75.57061833,2.30,1535.232,23.968,8.437,114,21,45,,
T,2023-03-25 00:29:25,6.20299667,-75.57054000,2.20,1536.032,23.968,8.421,110,21,45,,
T,2023-03-25 00:29:26,6.20296833,-75.57046333,2.20,1537.032,23.968,8.767,109,21,45,,
T,2023-03-25 00:29:27,6.20294167,-75.57038333,2.20,1538.033,23.967,9.241,109,21,45,,
T,2023-03-25 00:29:28,6.20291500,-75.57029667,2.10,1539.533,23.967,9.208,112,21,45,,
T,2023-03-25 00:29:29,6.20287333,-75.57021500,2.00,1541.233,23.967,9.352,121,19,45,,
T,2023-03-25 00:29:30,6.20282167,-75.57014333,2.00,1542.934,23.966,9.738,128,20,45,,
T,2023-03-25 00:29:31,6.20275667,-75.57007667,2.00,1544.334,23.966,9.770,133,20,45,,
T,2023-03-25 00:29:32,6.20268500,-75.57001667,2.00,1545.334,23.966,9.857,138,19,45,,
T,2023-03-25 00:29:33,6.20262833,-75.56995500,2.00,1545.834,23.966,9.230,131,19,45,,
T,2023-03-25 00:29:34,6.20257500,-75.56989333,2.00,1546.534,23.966,8.478,126,20,45,,
T,2023-03-25 00:29:35,6.20254333,-75.56982500,2.00,1547.335,23.965,8.000,118,21,45,,
T,2023-03-25 00:29:36,6.20252667,-75.56974333,2.00,1548.635,23.965,8.125,108,20,45,,
T,2023-03-25 00:29:37,6.20251833,-75.56965667,2.10,1550.136,23.964,8.807,102,20,45,,
T,2023-03-25 00:29:38,6.20250333,-75.56957333,2.00,1551.536,23.964,8.817,102,19,45,,
T,2023-03-25 00:29:39,6.20249167,-75.56948833,2.00,1552.836,23.964,9.245,98,19,45,,
T,2023-03-25 00:29:40,6.20248333,-75.56940667,1.90,1554.037,23.963,8.673,99,19,45,,
T,2023-03-25 00:29:41,6.20247167,-75.56933000,1.90,1556.037,23.963,8.440,101,20,45,,
T,2023-03-25 00:29:42,6.20245833,-75.56925667,1.90,1557.838,23.962,8.444,106,19,45,,
T,2023-03-25 00:29:43,6.20244000,-75.56918500,1.90,1559.438,23.962,7.938,107,19,45,,
T,2023-03-25 00:29:44,6.20242000,-75.56911667,1.90,1560.938,23.962,7.833,110,19,45,,
T,2023-03-25 00:29:45,6.20239667,-75.56905000,1.90,1562.538,23.962,7.846,114,21,45,,
T,2023-03-25 00:29:46,6.20236833,-75.56898500,1.80,1564.239,23.961,7.745,110,19,45,,
T,2023-03-25 00:29:47,6.20234667,-75.56891833,1.90,1565.739,23.961,7.727,110,19,45,,
T,2023-03-25 00:29:48,6.20232500,-75.56885167,1.90,1567.439,23.961,7.592,113,18,45,,
T,2023-03-25 00:29:49,6.20229833,-75.56878500,2.00,1569.040,23.960,7.492,115,20,45,,
T,2023-03-25 00:29:50,6.20227500,-75.56871833,2.00,1570.540,23.960,7.658,113,19,45,,
T,2023-03-25 00:29:51,6.20225000,-75.56865333,2.00,1572.340,23.960,7.225,115,19,45,,
T,2023-03-25 00:29:52,6.20222333,-75.56859333,2.00,1574.341,23.959,6.770,116,19,45,,
T,2023-03-25 00:29:53,6.20219500,-75.56853167,2.00,1575.941,23.959,7.193,114,20,45,,
T,2023-03-25 00:29:54,6.20216333,-75.56847000,2.00,1577.741,23.959,7.275,118,20,45,,
T,2023-03-25 00:29:55,6.20211833,-75.56841333,2.00,1579.841,23.959,7.455,125,21,45,,
T,2023-03-25 00:29:56,6.20207833,-75.56836500,2.00,1579.441,23.959,7.036,131,21,45,,
T,2023-03-25 00:29:57,6.20204667,-75.56831167,2.00,1580.242,23.958,6.889,132,22,45,,
T,2023-03-25 00:29:58,6.20199667,-75.56826333,2.00,1581.542,23.958,7.309,128,22,45,,
T,2023-03-25 00:29:59,6.20195167,-75.56821333,2.00,1583.342,23.958,6.929,122,24,45,,
T,2023-03-25 00:30:00,6.20191333,-75.56816000,2.00,1585.242,23.958,7.370,122,21,45,,
T,2023-03-25 00:30:01,6.20187667,-75.56810833,2.00,1587.142,23.958,7.831,121,22,45,,
T,2023-03-25 00:30:02,6.20184667,-75.56804667,1.90,1588.443,23.957,7.836,113,22,45,,
T,2023-03-25 00:30:03,6.20182000,-75.56798167,1.80,1589.743,23.957,7.752,113,22,45,,
