type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-17 23:20:08.742,6.20219500,-75.57172333,7.60,1518.224,23.976,5.459,243,13,40,20230317-182008,GPS Logger: 20230317-182008 - Victory_Bomber150_Viaje_3
T,2023-03-17 23:20:09.768,6.20227833,-75.57193000,6.40,1548.523,23.977,5.438,244,14,40,,
T,2023-03-17 23:20:10.775,6.20232667,-75.57192833,6.00,1547.423,23.977,1.683,264,14,40,,
T,2023-03-17 23:20:11.772,6.20233167,-75.57193167,5.70,1544.123,23.977,1.164,264,16,40,,
T,2023-03-17 23:20:12.773,6.20233500,-75.57191667,4.00,1541.823,23.977,0.803,264,18,40,,
T,2023-03-17 23:20:13.775,6.20233833,-75.57191500,3.90,1541.123,23.977,0.852,264,18,40,,
T,2023-03-17 23:20:14.776,6.20234667,-75.57192000,3.90,1541.123,23.977,0.818,264,17,40,,
T,2023-03-17 23:20:15.778,6.20237167,-75.57194000,2.80,1541.123,23.977,0.751,264,18,40,,
T,2023-03-17 23:20:17,6.20238333,-75.57194500,2.80,1541.323,23.977,0.930,264,20,40,,
T,2023-03-17 23:20:18,6.20240000,-75.57193000,2.40,1535.423,23.977,1.133,350,21,40,,
T,2023-03-17 23:20:19,6.20241167,-75.57192667,2.40,1535.124,23.976,1.143,3,23,40,,
T,2023-03-17 23:20:20,6.20242333,-75.57191667,2.40,1533.224,23.976,0.832,18,20,40,,
T,2023-03-17 23:20:21,6.20243333,-75.57191667,2.20,1533.224,23.976,0.442,358,23,40,,
T,2023-03-17 23:20:22,6.20244000,-75.57191833,2.10,1534.124,23.976,0.378,5,23,40,,
T,2023-03-17 23:20:23,6.20244833,-75.57191833,2.00,1534.724,23.976,0.523,14,24,40,,
T,2023-03-17 23:20:24,6.20247000,-75.57192333,2.00,1535.524,23.976,1.103,8,24,40,,
T,2023-03-17 23:20:25,6.20248500,-75.57192333,2.00,1535.324,23.976,2.229,18,25,40,,
