type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-22 22:15:16.923,6.20162833,-75.57172333,10.80,956.223,23.977,1.291,48,5,51,20230322-171516,GPS Logger: 20230322-171516 - Victory_Bomber150_Viaje_6
T,2023-03-22 22:15:17.914,6.20163667,-75.57171333,10.60,956.823,23.977,1.529,52,5,51,,
T,2023-03-22 22:15:18.983,6.20164333,-75.57177000,8.30,944.723,23.977,1.876,40,6,51,,
T,2023-03-22 22:15:19.986,6.20169500,-75.57177833,7.70,956.823,23.977,2.311,28,7,51,,
T,2023-03-22 22:15:20.984,6.20172500,-75.57175667,7.40,966.423,23.977,2.753,24,7,51,,
T,2023-03-22 22:15:21.981,6.20155333,-75.57169667,7.30,970.223,23.977,2.891,24,7,51,,
T,2023-03-22 22:15:22.981,6.20157167,-75.57168500,7.30,968.623,23.977,2.617,19,7,51,,
T,2023-03-22 22:15:23.981,6.20159000,-75.57167167,7.20,968.723,23.977,2.603,20,5,51,,
T,2023-03-22 22:15:24.978,6.20165333,-75.57166000,7.10,978.323,23.977,3.168,16,6,51,,
T,2023-03-22 22:15:25.978,6.20150500,-75.57150833,6.90,987.924,23.976,4.499,12,6,51,,
T,2023-03-22 22:15:27,6.20155000,-75.57149500,6.90,987.224,23.976,4.184,9,6,51,,
T,2023-03-22 22:15:28,6.20158833,-75.57148167,6.90,986.624,23.976,0.000,,6,51,,
T,2023-03-22 22:15:29,6.20162667,-75.57147167,6.90,986.224,23.976,0.000,,6,51,,
T,2023-03-22 22:15:30,6.20164333,-75.57145667,6.80,986.424,23.976,0.000,,9,51,,
T,2023-03-22 22:15:31,6.20169333,-75.57144000,45.20,1000.025,23.975,0.000,,10,51,,
T,2023-03-22 22:15:32,6.20171667,-75.57143167,46.30,1000.525,23.975,0.000,,11,51,,
T,2023-03-22 22:15:33,6.20193500,-75.57148667,6.60,1053.625,23.975,0.000,,12,51,,
T,2023-03-22 22:15:34,6.20209333,-75.57154333,6.40,1139.325,23.975,2.350,10,14,51,,
T,2023-03-22 22:15:35,6.20221833,-75.57156500,6.30,1165.525,23.975,2.161,9,14,51,,
T,2023-03-22 22:15:36,6.20232333,-75.57159000,6.10,1204.625,23.975,0.000,,13,51,,
T,2023-03-22 22:15:37,6.20243833,-75.57161333,6.00,1242.925,23.975,2.652,6,12,51,,
T,2023-03-22 22:15:38,6.20253833,-75.57164333,5.80,1273.025,23.975,2.449,360,12,51,,
T,2023-03-22 22:15:39,6.20260333,-75.57165167,5.60,1295.225,23.975,0.000,,14,51,,
T,2023-03-22 22:15:40,6.20268167,-75.57166167,5.50,1321.125,23.975,1.995,330,13,51,,
T,2023-03-22 22:15:41,6.20270333,-75.57165667,5.40,1326.925,23.975,1.805,314,14,51,,
T,2023-03-22 22:15:42,6.20275000,-75.57166667,5.40,1335.926,23.974,1.656,342,15,51,,
T,2023-03-22 22:15:43,6.20296667,-75.57168167,5.00,1399.326,23.974,0.000,,16,51,,
T,2023-03-22 22:15:44,6.20306333,-75.57170000,4.80,1425.426,23.974,0.000,,15,51,,
