type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-04-26 01:10:05,6.27378333,-75.59175167,4.30,1511.167,23.933,15.444,254,11,40,20230425-201005,GPS Logger: 20230425-201005 - Recorrido 2
T,2023-04-26 01:10:06,6.27378833,-75.59187333,3.80,1514.567,23.933,15.426,256,11,40,,
T,2023-04-26 01:10:07,6.27378833,-75.59198667,3.50,1520.266,23.934,15.358,257,12,40,,
T,2023-04-26 01:10:08,6.27387000,-75.59207833,3.20,1533.966,23.934,14.508,268,17,40,,
T,2023-04-26 01:10:09,6.27390000,-75.59219167,3.00,1538.465,23.935,13.640,277,18,40,,
T,2023-04-26 01:10:10,6.27391333,-75.59231833,2.80,1539.665,23.935,12.840,274,19,40,,
T,2023-04-26 01:10:11,6.27392000,-75.59244500,2.70,1539.564,23.936,12.553,270,20,40,,
T,2023-04-26 01:10:12,6.27391667,-75.59257333,2.50,1539.164,23.936,11.927,262,20,40,,
T,2023-04-26 01:10:14,6.27386833,-75.59278167,2.30,1537.662,23.938,11.526,255,21,40,,
T,2023-04-26 01:10:15,6.27382500,-75.59287667,2.40,1536.862,23.938,11.384,250,21,40,,
T,2023-04-26 01:10:16,6.27375333,-75.59295333,2.40,1536.961,23.939,11.194,232,21,40,,
T,2023-04-26 01:10:17,6.27368000,-75.59302000,2.30,1536.661,23.939,10.988,224,22,40,,
T,2023-04-26 01:10:18,6.27360000,-75.59308000,2.30,1536.960,23.940,10.653,218,21,40,,
T,2023-04-26 01:10:19,6.27351000,-75.59312500,2.50,1536.460,23.940,9.893,215,21,40,,
T,2023-04-26 01:10:20,6.27342167,-75.59316333,2.50,1535.959,23.941,9.859,209,21,40,,
T,2023-04-26 01:10:21,6.27334000,-75.59319167,2.60,1535.459,23.941,9.629,207,21,40,,
T,2023-04-26 01:10:22,6.27325500,-75.59321500,2.60,1535.759,23.941,8.966,207,20,40,,
T,2023-04-26 01:10:23,6.27317500,-75.59322833,2.50,1535.858,23.942,9.213,210,21,40,,
T,2023-04-26 01:10:24,6.27309667,-75.59327000,2.40,1535.058,23.942,9.388,211,22,40,,
T,2023-04-26 01:10:25,6.27301667,-75.59331500,2.30,1534.458,23.942,8.998,210,21,40,,
T,2023-04-26 01:10:26,6.27294333,-75.59335667,2.30,1533.757,23.943,8.431,208,22,40,,
T,2023-04-26 01:10:27,6.27287500,-75.59339000,2.30,1533.257,23.943,8.184,207,23,40,,
T,2023-04-26 01:10:28,6.27280833,-75.59343000,2.30,1532.357,23.943,7.642,207,22,40,,
T,2023-04-26 01:10:29,6.27274167,-75.59347167,2.50,1531.456,23.944,7.438,205,22,40,,
T,2023-04-26 01:10:30,6.27267500,-75.59349833,2.50,1531.256,23.944,7.973,204,21,39,,
T,2023-04-26 01:10:31,6.27260333,-75.59352833,2.70,1530.656,23.944,8.545,202,20,40,,
T,2023-04-26 01:10:32,6.27252833,-75.59357000,2.70,1528.955,23.945,9.633,206,20,40,,
T,2023-04-26 01:10:33,6.27244667,-75.59361500,2.80,1527.755,23.945,10.113,207,19,40,,
T,2023-04-26 01:10:34,6.27235167,-75.59367333,2.80,1527.154,23.946,11.796,209,20,40,,
T,2023-04-26 01:10:35,6.27224667,-75.59372167,2.90,1527.154,23.946,12.581,211,20,40,,
T,2023-04-26 01:10:36,6.27215500,-75.59377500,2.90,1525.953,23.947,12.262,214,20,40,,
T,2023-04-26 01:10:37,6.27206333,-75.59383833,2.90,1525.853,23.947,12.358,218,17,40,,
T,2023-04-26 01:10:38,6.27197667,-75.59391000,3.10,1525.652,23.948,12.318,220,16,40,,
T,2023-04-26 01:10:39,6.27189833,-75.59399000,3.20,1525.152,23.948,12.798,225,16,40,,
T,2023-04-26 01:10:40,6.27183000,-75.59407333,3.10,1524.451,23.949,12.493,228,17,40,,
T,2023-04-26 01:10:41,6.27177000,-75.59414833,3.10,1523.950,23.950,11.525,230,17,40,,
T,2023-04-26 01:10:42,6.27170833,-75.59421167,3.20,1523.950,23.950,10.555,226,16,40,,
T,2023-04-26 01:10:43,6.27165500,-75.59427500,3.30,1523.249,23.951,9.455,234,15,40,,
T,2023-04-26 01:10:44,6.27159833,-75.59434167,3.20,1523.149,23.951,9.551,233,15,40,,
T,2023-04-26 01:10:45,6.27153000,-75.59441500,3.20,1523.348,23.952,10.409,231,14,40,,
T,2023-04-26 01:10:46,6.27145833,-75.59449500,3.30,1523.148,23.952,11.320,230,12,40,,
T,2023-04-26 01:10:47,6.27139167,-75.59456333,3.30,1523.147,23.953,11.045,226,12,40,,
T,2023-04-26 01:10:48,6.27131500,-75.59463500,3.20,1522.847,23.953,10.808,227,15,40,,
T,2023-04-26 01:10:49,6.27124833,-75.59469500,3.20,1523.546,23.954,10.292,229,16,40,,
T,2023-04-26 01:10:50,6.27118333,-75.59474000,3.20,1522.846,23.954,9.394,227,14,40,,
T,2023-04-26 01:10:51,6.27112333,-75.59480000,3.30,1522.346,23.954,8.595,229,12,40,,
T,2023-04-26 01:10:52,6.27107667,-75.59484333,3.30,1521.345,23.955,6.910,228,11,40,,
T,2023-04-26 01:10:53,6.27102500,-75.59489167,3.30,1520.045,23.955,6.929,221,12,40,,
T,2023-04-26 01:10:54,6.27097000,-75.59493667,3.30,1519.944,23.956,7.398,215,13,40,,
T,2023-04-26 01:10:55,6.27092333,-75.59496667,3.20,1519.944,23.956,6.241,213,14,40,,
T,2023-04-26 01:10:56,6.27088667,-75.59498333,3.10,1519.644,23.956,6.346,209,14,40,,
T,2023-04-26 01:10:57,6.27081833,-75.59502500,3.00,1519.544,23.956,7.363,206,14,40,,
