type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-06 11:58:47,6.21259104,-75.58641472,3.79,1504.438,24.032,0.000,,11,20,20230506-065847,GPS Logger: 20230506-065847 - Viaje 2
T,2023-05-06 11:58:48,6.21259414,-75.58641113,3.79,1504.475,24.032,0.000,,11,20,,
T,2023-05-06 11:58:49,6.21259684,-75.58640942,3.79,1504.303,24.032,0.000,,11,21,,
T,2023-05-06 11:58:50,6.21259894,-75.58640552,3.79,1504.625,24.032,0.000,,11,22,,
T,2023-05-06 11:58:51,6.21259811,-75.58640560,3.79,1504.566,24.032,0.000,,13,22,,
T,2023-05-06 11:58:52,6.21259874,-75.58640569,3.79,1504.658,24.032,0.000,,13,22,,
T,2023-05-06 11:58:53,6.21260002,-75.58640373,3.79,1504.889,24.032,0.000,,13,22,,
T,2023-05-06 11:58:54,6.21260104,-75.58640412,3.79,1505.627,24.032,0.000,,13,22,,
T,2023-05-06 11:58:55,6.21260259,-75.58640592,3.79,1505.635,24.032,0.000,,13,22,,
T,2023-05-06 11:58:56,6.21260441,-75.58640538,3.79,1505.839,24.032,0.000,,15,22,,
T,2023-05-06 11:58:57,6.21260469,-75.58640701,3.79,1505.770,24.032,0.000,,14,22,,
T,2023-05-06 11:58:58,6.21260625,-75.58640934,3.91,1505.519,24.032,0.000,,14,22,,
T,2023-05-06 11:58:59,6.21260507,-75.58641200,3.85,1505.752,24.032,0.000,,13,22,,
T,2023-05-06 11:59:00,6.21260487,-75.58641396,3.97,1505.927,24.032,0.000,,12,21,,
T,2023-05-06 11:59:01,6.21260441,-75.58641530,3.94,1506.028,24.032,0.000,,12,21,,
T,2023-05-06 11:59:02,6.21260391,-75.58641614,3.90,1506.113,24.032,0.000,,13,22,,
T,2023-05-06 11:59:03,6.21260341,-75.58641691,3.83,1506.171,24.032,0.000,,13,22,,
T,2023-05-06 11:59:04,6.21260358,-75.58641669,3.79,1506.183,24.032,0.000,,13,22,,
T,2023-05-06 11:59:05,6.21261271,-75.58643191,3.82,1506.465,24.032,1.040,291,14,22,,
T,2023-05-06 11:59:06,6.21263375,-75.58645407,3.87,1506.475,24.032,3.370,349,15,22,,
T,2023-05-06 11:59:07,6.21265862,-75.58651644,3.93,1507.549,24.033,5.490,298,15,22,,
T,2023-05-06 11:59:08,6.21269107,-75.58655114,4.05,1506.261,24.033,5.510,299,14,22,,
T,2023-05-06 11:59:09,6.21270677,-75.58657445,4.53,1505.950,24.033,4.330,302,13,21,,
T,2023-05-06 11:59:10,6.21272024,-75.58659070,4.38,1505.682,24.033,2.690,303,13,21,,
T,2023-05-06 11:59:11,6.21273402,-75.58659911,4.44,1506.163,24.033,1.600,323,10,20,,
T,2023-05-06 11:59:12,6.21273707,-75.58659744,4.45,1507.138,24.033,0.450,337,10,20,,
T,2023-05-06 11:59:13,6.21273472,-75.58659596,4.17,1507.129,24.033,0.000,,12,21,,
T,2023-05-06 11:59:14,6.21273854,-75.58659702,4.17,1506.153,24.033,0.000,,12,21,,
T,2023-05-06 11:59:15,6.21274028,-75.58659553,4.14,1505.981,24.033,0.000,,12,21,,
T,2023-05-06 11:59:16,6.21274311,-75.58659165,4.11,1505.737,24.033,0.000,,12,21,,
T,2023-05-06 11:59:17,6.21274629,-75.58658851,4.00,1505.458,24.033,0.000,,12,21,,
T,2023-05-06 11:59:18,6.21274923,-75.58658803,3.92,1505.793,24.033,0.000,,13,21,,
T,2023-05-06 11:59:19,6.21274809,-75.58658800,3.88,1506.468,24.033,0.000,,14,21,,
