type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-13 20:14:57.576,6.21525500,-75.58467833,8.10,1476.882,24.018,0.268,323,11,44,20230513-151457,GPS Logger: 20230513-151457
T,2023-05-13 20:14:58.579,6.21528500,-75.58470667,6.30,1479.382,24.018,0.097,328,13,44,,
T,2023-05-13 20:14:59.573,6.21529833,-75.58473500,4.70,1474.482,24.018,0.076,123,13,44,,
T,2023-05-13 20:15:00.571,6.21530167,-75.58473500,4.40,1473.482,24.018,0.475,313,14,44,,
T,2023-05-13 20:15:01.592,6.21533333,-75.58467833,3.90,1478.982,24.018,0.952,303,15,44,,
T,2023-05-13 20:15:03,6.21534833,-75.58471167,3.30,1472.582,24.018,0.041,158,14,44,,
T,2023-05-13 20:15:04,6.21536167,-75.58473000,3.10,1471.482,24.018,0.433,173,15,44,,
T,2023-05-13 20:15:05,6.21536333,-75.58473000,3.10,1472.082,24.018,0.000,,16,44,,
T,2023-05-13 20:15:06,6.21535667,-75.58471667,3.00,1472.982,24.018,0.000,,16,44,,
T,2023-05-13 20:15:07,6.21536000,-75.58471167,3.00,1474.482,24.018,0.520,99,14,44,,
T,2023-05-13 20:15:08,6.21536333,-75.58470333,2.90,1474.482,24.018,0.000,,16,44,,
T,2023-05-13 20:15:09,6.21536167,-75.58468167,2.80,1474.582,24.018,0.000,,19,44,,
T,2023-05-13 20:15:10,6.21536667,-75.58466000,2.80,1474.882,24.018,0.790,72,18,44,,
T,2023-05-13 20:15:11,6.21536833,-75.58465000,2.80,1476.082,24.018,0.000,,18,44,,
T,2023-05-13 20:15:12,6.21536667,-75.58464500,2.70,1476.282,24.018,0.173,80,18,44,,
T,2023-05-13 20:15:13,6.21536333,-75.58463500,2.70,1477.082,24.018,0.398,72,20,44,,
T,2023-05-13 20:15:14,6.21536000,-75.58463000,2.60,1477.282,24.018,0.390,141,19,44,,
T,2023-05-13 20:15:15,6.21535667,-75.58462500,2.50,1477.482,24.018,0.000,,19,44,,
T,2023-05-13 20:15:16,6.21535667,-75.58462500,2.50,1477.582,24.018,0.356,271,20,44,,
T,2023-05-13 20:15:17,6.21535333,-75.58462833,2.50,1478.182,24.018,0.352,264,20,44,,
T,2023-05-13 20:15:18,6.21535000,-75.58463167,2.50,1478.782,24.018,0.358,278,20,44,,
T,2023-05-13 20:15:19,6.21535000,-75.58462833,2.50,1478.982,24.018,0.000,,18,44,,
