type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-07 09:49:57,6.34306020,-75.57650037,5.36,1535.576,23.694,0.000,,16,35,20230307-044957,GPS Logger: 20230307-044957 - Bajaj_Pulsar180_Viaje_1
T,2023-03-07 09:49:58,6.34306336,-75.57649311,5.36,1533.465,23.694,0.000,,16,35,,
T,2023-03-07 09:49:59,6.34306722,-75.57648492,5.36,1531.193,23.694,0.000,,16,35,,
T,2023-03-07 09:50:00,6.34306930,-75.57648051,5.36,1527.023,23.694,0.000,,14,35,,
T,2023-03-07 09:50:01,6.34306625,-75.57648282,5.36,1527.127,23.694,0.000,,14,35,,
T,2023-03-07 09:50:02,6.34306719,-75.57648201,5.36,1526.732,23.694,0.000,,16,35,,
T,2023-03-07 09:50:03,6.34306739,-75.57648248,5.36,1526.732,23.694,0.000,,16,35,,
T,2023-03-07 09:50:04,6.34306782,-75.57648232,4.29,1526.623,23.694,0.000,,16,35,,
T,2023-03-07 09:50:05,6.34306798,-75.57648227,4.29,1526.592,23.694,0.000,,16,35,,
T,2023-03-07 09:50:06,6.34306828,-75.57648232,5.36,1526.575,23.694,0.000,,16,35,,
T,2023-03-07 09:50:07,6.34306834,-75.57648232,5.36,1526.569,23.694,0.000,,16,35,,
T,2023-03-07 09:50:08,6.34306847,-75.57648229,5.36,1526.576,23.694,0.000,,16,35,,
T,2023-03-07 09:50:09,6.34306981,-75.57648358,4.29,1526.521,23.694,0.000,,15,35,,
T,2023-03-07 09:50:10,6.34306993,-75.57648362,5.36,1526.470,23.694,0.000,,15,35,,
T,2023-03-07 09:50:11,6.34306986,-75.57648366,5.36,1526.499,23.694,0.000,,14,35,,
T,2023-03-07 09:50:12,6.34306990,-75.57648381,5.36,1526.525,23.694,0.000,,15,35,,
T,2023-03-07 09:50:13,6.34306969,-75.57648361,5.36,1526.542,23.694,0.000,,15,35,,
T,2023-03-07 09:50:14,6.34306967,-75.57648358,5.36,1526.526,23.694,0.000,,15,35,,
T,2023-03-07 09:50:15,6.34306970,-75.57648363,5.36,1526.537,23.694,0.000,,14,35,,
T,2023-03-07 09:50:16,6.34306983,-75.57648380,5.36,1526.529,23.694,0.000,,14,34,,
T,2023-03-07 09:50:17,6.34306986,-75.57648383,5.36,1526.523,23.694,0.000,,14,34,,
T,2023-03-07 09:50:18,6.34306987,-75.57648386,5.36,1526.525,23.694,0.000,,14,34,,
T,2023-03-07 09:50:19,6.34306989,-75.57648391,4.29,1526.529,23.694,0.000,,15,34,,
T,2023-03-07 09:50:20,6.34307021,-75.57648408,4.29,1526.422,23.694,0.000,,15,34,,
T,2023-03-07 09:50:21,6.34308093,-75.57649528,4.29,1525.699,23.694,0.450,5,15,34,,
T,2023-03-07 09:50:22,6.34308352,-75.57651129,4.29,1524.942,23.694,0.000,,15,34,,
T,2023-03-07 09:50:23,6.34308598,-75.57650173,4.29,1524.620,23.694,0.000,,16,34,,
T,2023-03-07 09:50:24,6.34307239,-75.57646929,4.29,1523.674,23.694,2.560,115,16,34,,
T,2023-03-07 09:50:25,6.34305802,-75.57646288,4.29,1523.393,23.694,2.060,138,16,34,,
T,2023-03-07 09:50:26,6.34301614,-75.57641346,4.29,1524.540,23.694,6.920,132,16,34,,
T,2023-03-07 09:50:27,6.34299442,-75.57635299,5.36,1524.358,23.694,6.080,113,15,34,,
T,2023-03-07 09:50:28,6.34305507,-75.57631626,5.36,1520.777,23.694,5.730,43,15,34,,
T,2023-03-07 09:50:29,6.34307506,-75.57626536,6.43,1517.810,23.693,5.890,67,14,34,,
T,2023-03-07 09:50:30,6.34315538,-75.57623636,5.36,1516.484,23.693,6.280,35,16,34,,
T,2023-03-07 09:50:31,6.34321651,-75.57620270,5.36,1515.032,23.693,6.000,45,17,34,,
T,2023-03-07 09:50:32,6.34326295,-75.57616299,5.36,1514.110,23.692,5.150,50,17,34,,
T,2023-03-07 09:50:33,6.34331292,-75.57614038,5.36,1514.482,23.692,5.420,43,17,34,,
T,2023-03-07 09:50:34,6.34335288,-75.57611568,5.36,1512.189,23.692,3.910,46,17,34,,
T,2023-03-07 09:50:35,6.34337417,-75.57609742,5.36,1510.887,23.692,2.510,54,17,34,,
T,2023-03-07 09:50:36,6.34340541,-75.57608498,5.36,1510.208,23.692,1.590,30,17,34,,
T,2023-03-07 09:50:37,6.34341471,-75.57608665,4.29,1506.772,23.692,2.310,39,17,34,,
T,2023-03-07 09:50:38,6.34343762,-75.57605745,4.29,1506.509,23.691,3.160,48,17,34,,
T,2023-03-07 09:50:39,6.34344172,-75.57602194,4.29,1503.850,23.691,4.300,80,17,34,,
T,2023-03-07 09:50:40,6.34346225,-75.57598419,4.29,1503.484,23.691,3.810,64,17,34,,
T,2023-03-07 09:50:41,6.34341709,-75.57590752,3.22,1503.579,23.691,8.960,123,17,34,,
T,2023-03-07 09:50:42,6.34337139,-75.57586499,3.22,1501.935,23.690,8.060,138,18,34,,
T,2023-03-07 09:50:43,6.34331088,-75.57581407,3.22,1498.384,23.690,9.280,142,18,34,,
T,2023-03-07 09:50:44,6.34326054,-75.57576548,3.22,1497.086,23.690,7.500,136,18,34,,
T,2023-03-07 09:50:45,6.34320488,-75.57570094,3.22,1494.465,23.690,10.510,130,18,34,,
T,2023-03-07 09:50:46,6.34313436,-75.57564803,3.22,1495.947,23.690,10.400,143,18,34,,
T,2023-03-07 09:50:47,6.34308156,-75.57557127,3.22,1494.018,23.690,10.020,124,18,34,,
T,2023-03-07 09:50:48,6.34302266,-75.57549194,4.29,1492.935,23.689,10.430,128,18,34,,
T,2023-03-07 09:50:49,6.34295926,-75.57541518,3.22,1490.281,23.689,10.580,128,18,34,,
T,2023-03-07 09:50:50,6.34289609,-75.57534024,3.22,1487.228,23.689,10.060,129,18,34,,
T,2023-03-07 09:50:51,6.34283589,-75.57527306,3.22,1483.534,23.689,8.740,126,19,34,,
T,2023-03-07 09:50:52,6.34280042,-75.57521818,9.65,1484.266,23.688,7.010,126,20,34,,
T,2023-03-07 09:50:53,6.34275921,-75.57516029,9.65,1483.568,23.688,7.950,124,20,34,,
T,2023-03-07 09:50:54,6.34273993,-75.57512761,9.65,1483.119,23.688,4.100,120,20,34,,
T,2023-03-07 09:50:55,6.34269288,-75.57510542,9.65,1480.980,23.688,4.240,148,20,34,,
T,2023-03-07 09:50:56,6.34268380,-75.57506534,9.65,1481.190,23.688,4.620,111,20,34,,
T,2023-03-07 09:50:57,6.34265641,-75.57503151,9.65,1480.640,23.688,4.840,124,20,34,,
T,2023-03-07 09:50:58,6.34262756,-75.57494964,9.65,1480.010,23.687,9.130,115,20,34,,
T,2023-03-07 09:50:59,6.34259730,-75.57488426,9.65,1477.650,23.687,7.950,114,20,34,,
T,2023-03-07 09:51:00,6.34255372,-75.57482331,9.65,1475.857,23.687,7.790,119,20,34,,
T,2023-03-07 09:51:01,6.34252445,-75.57472878,3.22,1475.686,23.687,10.290,111,20,34,,
T,2023-03-07 09:51:02,6.34248736,-75.57465399,3.22,1474.282,23.686,10.300,112,21,34,,
T,2023-03-07 09:51:03,6.34245696,-75.57457481,3.22,1474.571,23.686,9.850,111,21,34,,
T,2023-03-07 09:51:04,6.34243307,-75.57450248,3.22,1473.451,23.686,7.520,109,21,34,,
T,2023-03-07 09:51:05,6.34241402,-75.57445644,3.22,1473.324,23.685,4.290,111,21,34,,
T,2023-03-07 09:51:06,6.34240128,-75.57441988,3.22,1473.832,23.685,3.540,113,21,34,,
T,2023-03-07 09:51:07,6.34239685,-75.57440418,3.22,1474.097,23.685,1.000,115,21,34,,
T,2023-03-07 09:51:08,6.34238834,-75.57437501,3.22,1473.666,23.685,3.240,104,21,34,,
T,2023-03-07 09:51:09,6.34238476,-75.57433260,3.22,1474.689,23.685,4.980,99,21,34,,
T,2023-03-07 09:51:10,6.34237907,-75.57428190,3.22,1475.882,23.685,6.100,105,19,34,,
T,2023-03-07 09:51:11,6.34236478,-75.57423752,3.22,1474.509,23.684,5.770,110,20,34,,
T,2023-03-07 09:51:12,6.34235169,-75.57418455,3.22,1474.658,23.684,6.310,105,20,34,,
T,2023-03-07 09:51:13,6.34233753,-75.57411604,3.22,1474.673,23.684,7.560,103,20,34,,
T,2023-03-07 09:51:14,6.34232880,-75.57404642,3.22,1474.689,23.683,7.830,96,20,34,,
T,2023-03-07 09:51:15,6.34231536,-75.57397300,3.22,1474.934,23.683,8.190,98,20,34,,
T,2023-03-07 09:51:16,6.34231095,-75.57389618,3.22,1474.601,23.683,8.880,95,20,34,,
T,2023-03-07 09:51:17,6.34230415,-75.57381471,3.22,1474.071,23.682,9.460,96,20,34,,
T,2023-03-07 09:51:18,6.34230185,-75.57372787,3.22,1472.888,23.682,8.790,96,21,34,,
T,2023-03-07 09:51:19,6.34229580,-75.57366318,3.22,1471.268,23.682,6.290,96,21,34,,
T,2023-03-07 09:51:20,6.34228854,-75.57359041,3.22,1470.634,23.681,8.150,97,21,34,,
T,2023-03-07 09:51:21,6.34229696,-75.57352938,3.22,1471.464,23.681,6.890,89,21,34,,
T,2023-03-07 09:51:22,6.34228185,-75.57352655,3.22,1470.852,23.681,2.280,93,22,34,,
T,2023-03-07 09:51:23,6.34228253,-75.57347211,3.22,1469.733,23.681,5.780,94,22,34,,
T,2023-03-07 09:51:24,6.34228077,-75.57342626,3.22,1470.365,23.680,5.890,95,22,34,,
T,2023-03-07 09:51:25,6.34226994,-75.57335931,3.22,1469.849,23.680,8.860,97,22,34,,
T,2023-03-07 09:51:26,6.34227060,-75.57328566,3.22,1469.417,23.680,8.480,92,22,34,,
T,2023-03-07 09:51:27,6.34225954,-75.57320892,3.22,1470.029,23.679,8.430,95,22,34,,
T,2023-03-07 09:51:28,6.34225667,-75.57313987,3.22,1470.220,23.679,7.100,93,22,34,,
T,2023-03-07 09:51:29,6.34225839,-75.57307398,3.22,1470.272,23.679,7.110,89,22,34,,
T,2023-03-07 09:51:30,6.34225073,-75.57300789,3.22,1469.077,23.678,7.380,101,21,34,,
T,2023-03-07 09:51:31,6.34224169,-75.57294542,3.22,1469.164,23.678,6.400,96,20,34,,
T,2023-03-07 09:51:32,6.34224335,-75.57288014,3.22,1468.461,23.678,6.990,98,21,34,,
T,2023-03-07 09:51:33,6.34224823,-75.57280116,3.22,1469.833,23.677,8.210,93,22,34,,
T,2023-03-07 09:51:34,6.34225024,-75.57272904,3.22,1469.985,23.677,8.070,88,22,34,,
