type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-06 13:12:41.360,6.25365199,-75.60429810,8.58,1501.192,24.044,0.000,,,36,20230306-081241,GPS Logger: 20230306-081241 - Bajaj_boxerct100_ruta_8
T,2023-03-06 13:12:43.364,6.25368159,-75.60427715,8.58,1538.824,24.044,0.330,34,,36,,
T,2023-03-06 13:12:44.364,6.25362604,-75.60429188,10.72,1529.878,24.044,0.000,,17,36,,
T,2023-03-06 13:12:45,6.25368611,-75.60424323,8.58,1540.510,24.044,0.360,34,17,36,,
T,2023-03-06 13:12:47,6.25368492,-75.60425657,8.58,1536.909,24.044,0.000,,16,36,,
T,2023-03-06 13:12:48,6.25368461,-75.60425665,8.58,1536.506,24.044,0.000,,16,36,,
T,2023-03-06 13:12:49,6.25369431,-75.60425130,8.58,1536.824,24.044,0.000,,16,36,,
T,2023-03-06 13:12:50,6.25369326,-75.60425132,8.58,1536.717,24.044,0.000,,16,36,,
T,2023-03-06 13:12:51,6.25369526,-75.60424858,8.58,1535.907,24.044,0.000,,16,36,,
T,2023-03-06 13:12:52,6.25369443,-75.60424830,10.72,1535.407,24.044,0.000,,16,36,,
T,2023-03-06 13:12:53,6.25369515,-75.60424871,12.86,1535.256,24.044,0.000,,10,36,,
T,2023-03-06 13:12:54,6.25369515,-75.60424871,15.01,1535.276,24.044,0.000,,8,36,,
T,2023-03-06 13:12:55,6.25369515,-75.60424871,19.30,1535.304,24.044,0.000,,7,35,,
T,2023-03-06 13:12:56,6.25369528,-75.60424876,23.58,1535.345,24.044,0.000,,4,36,,
T,2023-03-06 13:12:57,6.25369531,-75.60424874,31.09,1535.434,24.044,0.000,,4,36,,
T,2023-03-06 13:12:58,6.25369543,-75.60424856,39.66,1535.488,24.044,0.000,,4,36,,
T,2023-03-06 13:12:59,6.25369324,-75.60424968,31.09,1535.361,24.044,0.000,,4,36,,
T,2023-03-06 13:13:00,6.25369354,-75.60424412,24.66,1535.078,24.044,0.000,,10,36,,
T,2023-03-06 13:13:01,6.25369266,-75.60424386,24.66,1535.134,24.044,0.000,,10,36,,
T,2023-03-06 13:13:02,6.25369381,-75.60424602,21.44,1534.621,24.044,0.000,,10,36,,
T,2023-03-06 13:13:03,6.25369458,-75.60424247,18.22,1534.756,24.044,0.000,,10,36,,
T,2023-03-06 13:13:04,6.25369709,-75.60425013,15.01,1532.659,24.044,0.000,,11,35,,
T,2023-03-06 13:13:05,6.25369367,-75.60424981,12.86,1532.781,24.044,0.000,,12,34,,
T,2023-03-06 13:13:06,6.25366861,-75.60422264,7.50,1530.642,24.044,0.000,,12,35,,
T,2023-03-06 13:13:07,6.25365342,-75.60421375,6.43,1530.134,24.044,0.000,,14,35,,
T,2023-03-06 13:13:08,6.25362044,-75.60415325,6.43,1531.024,24.043,5.440,104,15,35,,
T,2023-03-06 13:13:09,6.25358218,-75.60407164,5.36,1529.042,24.043,5.860,103,16,35,,
T,2023-03-06 13:13:10,6.25352083,-75.60403097,6.43,1529.285,24.043,5.580,109,17,35,,
T,2023-03-06 13:13:11,6.25348565,-75.60393845,7.50,1528.783,24.042,6.670,110,17,35,,
T,2023-03-06 13:13:12,6.25347072,-75.60385412,7.50,1528.482,24.042,7.240,109,17,35,,
T,2023-03-06 13:13:13,6.25346204,-75.60379681,8.58,1527.818,24.042,7.110,107,14,35,,
T,2023-03-06 13:13:14,6.25342495,-75.60382412,10.72,1527.762,24.042,5.240,114,15,35,,
T,2023-03-06 13:13:15,6.25336929,-75.60378280,10.72,1527.655,24.042,5.660,120,16,35,,
T,2023-03-06 13:13:16,6.25332456,-75.60373476,9.65,1528.475,24.042,5.880,123,16,35,,
T,2023-03-06 13:13:17,6.25334181,-75.60372415,7.50,1529.283,24.042,4.560,121,17,35,,
T,2023-03-06 13:13:18,6.25334389,-75.60369709,6.43,1530.263,24.042,4.610,118,17,35,,
T,2023-03-06 13:13:19,6.25332875,-75.60365996,5.36,1529.154,24.041,4.520,132,18,35,,
T,2023-03-06 13:13:20,6.25329510,-75.60364188,5.36,1528.509,24.041,4.230,159,17,35,,
T,2023-03-06 13:13:21,6.25330469,-75.60359211,5.36,1524.505,24.041,4.060,172,18,35,,
T,2023-03-06 13:13:22,6.25324873,-75.60361766,5.36,1523.990,24.041,4.880,191,18,35,,
T,2023-03-06 13:13:23,6.25320686,-75.60363522,6.43,1521.559,24.042,4.270,203,19,35,,
T,2023-03-06 13:13:24,6.25315449,-75.60366129,6.43,1521.577,24.042,5.750,201,19,35,,
T,2023-03-06 13:13:25,6.25308845,-75.60370467,6.43,1521.701,24.042,7.410,209,18,35,,
T,2023-03-06 13:13:26,6.25301547,-75.60371245,7.50,1522.214,24.042,7.320,207,16,35,,
T,2023-03-06 13:13:27,6.25296528,-75.60373532,8.58,1522.002,24.043,7.240,209,16,35,,
T,2023-03-06 13:13:28,6.25291079,-75.60379688,7.50,1521.906,24.043,8.260,213,15,35,,
T,2023-03-06 13:13:29,6.25284154,-75.60386165,6.43,1522.362,24.044,9.180,216,12,35,,
T,2023-03-06 13:13:30,6.25277517,-75.60388968,5.36,1521.531,24.044,8.960,213,13,35,,
T,2023-03-06 13:13:31,6.25270294,-75.60394183,6.43,1522.598,24.044,8.820,210,14,35,,
T,2023-03-06 13:13:32,6.25262991,-75.60399668,6.43,1522.815,24.045,9.430,206,15,35,,
T,2023-03-06 13:13:33,6.25251950,-75.60404153,6.43,1522.497,24.045,11.050,203,16,35,,
T,2023-03-06 13:13:34,6.25241366,-75.60407288,6.43,1522.015,24.046,10.980,200,18,35,,
T,2023-03-06 13:13:35,6.25231063,-75.60408620,6.43,1522.847,24.046,11.020,198,17,35,,
T,2023-03-06 13:13:36,6.25220093,-75.60409892,6.43,1524.281,24.046,11.650,200,16,35,,
T,2023-03-06 13:13:37,6.25211080,-75.60412258,6.43,1524.275,24.047,11.530,200,15,35,,
T,2023-03-06 13:13:38,6.25201099,-75.60414860,6.43,1524.922,24.047,11.520,198,13,35,,
T,2023-03-06 13:13:39,6.25192171,-75.60416496,6.43,1525.332,24.047,9.500,196,16,35,,
T,2023-03-06 13:13:40,6.25182922,-75.60419200,7.50,1524.886,24.048,10.230,196,15,35,,
T,2023-03-06 13:13:41,6.25173584,-75.60422421,7.50,1525.381,24.048,10.260,197,15,35,,
T,2023-03-06 13:13:42,6.25169519,-75.60424180,7.50,1525.692,24.048,7.190,199,16,35,,
T,2023-03-06 13:13:43,6.25162904,-75.60425424,7.50,1526.142,24.048,6.490,196,16,35,,
T,2023-03-06 13:13:44,6.25158337,-75.60425811,8.58,1526.473,24.049,5.160,194,15,35,,
T,2023-03-06 13:13:45,6.25153706,-75.60427088,8.58,1526.565,24.049,5.270,196,12,35,,
T,2023-03-06 13:13:46,6.25149404,-75.60429927,8.58,1526.613,24.049,5.340,198,13,35,,
T,2023-03-06 13:13:47,6.25145000,-75.60430976,12.86,1527.185,24.049,5.190,198,14,35,,
T,2023-03-06 13:13:48,6.25137534,-75.60432838,12.86,1526.681,24.049,5.990,195,13,35,,
T,2023-03-06 13:13:49,6.25131026,-75.60433261,12.86,1526.707,24.050,6.080,195,14,35,,
T,2023-03-06 13:13:50,6.25125181,-75.60435653,12.86,1526.255,24.050,6.180,195,13,35,,
T,2023-03-06 13:13:51,6.25119015,-75.60437103,12.86,1525.910,24.050,6.350,199,13,35,,
T,2023-03-06 13:13:52,6.25113821,-75.60438666,12.86,1525.486,24.050,5.510,202,13,35,,
T,2023-03-06 13:13:53,6.25106051,-75.60434809,11.79,1525.598,24.050,4.980,197,12,35,,
T,2023-03-06 13:13:54,6.25101483,-75.60435922,11.79,1525.977,24.050,3.770,197,13,35,,
T,2023-03-06 13:13:55,6.25098636,-75.60438998,10.72,1526.153,24.051,2.930,196,12,35,,
T,2023-03-06 13:13:56,6.25095534,-75.60438048,10.72,1525.765,24.051,2.750,179,14,35,,
T,2023-03-06 13:13:57,6.25098017,-75.60437747,10.72,1525.017,24.051,0.320,184,16,35,,
T,2023-03-06 13:13:58,6.25097455,-75.60437758,10.72,1524.548,24.051,0.180,184,16,35,,
T,2023-03-06 13:13:59,6.25097252,-75.60438035,10.72,1525.071,24.051,0.410,185,16,35,,
T,2023-03-06 13:14:00,6.25096966,-75.60438427,10.72,1525.223,24.051,0.330,185,16,35,,
T,2023-03-06 13:14:01,6.25096915,-75.60438529,10.72,1525.157,24.051,0.490,186,16,35,,
T,2023-03-06 13:14:02,6.25096394,-75.60438816,10.72,1524.817,24.051,0.770,186,13,35,,
T,2023-03-06 13:14:03,6.25096418,-75.60439367,10.72,1524.984,24.051,0.640,185,13,35,,
T,2023-03-06 13:14:04,6.25096922,-75.60439398,10.72,1525.451,24.051,0.770,186,13,35,,
T,2023-03-06 13:14:05,6.25097584,-75.60439278,10.72,1526.701,24.051,0.520,186,12,35,,
T,2023-03-06 13:14:06,6.25098229,-75.60438828,10.72,1527.540,24.051,0.770,186,11,35,,
T,2023-03-06 13:14:07,6.25099082,-75.60438549,11.79,1528.343,24.051,0.730,186,12,35,,
