type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-04-19 22:00:46,6.22995000,-75.58287333,2.30,1501.120,23.980,0.097,342,18,46,20230419-170046,GPS Logger: 20230419-170046 - Kymco_Agility_go_Ruta3
T,2023-04-19 22:00:47,6.22994333,-75.58287833,2.30,1501.220,23.980,0.133,242,19,46,,
T,2023-04-19 22:00:48,6.22994333,-75.58288167,2.20,1501.120,23.980,0.048,321,20,46,,
T,2023-04-19 22:00:49,6.22993833,-75.58288000,2.10,1501.220,23.980,0.059,282,20,46,,
T,2023-04-19 22:00:50,6.22993667,-75.58288000,2.10,1501.220,23.980,0.062,62,20,46,,
T,2023-04-19 22:00:51,6.22993667,-75.58287833,2.10,1501.220,23.980,0.049,77,22,46,,
T,2023-04-19 22:00:52,6.22993833,-75.58287667,2.00,1501.120,23.980,0.181,74,21,46,,
T,2023-04-19 22:00:53,6.22994000,-75.58288000,2.00,1501.120,23.980,0.128,54,22,46,,
T,2023-04-19 22:00:54,6.22994000,-75.58287667,2.00,1501.120,23.980,0.102,133,24,46,,
T,2023-04-19 22:00:55,6.22994333,-75.58286833,2.00,1501.120,23.980,0.115,83,24,46,,
T,2023-04-19 22:00:56,6.22995000,-75.58287167,1.90,1501.120,23.980,0.128,69,24,48,,
T,2023-04-19 22:00:57,6.22995333,-75.58287333,1.90,1501.120,23.980,0.135,61,24,48,,
T,2023-04-19 22:00:58,6.22995667,-75.58287333,1.90,1501.120,23.980,0.143,55,25,48,,
T,2023-04-19 22:00:59,6.22996333,-75.58287500,1.90,1501.120,23.980,0.162,26,25,48,,
T,2023-04-19 22:01:00,6.22996500,-75.58287500,1.80,1501.020,23.980,0.183,44,25,48,,
T,2023-04-19 22:01:01,6.22996833,-75.58287167,1.80,1500.920,23.980,0.218,55,25,48,,
T,2023-04-19 22:01:02,6.22997167,-75.58286667,1.70,1500.820,23.980,0.255,52,25,48,,
T,2023-04-19 22:01:03,6.22997500,-75.58286167,1.70,1500.720,23.980,0.294,55,24,48,,
T,2023-04-19 22:01:04,6.22997500,-75.58285500,1.70,1500.620,23.980,0.322,68,24,48,,
T,2023-04-19 22:01:05,6.22997333,-75.58285167,1.70,1500.620,23.980,0.000,,25,48,,
T,2023-04-19 22:01:06,6.22996833,-75.58284333,1.70,1500.620,23.980,0.000,,26,48,,
T,2023-04-19 22:01:07,6.22995833,-75.58283500,1.70,1500.620,23.980,0.546,139,26,48,,
T,2023-04-19 22:01:08,6.22993833,-75.58282333,1.80,1500.620,23.980,0.773,158,26,48,,
T,2023-04-19 22:01:09,6.22990000,-75.58281667,1.80,1500.620,23.980,1.129,172,26,48,,
T,2023-04-19 22:01:10,6.22986167,-75.58281500,1.80,1500.720,23.980,1.472,174,26,48,,
T,2023-04-19 22:01:11,6.22982833,-75.58280833,1.70,1500.920,23.980,1.753,169,26,48,,
T,2023-04-19 22:01:12,6.22980667,-75.58279833,1.70,1501.120,23.980,1.898,153,26,48,,
T,2023-04-19 22:01:13,6.22979333,-75.58278667,1.70,1501.020,23.980,1.983,136,27,48,,
T,2023-04-19 22:01:14,6.22978333,-75.58277667,1.70,1500.820,23.980,2.060,121,27,48,,
T,2023-04-19 22:01:15,6.22977833,-75.58277333,1.70,1500.520,23.980,2.056,105,27,48,,
T,2023-04-19 22:01:16,6.22977333,-75.58277000,1.70,1500.320,23.980,1.978,106,27,48,,
T,2023-04-19 22:01:17,6.22977000,-75.58276667,1.60,1500.220,23.980,1.851,126,27,48,,
T,2023-04-19 22:01:18,6.22976667,-75.58276500,1.60,1500.020,23.980,1.630,139,28,48,,
T,2023-04-19 22:01:19,6.22976500,-75.58276500,1.60,1500.020,23.980,1.257,112,28,48,,
T,2023-04-19 22:01:20,6.22976333,-75.58276500,1.60,1499.720,23.980,0.912,86,28,48,,
T,2023-04-19 22:01:21,6.22976333,-75.58276000,1.60,1499.620,23.980,0.639,76,28,48,,
T,2023-04-19 22:01:22,6.22976500,-75.58276000,1.60,1499.420,23.980,0.486,67,28,48,,
