type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-11 15:32:58,6.26272268,-75.55835382,15.00,1599.162,23.784,0.081,46,9,13,20230511-103258,GPS Logger: 20230511-103258 - Destino 10
T,2023-05-11 15:32:59,6.26274712,-75.55834477,15.00,1599.790,23.784,0.199,46,10,14,,
T,2023-05-11 15:33:00,6.26277010,-75.55830493,15.00,1600.916,23.784,0.000,,10,14,,
T,2023-05-11 15:33:01,6.26278623,-75.55829042,15.00,1601.329,23.784,0.064,46,11,14,,
T,2023-05-11 15:33:02,6.26280285,-75.55826030,15.00,1597.329,23.784,0.000,,9,14,,
T,2023-05-11 15:33:03,6.26282932,-75.55821578,15.00,1593.290,23.783,0.000,,11,14,,
T,2023-05-11 15:33:04,6.26284990,-75.55818377,15.00,1590.209,23.783,0.000,,10,14,,
T,2023-05-11 15:33:05,6.26286855,-75.55815073,15.00,1589.001,23.783,0.000,,12,14,,
T,2023-05-11 15:33:06,6.26288022,-75.55814180,15.00,1589.349,23.783,0.425,291,12,14,,
T,2023-05-11 15:33:07,6.26288962,-75.55813087,15.00,1589.223,23.783,0.504,288,12,14,,
T,2023-05-11 15:33:08,6.26289543,-75.55812267,15.00,1587.757,23.783,0.554,279,11,14,,
T,2023-05-11 15:33:09,6.26289710,-75.55812115,15.00,1587.443,23.783,0.592,280,8,14,,
T,2023-05-11 15:33:10,6.26289898,-75.55811932,15.00,1587.145,23.783,0.741,309,8,14,,
T,2023-05-11 15:33:11,6.26291117,-75.55810848,15.00,1585.847,23.783,0.926,286,12,14,,
T,2023-05-11 15:33:12,6.26291982,-75.55811613,15.00,1585.733,23.783,1.457,263,9,14,,
T,2023-05-11 15:33:14,6.26292337,-75.55812807,15.00,1583.875,23.783,2.058,255,10,14,,
T,2023-05-11 15:33:16,6.26292803,-75.55813320,15.00,1578.591,23.783,3.163,263,11,14,,
T,2023-05-11 15:33:17,6.26293157,-75.55814835,15.00,1575.602,23.783,3.395,258,10,15,,
T,2023-05-11 15:33:18,6.26295995,-75.55813460,15.00,1566.472,23.783,3.456,256,11,15,,
T,2023-05-11 15:33:19,6.26299855,-75.55815708,15.00,1558.505,23.783,6.197,275,12,16,,
T,2023-05-11 15:33:20,6.26304100,-75.55820707,14.19,1552.393,23.783,6.960,281,13,17,,
T,2023-05-11 15:33:21,6.26308477,-75.55827687,13.33,1547.806,23.783,10.871,280,13,16,,
T,2023-05-11 15:33:22,6.26312327,-75.55838948,12.04,1544.524,23.784,12.724,279,14,16,,
T,2023-05-11 15:33:23,6.26316038,-75.55851088,11.10,1541.493,23.784,13.349,280,12,16,,
T,2023-05-11 15:33:24,6.26319350,-75.55863010,10.26,1538.476,23.785,13.571,279,13,17,,
T,2023-05-11 15:33:25,6.26322433,-75.55876575,9.80,1535.480,23.785,12.605,277,14,17,,
T,2023-05-11 15:33:26,6.26324957,-75.55888485,9.43,1532.368,23.786,12.456,275,11,17,,
T,2023-05-11 15:33:27,6.26327097,-75.55898657,9.24,1529.712,23.786,12.637,275,11,17,,
T,2023-05-11 15:33:28,6.26328723,-75.55910362,8.95,1527.071,23.787,11.970,277,13,17,,
T,2023-05-11 15:33:29,6.26330963,-75.55921743,8.84,1525.118,23.787,10.872,279,13,17,,
T,2023-05-11 15:33:30,6.26332888,-75.55931922,8.84,1523.471,23.788,9.219,279,13,17,,
T,2023-05-11 15:33:31,6.26334623,-75.55939688,8.89,1521.455,23.788,7.382,280,13,17,,
T,2023-05-11 15:33:32,6.26336163,-75.55946328,8.78,1519.942,23.789,6.817,280,13,17,,
T,2023-05-11 15:33:33,6.26337402,-75.55952505,8.97,1518.724,23.789,6.034,279,11,17,,
T,2023-05-11 15:33:34,6.26338573,-75.55957368,9.53,1517.586,23.789,4.975,278,11,17,,
T,2023-05-11 15:33:35,6.26338823,-75.55961948,9.89,1516.702,23.789,3.492,273,11,17,,
T,2023-05-11 15:33:36,6.26338823,-75.55961948,9.47,1516.702,23.789,1.432,266,14,17,,
