type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-06 20:50:30,6.27605406,-75.58672990,5.04,1547.017,23.901,0.000,,11,30,20230506-155030,GPS Logger: 20230506-155030 - Honda_cb125f_ruta 5
T,2023-05-06 20:50:31,6.27605755,-75.58672718,4.84,1546.041,23.901,0.000,,11,30,,
T,2023-05-06 20:50:32,6.27605596,-75.58672662,4.74,1546.089,23.901,0.000,,12,30,,
T,2023-05-06 20:50:33,6.27605639,-75.58672673,4.59,1546.464,23.901,0.000,,12,30,,
T,2023-05-06 20:50:34,6.27605855,-75.58672530,4.47,1547.294,23.901,0.000,,12,30,,
T,2023-05-06 20:50:35,6.27606046,-75.58672400,4.35,1547.969,23.901,0.000,,12,30,,
T,2023-05-06 20:50:36,6.27606195,-75.58672299,4.39,1548.476,23.901,0.000,,12,30,,
T,2023-05-06 20:50:37,6.27606258,-75.58672254,4.56,1548.690,23.901,0.000,,12,30,,
T,2023-05-06 20:50:38,6.27606396,-75.58672183,4.40,1549.797,23.901,0.000,,12,30,,
T,2023-05-06 20:50:39,6.27606473,-75.58672131,4.50,1550.044,23.901,0.000,,13,30,,
T,2023-05-06 20:50:40,6.27606559,-75.58672071,4.62,1550.301,23.901,0.000,,13,30,,
T,2023-05-06 20:50:41,6.27606629,-75.58672021,4.53,1550.701,23.901,0.000,,13,30,,
T,2023-05-06 20:50:42,6.27606685,-75.58671983,4.56,1550.893,23.901,0.000,,14,30,,
T,2023-05-06 20:50:43,6.27606815,-75.58671893,4.46,1551.276,23.901,0.000,,13,30,,
T,2023-05-06 20:50:44,6.27606869,-75.58671853,4.51,1551.428,23.901,0.000,,14,30,,
T,2023-05-06 20:50:45,6.27607086,-75.58671678,4.31,1552.135,23.901,0.000,,13,30,,
T,2023-05-06 20:50:46,6.27607136,-75.58671580,4.26,1552.779,23.901,0.000,,16,30,,
T,2023-05-06 20:50:47,6.27606955,-75.58671617,4.12,1553.343,23.901,0.000,,16,30,,
T,2023-05-06 20:50:48,6.27606815,-75.58671675,4.16,1553.728,23.901,0.000,,15,30,,
T,2023-05-06 20:50:49,6.27606870,-75.58671651,4.22,1553.846,23.901,0.000,,15,30,,
T,2023-05-06 20:50:50,6.27606825,-75.58671643,4.33,1554.302,23.901,0.000,,15,30,,
T,2023-05-06 20:50:51,6.27606806,-75.58671596,4.38,1554.846,23.901,0.000,,16,30,,
T,2023-05-06 20:50:52,6.27606720,-75.58671574,4.45,1555.633,23.901,0.000,,16,30,,
T,2023-05-06 20:50:53,6.27606624,-75.58671576,4.39,1556.140,23.901,0.000,,16,30,,
T,2023-05-06 20:50:54,6.27606654,-75.58671551,4.34,1556.275,23.901,0.000,,16,30,,
T,2023-05-06 20:50:55,6.27606659,-75.58671538,4.32,1556.294,23.901,0.000,,16,30,,
T,2023-05-06 20:50:56,6.27606661,-75.58671537,4.15,1556.299,23.901,0.000,,16,30,,
T,2023-05-06 20:50:57,6.27606661,-75.58671535,4.11,1556.321,23.901,0.000,,16,30,,
T,2023-05-06 20:50:58,6.27606657,-75.58671540,4.00,1556.342,23.901,0.000,,16,30,,
T,2023-05-06 20:50:59,6.27606662,-75.58671536,3.91,1556.366,23.901,0.000,,15,30,,
T,2023-05-06 20:51:00,6.27606671,-75.58671528,3.86,1556.396,23.901,0.000,,15,30,,
T,2023-05-06 20:51:01,6.27606668,-75.58671525,3.85,1556.404,23.901,0.000,,14,30,,
T,2023-05-06 20:51:02,6.27606673,-75.58671520,3.85,1556.426,23.901,0.000,,15,30,,
T,2023-05-06 20:51:03,6.27606671,-75.58671521,3.82,1556.427,23.901,0.000,,15,30,,
T,2023-05-06 20:51:04,6.27606671,-75.58671519,3.79,1556.437,23.901,0.000,,15,30,,
T,2023-05-06 20:51:05,6.27606675,-75.58671515,3.84,1556.448,23.901,0.000,,15,30,,
T,2023-05-06 20:51:06,6.27606676,-75.58671514,3.83,1556.447,23.901,0.000,,15,30,,
T,2023-05-06 20:51:07,6.27606676,-75.58671513,3.84,1556.446,23.901,0.000,,14,30,,
T,2023-05-06 20:51:08,6.27607537,-75.58671124,3.93,1555.895,23.901,0.860,27,13,30,,
T,2023-05-06 20:51:09,6.27607718,-75.58670433,3.98,1556.202,23.901,0.550,28,12,30,,
T,2023-05-06 20:51:10,6.27607685,-75.58670487,4.09,1556.543,23.901,0.000,,12,30,,
T,2023-05-06 20:51:11,6.27607392,-75.58669512,4.17,1556.144,23.901,0.720,88,12,30,,
T,2023-05-06 20:51:12,6.27607437,-75.58668086,4.09,1556.913,23.901,1.410,93,13,30,,
