type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-03 17:15:17,6.23742285,-75.59539840,5.36,1507.461,24.031,0.000,,10,32,20230303-121517,GPS Logger: 20230303-121517 - Akt_nkd125_ruta_4
T,2023-03-03 17:15:18,6.23740151,-75.59540195,5.36,1506.633,24.031,0.000,,10,32,,
T,2023-03-03 17:15:19,6.23740172,-75.59540417,5.36,1505.515,24.031,0.000,,10,32,,
T,2023-03-03 17:15:20,6.23740170,-75.59540409,6.43,1504.777,24.031,0.000,,10,32,,
T,2023-03-03 17:15:21,6.23740170,-75.59540409,8.58,1504.277,24.031,0.000,,10,32,,
T,2023-03-03 17:15:22,6.23740164,-75.59540400,11.79,1504.030,24.031,0.000,,10,32,,
T,2023-03-03 17:15:23,6.23740257,-75.59540417,12.86,1502.626,24.031,0.000,,10,32,,
T,2023-03-03 17:15:24,6.23740219,-75.59540410,12.86,1502.609,24.031,0.000,,10,32,,
T,2023-03-03 17:15:25,6.23740174,-75.59540396,12.86,1502.683,24.031,0.000,,9,31,,
T,2023-03-03 17:15:26,6.23740163,-75.59540397,12.86,1502.793,24.031,0.000,,7,31,,
T,2023-03-03 17:15:27,6.23740025,-75.59540299,12.86,1502.819,24.031,0.000,,7,31,,
T,2023-03-03 17:15:28,6.23740124,-75.59540363,11.79,1503.039,24.031,0.000,,7,31,,
T,2023-03-03 17:15:29,6.23740056,-75.59540314,11.79,1503.232,24.031,0.000,,9,31,,
T,2023-03-03 17:15:30,6.23740055,-75.59540312,12.86,1503.222,24.031,0.000,,10,31,,
T,2023-03-03 17:15:31,6.23740054,-75.59540312,15.01,1503.209,24.031,0.000,,10,31,,
T,2023-03-03 17:15:32,6.23740054,-75.59540312,18.22,1503.125,24.031,0.000,,9,31,,
T,2023-03-03 17:15:33,6.23740054,-75.59540312,22.51,1503.055,24.031,0.000,,9,31,,
T,2023-03-03 17:15:34,6.23740054,-75.59540311,26.80,1502.997,24.031,0.000,,7,32,,
T,2023-03-03 17:15:35,6.23740054,-75.59540311,34.30,1502.863,24.031,0.000,,6,32,,
T,2023-03-03 17:15:36,6.23740052,-75.59540311,36.45,1502.854,24.031,0.000,,2,32,,
T,2023-03-03 17:15:37,6.23740047,-75.59540311,28.94,1503.019,24.031,0.000,,5,31,,
T,2023-03-03 17:15:38,6.23740046,-75.59540310,30.02,1503.247,24.031,0.000,,7,32,,
T,2023-03-03 17:15:39,6.23740043,-75.59540310,30.02,1503.397,24.031,0.000,,7,32,,
T,2023-03-03 17:15:40,6.23740042,-75.59540309,31.09,1503.537,24.031,0.000,,7,32,,
T,2023-03-03 17:15:41,6.23740036,-75.59540305,26.80,1504.041,24.031,0.000,,7,32,,
T,2023-03-03 17:15:42,6.23740035,-75.59540301,30.02,1503.669,24.031,0.000,,9,32,,
T,2023-03-03 17:15:43,6.23740032,-75.59540306,25.73,1503.833,24.031,0.000,,8,32,,
