type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-23 22:16:37,6.20225500,-75.57207667,7.80,1482.222,23.978,0.000,,10,41,20230323-171637,GPS Logger: 20230323-171637 - Victory_Bomber150_Viaje_9
T,2023-03-23 22:16:38,6.20224667,-75.57205500,7.10,1493.623,23.977,0.000,,11,41,,
T,2023-03-23 22:16:39,6.20226833,-75.57203333,6.40,1518.423,23.977,0.000,,13,41,,
T,2023-03-23 22:16:40,6.20228833,-75.57202000,6.00,1521.623,23.977,0.000,,13,41,,
T,2023-03-23 22:16:41,6.20231333,-75.57201833,5.80,1525.623,23.977,0.000,,13,41,,
T,2023-03-23 22:16:42,6.20234000,-75.57200833,5.50,1528.223,23.977,0.000,,12,41,,
T,2023-03-23 22:16:43,6.20236167,-75.57199500,5.30,1536.023,23.977,0.000,,13,41,,
T,2023-03-23 22:16:44,6.20279167,-75.57215167,5.20,1538.323,23.977,5.261,18,13,41,,
T,2023-03-23 22:16:45,6.20288667,-75.57216000,4.60,1534.623,23.977,5.715,19,13,41,,
T,2023-03-23 22:16:46,6.20291833,-75.57211333,4.60,1569.124,23.976,5.462,19,12,41,,
T,2023-03-23 22:16:47,6.20295667,-75.57208167,4.60,1568.824,23.976,5.867,20,12,41,,
T,2023-03-23 22:16:48,6.20300000,-75.57204667,4.50,1564.724,23.976,5.776,11,11,41,,
T,2023-03-23 22:16:49,6.20304667,-75.57203000,4.50,1564.224,23.976,6.242,14,10,41,,
T,2023-03-23 22:16:50,6.20309833,-75.57201667,4.50,1563.024,23.976,6.263,15,10,41,,
T,2023-03-23 22:16:51,6.20314500,-75.57199167,4.40,1560.625,23.975,6.185,14,10,41,,
T,2023-03-23 22:16:52,6.20319333,-75.57198500,4.40,1560.225,23.975,5.299,13,10,41,,
T,2023-03-23 22:16:53,6.20324333,-75.57197167,4.50,1560.525,23.975,5.878,14,10,41,,
T,2023-03-23 22:16:54,6.20328833,-75.57195500,4.50,1559.725,23.975,5.915,14,10,41,,
T,2023-03-23 22:16:55,6.20333167,-75.57192833,4.50,1558.725,23.975,5.898,17,10,41,,
T,2023-03-23 22:16:56,6.20337167,-75.57191167,4.50,1558.325,23.975,5.872,16,12,41,,
T,2023-03-23 22:16:57,6.20341333,-75.57188667,4.50,1556.626,23.974,5.825,19,11,41,,
T,2023-03-23 22:16:58,6.20345500,-75.57187000,4.50,1555.326,23.974,5.777,18,10,41,,
T,2023-03-23 22:16:59,6.20347667,-75.57181667,4.50,1551.826,23.974,5.658,31,11,41,,
T,2023-03-23 22:17:00,6.20349333,-75.57177167,4.50,1549.026,23.974,5.488,39,11,41,,
T,2023-03-23 22:17:01,6.20351167,-75.57173500,4.50,1548.827,23.973,5.300,44,14,41,,
T,2023-03-23 22:17:02,6.20348667,-75.57169833,4.50,1547.127,23.973,5.024,64,14,40,,
T,2023-03-23 22:17:03,6.20346500,-75.57165000,4.50,1546.127,23.973,4.798,83,15,41,,
T,2023-03-23 22:17:04,6.20344333,-75.57159500,4.40,1542.027,23.973,4.615,84,15,41,,
