type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-07 20:19:00.579,6.26593670,-75.57490794,3.97,1469.426,23.863,17.690,9,11,33,20230507-151900,GPS Logger: 20230507-151900 - 2021_yamaha_250_ruta7
T,2023-05-07 20:19:01.579,6.26607467,-75.57487820,4.01,1466.051,23.863,17.240,12,11,33,,
T,2023-05-07 20:19:02.579,6.26623494,-75.57484583,4.00,1466.337,23.862,17.600,13,11,33,,
T,2023-05-07 20:19:03,6.26630247,-75.57481116,3.91,1470.412,23.862,17.830,13,11,33,,
T,2023-05-07 20:19:05,6.26663529,-75.57474356,3.79,1463.216,23.861,19.550,13,25,33,,
T,2023-05-07 20:19:06,6.26681457,-75.57470282,3.79,1462.513,23.860,20.580,13,25,33,,
T,2023-05-07 20:19:07,6.26699779,-75.57465989,3.79,1461.038,23.859,20.940,12,25,33,,
T,2023-05-07 20:19:08,6.26717969,-75.57461836,3.79,1461.213,23.859,20.660,12,25,33,,
T,2023-05-07 20:19:09,6.26735714,-75.57457992,3.79,1460.608,23.858,20.310,13,25,33,,
T,2023-05-07 20:19:10,6.26753651,-75.57453599,3.79,1460.156,23.857,19.940,14,25,33,,
T,2023-05-07 20:19:11,6.26770644,-75.57449526,3.79,1460.208,23.857,19.110,14,25,33,,
T,2023-05-07 20:19:12,6.26786665,-75.57445453,3.79,1460.348,23.856,17.810,14,25,33,,
T,2023-05-07 20:19:13,6.26802832,-75.57441528,3.79,1459.997,23.856,18.120,14,25,33,,
T,2023-05-07 20:19:14,6.26818136,-75.57437922,3.79,1460.153,23.855,17.190,13,25,33,,
T,2023-05-07 20:19:15,6.26834090,-75.57433577,3.79,1460.265,23.855,17.730,15,25,33,,
T,2023-05-07 20:19:16,6.26849376,-75.57430760,3.79,1459.834,23.854,17.450,11,24,31,,
T,2023-05-07 20:19:17,6.26865407,-75.57427077,3.79,1460.996,23.853,18.000,13,22,30,,
T,2023-05-07 20:19:18,6.26881391,-75.57424421,3.79,1461.285,23.853,18.290,11,20,29,,
T,2023-05-07 20:19:19,6.26897161,-75.57421099,3.80,1461.480,23.852,18.150,13,22,32,,
T,2023-05-07 20:19:20,6.26913039,-75.57417603,4.30,1462.115,23.852,18.370,11,20,29,,
T,2023-05-07 20:19:21,6.26929248,-75.57414259,5.58,1462.135,23.851,18.310,12,20,29,,
T,2023-05-07 20:19:22,6.26945729,-75.57410409,4.81,1462.002,23.851,18.780,13,16,30,,
T,2023-05-07 20:19:23,6.26963387,-75.57405373,4.47,1462.029,23.850,19.920,14,15,29,,
T,2023-05-07 20:19:24,6.26979728,-75.57401084,5.10,1462.868,23.849,18.800,14,13,30,,
T,2023-05-07 20:19:25,6.26997869,-75.57397192,4.97,1463.699,23.849,19.290,13,14,30,,
T,2023-05-07 20:19:26,6.27014902,-75.57393778,4.95,1463.706,23.848,19.060,12,14,30,,
T,2023-05-07 20:19:27,6.27031917,-75.57389255,5.07,1463.688,23.848,19.270,16,12,29,,
T,2023-05-07 20:19:28,6.27045566,-75.57385732,4.73,1462.926,23.847,17.920,14,14,31,,
T,2023-05-07 20:19:29,6.27061308,-75.57381630,4.80,1462.917,23.847,17.240,14,13,31,,
T,2023-05-07 20:19:30,6.27074861,-75.57377913,4.78,1462.663,23.846,15.150,14,15,32,,
T,2023-05-07 20:19:31,6.27087955,-75.57374695,4.74,1463.038,23.846,15.080,14,15,32,,
T,2023-05-07 20:19:32,6.27100817,-75.57372384,5.12,1463.489,23.845,14.640,13,16,31,,
T,2023-05-07 20:19:33,6.27112316,-75.57369646,5.21,1461.830,23.845,12.010,16,13,25,,
T,2023-05-07 20:19:34,6.27123720,-75.57366580,5.03,1461.781,23.844,12.740,16,18,32,,
T,2023-05-07 20:19:35,6.27134800,-75.57363907,5.00,1459.132,23.844,12.610,15,17,32,,
T,2023-05-07 20:19:36,6.27145307,-75.57361313,4.86,1457.781,23.844,11.970,15,15,31,,
T,2023-05-07 20:19:37,6.27156350,-75.57358043,5.02,1458.319,23.843,12.710,14,17,33,,
T,2023-05-07 20:19:38,6.27168293,-75.57355608,5.10,1457.207,23.843,12.870,13,15,31,,
T,2023-05-07 20:19:39,6.27179931,-75.57353577,5.19,1458.854,23.842,12.300,14,15,29,,
T,2023-05-07 20:19:40,6.27191170,-75.57351307,5.46,1459.314,23.842,12.230,13,17,33,,
T,2023-05-07 20:19:41,6.27201431,-75.57348156,5.75,1460.706,23.842,12.390,14,16,31,,
T,2023-05-07 20:19:42,6.27212817,-75.57344870,5.27,1461.010,23.841,12.360,15,15,30,,
T,2023-05-07 20:19:43,6.27223239,-75.57342527,4.84,1461.380,23.841,12.760,13,16,32,,
T,2023-05-07 20:19:44,6.27234567,-75.57339788,4.68,1462.589,23.840,12.620,14,17,33,,
T,2023-05-07 20:19:45,6.27244858,-75.57336629,4.66,1462.627,23.840,11.820,12,13,30,,
T,2023-05-07 20:19:46,6.27256227,-75.57333977,4.86,1462.769,23.840,12.280,12,16,33,,
T,2023-05-07 20:19:47,6.27266851,-75.57331878,4.78,1461.922,23.839,11.330,13,15,31,,
T,2023-05-07 20:19:48,6.27278003,-75.57329540,4.54,1459.951,23.839,12.490,12,14,31,,
T,2023-05-07 20:19:49,6.27289327,-75.57327293,4.66,1459.464,23.839,12.750,11,15,32,,
T,2023-05-07 20:19:50,6.27300099,-75.57324935,4.67,1459.978,23.838,12.050,12,16,32,,
T,2023-05-07 20:19:51,6.27310776,-75.57322930,4.70,1460.488,23.838,12.160,13,12,28,,
T,2023-05-07 20:19:52,6.27321383,-75.57320260,4.72,1460.749,23.837,12.100,13,13,28,,
T,2023-05-07 20:19:53,6.27332110,-75.57317911,4.82,1461.187,23.837,12.140,15,14,31,,
T,2023-05-07 20:19:54,6.27342112,-75.57315833,4.80,1459.703,23.837,11.410,14,14,29,,
T,2023-05-07 20:19:55,6.27351667,-75.57313533,4.48,1459.965,23.836,10.360,13,16,32,,
T,2023-05-07 20:19:56,6.27360295,-75.57311527,4.52,1460.740,23.836,9.940,12,16,32,,
