type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-04-19 17:54:28,6.22993667,-75.58283667,1.70,1486.320,23.980,0.000,,23,41,20230419-125428,GPS Logger: 20230419-125428 - Kymco_Agility_go_Ruta1
T,2023-04-19 17:54:29,6.22990667,-75.58291000,1.60,1495.120,23.980,0.208,311,23,41,,
T,2023-04-19 17:54:30,6.22991000,-75.58291333,1.70,1494.720,23.980,0.234,311,23,41,,
T,2023-04-19 17:54:31,6.22991333,-75.58291500,1.70,1494.520,23.980,0.000,,23,41,,
T,2023-04-19 17:54:32,6.22991500,-75.58291667,1.70,1494.320,23.980,0.000,,25,41,,
T,2023-04-19 17:54:33,6.22991333,-75.58291500,1.70,1494.520,23.980,0.000,,25,41,,
T,2023-04-19 17:54:34,6.22991333,-75.58291500,1.70,1494.520,23.980,0.000,,25,41,,
T,2023-04-19 17:54:35,6.22991333,-75.58291500,1.70,1494.520,23.980,0.000,,22,41,,
T,2023-04-19 17:54:36,6.22991333,-75.58291500,1.70,1494.520,23.980,0.000,,22,41,,
T,2023-04-19 17:54:37,6.22991333,-75.58291500,1.70,1494.520,23.980,0.000,,25,41,,
T,2023-04-19 17:54:38,6.22991333,-75.58291500,1.60,1494.520,23.980,0.000,,25,41,,
T,2023-04-19 17:54:39,6.22991333,-75.58291500,1.60,1494.520,23.980,0.000,,25,41,,
T,2023-04-19 17:54:40,6.22991333,-75.58291500,1.60,1494.520,23.980,0.000,,25,41,,
T,2023-04-19 17:54:41,6.22991333,-75.58291500,1.60,1494.520,23.980,0.000,,23,41,,
T,2023-04-19 17:54:42,6.22991333,-75.58291500,1.60,1494.520,23.980,0.000,,23,41,,
T,2023-04-19 17:54:43,6.22991333,-75.58291500,1.60,1494.520,23.980,0.000,,24,41,,
T,2023-04-19 17:54:44,6.22991333,-75.58291500,1.60,1494.520,23.980,0.000,,25,41,,
T,2023-04-19 17:54:45,6.22991333,-75.58291500,1.50,1494.520,23.980,0.000,,25,41,,
T,2023-04-19 17:54:46,6.22991333,-75.58291500,1.50,1494.520,23.980,0.000,,24,41,,
T,2023-04-19 17:54:47,6.22991333,-75.58291500,1.50,1494.520,23.980,0.000,,24,41,,
T,2023-04-19 17:54:48,6.22991333,-75.58291500,1.50,1494.520,23.980,0.000,,24,41,,
T,2023-04-19 17:54:49,6.22991833,-75.58287833,1.50,1494.520,23.980,0.243,52,24,41,,
T,2023-04-19 17:54:50,6.22992167,-75.58287167,1.50,1494.320,23.980,0.302,50,23,41,,
T,2023-04-19 17:54:51,6.22992000,-75.58286833,1.50,1494.320,23.980,0.000,,25,41,,
T,2023-04-19 17:54:52,6.22991667,-75.58286333,1.50,1494.420,23.980,0.000,,25,41,,
T,2023-04-19 17:54:53,6.22991000,-75.58285833,1.50,1494.620,23.980,0.000,,25,41,,
T,2023-04-19 17:54:54,6.22989333,-75.58285500,1.60,1494.620,23.980,0.564,175,25,41,,
T,2023-04-19 17:54:55,6.22987500,-75.58284833,1.50,1494.820,23.980,0.721,171,25,42,,
T,2023-04-19 17:54:56,6.22985167,-75.58284000,1.60,1495.620,23.980,0.999,168,25,42,,
T,2023-04-19 17:54:57,6.22982000,-75.58283667,1.80,1496.320,23.980,1.303,180,25,42,,
T,2023-04-19 17:54:58,6.22975500,-75.58283667,1.80,1496.920,23.980,7.169,181,25,42,,
T,2023-04-19 17:54:59,6.22967000,-75.58283667,2.00,1497.820,23.980,8.332,182,25,42,,
T,2023-04-19 17:55:00,6.22958000,-75.58284000,1.90,1497.919,23.981,9.016,183,23,42,,
T,2023-04-19 17:55:01,6.22949000,-75.58284333,1.90,1498.619,23.981,9.522,187,22,42,,
T,2023-04-19 17:55:02,6.22939667,-75.58286000,1.80,1499.419,23.981,10.169,192,22,42,,
T,2023-04-19 17:55:03,6.22930167,-75.58288167,1.70,1500.019,23.981,10.841,196,23,42,,
T,2023-04-19 17:55:04,6.22919833,-75.58290833,1.70,1500.718,23.982,12.204,194,22,42,,
T,2023-04-19 17:55:05,6.22908667,-75.58293833,1.70,1501.218,23.982,12.923,196,23,41,,
T,2023-04-19 17:55:06,6.22896833,-75.58297167,1.70,1501.718,23.982,13.641,197,23,41,,
T,2023-04-19 17:55:07,6.22884500,-75.58300500,1.80,1502.317,23.983,13.811,195,23,41,,
T,2023-04-19 17:55:08,6.22871833,-75.58303833,1.90,1502.817,23.983,14.263,194,24,41,,
T,2023-04-19 17:55:09,6.22858333,-75.58307500,1.90,1503.316,23.984,14.888,195,24,41,,
T,2023-04-19 17:55:10,6.22845167,-75.58310833,1.90,1503.816,23.984,13.924,195,22,41,,
T,2023-04-19 17:55:11,6.22832333,-75.58314667,1.90,1504.815,23.985,13.782,195,23,41,,
T,2023-04-19 17:55:12,6.22819833,-75.58318333,1.80,1505.615,23.985,13.567,195,23,41,,
T,2023-04-19 17:55:13,6.22807500,-75.58321500,1.70,1505.315,23.985,13.582,195,25,41,,
T,2023-04-19 17:55:14,6.22795500,-75.58325333,1.70,1503.914,23.986,13.690,195,23,41,,
T,2023-04-19 17:55:15,6.22783333,-75.58328833,1.60,1504.114,23.986,13.419,195,23,41,,
T,2023-04-19 17:55:16,6.22771000,-75.58331833,1.60,1503.813,23.987,13.503,194,24,41,,
