type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-04-10 23:24:53,6.32706445,-75.55259637,3.79,1426.349,23.607,15.680,211,32,32,20230410-182453,GPS Logger: 20230410-182453 - Cb_160f_7
T,2023-04-10 23:24:54,6.32694223,-75.55267056,3.79,1426.262,23.608,15.690,211,32,32,,
T,2023-04-10 23:24:55,6.32682086,-75.55273722,3.79,1425.674,23.608,15.210,209,32,32,,
T,2023-04-10 23:24:56,6.32669731,-75.55280992,3.79,1426.335,23.609,16.330,211,32,32,,
T,2023-04-10 23:24:57,6.32657712,-75.55288099,3.79,1426.893,23.610,15.820,211,32,32,,
T,2023-04-10 23:24:58,6.32645394,-75.55295448,3.79,1426.832,23.610,16.020,210,32,32,,
T,2023-04-10 23:24:59,6.32632475,-75.55302809,3.79,1426.790,23.611,16.130,210,31,32,,
T,2023-04-10 23:25:00,6.32619910,-75.55310128,3.79,1426.882,23.612,16.250,210,30,32,,
T,2023-04-10 23:25:01,6.32607110,-75.55317642,3.79,1426.965,23.612,16.430,210,29,32,,
T,2023-04-10 23:25:02,6.32594448,-75.55325289,3.79,1427.247,23.613,16.570,211,28,32,,
T,2023-04-10 23:25:03,6.32581502,-75.55332769,3.79,1427.585,23.614,16.560,211,29,32,,
T,2023-04-10 23:25:04,6.32568349,-75.55340270,3.79,1427.893,23.614,16.680,209,29,32,,
T,2023-04-10 23:25:05,6.32555056,-75.55348460,3.79,1427.576,23.615,16.790,208,28,32,,
T,2023-04-10 23:25:06,6.32541749,-75.55356441,3.79,1427.526,23.616,16.930,209,29,32,,
T,2023-04-10 23:25:07,6.32528685,-75.55363974,3.79,1427.519,23.617,17.050,208,29,32,,
T,2023-04-10 23:25:08,6.32515674,-75.55372104,3.79,1427.319,23.617,17.150,208,30,32,,
T,2023-04-10 23:25:09,6.32502145,-75.55380101,3.79,1427.502,23.618,17.200,207,30,32,,
T,2023-04-10 23:25:10,6.32488355,-75.55387646,3.79,1427.530,23.619,17.240,206,30,32,,
T,2023-04-10 23:25:11,6.32474262,-75.55394814,3.79,1427.468,23.619,17.350,204,30,32,,
T,2023-04-10 23:25:12,6.32459841,-75.55401602,3.79,1427.339,23.620,17.440,201,29,32,,
T,2023-04-10 23:25:13,6.32445403,-75.55408018,3.79,1427.433,23.621,17.460,200,29,32,,
T,2023-04-10 23:25:14,6.32430843,-75.55414129,3.79,1427.077,23.621,17.560,200,28,32,,
T,2023-04-10 23:25:15,6.32415675,-75.55419423,3.79,1426.809,23.622,17.600,198,28,32,,
T,2023-04-10 23:25:16,6.32400562,-75.55424134,3.79,1426.643,23.623,17.510,196,28,32,,
T,2023-04-10 23:25:17,6.32385254,-75.55428528,3.79,1426.709,23.623,17.430,194,28,32,,
T,2023-04-10 23:25:18,6.32370129,-75.55432492,3.79,1426.857,23.624,17.400,193,28,32,,
T,2023-04-10 23:25:19,6.32354672,-75.55435942,3.79,1427.140,23.624,17.300,191,27,32,,
T,2023-04-10 23:25:20,6.32339802,-75.55439362,3.79,1427.272,23.625,17.410,190,28,32,,
T,2023-04-10 23:25:21,6.32324375,-75.55442191,3.79,1427.641,23.625,17.480,188,28,32,,
T,2023-04-10 23:25:22,6.32308683,-75.55444611,3.79,1427.877,23.626,17.550,188,28,32,,
T,2023-04-10 23:25:23,6.32293069,-75.55447111,3.79,1428.396,23.626,17.560,189,28,32,,
T,2023-04-10 23:25:24,6.32277186,-75.55449811,3.79,1428.411,23.627,17.520,188,28,31,,
T,2023-04-10 23:25:25,6.32261647,-75.55451965,3.79,1428.436,23.627,17.460,187,28,31,,
T,2023-04-10 23:25:26,6.32246367,-75.55454464,3.79,1428.524,23.628,17.340,188,27,30,,
T,2023-04-10 23:25:27,6.32230981,-75.55456838,3.79,1428.689,23.628,17.150,188,28,30,,
T,2023-04-10 23:25:28,6.32215978,-75.55458820,3.79,1428.263,23.629,17.050,188,29,30,,
T,2023-04-10 23:25:29,6.32200634,-75.55461080,3.79,1428.207,23.629,16.880,188,29,31,,
T,2023-04-10 23:25:30,6.32185670,-75.55463574,3.79,1428.562,23.630,16.780,189,30,32,,
T,2023-04-10 23:25:31,6.32170818,-75.55466540,3.79,1428.752,23.630,16.650,189,30,32,,
T,2023-04-10 23:25:32,6.32156280,-75.55468880,3.79,1428.979,23.631,16.510,188,30,32,,
T,2023-04-10 23:25:33,6.32141362,-75.55471096,3.79,1428.834,23.631,16.410,188,29,32,,
