type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-02-16 10:55:43.128,6.38086333,-75.44834833,2.80,1367.702,22.898,0.146,324,13,31,20230216-055543,GPS Logger: 20230216-055543 - Suzuki_Vstrom_Viaje_2
T,2023-02-16 10:55:45,6.38086500,-75.44834500,2.40,1368.502,22.898,0.088,360,14,31,,
T,2023-02-16 10:55:46,6.38087167,-75.44834500,2.20,1369.602,22.898,0.097,5,16,31,,
T,2023-02-16 10:55:47,6.38087833,-75.44835167,2.10,1369.202,22.898,0.089,19,17,31,,
T,2023-02-16 10:55:48,6.38088333,-75.44835833,2.00,1368.201,22.899,0.115,275,17,31,,
T,2023-02-16 10:55:49,6.38088667,-75.44836000,2.00,1367.801,22.899,0.141,297,17,31,,
T,2023-02-16 10:55:50,6.38089167,-75.44836333,2.10,1367.901,22.899,0.207,321,16,31,,
T,2023-02-16 10:55:51,6.38089500,-75.44836667,2.10,1368.001,22.899,0.224,314,16,31,,
T,2023-02-16 10:55:52,6.38090167,-75.44837333,2.10,1368.101,22.899,0.348,302,17,31,,
T,2023-02-16 10:55:53,6.38090833,-75.44838333,2.20,1368.201,22.899,0.459,304,15,31,,
T,2023-02-16 10:55:54,6.38091167,-75.44838500,2.20,1368.501,22.899,0.380,305,15,31,,
T,2023-02-16 10:55:55,6.38092000,-75.44838500,2.20,1368.801,22.899,0.361,318,15,31,,
T,2023-02-16 10:55:56,6.38092333,-75.44838667,2.20,1369.001,22.899,0.302,319,15,31,,
T,2023-02-16 10:55:57,6.38092000,-75.44838333,2.10,1369.601,22.899,0.267,323,17,31,,
T,2023-02-16 10:55:58,6.38092000,-75.44838333,2.10,1370.001,22.899,0.276,316,17,31,,
T,2023-02-16 10:55:59,6.38092000,-75.44838333,2.10,1370.201,22.899,0.276,314,18,31,,
T,2023-02-16 10:56:00,6.38091667,-75.44838500,2.10,1370.301,22.899,0.270,296,18,31,,
T,2023-02-16 10:56:01,6.38091333,-75.44838333,2.10,1370.501,22.899,0.257,273,17,31,,
T,2023-02-16 10:56:02,6.38090500,-75.44838667,2.10,1370.201,22.899,0.242,248,17,31,,
T,2023-02-16 10:56:03,6.38090167,-75.44838833,2.00,1370.201,22.899,0.224,245,18,31,,
T,2023-02-16 10:56:04,6.38090667,-75.44839500,2.00,1370.301,22.899,0.268,273,18,31,,
T,2023-02-16 10:56:05,6.38090833,-75.44840000,2.10,1370.301,22.899,0.288,274,18,31,,
T,2023-02-16 10:56:06,6.38091333,-75.44840333,2.10,1370.201,22.899,0.331,285,18,31,,
T,2023-02-16 10:56:07,6.38091833,-75.44840667,2.10,1370.101,22.899,0.333,269,18,31,,
T,2023-02-16 10:56:08,6.38092167,-75.44840833,2.10,1369.701,22.899,0.000,,18,31,,
T,2023-02-16 10:56:09,6.38092667,-75.44841167,2.00,1369.301,22.899,0.000,,18,31,,
T,2023-02-16 10:56:10,6.38092833,-75.44841333,2.00,1368.901,22.899,0.000,,18,31,,
T,2023-02-16 10:56:11,6.38092833,-75.44841333,2.00,1368.901,22.899,0.000,,18,31,,
T,2023-02-16 10:56:12,6.38092833,-75.44841333,2.00,1368.901,22.899,0.000,,18,31,,
