type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-02-20 15:49:13,6.21514234,-75.57646935,6.43,1504.076,23.975,0.000,,14,40,20230220-104913,GPS Logger: 20230220-104913 - Bajaj_boxerct100_ruta_3
T,2023-02-20 15:49:14,6.21513902,-75.57646948,7.50,1504.302,23.975,0.150,115,12,29,,
T,2023-02-20 15:49:15,6.21513723,-75.57646856,9.65,1504.300,23.975,0.160,120,14,29,,
T,2023-02-20 15:49:16,6.21513545,-75.57646770,12.86,1504.272,23.975,0.150,123,14,29,,
T,2023-02-20 15:49:17,6.21513370,-75.57646700,17.15,1504.309,23.975,0.150,131,14,29,,
T,2023-02-20 15:49:18,6.21513187,-75.57646654,21.44,1504.392,23.975,0.000,,14,29,,
T,2023-02-20 15:49:19,6.21512967,-75.57646697,26.80,1504.377,23.975,0.000,,14,29,,
T,2023-02-20 15:49:20,6.21512770,-75.57646741,34.30,1504.394,23.975,0.000,,14,29,,
T,2023-02-20 15:49:21,6.21512501,-75.57646888,38.59,1504.448,23.975,0.270,354,5,29,,
T,2023-02-20 15:49:22,6.21512136,-75.57646337,41.81,1504.537,23.975,0.250,352,6,29,,
T,2023-02-20 15:49:23,6.21512960,-75.57648643,45.02,1504.365,23.976,0.810,321,6,40,,
T,2023-02-20 15:49:24,6.21511495,-75.57649805,40.74,1504.418,23.976,1.320,310,7,40,,
T,2023-02-20 15:49:25,6.21510345,-75.57651790,41.81,1504.229,23.976,1.510,290,4,40,,
T,2023-02-20 15:49:26,6.21510810,-75.57651933,37.52,1504.229,23.976,0.540,328,6,40,,
T,2023-02-20 15:49:27,6.21511643,-75.57651089,37.52,1504.101,23.976,2.140,346,8,40,,
T,2023-02-20 15:49:28,6.21512500,-75.57650736,23.58,1504.418,23.976,4.030,333,8,40,,
T,2023-02-20 15:49:29,6.21511728,-75.57647954,19.30,1504.307,23.976,4.290,92,10,40,,
T,2023-02-20 15:49:30,6.21509508,-75.57642556,18.22,1503.796,23.975,4.740,96,10,40,,
T,2023-02-20 15:49:31,6.21505887,-75.57638146,18.22,1505.372,23.975,4.930,101,9,29,,
T,2023-02-20 15:49:32,6.21502813,-75.57633177,17.15,1504.601,23.975,4.170,100,9,29,,
T,2023-02-20 15:49:33,6.21499828,-75.57628362,13.94,1502.956,23.975,4.220,102,10,29,,
T,2023-02-20 15:49:34,6.21496642,-75.57623762,10.72,1501.167,23.975,4.400,109,11,29,,
T,2023-02-20 15:49:35,6.21492988,-75.57620375,9.65,1500.433,23.974,3.910,126,14,29,,
T,2023-02-20 15:49:36,6.21488838,-75.57618282,9.65,1501.227,23.974,3.950,140,16,29,,
T,2023-02-20 15:49:37,6.21485104,-75.57616304,9.65,1501.282,23.974,3.870,141,16,29,,
T,2023-02-20 15:49:38,6.21483185,-75.57614947,10.72,1501.297,23.974,3.830,334,15,29,,
T,2023-02-20 15:50:06,6.21363081,-75.57715768,32.16,1496.177,23.982,13.370,273,10,40,,
T,2023-02-20 15:50:07,6.21366551,-75.57726872,35.38,1496.414,23.982,12.640,278,10,40,,
T,2023-02-20 15:50:08,6.21365124,-75.57738272,36.45,1495.812,23.983,13.060,282,10,40,,
T,2023-02-20 15:50:09,6.21368998,-75.57749003,38.59,1495.829,23.984,13.140,284,11,40,,
