type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-04-13 12:07:27,6.28025660,-75.58995406,3.79,1586.638,23.908,0.000,,19,34,20230413-070727,GPS Logger: 20230413-070727 - Kymco_Agility_Ruta1
T,2023-04-13 12:07:28,6.28025666,-75.58995403,3.79,1586.663,23.908,0.000,,19,33,,
T,2023-04-13 12:07:29,6.28025675,-75.58995396,3.82,1586.710,23.908,0.000,,18,34,,
T,2023-04-13 12:07:30,6.28025679,-75.58995394,3.79,1586.723,23.908,0.000,,15,32,,
T,2023-04-13 12:07:31,6.28025679,-75.58995396,3.79,1586.720,23.908,0.000,,13,28,,
T,2023-04-13 12:07:32,6.28025682,-75.58995395,3.79,1586.731,23.908,0.000,,14,30,,
T,2023-04-13 12:07:33,6.28025682,-75.58995395,3.79,1586.731,23.908,0.000,,14,30,,
T,2023-04-13 12:07:34,6.28025679,-75.58995386,3.93,1586.715,23.908,0.000,,15,33,,
T,2023-04-13 12:07:35,6.28025681,-75.58995383,3.97,1586.725,23.908,0.000,,16,34,,
T,2023-04-13 12:07:36,6.28025679,-75.58995386,4.02,1586.719,23.908,0.000,,13,30,,
T,2023-04-13 12:07:37,6.28025695,-75.58995377,3.86,1586.778,23.908,0.000,,15,33,,
T,2023-04-13 12:07:38,6.28026659,-75.58994445,3.79,1586.821,23.908,1.660,33,15,33,,
T,2023-04-13 12:07:39,6.28026834,-75.58994665,3.79,1587.300,23.908,0.360,32,14,32,,
T,2023-04-13 12:07:40,6.28025848,-75.58994872,3.84,1586.944,23.908,0.890,32,13,32,,
T,2023-04-13 12:07:41,6.28025240,-75.58995103,4.00,1585.932,23.908,0.720,32,13,31,,
T,2023-04-13 12:07:42,6.28024593,-75.58995464,4.19,1586.184,23.908,0.420,32,13,31,,
T,2023-04-13 12:07:43,6.28026083,-75.58996051,4.05,1587.059,23.908,1.580,344,16,34,,
T,2023-04-13 12:07:44,6.28027069,-75.58996527,3.86,1587.348,23.908,1.510,342,14,31,,
