type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-04 15:50:01,6.27594230,-75.58659346,3.79,1553.924,23.901,0.940,119,12,25,20230504-105001,GPS Logger: 20230504-105001 - Honda_cb125f_ruta1
T,2023-05-04 15:50:02,6.27594096,-75.58658507,3.79,1553.023,23.901,0.440,119,12,25,,
T,2023-05-04 15:50:03,6.27594154,-75.58657833,3.79,1553.330,23.901,0.530,103,12,25,,
T,2023-05-04 15:50:04,6.27594202,-75.58657428,3.79,1553.002,23.901,0.000,,13,25,,
T,2023-05-04 15:50:05,6.27594120,-75.58657182,3.79,1552.979,23.901,0.280,113,13,25,,
T,2023-05-04 15:50:06,6.27593831,-75.58657006,3.84,1551.867,23.901,0.350,167,13,25,,
T,2023-05-04 15:50:07,6.27593657,-75.58656987,3.79,1552.005,23.901,0.000,,13,25,,
T,2023-05-04 15:50:08,6.27593648,-75.58656997,3.79,1551.995,23.901,0.000,,13,25,,
T,2023-05-04 15:50:09,6.27593597,-75.58657010,3.79,1552.268,23.901,0.150,148,13,25,,
T,2023-05-04 15:50:10,6.27593601,-75.58657091,3.79,1552.261,23.901,0.000,,13,25,,
T,2023-05-04 15:50:11,6.27593612,-75.58657116,3.79,1552.266,23.901,0.000,,13,25,,
T,2023-05-04 15:50:12,6.27593616,-75.58657121,3.79,1552.265,23.901,0.000,,13,25,,
T,2023-05-04 15:50:13,6.27593615,-75.58657124,3.79,1552.268,23.901,0.000,,13,25,,
T,2023-05-04 15:50:14,6.27593254,-75.58657247,3.79,1551.725,23.901,0.320,153,13,25,,
T,2023-05-04 15:50:15,6.27593120,-75.58657441,3.79,1551.724,23.901,0.000,,13,25,,
T,2023-05-04 15:50:16,6.27593098,-75.58657501,3.79,1551.722,23.901,0.000,,13,25,,
T,2023-05-04 15:50:17,6.27593093,-75.58657521,3.79,1551.720,23.901,0.000,,13,25,,
T,2023-05-04 15:50:18,6.27593092,-75.58657529,3.79,1551.716,23.901,0.000,,13,25,,
T,2023-05-04 15:50:19,6.27593094,-75.58657533,3.79,1551.713,23.901,0.000,,13,25,,
T,2023-05-04 15:50:20,6.27593100,-75.58657538,3.79,1551.717,23.901,0.000,,13,25,,
T,2023-05-04 15:50:21,6.27593106,-75.58657541,3.79,1551.715,23.901,0.000,,13,25,,
T,2023-05-04 15:50:22,6.27593111,-75.58657543,3.79,1551.714,23.901,0.000,,14,25,,
T,2023-05-04 15:50:23,6.27593116,-75.58657549,3.79,1551.717,23.901,0.000,,14,25,,
T,2023-05-04 15:50:24,6.27593000,-75.58657872,3.79,1551.517,23.901,0.320,273,14,25,,
T,2023-05-04 15:50:25,6.27593304,-75.58658169,3.91,1551.401,23.901,0.380,310,14,25,,
T,2023-05-04 15:50:26,6.27593850,-75.58658516,3.92,1551.580,23.901,0.570,319,14,25,,
T,2023-05-04 15:50:27,6.27594236,-75.58658202,4.19,1551.216,23.901,0.380,327,14,25,,
T,2023-05-04 15:50:28,6.27594919,-75.58658310,4.22,1552.004,23.901,0.560,342,14,25,,
T,2023-05-04 15:50:29,6.27595298,-75.58658318,4.11,1551.516,23.901,0.230,342,13,25,,
T,2023-05-04 15:50:30,6.27595363,-75.58658126,4.05,1551.319,23.901,0.000,,13,25,,
T,2023-05-04 15:50:31,6.27595369,-75.58658079,4.04,1551.317,23.901,0.000,,11,25,,
T,2023-05-04 15:50:32,6.27595400,-75.58658114,4.01,1551.385,23.901,0.000,,11,25,,
T,2023-05-04 15:50:33,6.27595405,-75.58658128,3.98,1551.386,23.901,0.000,,12,25,,
T,2023-05-04 15:50:34,6.27595405,-75.58658131,3.94,1551.386,23.901,0.000,,11,25,,
T,2023-05-04 15:50:35,6.27595407,-75.58658130,3.84,1551.389,23.901,0.000,,11,25,,
T,2023-05-04 15:50:36,6.27595407,-75.58658132,3.85,1551.387,23.901,0.000,,12,25,,
T,2023-05-04 15:50:37,6.27595403,-75.58658139,4.00,1551.375,23.901,0.000,,12,25,,
T,2023-05-04 15:50:38,6.27595399,-75.58658147,3.98,1551.364,23.901,0.000,,12,25,,
T,2023-05-04 15:50:39,6.27595399,-75.58658150,4.02,1551.369,23.901,0.000,,10,25,,
T,2023-05-04 15:50:40,6.27595400,-75.58658152,3.92,1551.363,23.901,0.000,,10,25,,
T,2023-05-04 15:50:41,6.27595887,-75.58658558,3.90,1551.557,23.901,0.780,330,11,25,,
T,2023-05-04 15:50:42,6.27596322,-75.58659067,3.90,1551.327,23.901,0.760,317,11,25,,
T,2023-05-04 15:50:43,6.27596296,-75.58660458,3.99,1550.592,23.901,1.780,279,12,25,,
T,2023-05-04 15:50:44,6.27596182,-75.58662217,3.83,1550.418,23.901,1.750,273,12,25,,
T,2023-05-04 15:50:45,6.27596354,-75.58663456,3.95,1549.984,23.901,1.400,281,12,25,,
T,2023-05-04 15:50:46,6.27596353,-75.58663126,4.13,1549.795,23.901,0.000,,12,25,,
T,2023-05-04 15:50:47,6.27598157,-75.58663731,4.02,1549.297,23.901,1.980,341,12,25,,
T,2023-05-04 15:50:48,6.27600853,-75.58663570,3.79,1548.925,23.901,2.670,4,12,25,,
T,2023-05-04 15:50:49,6.27603626,-75.58662891,3.79,1548.525,23.901,2.850,10,12,25,,
T,2023-05-04 15:50:50,6.27606418,-75.58662224,3.79,1548.632,23.901,2.910,11,12,25,,
T,2023-05-04 15:50:51,6.27608729,-75.58661638,4.03,1548.168,23.901,2.530,9,12,25,,
T,2023-05-04 15:50:52,6.27608756,-75.58661339,3.79,1548.317,23.901,0.000,,12,25,,
T,2023-05-04 15:50:53,6.27608447,-75.58661034,3.79,1548.326,23.901,0.000,,12,25,,
T,2023-05-04 15:50:54,6.27608379,-75.58660942,3.79,1548.360,23.901,0.000,,12,25,,
T,2023-05-04 15:50:55,6.27608200,-75.58660889,3.79,1548.774,23.901,0.000,,12,25,,
T,2023-05-04 15:50:56,6.27608159,-75.58660860,3.79,1548.821,23.901,0.000,,12,25,,
T,2023-05-04 15:50:57,6.27608148,-75.58660852,3.79,1548.821,23.901,0.000,,13,25,,
T,2023-05-04 15:50:58,6.27608148,-75.58660852,3.79,1548.826,23.901,0.000,,13,25,,
T,2023-05-04 15:50:59,6.27608149,-75.58660850,3.79,1548.825,23.901,0.000,,13,25,,
T,2023-05-04 15:51:00,6.27608150,-75.58660846,3.79,1548.830,23.901,0.000,,13,25,,
T,2023-05-04 15:51:01,6.27608151,-75.58660844,3.79,1548.836,23.901,0.000,,13,25,,
