type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-27 11:28:26,6.16546000,-75.59730833,1.50,1553.419,24.181,0.000,,25,44,20230327-062826,GPS Logger: 20230327-062826 - Nmax_viaje_9
T,2023-03-27 11:28:27,6.16546000,-75.59730833,1.50,1553.419,24.181,0.000,,26,44,,
T,2023-03-27 11:28:28,6.16546000,-75.59730833,1.50,1553.419,24.181,0.000,,26,44,,
T,2023-03-27 11:28:29,6.16546000,-75.59730833,1.60,1553.419,24.181,0.000,,27,44,,
T,2023-03-27 11:28:30,6.16546000,-75.59730833,1.60,1553.419,24.181,0.000,,27,44,,
T,2023-03-27 11:28:31,6.16546000,-75.59730833,1.60,1553.419,24.181,0.000,,26,44,,
T,2023-03-27 11:28:32,6.16546000,-75.59730833,1.60,1553.419,24.181,0.000,,26,44,,
T,2023-03-27 11:28:33,6.16546000,-75.59730833,1.60,1553.419,24.181,0.000,,25,44,,
T,2023-03-27 11:28:34,6.16546000,-75.59730833,1.60,1553.419,24.181,0.000,,26,44,,
T,2023-03-27 11:28:35,6.16546000,-75.59730833,1.70,1553.419,24.181,0.000,,24,44,,
T,2023-03-27 11:28:36,6.16546000,-75.59730833,1.70,1553.419,24.181,0.000,,25,44,,
T,2023-03-27 11:28:37,6.16546000,-75.59730833,1.70,1553.419,24.181,0.000,,25,44,,
T,2023-03-27 11:28:38,6.16546000,-75.59730833,1.70,1553.419,24.181,0.000,,25,44,,
T,2023-03-27 11:28:39,6.16546000,-75.59730833,1.70,1553.419,24.181,0.000,,25,44,,
T,2023-03-27 11:28:40,6.16545000,-75.59729000,1.80,1550.719,24.181,0.180,36,23,44,,
T,2023-03-27 11:28:41,6.16545667,-75.59728833,1.80,1550.319,24.181,0.245,36,23,44,,
T,2023-03-27 11:28:42,6.16546333,-75.59728500,1.90,1550.119,24.181,0.323,30,23,44,,
T,2023-03-27 11:28:43,6.16547500,-75.59728167,1.90,1549.919,24.181,0.460,29,24,44,,
T,2023-03-27 11:28:44,6.16549500,-75.59727833,2.00,1549.519,24.181,0.638,26,23,44,,
T,2023-03-27 11:28:45,6.16552167,-75.59726500,2.10,1549.419,24.181,0.933,39,23,44,,
T,2023-03-27 11:28:46,6.16556167,-75.59723667,2.00,1549.420,24.180,1.332,38,24,44,,
T,2023-03-27 11:28:47,6.16559833,-75.59720167,2.20,1549.320,24.180,1.832,41,25,44,,
T,2023-03-27 11:28:48,6.16564167,-75.59715833,2.40,1549.420,24.180,2.389,44,25,44,,
T,2023-03-27 11:28:49,6.16568833,-75.59711500,2.50,1549.321,24.179,2.976,41,24,44,,
T,2023-03-27 11:28:50,6.16574000,-75.59706000,2.50,1549.321,24.179,3.657,41,25,44,,
T,2023-03-27 11:28:51,6.16581000,-75.59699500,2.10,1549.421,24.179,7.564,44,25,44,,
T,2023-03-27 11:28:52,6.16586500,-75.59694167,2.00,1549.022,24.178,7.321,43,23,44,,
T,2023-03-27 11:28:53,6.16591833,-75.59689333,1.90,1548.322,24.178,6.691,46,24,44,,
T,2023-03-27 11:28:54,6.16595333,-75.59684833,1.90,1547.122,24.178,5.749,50,24,44,,
T,2023-03-27 11:28:55,6.16597667,-75.59681667,1.90,1546.323,24.177,4.428,47,25,44,,
T,2023-03-27 11:28:56,6.16600333,-75.59679833,1.90,1545.823,24.177,3.316,49,25,44,,
T,2023-03-27 11:28:57,6.16602333,-75.59677500,1.70,1545.423,24.177,3.223,51,25,44,,
T,2023-03-27 11:28:58,6.16604333,-75.59675167,1.60,1545.523,24.177,3.610,52,25,44,,
T,2023-03-27 11:28:59,6.16606500,-75.59672500,1.60,1545.423,24.177,4.559,50,25,44,,
T,2023-03-27 11:29:00,6.16609333,-75.59669500,1.60,1544.723,24.177,5.157,44,25,44,,
T,2023-03-27 11:29:01,6.16613000,-75.59666333,1.90,1544.324,24.176,5.921,44,25,44,,
T,2023-03-27 11:29:02,6.16618000,-75.59661833,2.10,1543.824,24.176,7.111,42,25,44,,
T,2023-03-27 11:29:03,6.16622500,-75.59656833,2.10,1543.524,24.176,7.336,47,25,44,,
T,2023-03-27 11:29:04,6.16627667,-75.59651667,2.00,1542.725,24.175,8.051,47,26,44,,
T,2023-03-27 11:29:05,6.16632833,-75.59646333,2.00,1542.125,24.175,8.395,42,26,44,,
T,2023-03-27 11:29:06,6.16639167,-75.59641833,2.00,1541.426,24.174,8.750,36,26,44,,
T,2023-03-27 11:29:07,6.16646167,-75.59637667,2.20,1541.026,24.174,8.295,30,26,44,,
T,2023-03-27 11:29:08,6.16653000,-75.59634833,2.20,1541.126,24.174,8.012,25,26,44,,
T,2023-03-27 11:29:09,6.16659833,-75.59633000,2.20,1540.626,24.174,8.370,18,26,44,,
T,2023-03-27 11:29:10,6.16666500,-75.59631000,2.20,1539.327,24.173,8.354,16,25,44,,
T,2023-03-27 11:29:11,6.16673333,-75.59628833,2.10,1538.427,24.173,8.525,14,25,44,,
T,2023-03-27 11:29:12,6.16680500,-75.59627000,2.10,1537.827,24.173,8.116,16,24,44,,
T,2023-03-27 11:29:13,6.16688167,-75.59625333,2.20,1537.427,24.173,8.248,18,24,44,,
T,2023-03-27 11:29:14,6.16695333,-75.59623167,2.00,1537.128,24.172,8.083,19,24,44,,
T,2023-03-27 11:29:15,6.16702500,-75.59620667,1.90,1537.428,24.172,8.044,18,25,44,,
T,2023-03-27 11:29:16,6.16709833,-75.59618333,2.00,1537.728,24.172,7.961,20,25,44,,
T,2023-03-27 11:29:17,6.16716667,-75.59616000,1.90,1537.828,24.172,7.930,19,25,44,,
