type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-12 10:59:34,6.31753333,-75.54850667,10.70,1449.292,23.608,0.000,,12,42,20230512-055934,GPS Logger: 20230512-055934 - Viaje 11
T,2023-05-12 10:59:35,6.31750000,-75.54848833,9.40,1449.292,23.608,0.000,,13,42,,
T,2023-05-12 10:59:36,6.31748833,-75.54847833,8.60,1449.292,23.608,0.000,,12,42,,
T,2023-05-12 10:59:37,6.31746833,-75.54848000,7.60,1449.292,23.608,0.000,,18,42,,
T,2023-05-12 10:59:38,6.31746333,-75.54848500,7.10,1449.292,23.608,0.174,250,17,42,,
T,2023-05-12 10:59:39,6.31745167,-75.54848667,6.80,1449.192,23.608,0.297,236,18,42,,
T,2023-05-12 10:59:40,6.31738333,-75.54843500,6.30,1449.192,23.608,0.000,,20,42,,
T,2023-05-12 10:59:41,6.31736500,-75.54842833,5.80,1449.192,23.608,0.000,,21,42,,
T,2023-05-12 10:59:42,6.31731500,-75.54836167,4.60,1449.293,23.607,0.533,246,22,42,,
T,2023-05-12 10:59:43,6.31728667,-75.54836667,3.80,1449.292,23.608,0.086,231,22,42,,
T,2023-05-12 10:59:44,6.31728333,-75.54839000,3.50,1449.292,23.608,0.000,,22,42,,
T,2023-05-12 10:59:45,6.31729500,-75.54841500,3.20,1449.392,23.608,0.296,268,23,42,,
T,2023-05-12 10:59:46,6.31729833,-75.54844000,3.00,1449.392,23.608,0.541,261,23,42,,
T,2023-05-12 10:59:47,6.31730500,-75.54845000,2.90,1449.392,23.608,0.406,292,23,42,,
T,2023-05-12 10:59:48,6.31730833,-75.54845667,2.80,1449.392,23.608,0.000,,22,42,,
T,2023-05-12 10:59:49,6.31731333,-75.54846000,2.80,1449.392,23.608,0.000,,21,42,,
T,2023-05-12 10:59:50,6.31731000,-75.54845833,2.80,1449.492,23.608,0.425,358,19,42,,
T,2023-05-12 10:59:51,6.31731000,-75.54846000,2.80,1449.492,23.608,0.374,350,21,42,,
T,2023-05-12 10:59:52,6.31731167,-75.54845833,2.80,1449.392,23.608,0.000,,22,42,,
T,2023-05-12 10:59:53,6.31731500,-75.54846000,2.80,1449.392,23.608,0.000,,21,42,,
