type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-04-10 12:12:22,6.33966833,-75.56721667,3.00,1492.746,23.654,0.504,253,12,45,20230410-071222,GPS Logger: 20230410-071222 - Apache1604v_ruta9
T,2023-04-10 12:12:23,6.33966667,-75.56721667,2.80,1492.846,23.654,0.373,242,13,45,,
T,2023-04-10 12:12:24,6.33966833,-75.56721667,2.70,1492.746,23.654,0.265,242,13,45,,
T,2023-04-10 12:12:25,6.33967333,-75.56721000,2.70,1493.746,23.654,0.149,242,13,45,,
T,2023-04-10 12:12:26,6.33967333,-75.56720833,2.60,1493.546,23.654,0.339,131,14,45,,
T,2023-04-10 12:12:27,6.33967667,-75.56720500,2.60,1493.846,23.654,0.319,144,15,45,,
T,2023-04-10 12:12:28,6.33968000,-75.56719667,2.50,1494.146,23.654,0.171,144,16,45,,
T,2023-04-10 12:12:29,6.33968333,-75.56719333,2.50,1494.246,23.654,0.133,191,16,45,,
T,2023-04-10 12:12:30,6.33968333,-75.56719000,2.50,1494.146,23.654,0.138,236,17,45,,
T,2023-04-10 12:12:31,6.33968000,-75.56718667,2.40,1494.146,23.654,0.245,206,17,45,,
T,2023-04-10 12:12:32,6.33967833,-75.56718333,2.30,1494.246,23.654,0.202,162,18,45,,
T,2023-04-10 12:12:33,6.33967833,-75.56718500,2.30,1494.146,23.654,0.403,288,18,45,,
T,2023-04-10 12:12:34,6.33968333,-75.56719167,2.20,1493.746,23.654,0.533,291,17,45,,
T,2023-04-10 12:12:35,6.33967667,-75.56720000,2.20,1492.846,23.654,0.335,293,16,45,,
T,2023-04-10 12:12:36,6.33966833,-75.56720833,2.30,1492.146,23.654,0.266,271,16,45,,
T,2023-04-10 12:12:37,6.33966833,-75.56721500,2.30,1491.946,23.654,0.279,276,17,45,,
T,2023-04-10 12:12:38,6.33967000,-75.56721833,2.30,1491.946,23.654,0.284,296,17,45,,
T,2023-04-10 12:12:39,6.33967167,-75.56722167,2.30,1492.046,23.654,0.281,268,15,45,,
T,2023-04-10 12:12:40,6.33966833,-75.56722667,2.30,1492.146,23.654,0.297,254,14,45,,
T,2023-04-10 12:12:41,6.33966667,-75.56722833,2.30,1492.246,23.654,0.288,251,14,45,,
T,2023-04-10 12:12:42,6.33966500,-75.56723000,2.40,1492.046,23.654,0.282,230,16,45,,
T,2023-04-10 12:12:43,6.33966833,-75.56723167,2.40,1491.946,23.654,0.247,246,17,45,,
T,2023-04-10 12:12:44,6.33966833,-75.56723167,2.40,1491.846,23.654,0.202,340,16,45,,
T,2023-04-10 12:12:45,6.33966667,-75.56723333,2.40,1491.946,23.654,0.184,313,17,45,,
T,2023-04-10 12:12:46,6.33966833,-75.56723500,2.40,1491.846,23.654,0.177,309,18,45,,
T,2023-04-10 12:12:47,6.33967167,-75.56723667,2.50,1491.846,23.654,0.000,,15,45,,
T,2023-04-10 12:12:48,6.33966667,-75.56723500,2.50,1491.746,23.654,0.000,,15,45,,
T,2023-04-10 12:12:49,6.33966000,-75.56723500,2.60,1491.746,23.654,0.263,133,15,45,,
T,2023-04-10 12:12:50,6.33965333,-75.56723333,2.70,1491.746,23.654,0.000,,15,45,,
T,2023-04-10 12:12:51,6.33965167,-75.56723333,2.70,1491.746,23.654,0.000,,16,45,,
T,2023-04-10 12:12:52,6.33965500,-75.56723500,2.70,1491.646,23.654,0.000,,17,45,,
T,2023-04-10 12:12:53,6.33965833,-75.56724000,2.70,1491.546,23.654,0.000,,16,45,,
T,2023-04-10 12:12:54,6.33965833,-75.56724000,2.70,1491.546,23.654,0.000,,16,45,,
T,2023-04-10 12:12:55,6.33965167,-75.56725333,2.70,1491.346,23.654,0.456,205,16,45,,
T,2023-04-10 12:12:56,6.33965167,-75.56725667,2.70,1491.146,23.654,0.481,185,15,45,,
T,2023-04-10 12:12:57,6.33965667,-75.56725833,2.70,1491.046,23.654,0.501,341,15,45,,
T,2023-04-10 12:12:58,6.33966500,-75.56726333,2.70,1490.946,23.654,0.475,349,17,45,,
T,2023-04-10 12:12:59,6.33966833,-75.56726833,2.70,1490.646,23.654,0.000,,17,45,,
T,2023-04-10 12:13:00,6.33967167,-75.56726833,2.80,1490.446,23.654,0.425,117,17,45,,
T,2023-04-10 12:13:01,6.33967833,-75.56726500,2.80,1489.946,23.654,0.000,,16,45,,
T,2023-04-10 12:13:02,6.33966833,-75.56726833,2.80,1489.646,23.654,0.475,156,15,45,,
T,2023-04-10 12:13:03,6.33966833,-75.56726500,2.80,1489.346,23.654,0.000,,15,45,,
T,2023-04-10 12:13:04,6.33967167,-75.56725833,2.90,1489.246,23.654,0.000,,15,45,,
T,2023-04-10 12:13:05,6.33967667,-75.56725167,3.00,1488.946,23.654,0.000,,14,45,,
T,2023-04-10 12:13:06,6.33967333,-75.56724500,3.10,1488.846,23.654,0.574,92,14,45,,
