type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-16 22:26:47,6.20239167,-75.57193500,1.30,1577.323,23.977,0.272,313,23,41,20230316-172647,GPS Logger: 20230316-172647 - Victory_Bomber150_Viaje_1
T,2023-03-16 22:26:48,6.20239167,-75.57193667,1.30,1577.423,23.977,0.205,354,22,41,,
T,2023-03-16 22:26:49,6.20239167,-75.57193833,1.30,1577.523,23.977,0.165,36,22,41,,
T,2023-03-16 22:26:50,6.20239000,-75.57194000,1.30,1577.523,23.977,0.128,208,22,41,,
T,2023-03-16 22:26:51,6.20238833,-75.57194167,1.30,1577.323,23.977,0.085,215,22,41,,
T,2023-03-16 22:26:52,6.20238667,-75.57194167,1.30,1577.423,23.977,0.063,302,21,41,,
T,2023-03-16 22:26:53,6.20238667,-75.57194333,1.30,1577.823,23.977,0.061,315,21,41,,
T,2023-03-16 22:26:54,6.20238500,-75.57194667,1.30,1578.223,23.977,0.063,292,21,41,,
T,2023-03-16 22:26:55,6.20238500,-75.57194667,1.30,1578.023,23.977,0.069,303,21,41,,
T,2023-03-16 22:26:56,6.20238500,-75.57194833,1.30,1578.223,23.977,0.000,,21,41,,
T,2023-03-16 22:26:57,6.20238667,-75.57195000,1.30,1578.023,23.977,0.000,,21,41,,
T,2023-03-16 22:26:58,6.20238667,-75.57195000,1.30,1577.923,23.977,0.000,,22,41,,
T,2023-03-16 22:26:59,6.20238667,-75.57195000,1.20,1577.923,23.977,0.000,,22,41,,
T,2023-03-16 22:27:00,6.20238667,-75.57195000,1.20,1577.923,23.977,0.000,,21,41,,
T,2023-03-16 22:27:01,6.20238667,-75.57195000,1.30,1577.923,23.977,0.000,,21,41,,
T,2023-03-16 22:27:02,6.20238667,-75.57195000,1.20,1577.923,23.977,0.000,,21,41,,
T,2023-03-16 22:27:03,6.20238667,-75.57195000,1.20,1577.923,23.977,0.000,,22,41,,
T,2023-03-16 22:27:04,6.20238667,-75.57195000,1.20,1577.923,23.977,0.000,,21,41,,
T,2023-03-16 22:27:05,6.20238667,-75.57195000,1.20,1577.923,23.977,0.000,,23,41,,
