type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-21 11:42:33,6.20308833,-75.57144167,2.60,1572.327,23.973,0.104,54,15,40,20230321-064233,GPS Logger: 20230321-064233 - NMax_viaje_11
T,2023-03-21 11:42:34,6.20310000,-75.57144167,2.60,1572.227,23.973,0.206,357,15,40,,
T,2023-03-21 11:42:35,6.20310167,-75.57144167,2.50,1572.227,23.973,0.138,325,17,40,,
T,2023-03-21 11:42:36,6.20309833,-75.57144500,2.30,1572.227,23.973,0.080,322,18,40,,
T,2023-03-21 11:42:37,6.20310667,-75.57148000,2.20,1572.027,23.973,0.086,342,20,40,,
T,2023-03-21 11:42:38,6.20309667,-75.57147500,2.10,1571.927,23.973,0.023,31,19,40,,
T,2023-03-21 11:42:39,6.20310167,-75.57147667,2.00,1572.027,23.973,0.067,329,17,40,,
T,2023-03-21 11:42:40,6.20310167,-75.57147667,1.90,1572.027,23.973,0.038,239,19,40,,
T,2023-03-21 11:42:41,6.20310167,-75.57148000,1.90,1572.127,23.973,0.012,176,19,40,,
T,2023-03-21 11:42:42,6.20310000,-75.57148333,1.80,1572.127,23.973,0.015,306,20,40,,
T,2023-03-21 11:42:43,6.20310500,-75.57150667,1.80,1572.027,23.973,0.038,302,20,40,,
T,2023-03-21 11:42:44,6.20310500,-75.57151000,1.80,1571.927,23.973,0.063,282,20,40,,
T,2023-03-21 11:42:45,6.20310333,-75.57151333,1.80,1571.927,23.973,0.022,320,20,40,,
T,2023-03-21 11:42:46,6.20310167,-75.57151667,1.80,1571.927,23.973,0.062,258,21,40,,
T,2023-03-21 11:42:47,6.20309667,-75.57152167,1.80,1571.927,23.973,0.082,242,21,40,,
T,2023-03-21 11:42:48,6.20308667,-75.57152500,1.80,1571.927,23.973,0.136,232,22,40,,
T,2023-03-21 11:42:49,6.20305667,-75.57153167,1.80,1571.827,23.973,4.065,203,22,40,,
T,2023-03-21 11:42:50,6.20301333,-75.57155333,1.90,1571.727,23.973,5.073,200,22,40,,
T,2023-03-21 11:42:51,6.20296833,-75.57156833,2.00,1571.726,23.974,4.801,197,22,40,,
T,2023-03-21 11:42:52,6.20291333,-75.57158167,2.10,1571.626,23.974,4.622,200,22,40,,
T,2023-03-21 11:42:53,6.20287500,-75.57160500,2.00,1571.526,23.974,2.901,223,22,40,,
T,2023-03-21 11:42:54,6.20284667,-75.57164667,2.00,1571.226,23.974,3.598,232,22,41,,
T,2023-03-21 11:42:55,6.20283000,-75.57169833,2.10,1570.826,23.974,5.227,259,21,40,,
T,2023-03-21 11:42:56,6.20283833,-75.57176333,2.10,1570.425,23.975,7.603,279,22,40,,
T,2023-03-21 11:42:57,6.20285333,-75.57183667,2.20,1570.025,23.975,8.008,282,22,40,,
T,2023-03-21 11:42:58,6.20287667,-75.57193167,2.40,1569.524,23.976,8.834,285,22,40,,
T,2023-03-21 11:42:59,6.20290833,-75.57204000,2.80,1569.124,23.976,9.755,284,22,40,,
T,2023-03-21 11:43:00,6.20295333,-75.57220667,2.90,1567.823,23.977,12.294,284,20,40,,
T,2023-03-21 11:43:01,6.20301500,-75.57238167,2.80,1568.722,23.978,15.081,289,18,40,,
T,2023-03-21 11:43:02,6.20307833,-75.57256333,2.50,1566.321,23.979,14.891,290,20,40,,
T,2023-03-21 11:43:03,6.20315667,-75.57277833,2.40,1566.221,23.979,15.037,292,19,40,,
T,2023-03-21 11:43:04,6.20319500,-75.57290833,2.40,1567.420,23.980,14.249,289,19,40,,
T,2023-03-21 11:43:05,6.20323667,-75.57304667,2.40,1568.119,23.981,13.941,287,18,40,,
T,2023-03-21 11:43:06,6.20328667,-75.57320000,2.60,1569.219,23.981,14.200,291,18,40,,
T,2023-03-21 11:43:07,6.20331667,-75.57332167,2.50,1569.718,23.982,12.998,289,19,40,,
T,2023-03-21 11:43:08,6.20333500,-75.57343500,2.50,1569.217,23.983,12.404,283,20,40,,
T,2023-03-21 11:43:09,6.20334500,-75.57353333,2.50,1569.517,23.983,10.952,278,18,40,,
T,2023-03-21 11:43:10,6.20335667,-75.57362333,2.50,1569.517,23.983,9.950,274,19,40,,
T,2023-03-21 11:43:11,6.20335833,-75.57370833,2.60,1569.516,23.984,9.665,271,19,40,,
T,2023-03-21 11:43:12,6.20337000,-75.57378667,2.90,1569.716,23.984,9.528,269,19,40,,
T,2023-03-21 11:43:13,6.20337333,-75.57385000,2.90,1570.015,23.985,9.112,268,17,40,,
T,2023-03-21 11:43:14,6.20335333,-75.57391000,2.90,1570.415,23.985,8.376,262,17,40,,
T,2023-03-21 11:43:15,6.20330333,-75.57396500,3.00,1570.715,23.985,8.034,250,17,40,,
T,2023-03-21 11:43:16,6.20324333,-75.57401833,2.90,1570.814,23.986,8.371,238,17,40,,
T,2023-03-21 11:43:17,6.20318833,-75.57407500,2.90,1571.014,23.986,8.625,231,18,40,,
T,2023-03-21 11:43:18,6.20309167,-75.57412000,2.90,1571.213,23.987,9.566,222,18,40,,
T,2023-03-21 11:43:19,6.20298167,-75.57415500,2.70,1570.313,23.987,10.675,212,18,40,,
T,2023-03-21 11:43:20,6.20287667,-75.57419167,2.70,1568.913,23.987,9.914,209,19,40,,
T,2023-03-21 11:43:21,6.20278333,-75.57423333,2.60,1567.312,23.988,8.843,208,21,40,,
T,2023-03-21 11:43:22,6.20270667,-75.57425500,2.60,1565.212,23.988,7.467,206,20,40,,
T,2023-03-21 11:43:23,6.20263667,-75.57427167,2.50,1562.512,23.988,7.278,201,21,40,,
T,2023-03-21 11:43:24,6.20255667,-75.57428833,2.60,1558.911,23.989,7.283,204,23,40,,
T,2023-03-21 11:43:25,6.20248333,-75.57431167,2.60,1554.611,23.989,7.739,200,24,40,,
T,2023-03-21 11:43:26,6.20240333,-75.57434333,2.50,1551.311,23.989,8.256,202,24,40,,
T,2023-03-21 11:43:27,6.20231667,-75.57438333,2.50,1549.211,23.989,9.036,202,24,40,,
T,2023-03-21 11:43:28,6.20222667,-75.57442667,2.50,1547.610,23.990,9.578,204,24,40,,
T,2023-03-21 11:43:29,6.20210333,-75.57448000,2.60,1544.710,23.990,9.388,208,24,40,,
T,2023-03-21 11:43:30,6.20200000,-75.57454333,2.40,1541.509,23.991,8.910,213,24,41,,
T,2023-03-21 11:43:31,6.20191667,-75.57461333,2.20,1538.109,23.991,8.617,222,23,41,,
T,2023-03-21 11:43:32,6.20186167,-75.57467167,2.10,1535.408,23.992,7.977,226,23,41,,
T,2023-03-21 11:43:33,6.20183667,-75.57472833,2.10,1532.608,23.992,6.388,240,24,41,,
T,2023-03-21 11:43:34,6.20182333,-75.57479833,2.00,1529.907,23.993,7.013,256,24,41,,
T,2023-03-21 11:43:35,6.20188167,-75.57488500,2.10,1527.407,23.993,8.233,304,23,41,,
T,2023-03-21 11:43:36,6.20196167,-75.57496167,2.10,1524.407,23.993,9.515,320,23,41,,
T,2023-03-21 11:43:37,6.20206667,-75.57502667,2.10,1521.807,23.993,11.412,326,22,41,,
T,2023-03-21 11:43:38,6.20216000,-75.57508833,1.80,1517.907,23.993,12.261,321,22,41,,
T,2023-03-21 11:43:39,6.20224667,-75.57517000,1.70,1515.206,23.994,12.913,315,24,41,,
T,2023-03-21 11:43:40,6.20231667,-75.57526500,1.70,1512.006,23.994,12.905,304,24,41,,
