type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-09 18:00:53,6.23239114,-75.59365980,8.74,1518.740,24.031,0.000,,11,29,20230509-130053,GPS Logger: 20230509-130053 - Honda_cb125f_ruta9
T,2023-05-09 18:00:54,6.23238380,-75.59365702,8.02,1517.450,24.031,0.000,,11,29,,
T,2023-05-09 18:00:55,6.23237428,-75.59365722,7.26,1511.827,24.031,0.000,,11,29,,
T,2023-05-09 18:00:56,6.23237359,-75.59367186,5.64,1506.431,24.031,0.000,,14,29,,
T,2023-05-09 18:00:57,6.23236844,-75.59365589,4.81,1505.810,24.031,0.000,,16,29,,
T,2023-05-09 18:00:58,6.23236381,-75.59365380,4.68,1507.668,24.031,0.000,,16,29,,
T,2023-05-09 18:00:59,6.23236797,-75.59366046,4.99,1509.463,24.031,0.000,,16,29,,
T,2023-05-09 18:01:00,6.23236802,-75.59365827,5.01,1510.484,24.031,0.000,,16,29,,
T,2023-05-09 18:01:01,6.23237471,-75.59365941,5.22,1509.821,24.031,0.000,,16,29,,
T,2023-05-09 18:01:02,6.23237433,-75.59366400,5.17,1509.115,24.031,0.000,,17,29,,
T,2023-05-09 18:01:03,6.23237478,-75.59366833,5.05,1508.063,24.031,0.000,,17,29,,
T,2023-05-09 18:01:04,6.23237566,-75.59366927,4.58,1508.268,24.031,0.000,,17,29,,
T,2023-05-09 18:01:05,6.23237510,-75.59367192,4.52,1508.151,24.031,0.000,,17,29,,
T,2023-05-09 18:01:06,6.23237720,-75.59367030,4.44,1508.635,24.031,0.000,,17,29,,
T,2023-05-09 18:01:07,6.23241930,-75.59367517,4.41,1508.258,24.031,2.370,3,18,29,,
T,2023-05-09 18:01:08,6.23244524,-75.59368228,4.99,1510.007,24.031,2.960,359,17,29,,
T,2023-05-09 18:01:09,6.23249370,-75.59367688,5.45,1507.289,24.031,4.050,6,17,29,,
T,2023-05-09 18:01:10,6.23253443,-75.59366592,5.70,1504.028,24.031,4.330,13,17,29,,
T,2023-05-09 18:01:11,6.23258688,-75.59367613,5.85,1504.309,24.031,5.360,353,17,29,,
T,2023-05-09 18:01:12,6.23264043,-75.59369471,6.29,1503.284,24.031,6.140,352,17,29,,
T,2023-05-09 18:01:13,6.23270993,-75.59369369,6.85,1504.226,24.031,6.870,356,16,29,,
T,2023-05-09 18:01:14,6.23278377,-75.59369138,7.11,1506.440,24.031,6.850,2,15,29,,
T,2023-05-09 18:01:15,6.23285885,-75.59368429,8.18,1508.315,24.031,6.880,360,16,29,,
T,2023-05-09 18:01:16,6.23291741,-75.59369231,7.67,1505.543,24.031,6.510,358,16,29,,
T,2023-05-09 18:01:17,6.23299845,-75.59370163,7.30,1504.823,24.030,6.890,355,15,29,,
T,2023-05-09 18:01:18,6.23307866,-75.59371117,6.68,1502.955,24.030,7.400,353,16,29,,
T,2023-05-09 18:01:19,6.23316234,-75.59371597,6.87,1503.017,24.030,8.010,351,17,29,,
T,2023-05-09 18:01:20,6.23325707,-75.59370752,6.82,1502.605,24.030,8.940,360,17,29,,
T,2023-05-09 18:01:21,6.23334334,-75.59371651,6.41,1500.090,24.030,9.560,355,17,29,,
T,2023-05-09 18:01:22,6.23343230,-75.59370470,6.36,1500.764,24.030,9.220,1,17,29,,
T,2023-05-09 18:01:23,6.23351682,-75.59370083,5.99,1497.819,24.029,10.050,358,17,29,,
T,2023-05-09 18:01:24,6.23361531,-75.59370036,6.08,1497.929,24.029,10.050,0,17,29,,
T,2023-05-09 18:01:25,6.23372410,-75.59370570,6.71,1497.828,24.029,10.330,357,16,29,,
T,2023-05-09 18:01:26,6.23381127,-75.59371829,6.68,1497.698,24.029,9.760,357,16,29,,
T,2023-05-09 18:01:27,6.23390520,-75.59372411,7.77,1498.447,24.029,10.010,355,16,29,,
T,2023-05-09 18:01:28,6.23402471,-75.59373720,8.24,1497.981,24.029,11.340,353,16,29,,
T,2023-05-09 18:01:29,6.23411530,-75.59370644,8.00,1499.038,24.028,11.130,359,16,29,,
T,2023-05-09 18:01:30,6.23421934,-75.59370589,7.24,1499.484,24.028,11.650,357,17,29,,
T,2023-05-09 18:01:31,6.23433432,-75.59371525,7.06,1501.157,24.028,11.700,357,18,29,,
T,2023-05-09 18:01:32,6.23446784,-75.59372151,6.17,1502.035,24.028,12.420,357,17,29,,
T,2023-05-09 18:01:33,6.23457753,-75.59371555,6.13,1501.932,24.027,12.260,359,18,29,,
T,2023-05-09 18:01:34,6.23469798,-75.59371660,6.00,1502.331,24.027,11.930,357,18,29,,
T,2023-05-09 18:01:35,6.23479626,-75.59371597,5.75,1504.040,24.027,10.850,360,18,29,,
T,2023-05-09 18:01:36,6.23488109,-75.59370506,5.48,1502.275,24.027,10.100,359,18,29,,
T,2023-05-09 18:01:37,6.23494021,-75.59371051,5.93,1501.643,24.027,7.990,357,16,29,,
T,2023-05-09 18:01:38,6.23501189,-75.59371662,6.47,1502.570,24.027,7.240,357,17,29,,
T,2023-05-09 18:01:39,6.23508447,-75.59371766,7.86,1502.894,24.026,7.270,359,16,29,,
T,2023-05-09 18:01:40,6.23515148,-75.59370656,9.58,1502.372,24.026,6.830,360,16,29,,
T,2023-05-09 18:01:41,6.23520853,-75.59367931,10.33,1503.313,24.026,6.010,19,17,29,,
T,2023-05-09 18:01:42,6.23526899,-75.59362847,10.34,1503.507,24.026,7.370,34,17,29,,
T,2023-05-09 18:01:43,6.23533643,-75.59358763,11.24,1503.249,24.025,7.460,41,18,29,,
T,2023-05-09 18:01:44,6.23540586,-75.59353757,10.82,1502.503,24.025,8.450,44,18,29,,
T,2023-05-09 18:01:45,6.23547486,-75.59349460,11.76,1501.038,24.024,8.950,42,18,29,,
T,2023-05-09 18:01:46,6.23554431,-75.59341959,11.30,1499.829,24.024,9.530,46,17,29,,
T,2023-05-09 18:01:47,6.23560172,-75.59335096,10.94,1500.310,24.023,9.380,46,17,29,,
T,2023-05-09 18:01:48,6.23566909,-75.59328306,10.85,1498.514,24.023,9.960,46,18,29,,
T,2023-05-09 18:01:49,6.23574032,-75.59321818,10.62,1494.997,24.023,9.480,48,16,29,,
T,2023-05-09 18:01:50,6.23583228,-75.59314027,10.74,1494.877,24.022,11.480,47,16,29,,
T,2023-05-09 18:01:51,6.23592719,-75.59308326,10.99,1495.649,24.021,11.890,45,16,29,,
T,2023-05-09 18:01:52,6.23602863,-75.59300974,13.54,1496.644,24.021,12.520,44,17,29,,
T,2023-05-09 18:01:53,6.23612334,-75.59293178,13.48,1495.276,24.020,13.280,44,18,29,,
T,2023-05-09 18:01:54,6.23620566,-75.59283021,13.06,1497.457,24.020,13.600,45,17,29,,
T,2023-05-09 18:01:55,6.23631062,-75.59274194,12.92,1496.866,24.019,14.470,45,17,29,,
T,2023-05-09 18:01:56,6.23641893,-75.59263454,12.58,1496.885,24.018,14.940,46,17,29,,
T,2023-05-09 18:01:57,6.23652080,-75.59253968,12.48,1494.926,24.017,15.200,47,17,29,,
T,2023-05-09 18:01:58,6.23662255,-75.59242905,12.59,1494.264,24.017,15.430,45,17,29,,
T,2023-05-09 18:01:59,6.23673922,-75.59232924,12.84,1492.410,24.016,15.740,47,17,29,,
T,2023-05-09 18:02:00,6.23687846,-75.59220856,12.69,1489.380,24.015,16.640,46,18,29,,
T,2023-05-09 18:02:01,6.23699656,-75.59209381,12.29,1488.671,24.014,17.150,46,18,29,,
T,2023-05-09 18:02:02,6.23710147,-75.59198860,12.05,1487.546,24.013,17.550,47,18,29,,
T,2023-05-09 18:02:03,6.23722304,-75.59185754,11.75,1487.088,24.013,17.870,47,18,29,,
T,2023-05-09 18:02:04,6.23734380,-75.59173038,11.48,1486.912,24.012,18.110,48,18,29,,
T,2023-05-09 18:02:05,6.23746856,-75.59160481,11.51,1487.928,24.011,18.100,47,18,29,,
T,2023-05-09 18:02:06,6.23758694,-75.59148040,11.49,1488.899,24.010,18.330,47,18,29,,
T,2023-05-09 18:02:07,6.23770626,-75.59134816,11.39,1490.876,24.009,18.400,48,17,29,,
T,2023-05-09 18:02:08,6.23783520,-75.59122434,11.34,1490.871,24.008,18.310,46,17,29,,
T,2023-05-09 18:02:09,6.23796258,-75.59111371,11.15,1491.636,24.007,17.910,46,17,29,,
T,2023-05-09 18:02:10,6.23808971,-75.59100035,11.27,1491.637,24.006,17.540,45,17,29,,
T,2023-05-09 18:02:11,6.23818567,-75.59087302,10.99,1493.342,24.006,17.440,45,18,29,,
T,2023-05-09 18:02:12,6.23830156,-75.59076235,10.84,1493.851,24.005,17.470,45,18,29,,
T,2023-05-09 18:02:13,6.23841943,-75.59065331,10.80,1494.588,24.004,17.800,44,18,29,,
T,2023-05-09 18:02:14,6.23854376,-75.59053951,10.61,1496.032,24.003,17.900,44,17,29,,
T,2023-05-09 18:02:15,6.23866844,-75.59042823,10.57,1495.864,24.002,18.050,44,18,29,,
T,2023-05-09 18:02:16,6.23878651,-75.59031328,10.43,1496.298,24.001,18.290,46,19,29,,
T,2023-05-09 18:02:17,6.23890548,-75.59019810,10.23,1496.753,24.001,18.650,45,18,29,,
T,2023-05-09 18:02:18,6.23902312,-75.59007641,10.41,1497.094,24.000,18.760,45,18,29,,
T,2023-05-09 18:02:19,6.23914573,-75.58995870,10.49,1497.202,23.999,19.090,45,18,29,,
T,2023-05-09 18:02:20,6.23927313,-75.58983747,10.43,1497.157,23.998,19.370,45,19,29,,
T,2023-05-09 18:02:21,6.23940510,-75.58971545,10.51,1496.956,23.997,19.730,44,19,29,,
T,2023-05-09 18:02:22,6.23953451,-75.58958725,10.59,1496.915,23.996,19.910,45,19,29,,
T,2023-05-09 18:02:23,6.23964981,-75.58946339,10.59,1498.458,23.995,19.640,45,19,29,,
T,2023-05-09 18:02:24,6.23977474,-75.58934848,10.47,1498.383,23.995,19.110,46,19,29,,
T,2023-05-09 18:02:25,6.23987950,-75.58923247,10.56,1498.392,23.994,18.170,46,17,29,,
T,2023-05-09 18:02:26,6.23999563,-75.58912254,10.45,1497.806,23.993,17.510,45,17,29,,
