type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-04-20 14:07:00,6.22989333,-75.58293500,2.40,1477.920,23.980,0.127,337,17,41,20230420-090700,GPS Logger: 20230420-090700 - Kymco_Agility_go_Ruta4
T,2023-04-20 14:07:01,6.22989167,-75.58292833,2.40,1477.920,23.980,0.060,348,19,41,,
T,2023-04-20 14:07:02,6.22989167,-75.58292167,2.30,1477.820,23.980,0.055,351,19,41,,
T,2023-04-20 14:07:03,6.22989000,-75.58291333,2.40,1477.720,23.980,0.106,50,21,41,,
T,2023-04-20 14:07:04,6.22988500,-75.58291833,2.30,1478.820,23.980,0.031,235,21,41,,
T,2023-04-20 14:07:05,6.22988000,-75.58290833,2.20,1478.620,23.980,0.205,173,22,41,,
T,2023-04-20 14:07:06,6.22987667,-75.58289667,2.10,1478.220,23.980,0.230,168,22,41,,
T,2023-04-20 14:07:07,6.22987500,-75.58289333,2.00,1478.720,23.980,0.227,162,24,43,,
T,2023-04-20 14:07:08,6.22987667,-75.58289000,2.00,1479.320,23.980,0.130,48,24,43,,
T,2023-04-20 14:07:09,6.22987667,-75.58288833,1.90,1480.020,23.980,0.142,141,24,43,,
T,2023-04-20 14:07:10,6.22987667,-75.58288833,1.90,1480.420,23.980,0.148,129,23,43,,
T,2023-04-20 14:07:11,6.22987667,-75.58288667,1.80,1480.720,23.980,0.163,150,23,43,,
T,2023-04-20 14:07:12,6.22987667,-75.58288833,1.80,1480.920,23.980,0.172,156,23,43,,
T,2023-04-20 14:07:13,6.22987500,-75.58288667,1.80,1481.220,23.980,0.172,169,24,43,,
T,2023-04-20 14:07:14,6.22987167,-75.58288500,1.80,1481.220,23.980,0.177,171,24,43,,
T,2023-04-20 14:07:15,6.22987333,-75.58288333,1.80,1480.820,23.980,0.172,249,26,43,,
T,2023-04-20 14:07:16,6.22987000,-75.58287833,1.80,1480.520,23.980,0.160,250,26,43,,
T,2023-04-20 14:07:17,6.22986833,-75.58287333,1.80,1480.220,23.980,0.150,195,26,43,,
T,2023-04-20 14:07:18,6.22986833,-75.58287167,1.80,1480.020,23.980,0.152,255,26,43,,
T,2023-04-20 14:07:19,6.22986667,-75.58287000,1.80,1479.820,23.980,0.000,,26,43,,
T,2023-04-20 14:07:20,6.22986833,-75.58286333,1.80,1479.420,23.980,0.000,,26,43,,
T,2023-04-20 14:07:21,6.22987000,-75.58285833,1.80,1479.320,23.980,0.000,,26,43,,
T,2023-04-20 14:07:22,6.22987000,-75.58285833,1.80,1479.320,23.980,0.000,,26,43,,
T,2023-04-20 14:07:23,6.22987000,-75.58285833,1.80,1479.320,23.980,0.000,,26,43,,
T,2023-04-20 14:07:24,6.22987000,-75.58285833,1.80,1479.320,23.980,0.000,,26,43,,
T,2023-04-20 14:07:25,6.22987000,-75.58285833,1.80,1479.320,23.980,0.000,,26,43,,
T,2023-04-20 14:07:26,6.22987000,-75.58285833,1.70,1479.320,23.980,0.000,,26,43,,
T,2023-04-20 14:07:27,6.22987000,-75.58285833,1.70,1479.320,23.980,0.000,,26,43,,
T,2023-04-20 14:07:28,6.22987000,-75.58285833,1.70,1479.320,23.980,0.000,,26,43,,
T,2023-04-20 14:07:29,6.22987000,-75.58285833,1.70,1479.320,23.980,0.000,,26,43,,
T,2023-04-20 14:07:30,6.22987000,-75.58285833,1.70,1479.320,23.980,0.000,,26,43,,
T,2023-04-20 14:07:31,6.22987000,-75.58285833,1.70,1479.320,23.980,0.000,,26,43,,
T,2023-04-20 14:07:32,6.22987000,-75.58285833,1.70,1479.320,23.980,0.000,,26,43,,
T,2023-04-20 14:07:33,6.22986500,-75.58280667,1.70,1477.320,23.980,0.260,199,26,43,,
T,2023-04-20 14:07:34,6.22986000,-75.58280667,1.70,1477.220,23.980,0.289,182,26,43,,
T,2023-04-20 14:07:35,6.22985667,-75.58280833,1.70,1477.120,23.980,0.000,,26,43,,
T,2023-04-20 14:07:36,6.22985500,-75.58280833,1.70,1477.120,23.980,0.000,,26,43,,
T,2023-04-20 14:07:37,6.22985333,-75.58281167,1.60,1477.020,23.980,0.000,,26,43,,
T,2023-04-20 14:07:38,6.22985333,-75.58281167,1.60,1477.020,23.980,0.000,,26,43,,
T,2023-04-20 14:07:39,6.22982333,-75.58281333,1.60,1476.820,23.980,0.767,174,26,43,,
T,2023-04-20 14:07:40,6.22977833,-75.58281667,1.60,1476.720,23.980,5.240,186,27,43,,
T,2023-04-20 14:07:41,6.22971167,-75.58282667,1.90,1476.420,23.980,6.481,190,27,43,,
