type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-21 11:27:36,6.16544833,-75.59734833,2.80,1546.219,24.181,0.050,100,19,40,20230321-062736,GPS Logger: 20230321-062736 - NMax_viaje_1
T,2023-03-21 11:27:37,6.16546333,-75.59735333,2.50,1550.819,24.181,0.063,100,21,40,,
T,2023-03-21 11:27:38,6.16547833,-75.59736167,2.30,1553.719,24.181,0.065,100,21,40,,
T,2023-03-21 11:27:39,6.16548333,-75.59736333,2.10,1556.319,24.181,0.090,100,21,40,,
T,2023-03-21 11:27:40,6.16548333,-75.59736000,2.10,1557.619,24.181,0.053,100,21,40,,
T,2023-03-21 11:27:41,6.16548333,-75.59735333,2.00,1558.019,24.181,0.107,100,21,40,,
T,2023-03-21 11:27:42,6.16548667,-75.59735000,1.90,1558.319,24.181,0.047,336,22,40,,
T,2023-03-21 11:27:43,6.16548667,-75.59734500,1.90,1558.919,24.181,0.156,130,24,40,,
T,2023-03-21 11:27:44,6.16548500,-75.59734167,1.90,1558.819,24.181,0.208,103,24,40,,
T,2023-03-21 11:27:45,6.16548167,-75.59733500,1.80,1558.819,24.181,0.134,141,24,40,,
T,2023-03-21 11:27:47,6.16547000,-75.59734333,1.70,1557.919,24.181,0.297,278,24,40,,
T,2023-03-21 11:27:48,6.16547000,-75.59734667,1.70,1557.919,24.181,0.279,272,25,40,,
T,2023-03-21 11:27:49,6.16546833,-75.59734833,1.70,1557.919,24.181,0.242,263,25,40,,
T,2023-03-21 11:27:50,6.16546500,-75.59735333,1.80,1557.619,24.181,0.200,246,25,40,,
T,2023-03-21 11:27:51,6.16546333,-75.59735667,1.80,1557.419,24.181,0.226,249,25,40,,
T,2023-03-21 11:27:52,6.16546167,-75.59735667,1.80,1557.519,24.181,0.236,251,25,40,,
T,2023-03-21 11:27:53,6.16546167,-75.59735333,1.80,1557.619,24.181,0.226,260,23,40,,
T,2023-03-21 11:27:54,6.16546000,-75.59735000,1.80,1557.619,24.181,0.211,215,24,40,,
T,2023-03-21 11:27:55,6.16545833,-75.59734833,1.80,1557.519,24.181,0.204,99,24,40,,
T,2023-03-21 11:27:56,6.16545833,-75.59734667,1.80,1557.319,24.181,0.219,83,23,40,,
T,2023-03-21 11:27:57,6.16545667,-75.59734500,1.80,1557.219,24.181,0.200,101,24,40,,
T,2023-03-21 11:27:58,6.16545833,-75.59734667,1.80,1557.119,24.181,0.182,1,22,40,,
T,2023-03-21 11:27:59,6.16546000,-75.59734667,1.80,1556.919,24.181,0.165,352,22,40,,
T,2023-03-21 11:28:00,6.16545500,-75.59734000,1.80,1556.819,24.181,0.143,136,21,40,,
T,2023-03-21 11:28:01,6.16545500,-75.59734167,1.80,1556.619,24.181,0.000,,21,40,,
T,2023-03-21 11:28:02,6.16545833,-75.59734000,1.80,1556.619,24.181,0.000,,20,40,,
T,2023-03-21 11:28:03,6.16546167,-75.59733500,1.80,1556.619,24.181,0.000,,22,40,,
T,2023-03-21 11:28:04,6.16547000,-75.59732500,1.80,1556.419,24.181,0.266,31,23,40,,
T,2023-03-21 11:28:05,6.16547833,-75.59730833,1.80,1556.319,24.181,0.549,37,23,40,,
T,2023-03-21 11:28:06,6.16550167,-75.59728500,1.90,1555.919,24.181,4.484,39,23,40,,
T,2023-03-21 11:28:07,6.16553667,-75.59724833,1.90,1556.020,24.180,5.506,38,22,40,,
T,2023-03-21 11:28:08,6.16557833,-75.59721167,2.20,1556.020,24.180,6.626,40,24,40,,
T,2023-03-21 11:28:09,6.16562167,-75.59716667,2.40,1555.920,24.180,6.919,40,24,40,,
T,2023-03-21 11:28:10,6.16567333,-75.59710667,2.50,1555.721,24.179,8.383,46,23,40,,
T,2023-03-21 11:28:11,6.16573333,-75.59702000,2.00,1553.721,24.179,9.815,46,23,40,,
T,2023-03-21 11:28:12,6.16580000,-75.59694833,2.00,1552.122,24.178,10.257,44,23,40,,
T,2023-03-21 11:28:13,6.16586500,-75.59688333,1.90,1551.022,24.178,9.709,42,23,40,,
T,2023-03-21 11:28:14,6.16592500,-75.59683667,1.90,1549.522,24.178,7.703,43,23,40,,
T,2023-03-21 11:28:15,6.16597000,-75.59680333,1.90,1548.323,24.177,5.608,46,23,40,,
T,2023-03-21 11:28:16,6.16600333,-75.59677833,1.90,1547.223,24.177,4.815,42,23,40,,
T,2023-03-21 11:28:17,6.16603500,-75.59674667,1.80,1546.723,24.177,5.517,45,23,40,,
T,2023-03-21 11:28:18,6.16606833,-75.59670500,1.90,1545.523,24.177,6.060,51,22,40,,
T,2023-03-21 11:28:19,6.16611000,-75.59666000,1.90,1544.324,24.176,6.281,48,22,40,,
T,2023-03-21 11:28:20,6.16615167,-75.59661167,1.80,1544.224,24.176,6.973,48,22,40,,
T,2023-03-21 11:28:21,6.16619500,-75.59656000,1.80,1543.724,24.176,7.371,48,23,40,,
T,2023-03-21 11:28:22,6.16624333,-75.59650833,1.80,1543.825,24.175,7.916,43,23,40,,
T,2023-03-21 11:28:23,6.16630167,-75.59645833,2.10,1543.425,24.175,8.474,40,22,40,,
T,2023-03-21 11:28:24,6.16636667,-75.59640333,2.20,1543.226,24.174,8.963,36,22,40,,
T,2023-03-21 11:28:25,6.16644167,-75.59635667,2.10,1543.326,24.174,9.158,29,22,40,,
T,2023-03-21 11:28:26,6.16653167,-75.59632833,2.00,1543.026,24.174,9.713,18,20,40,,
T,2023-03-21 11:28:27,6.16661667,-75.59630167,2.10,1543.227,24.173,9.888,15,21,40,,
T,2023-03-21 11:28:28,6.16670500,-75.59628000,2.20,1542.627,24.173,10.247,15,23,40,,
T,2023-03-21 11:28:29,6.16679833,-75.59626000,2.10,1542.027,24.173,10.271,16,22,40,,
T,2023-03-21 11:28:30,6.16688500,-75.59623333,2.20,1541.927,24.173,10.446,17,21,40,,
T,2023-03-21 11:28:31,6.16697500,-75.59620167,2.20,1540.828,24.172,9.998,17,22,40,,
T,2023-03-21 11:28:32,6.16706167,-75.59617833,2.10,1540.228,24.172,9.560,14,23,40,,
T,2023-03-21 11:28:33,6.16714167,-75.59615833,2.00,1539.628,24.172,9.030,14,22,40,,
T,2023-03-21 11:28:34,6.16721500,-75.59613500,1.90,1538.929,24.171,8.368,16,21,40,,
T,2023-03-21 11:28:35,6.16728000,-75.59611500,1.80,1538.529,24.171,7.015,16,22,40,,
T,2023-03-21 11:28:36,6.16733167,-75.59609667,1.80,1537.829,24.171,5.596,16,22,40,,
T,2023-03-21 11:28:37,6.16734833,-75.59607500,1.90,1536.329,24.171,4.014,23,20,40,,
T,2023-03-21 11:28:38,6.16737167,-75.59605667,2.10,1537.029,24.171,2.939,38,21,40,,
T,2023-03-21 11:28:39,6.16738833,-75.59604500,2.20,1537.329,24.171,2.305,28,20,40,,
T,2023-03-21 11:28:40,6.16741333,-75.59604167,2.20,1537.629,24.171,2.138,11,22,40,,
T,2023-03-21 11:28:41,6.16744500,-75.59604000,2.10,1538.530,24.170,2.775,358,23,40,,
T,2023-03-21 11:28:42,6.16747333,-75.59605500,2.10,1539.530,24.170,3.327,325,23,40,,
T,2023-03-21 11:28:43,6.16750000,-75.59607833,2.20,1540.229,24.171,4.392,307,23,40,,
T,2023-03-21 11:28:44,6.16752500,-75.59611667,2.20,1540.429,24.171,5.482,295,23,40,,
T,2023-03-21 11:28:45,6.16754333,-75.59616667,2.20,1540.229,24.171,6.166,286,22,40,,
T,2023-03-21 11:28:46,6.16755833,-75.59623333,2.20,1541.029,24.171,6.482,284,22,40,,
T,2023-03-21 11:28:47,6.16757500,-75.59629000,2.00,1540.628,24.172,6.471,286,22,40,,
T,2023-03-21 11:28:48,6.16759833,-75.59634500,2.00,1540.428,24.172,6.073,291,22,40,,
T,2023-03-21 11:28:49,6.16761667,-75.59638833,2.00,1539.928,24.172,4.922,294,22,40,,
T,2023-03-21 11:28:50,6.16763667,-75.59642000,2.00,1539.728,24.172,4.195,302,22,40,,
T,2023-03-21 11:28:51,6.16766000,-75.59644500,2.00,1539.428,24.172,3.925,307,23,40,,
T,2023-03-21 11:28:52,6.16768333,-75.59647500,1.90,1539.228,24.172,3.799,310,23,40,,
T,2023-03-21 11:28:53,6.16770667,-75.59650333,1.90,1539.228,24.172,3.646,313,22,40,,
T,2023-03-21 11:28:54,6.16772833,-75.59653500,2.00,1539.028,24.172,4.139,314,21,40,,
T,2023-03-21 11:28:55,6.16776000,-75.59657167,2.10,1538.727,24.173,4.854,315,21,40,,
T,2023-03-21 11:28:56,6.16780167,-75.59660833,2.10,1538.527,24.173,5.546,319,20,40,,
T,2023-03-21 11:28:57,6.16784500,-75.59664500,2.00,1539.027,24.173,5.749,321,21,40,,
T,2023-03-21 11:28:58,6.16788833,-75.59668167,2.10,1539.227,24.173,6.299,322,21,40,,
T,2023-03-21 11:28:59,6.16793500,-75.59672167,2.00,1538.627,24.173,6.260,319,23,40,,
T,2023-03-21 11:29:00,6.16797833,-75.59676333,2.10,1538.227,24.173,6.256,318,23,40,,
T,2023-03-21 11:29:01,6.16802000,-75.59680333,2.20,1537.227,24.173,6.005,315,22,40,,
T,2023-03-21 11:29:02,6.16806333,-75.59684167,2.20,1536.127,24.173,5.971,315,22,40,,
T,2023-03-21 11:29:03,6.16810500,-75.59687667,2.30,1535.226,24.174,5.654,317,21,40,,
T,2023-03-21 11:29:04,6.16815000,-75.59691000,2.30,1534.526,24.174,5.904,319,20,40,,
T,2023-03-21 11:29:05,6.16819000,-75.59695167,2.40,1533.326,24.174,6.021,322,20,40,,
T,2023-03-21 11:29:06,6.16824333,-75.59698667,2.20,1532.026,24.174,6.108,331,19,40,,
T,2023-03-21 11:29:07,6.16829333,-75.59702167,2.20,1532.526,24.174,5.632,343,19,40,,
T,2023-03-21 11:29:08,6.16834500,-75.59704333,2.30,1532.726,24.174,5.603,352,19,40,,
T,2023-03-21 11:29:09,6.16840167,-75.59705000,2.20,1533.626,24.174,5.954,4,20,40,,
T,2023-03-21 11:29:10,6.16845667,-75.59703667,2.10,1534.126,24.174,6.075,17,20,40,,
T,2023-03-21 11:29:11,6.16851000,-75.59701000,2.30,1534.127,24.173,6.043,26,20,40,,
T,2023-03-21 11:29:12,6.16856000,-75.59696833,2.40,1534.627,24.173,6.549,35,21,40,,
T,2023-03-21 11:29:13,6.16861333,-75.59692333,2.50,1535.327,24.173,6.577,40,21,40,,
