type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-22 11:59:55.835,6.20318333,-75.57142667,4.30,1530.228,23.972,0.094,115,14,39,20230322-065955,GPS Logger: 20230322-065955 - Nmax_viaje_14
T,2023-03-22 11:59:56.834,6.20316667,-75.57149833,4.00,1530.227,23.973,0.160,53,15,39,,
T,2023-03-22 11:59:57.828,6.20315000,-75.57149167,3.70,1529.927,23.973,0.151,85,16,39,,
T,2023-03-22 11:59:59,6.20315167,-75.57150167,3.60,1529.927,23.973,0.148,104,16,39,,
T,2023-03-22 12:00:00,6.20314167,-75.57153167,3.50,1529.927,23.973,0.168,115,16,39,,
T,2023-03-22 12:00:01,6.20313167,-75.57156333,3.40,1529.927,23.973,0.233,67,15,39,,
T,2023-03-22 12:00:02,6.20312667,-75.57160167,3.30,1530.127,23.973,0.036,332,16,39,,
T,2023-03-22 12:00:03,6.20312500,-75.57163667,3.10,1530.126,23.974,0.231,289,19,39,,
T,2023-03-22 12:00:04,6.20311333,-75.57167333,3.00,1530.226,23.974,0.141,266,19,39,,
T,2023-03-22 12:00:05,6.20311333,-75.57167333,2.80,1530.226,23.974,0.135,279,19,39,,
T,2023-03-22 12:00:06,6.20311333,-75.57167333,2.80,1530.226,23.974,0.143,273,19,39,,
T,2023-03-22 12:00:07,6.20309333,-75.57168500,2.70,1530.126,23.974,0.106,259,20,39,,
T,2023-03-22 12:00:08,6.20309333,-75.57168500,2.60,1530.126,23.974,0.054,248,19,39,,
T,2023-03-22 12:00:09,6.20309333,-75.57168500,2.60,1530.126,23.974,0.000,,19,39,,
T,2023-03-22 12:00:10,6.20309333,-75.57168500,2.50,1530.126,23.974,0.000,,19,39,,
T,2023-03-22 12:00:11,6.20307333,-75.57167167,2.50,1530.126,23.974,0.096,144,19,39,,
T,2023-03-22 12:00:12,6.20307333,-75.57167167,2.40,1530.126,23.974,0.000,,20,39,,
T,2023-03-22 12:00:13,6.20306667,-75.57164833,2.40,1530.226,23.974,0.080,67,20,39,,
T,2023-03-22 12:00:14,6.20306333,-75.57165833,2.40,1530.226,23.974,0.101,173,20,39,,
T,2023-03-22 12:00:15,6.20305167,-75.57169667,2.20,1530.526,23.974,0.256,180,20,39,,
T,2023-03-22 12:00:16,6.20304167,-75.57170833,2.20,1530.526,23.974,0.408,183,20,39,,
T,2023-03-22 12:00:17,6.20302333,-75.57171333,2.30,1530.526,23.974,0.585,190,20,39,,
T,2023-03-22 12:00:18,6.20299833,-75.57172500,2.30,1530.526,23.974,0.844,189,19,39,,
T,2023-03-22 12:00:19,6.20296333,-75.57174500,2.30,1530.426,23.974,1.161,201,19,39,,
T,2023-03-22 12:00:20,6.20293667,-75.57176167,2.30,1530.525,23.975,1.436,204,21,39,,
T,2023-03-22 12:00:21,6.20291500,-75.57177667,2.40,1530.725,23.975,1.677,210,21,39,,
T,2023-03-22 12:00:22,6.20289833,-75.57177833,2.50,1531.025,23.975,1.868,208,21,39,,
T,2023-03-22 12:00:23,6.20288333,-75.57179667,2.60,1531.225,23.975,2.039,219,20,39,,
T,2023-03-22 12:00:24,6.20287167,-75.57182167,2.70,1531.325,23.975,2.197,226,21,39,,
T,2023-03-22 12:00:25,6.20286167,-75.57185333,2.80,1531.425,23.975,2.220,238,21,39,,
T,2023-03-22 12:00:26,6.20286000,-75.57189000,2.80,1531.225,23.975,2.260,273,20,39,,
T,2023-03-22 12:00:27,6.20286167,-75.57194000,2.80,1531.324,23.976,2.329,288,20,39,,
T,2023-03-22 12:00:28,6.20286500,-75.57202167,2.60,1531.624,23.976,2.398,284,20,39,,
T,2023-03-22 12:00:29,6.20287000,-75.57210333,2.40,1532.323,23.977,2.454,275,20,39,,
