type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-09 11:20:22.845,6.34220331,-75.54715311,6.22,1437.256,23.544,7.440,262,10,33,20230509-062022,GPS Logger: 20230509-062022 - 2021_yamaha250_ruta8
T,2023-05-09 11:20:23.831,6.34219799,-75.54723406,6.76,1443.313,23.545,8.160,255,9,33,,
T,2023-05-09 11:20:24.831,6.34218461,-75.54732003,6.52,1439.923,23.545,8.060,254,10,33,,
T,2023-05-09 11:20:25.831,6.34213613,-75.54738731,7.11,1443.459,23.546,7.530,256,10,33,,
T,2023-05-09 11:20:26,6.34211624,-75.54746688,6.93,1440.934,23.546,7.470,259,10,33,,
T,2023-05-09 11:20:27.832,6.34214864,-75.54752076,9.31,1445.564,23.546,5.380,264,10,33,,
T,2023-05-09 11:20:28.831,6.34212318,-75.54761127,10.93,1444.517,23.547,8.060,251,9,32,,
T,2023-05-09 11:20:29,6.34205749,-75.54767847,10.46,1440.215,23.547,7.620,256,9,32,,
T,2023-05-09 11:20:31,6.34197788,-75.54781166,7.20,1437.069,23.548,7.840,250,7,32,,
T,2023-05-09 11:20:32,6.34195532,-75.54788131,6.70,1437.272,23.549,8.500,256,10,32,,
T,2023-05-09 11:20:33,6.34193200,-75.54797319,6.85,1438.007,23.549,10.470,253,11,32,,
T,2023-05-09 11:20:34,6.34192700,-75.54808956,6.75,1437.387,23.550,13.020,255,12,32,,
T,2023-05-09 11:20:35,6.34188962,-75.54821726,6.38,1439.782,23.551,11.380,254,13,32,,
T,2023-05-09 11:20:36,6.34186061,-75.54830315,6.37,1440.006,23.551,10.160,253,13,32,,
T,2023-05-09 11:20:37,6.34183990,-75.54835000,6.93,1442.872,23.551,7.860,251,13,32,,
T,2023-05-09 11:20:38,6.34181929,-75.54840993,6.99,1442.535,23.552,6.520,246,13,32,,
T,2023-05-09 11:20:39,6.34179119,-75.54845504,7.48,1442.910,23.552,4.130,254,12,32,,
T,2023-05-09 11:20:40,6.34177452,-75.54851257,7.96,1443.177,23.552,5.270,249,13,32,,
