type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-04-22 18:18:45,6.27931321,-75.57697268,6.13,1535.704,23.843,0.000,,21,36,20230422-131845,GPS Logger: 20230422-131845 - TVS 100
T,2023-04-22 18:18:46,6.27929465,-75.57696769,4.28,1530.698,23.843,0.190,138,21,36,,
T,2023-04-22 18:18:47,6.27926747,-75.57696651,4.03,1529.154,23.843,0.700,156,21,36,,
T,2023-04-22 18:18:48,6.27925280,-75.57695315,3.90,1529.152,23.843,0.280,85,22,36,,
T,2023-04-22 18:18:49,6.27924793,-75.57694458,4.33,1529.402,23.843,0.390,69,22,36,,
T,2023-04-22 18:18:50,6.27924071,-75.57694849,4.21,1527.766,23.843,0.000,,20,36,,
T,2023-04-22 18:18:51,6.27923787,-75.57695035,4.15,1527.569,23.843,0.000,,20,36,,
T,2023-04-22 18:18:52,6.27923381,-75.57695210,4.14,1527.427,23.843,0.000,,20,36,,
T,2023-04-22 18:18:53,6.27923177,-75.57695028,4.33,1527.235,23.843,0.000,,20,36,,
T,2023-04-22 18:18:54,6.27923301,-75.57695115,4.48,1526.568,23.843,0.000,,20,36,,
T,2023-04-22 18:18:55,6.27923183,-75.57695344,4.48,1526.506,23.843,0.000,,19,36,,
T,2023-04-22 18:18:56,6.27923099,-75.57695426,4.52,1526.019,23.843,0.000,,19,36,,
T,2023-04-22 18:18:57,6.27922938,-75.57695435,4.59,1526.610,23.843,0.000,,19,36,,
T,2023-04-22 18:18:58,6.27922813,-75.57695442,4.69,1526.609,23.843,0.000,,18,36,,
T,2023-04-22 18:18:59,6.27922754,-75.57695665,4.61,1527.130,23.843,0.000,,15,36,,
T,2023-04-22 18:19:00,6.27922414,-75.57695622,4.35,1527.425,23.843,0.000,,17,36,,
T,2023-04-22 18:19:01,6.27922153,-75.57695358,4.11,1527.554,23.843,0.000,,18,36,,
T,2023-04-22 18:19:02,6.27922132,-75.57695370,4.07,1527.642,23.843,0.000,,21,36,,
T,2023-04-22 18:19:03,6.27922124,-75.57695366,4.00,1527.648,23.843,0.000,,21,36,,
T,2023-04-22 18:19:04,6.27922096,-75.57695354,3.98,1527.440,23.843,0.000,,21,36,,
T,2023-04-22 18:19:05,6.27922137,-75.57695458,3.83,1527.483,23.843,0.000,,21,36,,
T,2023-04-22 18:19:06,6.27922122,-75.57695532,3.80,1527.602,23.843,0.000,,21,36,,
T,2023-04-22 18:19:07,6.27921886,-75.57695600,3.79,1527.386,23.843,0.000,,20,36,,
T,2023-04-22 18:19:08,6.27923337,-75.57694703,3.79,1527.036,23.843,2.180,9,19,36,,
T,2023-04-22 18:19:09,6.27924278,-75.57693177,3.79,1526.566,23.843,2.510,21,20,35,,
T,2023-04-22 18:19:10,6.27926703,-75.57691573,3.83,1525.169,23.843,4.130,20,20,36,,
T,2023-04-22 18:19:11,6.27930677,-75.57686627,3.89,1525.642,23.843,6.930,43,20,36,,
T,2023-04-22 18:19:12,6.27935382,-75.57682557,4.03,1526.673,23.842,6.920,44,20,36,,
T,2023-04-22 18:19:13,6.27942208,-75.57678557,4.28,1526.887,23.842,8.370,37,21,36,,
T,2023-04-22 18:19:14,6.27948564,-75.57673193,4.44,1526.565,23.841,9.180,36,22,36,,
T,2023-04-22 18:19:15,6.27955480,-75.57667680,4.90,1526.032,23.841,9.550,38,22,36,,
T,2023-04-22 18:19:16,6.27964305,-75.57661720,5.10,1526.350,23.840,11.190,36,20,36,,
T,2023-04-22 18:19:17,6.27971232,-75.57657232,6.32,1525.481,23.840,10.040,35,20,36,,
T,2023-04-22 18:19:18,6.27980698,-75.57648037,5.25,1525.382,23.839,12.620,39,20,36,,
T,2023-04-22 18:19:19,6.27989091,-75.57641639,5.34,1525.325,23.839,11.660,39,19,36,,
T,2023-04-22 18:19:20,6.27996507,-75.57637988,5.20,1524.060,23.838,9.120,35,19,36,,
T,2023-04-22 18:19:21,6.28002066,-75.57633941,5.88,1524.810,23.838,8.800,36,19,36,,
T,2023-04-22 18:19:22,6.28006837,-75.57630002,7.49,1525.411,23.838,8.420,37,19,36,,
T,2023-04-22 18:19:23,6.28006947,-75.57629207,7.53,1525.402,23.838,3.680,39,21,36,,
T,2023-04-22 18:19:24,6.28010046,-75.57626403,7.09,1525.515,23.838,4.140,42,22,36,,
T,2023-04-22 18:19:25,6.28013325,-75.57625506,7.16,1522.538,23.837,1.800,37,22,36,,
T,2023-04-22 18:19:26,6.28017328,-75.57625096,7.23,1521.908,23.837,2.260,18,20,36,,
