type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-09 15:04:56,6.27634531,-75.58650029,12.59,1545.026,23.899,0.000,,11,26,20230509-100456,GPS Logger: 20230509-100456 - Honda_cb125f_ruta 8
T,2023-05-09 15:04:57,6.27634511,-75.58650047,12.09,1544.823,23.899,0.000,,12,26,,
T,2023-05-09 15:04:58,6.27634611,-75.58650054,11.50,1544.969,23.899,0.000,,12,26,,
T,2023-05-09 15:04:59,6.27634494,-75.58650115,11.32,1545.292,23.899,0.000,,13,26,,
T,2023-05-09 15:05:00,6.27634540,-75.58650128,11.91,1545.373,23.899,0.000,,13,26,,
T,2023-05-09 15:05:01,6.27634557,-75.58650095,12.47,1545.291,23.899,0.000,,13,26,,
T,2023-05-09 15:05:02,6.27634615,-75.58650180,12.23,1545.261,23.899,0.000,,12,26,,
T,2023-05-09 15:05:03,6.27634554,-75.58650267,12.80,1545.269,23.899,0.000,,10,26,,
T,2023-05-09 15:05:04,6.27634497,-75.58650321,13.44,1545.343,23.899,0.000,,10,26,,
T,2023-05-09 15:05:05,6.27634474,-75.58650343,14.66,1545.359,23.899,0.000,,9,26,,
T,2023-05-09 15:05:06,6.27634464,-75.58650345,15.63,1545.368,23.899,0.000,,8,26,,
T,2023-05-09 15:05:07,6.27634437,-75.58650328,15.80,1545.300,23.899,0.000,,7,26,,
T,2023-05-09 15:05:08,6.27634363,-75.58650306,12.68,1545.287,23.899,0.000,,8,26,,
T,2023-05-09 15:05:09,6.27634372,-75.58650330,12.17,1545.352,23.899,0.000,,10,26,,
T,2023-05-09 15:05:10,6.27634338,-75.58650291,12.21,1545.316,23.899,0.000,,9,26,,
T,2023-05-09 15:05:11,6.27634267,-75.58650235,12.35,1545.294,23.899,0.000,,9,26,,
T,2023-05-09 15:05:12,6.27634124,-75.58650158,12.73,1545.176,23.899,0.000,,8,26,,
T,2023-05-09 15:05:13,6.27634036,-75.58650120,13.57,1545.147,23.899,0.000,,8,26,,
T,2023-05-09 15:05:14,6.27633918,-75.58650133,14.78,1545.263,23.899,0.000,,8,26,,
T,2023-05-09 15:05:15,6.27633787,-75.58650082,17.25,1545.156,23.899,0.000,,7,26,,
T,2023-05-09 15:05:16,6.27627430,-75.58633455,18.88,1544.053,23.899,7.040,135,8,26,,
T,2023-05-09 15:05:17,6.27623097,-75.58620168,19.26,1540.506,23.898,6.890,128,10,26,,
T,2023-05-09 15:05:18,6.27619903,-75.58614464,20.25,1540.829,23.898,6.430,115,9,26,,
T,2023-05-09 15:05:19,6.27615097,-75.58607347,21.22,1541.181,23.898,7.060,119,11,26,,
T,2023-05-09 15:05:20,6.27614388,-75.58591904,21.50,1541.287,23.897,7.790,112,11,26,,
T,2023-05-09 15:05:21,6.27612146,-75.58581335,22.75,1541.030,23.896,8.450,112,12,26,,
T,2023-05-09 15:05:22,6.27608920,-75.58575333,24.35,1540.912,23.896,8.180,112,12,26,,
T,2023-05-09 15:05:23,6.27606148,-75.58566717,27.63,1540.646,23.896,8.580,112,11,26,,
T,2023-05-09 15:05:24,6.27606303,-75.58553409,30.68,1539.666,23.895,9.180,109,11,25,,
T,2023-05-09 15:05:25,6.27607024,-75.58540080,35.17,1539.339,23.894,9.580,106,10,25,,
T,2023-05-09 15:05:26,6.27603167,-75.58524870,37.62,1539.195,23.894,10.460,107,9,25,,
T,2023-05-09 15:05:27,6.27599202,-75.58500629,34.44,1540.525,23.892,12.030,108,8,25,,
T,2023-05-09 15:05:28,6.27588767,-75.58496909,30.77,1539.451,23.892,11.880,111,10,25,,
T,2023-05-09 15:05:29,6.27583095,-75.58485724,30.71,1538.938,23.892,12.100,112,11,26,,
T,2023-05-09 15:05:30,6.27578059,-75.58476827,25.59,1538.487,23.892,11.280,108,11,26,,
T,2023-05-09 15:05:31,6.27575104,-75.58466382,25.73,1537.290,23.891,11.300,108,9,26,,
T,2023-05-09 15:05:32,6.27571012,-75.58459073,25.18,1537.703,23.891,10.040,113,9,26,,
T,2023-05-09 15:05:33,6.27568607,-75.58449187,25.49,1536.901,23.890,9.800,110,9,26,,
T,2023-05-09 15:05:34,6.27565027,-75.58441779,25.80,1537.505,23.890,8.890,117,7,26,,
T,2023-05-09 15:05:35,6.27560075,-75.58431701,26.31,1537.910,23.890,9.330,117,6,26,,
T,2023-05-09 15:05:36,6.27554714,-75.58422165,25.83,1537.324,23.889,8.730,119,7,26,,
T,2023-05-09 15:05:37,6.27546951,-75.58415295,25.57,1536.796,23.889,8.530,122,8,26,,
T,2023-05-09 15:05:38,6.27533997,-75.58402410,18.51,1536.957,23.889,7.820,115,8,25,,
T,2023-05-09 15:05:39,6.27529438,-75.58398318,14.86,1536.704,23.889,8.600,114,8,26,,
T,2023-05-09 15:05:40,6.27529851,-75.58390370,14.59,1536.411,23.888,8.950,113,10,26,,
T,2023-05-09 15:05:41,6.27523148,-75.58383310,14.83,1537.436,23.888,9.140,115,11,26,,
T,2023-05-09 15:05:42,6.27519708,-75.58375645,15.65,1536.957,23.888,8.950,114,10,26,,
T,2023-05-09 15:05:43,6.27517289,-75.58371104,14.99,1537.540,23.888,7.310,109,10,26,,
T,2023-05-09 15:05:44,6.27513291,-75.58366268,14.88,1536.030,23.887,6.870,109,10,26,,
T,2023-05-09 15:05:45,6.27511810,-75.58360343,15.91,1534.055,23.887,6.110,113,10,26,,
T,2023-05-09 15:05:46,6.27509597,-75.58355206,17.30,1533.491,23.887,6.180,109,7,26,,
T,2023-05-09 15:05:47,6.27507003,-75.58349489,17.06,1533.069,23.887,6.470,113,6,25,,
T,2023-05-09 15:05:48,6.27505102,-75.58342868,18.26,1533.172,23.886,7.090,108,6,26,,
T,2023-05-09 15:05:49,6.27502284,-75.58337690,17.84,1530.170,23.886,8.150,109,6,26,,
T,2023-05-09 15:05:50,6.27502201,-75.58328784,18.30,1528.664,23.886,8.570,105,7,26,,
T,2023-05-09 15:05:51,6.27499803,-75.58321237,18.38,1528.264,23.885,8.300,103,7,26,,
T,2023-05-09 15:05:52,6.27498691,-75.58314358,18.72,1527.301,23.885,7.450,103,10,26,,
T,2023-05-09 15:05:53,6.27497060,-75.58307535,18.61,1526.502,23.885,8.020,109,11,26,,
T,2023-05-09 15:05:54,6.27494239,-75.58301933,19.73,1526.590,23.885,7.660,112,10,26,,
T,2023-05-09 15:05:55,6.27491665,-75.58295354,21.24,1526.294,23.884,7.460,110,10,26,,
T,2023-05-09 15:05:56,6.27490008,-75.58288728,23.76,1525.481,23.884,7.270,100,9,26,,
T,2023-05-09 15:05:57,6.27489633,-75.58282447,25.67,1526.005,23.884,7.000,92,9,26,,
T,2023-05-09 15:05:58,6.27490640,-75.58278027,27.00,1526.051,23.883,6.160,77,8,26,,
T,2023-05-09 15:05:59,6.27491238,-75.58277032,28.32,1525.861,23.883,4.710,61,8,26,,
T,2023-05-09 15:06:00,6.27481757,-75.58278657,24.97,1524.632,23.884,3.470,52,7,26,,
T,2023-05-09 15:06:01,6.27484488,-75.58277527,26.17,1524.807,23.883,2.790,46,7,26,,
T,2023-05-09 15:06:02,6.27484788,-75.58276228,28.80,1524.630,23.883,2.640,51,7,26,,
T,2023-05-09 15:06:03,6.27485734,-75.58267635,28.27,1524.985,23.883,3.450,64,6,25,,
T,2023-05-09 15:06:04,6.27486324,-75.58264256,29.77,1525.551,23.883,3.410,80,6,26,,
T,2023-05-09 15:06:05,6.27486231,-75.58260995,24.33,1526.522,23.883,2.870,91,6,26,,
T,2023-05-09 15:06:06,6.27485670,-75.58256639,20.55,1526.579,23.882,4.020,112,9,26,,
T,2023-05-09 15:06:07,6.27484498,-75.58255208,17.82,1525.171,23.882,3.390,124,9,26,,
T,2023-05-09 15:06:08,6.27483001,-75.58251132,17.13,1524.734,23.882,4.330,136,9,26,,
T,2023-05-09 15:06:09,6.27479919,-75.58247888,17.44,1524.246,23.882,4.330,146,9,26,,
T,2023-05-09 15:06:10,6.27476998,-75.58245278,16.71,1523.979,23.882,4.200,145,10,25,,
T,2023-05-09 15:06:11,6.27472887,-75.58239342,15.91,1524.554,23.882,5.120,146,9,26,,
T,2023-05-09 15:06:12,6.27465733,-75.58236966,15.59,1524.927,23.882,5.140,149,7,25,,
T,2023-05-09 15:06:13,6.27461295,-75.58237125,14.52,1523.718,23.882,5.030,151,9,26,,
T,2023-05-09 15:06:14,6.27458371,-75.58233122,13.92,1524.081,23.882,4.520,155,9,26,,
T,2023-05-09 15:06:15,6.27455306,-75.58230701,14.39,1523.402,23.882,4.050,162,10,26,,
T,2023-05-09 15:06:16,6.27452526,-75.58229490,14.61,1524.425,23.882,3.820,167,10,26,,
T,2023-05-09 15:06:17,6.27450332,-75.58225541,14.70,1525.473,23.882,3.260,175,11,26,,
T,2023-05-09 15:06:18,6.27440963,-75.58229551,14.59,1522.678,23.882,5.170,166,11,26,,
T,2023-05-09 15:06:19,6.27427830,-75.58236741,13.62,1514.654,23.883,6.750,164,12,26,,
T,2023-05-09 15:06:20,6.27421512,-75.58235529,13.54,1513.502,23.883,7.230,166,11,26,,
T,2023-05-09 15:06:21,6.27417160,-75.58231405,13.75,1515.901,23.883,7.940,165,10,26,,
T,2023-05-09 15:06:22,6.27408706,-75.58229668,14.04,1519.688,23.883,8.290,160,9,26,,
T,2023-05-09 15:06:23,6.27400735,-75.58227032,14.07,1520.187,23.883,8.360,161,10,26,,
T,2023-05-09 15:06:24,6.27397861,-75.58222656,14.19,1516.862,23.883,7.490,157,11,26,,
T,2023-05-09 15:06:25,6.27391768,-75.58218572,14.90,1518.067,23.883,6.640,154,12,26,,
T,2023-05-09 15:06:26,6.27387955,-75.58217940,15.04,1518.758,23.883,4.490,157,12,26,,
T,2023-05-09 15:06:27,6.27384429,-75.58214718,15.57,1519.392,23.882,4.320,157,12,26,,
T,2023-05-09 15:06:28,6.27382168,-75.58213282,15.71,1519.171,23.882,3.340,164,12,25,,
T,2023-05-09 15:06:29,6.27382658,-75.58213272,15.01,1519.661,23.882,1.650,163,13,26,,
T,2023-05-09 15:06:30,6.27381292,-75.58212238,15.49,1519.702,23.882,1.530,165,14,26,,
T,2023-05-09 15:06:31,6.27380076,-75.58210923,16.33,1519.830,23.882,1.560,163,14,26,,
T,2023-05-09 15:06:32,6.27378712,-75.58210092,17.37,1519.748,23.882,1.620,162,12,26,,
T,2023-05-09 15:06:33,6.27377004,-75.58209040,17.82,1519.864,23.882,1.830,161,10,26,,
T,2023-05-09 15:06:34,6.27377652,-75.58209668,19.65,1519.398,23.882,0.660,162,11,26,,
T,2023-05-09 15:06:35,6.27377691,-75.58209807,16.49,1520.115,23.882,0.450,159,9,25,,
T,2023-05-09 15:06:36,6.27377738,-75.58210251,18.24,1520.017,23.882,0.300,160,10,26,,
T,2023-05-09 15:06:37,6.27376198,-75.58209936,17.52,1519.621,23.882,0.740,159,10,26,,
T,2023-05-09 15:06:38,6.27376190,-75.58209829,15.41,1517.931,23.882,0.000,,12,26,,
T,2023-05-09 15:06:39,6.27377564,-75.58211321,14.98,1517.413,23.882,0.000,,13,26,,
T,2023-05-09 15:06:40,6.27378756,-75.58211808,14.07,1517.083,23.882,0.000,,12,26,,
T,2023-05-09 15:06:41,6.27377389,-75.58211114,12.72,1517.645,23.882,0.000,,14,26,,
T,2023-05-09 15:06:42,6.27379866,-75.58211389,12.13,1517.477,23.882,0.000,,14,26,,
T,2023-05-09 15:06:43,6.27379943,-75.58210898,11.75,1517.769,23.882,0.000,,14,26,,
T,2023-05-09 15:06:44,6.27379686,-75.58211052,11.39,1518.046,23.882,0.000,,13,26,,
T,2023-05-09 15:06:45,6.27379392,-75.58211343,11.24,1518.465,23.882,0.000,,11,26,,
T,2023-05-09 15:06:46,6.27379152,-75.58211214,11.37,1518.316,23.882,0.000,,11,26,,
T,2023-05-09 15:06:47,6.27377924,-75.58210985,11.21,1518.132,23.882,0.000,,9,26,,
T,2023-05-09 15:06:48,6.27377837,-75.58211253,11.34,1517.793,23.882,0.000,,11,26,,
T,2023-05-09 15:06:49,6.27377857,-75.58211172,11.32,1517.143,23.882,0.000,,12,26,,
T,2023-05-09 15:06:50,6.27378284,-75.58211110,11.12,1516.330,23.882,0.000,,13,26,,
T,2023-05-09 15:06:51,6.27378745,-75.58211207,10.76,1516.252,23.882,0.000,,14,26,,
T,2023-05-09 15:06:52,6.27378718,-75.58211176,10.62,1515.563,23.882,0.000,,14,26,,
T,2023-05-09 15:06:53,6.27378605,-75.58211141,10.60,1515.377,23.882,0.000,,13,26,,
T,2023-05-09 15:06:54,6.27378643,-75.58211190,10.79,1516.013,23.882,0.000,,13,26,,
T,2023-05-09 15:06:55,6.27378487,-75.58211177,10.87,1515.655,23.882,0.000,,12,26,,
