type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-04 23:06:37,6.27609568,-75.58673613,4.39,1571.044,23.901,0.000,,22,29,20230504-180637,GPS Logger: 20230504-180637 - 2021_yamaha250_ruta1
T,2023-05-04 23:06:38,6.27609643,-75.58673543,4.33,1571.565,23.901,0.000,,23,29,,
T,2023-05-04 23:06:39,6.27609912,-75.58673732,4.29,1572.397,23.901,0.000,,25,29,,
T,2023-05-04 23:06:40,6.27609760,-75.58673647,4.22,1572.469,23.901,0.000,,25,29,,
T,2023-05-04 23:06:41,6.27608972,-75.58673759,4.23,1572.244,23.901,0.000,,25,29,,
T,2023-05-04 23:06:42,6.27608906,-75.58673371,4.03,1572.517,23.901,0.000,,25,29,,
T,2023-05-04 23:06:43,6.27608920,-75.58673367,3.89,1572.017,23.901,0.000,,25,29,,
T,2023-05-04 23:06:44,6.27608972,-75.58673336,3.79,1571.822,23.901,0.000,,24,28,,
T,2023-05-04 23:06:45,6.27609711,-75.58673669,3.79,1570.925,23.901,0.000,,22,27,,
T,2023-05-04 23:06:46,6.27609726,-75.58673651,3.79,1570.838,23.901,0.000,,22,27,,
T,2023-05-04 23:06:47,6.27609754,-75.58673712,3.79,1570.785,23.901,0.000,,20,27,,
T,2023-05-04 23:06:48,6.27609791,-75.58673795,4.09,1570.700,23.901,0.000,,19,27,,
T,2023-05-04 23:06:49,6.27609878,-75.58673820,4.04,1570.480,23.901,0.000,,17,28,,
T,2023-05-04 23:06:50,6.27609760,-75.58673764,4.02,1570.026,23.901,0.000,,12,26,,
T,2023-05-04 23:06:51,6.27609616,-75.58673470,4.05,1569.865,23.901,0.000,,11,28,,
T,2023-05-04 23:06:52,6.27609689,-75.58673553,3.92,1569.660,23.901,0.000,,10,27,,
T,2023-05-04 23:06:53,6.27609579,-75.58673481,3.99,1569.831,23.901,0.000,,10,26,,
T,2023-05-04 23:06:54,6.27609407,-75.58673311,3.91,1569.881,23.901,0.000,,12,28,,
T,2023-05-04 23:06:55,6.27609491,-75.58673319,3.79,1569.684,23.901,0.000,,11,27,,
T,2023-05-04 23:06:56,6.27609462,-75.58673235,3.79,1569.720,23.901,0.000,,10,26,,
T,2023-05-04 23:06:57,6.27609394,-75.58673259,3.79,1569.593,23.901,0.000,,11,26,,
T,2023-05-04 23:06:58,6.27609391,-75.58673291,3.81,1569.590,23.901,0.000,,10,25,,
T,2023-05-04 23:06:59,6.27609391,-75.58673291,3.81,1569.590,23.901,0.000,,10,25,,
T,2023-05-04 23:07:00,6.27609385,-75.58673252,3.95,1569.545,23.901,0.000,,13,28,,
