type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-08 14:17:59,6.21521833,-75.58427000,5.70,1492.184,24.016,0.000,,7,43,20230508-091759,GPS Logger: 20230508-091759 - Viaje 1
T,2023-05-08 14:18:00,6.21521833,-75.58425833,5.70,1492.284,24.016,0.000,,8,43,,
T,2023-05-08 14:18:01,6.21521833,-75.58428000,5.60,1492.284,24.016,0.000,,10,43,,
T,2023-05-08 14:18:02,6.21522667,-75.58429667,5.50,1492.284,24.016,0.000,,11,43,,
T,2023-05-08 14:18:03,6.21521833,-75.58431167,5.50,1492.384,24.016,0.000,,12,43,,
T,2023-05-08 14:18:04,6.21520667,-75.58432333,5.40,1492.384,24.016,0.000,,12,43,,
T,2023-05-08 14:18:05,6.21521500,-75.58435000,5.40,1492.384,24.016,0.000,,13,43,,
T,2023-05-08 14:18:06,6.21522333,-75.58437000,5.20,1492.384,24.016,0.000,,15,43,,
T,2023-05-08 14:18:07,6.21522333,-75.58437000,5.00,1492.384,24.016,0.000,,15,43,,
T,2023-05-08 14:18:08,6.21522333,-75.58437000,4.80,1492.384,24.016,0.000,,15,43,,
T,2023-05-08 14:18:09,6.21525000,-75.58442000,4.80,1492.283,24.017,0.000,,14,43,,
T,2023-05-08 14:18:10,6.21525333,-75.58442500,4.70,1492.283,24.017,0.000,,14,43,,
T,2023-05-08 14:18:11,6.21525667,-75.58442667,4.70,1492.283,24.017,0.000,,12,43,,
T,2023-05-08 14:26:12.432,6.21530500,-75.58451333,4.00,1492.883,24.017,0.448,132,15,43,,
T,2023-05-08 14:26:13.432,6.21529167,-75.58446167,3.80,1489.183,24.017,0.269,121,16,43,,
T,2023-05-08 14:26:14.430,6.21529667,-75.58447000,4.10,1487.283,24.017,0.699,312,16,43,,
T,2023-05-08 14:26:15.432,6.21531333,-75.58448167,3.60,1486.083,24.017,0.225,298,17,43,,
