type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-02-16 21:10:09,6.27319333,-75.58570833,3.80,1534.298,23.902,0.121,318,17,31,20230216-161009,GPS Logger: 20230216-161009 - Suzuki_Vstrom_Viaje_4
T,2023-02-16 21:10:10,6.27319167,-75.58570833,3.80,1534.298,23.902,0.019,282,16,31,,
T,2023-02-16 21:10:11,6.27319167,-75.58570833,3.80,1534.298,23.902,0.137,75,17,31,,
T,2023-02-16 21:10:12,6.27319167,-75.58570833,3.80,1534.298,23.902,0.143,61,18,31,,
T,2023-02-16 21:10:13,6.27303000,-75.58567500,3.80,1534.297,23.903,0.100,52,18,31,,
T,2023-02-16 21:10:14,6.27303333,-75.58568000,3.80,1534.297,23.903,0.152,9,18,31,,
T,2023-02-16 21:10:15,6.27303333,-75.58568667,3.80,1534.297,23.903,0.500,284,17,31,,
T,2023-02-16 21:10:16,6.27302500,-75.58569333,3.80,1534.297,23.903,0.356,242,17,31,,
T,2023-02-16 21:10:17,6.27301833,-75.58569667,3.80,1534.297,23.903,0.120,191,18,31,,
T,2023-02-16 21:10:18,6.27301333,-75.58569833,3.80,1534.397,23.903,0.086,110,18,31,,
T,2023-02-16 21:10:19,6.27301000,-75.58570167,3.80,1534.297,23.903,0.137,185,18,31,,
T,2023-02-16 21:10:20,6.27300833,-75.58570667,3.80,1534.297,23.903,0.351,331,18,31,,
T,2023-02-16 21:10:21,6.27300333,-75.58571000,3.80,1534.297,23.903,0.043,221,18,31,,
T,2023-02-16 21:10:22,6.27299833,-75.58571167,3.80,1534.297,23.903,0.228,66,18,31,,
T,2023-02-16 21:10:23,6.27299000,-75.58571500,3.80,1534.197,23.903,0.244,197,18,31,,
T,2023-02-16 21:10:24,6.27297333,-75.58572000,3.80,1534.197,23.903,0.418,188,18,31,,
T,2023-02-16 21:10:25,6.27294833,-75.58573000,3.80,1534.097,23.903,0.612,190,18,31,,
T,2023-02-16 21:10:26,6.27291500,-75.58574500,3.80,1533.997,23.903,0.900,198,18,31,,
T,2023-02-16 21:10:27,6.27287500,-75.58578333,3.80,1533.896,23.904,1.252,209,18,31,,
T,2023-02-16 21:10:28,6.27282833,-75.58579833,3.60,1533.796,23.904,1.580,204,18,31,,
T,2023-02-16 21:10:29,6.27278333,-75.58584000,2.90,1533.496,23.904,1.904,200,18,31,,
T,2023-02-16 21:10:30,6.27273500,-75.58588000,2.50,1533.096,23.904,2.197,197,18,31,,
T,2023-02-16 21:10:31,6.27271333,-75.58589833,2.40,1532.695,23.905,2.381,172,18,31,,
T,2023-02-16 21:10:32,6.27269000,-75.58589833,2.30,1532.595,23.905,2.540,159,19,31,,
T,2023-02-16 21:10:33,6.27267667,-75.58589500,2.20,1532.495,23.905,2.649,128,19,31,,
T,2023-02-16 21:10:34,6.27266833,-75.58588833,2.20,1532.495,23.905,2.665,107,20,31,,
T,2023-02-16 21:10:35,6.27266833,-75.58586833,2.20,1531.895,23.905,2.773,84,20,31,,
T,2023-02-16 21:10:36,6.27267167,-75.58583667,2.30,1531.196,23.904,2.833,80,20,31,,
T,2023-02-16 21:10:37,6.27267500,-75.58579500,2.60,1530.896,23.904,2.885,83,19,31,,
T,2023-02-16 21:10:38,6.27267833,-75.58575167,2.70,1530.596,23.904,2.995,81,20,31,,
T,2023-02-16 21:10:39,6.27268500,-75.58570167,2.90,1530.496,23.904,3.169,79,19,31,,
T,2023-02-16 21:10:40,6.27269167,-75.58563833,2.90,1530.397,23.903,3.521,81,19,31,,
T,2023-02-16 21:10:41,6.27270333,-75.58557167,3.00,1530.397,23.903,4.059,80,18,31,,
T,2023-02-16 21:10:42,6.27273333,-75.58550000,3.10,1530.298,23.902,4.681,71,18,31,,
T,2023-02-16 21:10:43,6.27275667,-75.58542000,3.10,1529.998,23.902,5.371,73,18,31,,
T,2023-02-16 21:10:44,6.27279333,-75.58534667,2.80,1527.598,23.902,9.228,72,18,31,,
T,2023-02-16 21:10:45,6.27280500,-75.58527667,2.60,1526.099,23.901,9.371,73,19,31,,
T,2023-02-16 21:10:46,6.27282000,-75.58519833,2.40,1524.699,23.901,9.222,73,19,31,,
T,2023-02-16 21:10:47,6.27284833,-75.58513000,2.60,1523.300,23.900,8.584,70,19,31,,
T,2023-02-16 21:10:48,6.27287000,-75.58505500,2.70,1522.400,23.900,8.285,69,20,31,,
T,2023-02-16 21:10:49,6.27289833,-75.58498000,2.60,1522.001,23.899,8.526,70,18,31,,
T,2023-02-16 21:10:50,6.27292667,-75.58490000,2.60,1521.801,23.899,9.234,69,18,31,,
T,2023-02-16 21:10:51,6.27295667,-75.58482500,2.60,1521.802,23.898,9.483,65,19,31,,
T,2023-02-16 21:10:52,6.27299667,-75.58474167,2.60,1521.402,23.898,9.159,65,17,31,,
T,2023-02-16 21:10:53,6.27302667,-75.58465667,2.60,1521.003,23.897,9.051,67,17,31,,
T,2023-02-16 21:10:54,6.27305667,-75.58458000,2.60,1520.603,23.897,8.623,65,17,31,,
T,2023-02-16 21:10:55,6.27308833,-75.58450667,2.60,1520.104,23.896,8.822,64,17,31,,
T,2023-02-16 21:10:56,6.27312500,-75.58443333,2.50,1519.104,23.896,8.241,63,17,31,,
T,2023-02-16 21:10:57,6.27316167,-75.58436833,2.50,1517.804,23.896,8.380,64,17,31,,
T,2023-02-16 21:10:58,6.27320000,-75.58431000,2.50,1516.205,23.895,7.440,65,17,31,,
T,2023-02-16 21:10:59,6.27323500,-75.58426000,2.50,1514.705,23.895,6.264,61,17,31,,
T,2023-02-16 21:11:00,6.27326333,-75.58422000,2.50,1512.805,23.895,5.327,58,17,31,,
T,2023-02-16 21:11:01,6.27328500,-75.58417667,2.50,1511.706,23.894,4.547,60,17,31,,
T,2023-02-16 21:11:02,6.27329333,-75.58413500,2.60,1510.706,23.894,4.116,67,17,31,,
T,2023-02-16 21:11:03,6.27330167,-75.58409833,2.60,1510.006,23.894,3.252,71,17,31,,
T,2023-02-16 21:11:04,6.27331500,-75.58407167,2.60,1508.806,23.894,2.678,72,17,31,,
T,2023-02-16 21:11:05,6.27332667,-75.58404833,2.60,1508.206,23.894,2.442,70,16,31,,
T,2023-02-16 21:11:06,6.27333500,-75.58403167,2.50,1507.407,23.893,2.032,61,16,31,,
T,2023-02-16 21:11:07,6.27334333,-75.58401667,2.50,1506.307,23.893,2.059,67,17,31,,
T,2023-02-16 21:11:08,6.27336000,-75.58400167,2.40,1505.107,23.893,2.303,58,18,31,,
T,2023-02-16 21:11:09,6.27336667,-75.58398167,2.40,1504.407,23.893,2.459,62,18,31,,
T,2023-02-16 21:11:10,6.27337667,-75.58395333,2.40,1503.807,23.893,2.904,63,19,31,,
T,2023-02-16 21:11:11,6.27338167,-75.58393000,2.40,1503.807,23.893,2.673,63,18,31,,
T,2023-02-16 21:11:12,6.27338667,-75.58390833,2.40,1504.107,23.893,2.079,62,18,31,,
T,2023-02-16 21:11:13,6.27339000,-75.58389500,2.40,1504.307,23.893,1.106,62,18,31,,
T,2023-02-16 21:11:14,6.27338333,-75.58388333,2.20,1505.107,23.893,0.000,,18,31,,
T,2023-02-16 21:11:15,6.27337833,-75.58388167,2.10,1505.607,23.893,0.000,,19,31,,
T,2023-02-16 21:11:16,6.27337333,-75.58388167,2.10,1506.407,23.893,0.000,,18,31,,
T,2023-02-16 21:11:17,6.27337333,-75.58388167,2.10,1506.407,23.893,0.000,,17,31,,
T,2023-02-16 21:11:18,6.27337333,-75.58388167,2.10,1506.407,23.893,0.000,,15,31,,
T,2023-02-16 21:11:19,6.27337333,-75.58388167,1.10,1506.407,23.893,0.000,,16,31,,
T,2023-02-16 21:11:20,6.27337333,-75.58388167,1.00,1506.407,23.893,0.000,,16,31,,
T,2023-02-16 21:11:21,6.27337333,-75.58388167,1.00,1506.407,23.893,0.000,,17,31,,
T,2023-02-16 21:11:22,6.27337333,-75.58388167,1.00,1506.407,23.893,0.000,,17,31,,
T,2023-02-16 21:11:23,6.27337333,-75.58388167,1.00,1506.407,23.893,0.000,,17,31,,
T,2023-02-16 21:11:24,6.27337333,-75.58388167,1.00,1506.407,23.893,0.000,,17,31,,
T,2023-02-16 21:11:25,6.27337333,-75.58388167,1.00,1506.407,23.893,0.000,,17,31,,
T,2023-02-16 21:11:26,6.27337333,-75.58388167,1.00,1506.407,23.893,0.000,,17,31,,
T,2023-02-16 21:11:27,6.27337333,-75.58388167,1.30,1506.407,23.893,0.000,,17,31,,
T,2023-02-16 21:11:28,6.27338000,-75.58384833,1.70,1506.508,23.892,2.331,57,17,31,,
T,2023-02-16 21:11:29,6.27339500,-75.58382667,2.00,1506.408,23.892,2.850,51,17,31,,
T,2023-02-16 21:11:30,6.27340500,-75.58379500,2.10,1506.408,23.892,3.103,67,16,31,,
T,2023-02-16 21:11:31,6.27341667,-75.58376667,2.20,1506.308,23.892,3.219,71,17,31,,
T,2023-02-16 21:11:32,6.27343000,-75.58373333,2.20,1506.208,23.892,3.687,70,17,31,,
T,2023-02-16 21:11:33,6.27344167,-75.58369667,2.20,1506.209,23.891,4.251,72,17,31,,
T,2023-02-16 21:11:34,6.27345667,-75.58365167,2.20,1506.109,23.891,4.896,72,17,31,,
T,2023-02-16 21:11:35,6.27347333,-75.58360167,2.20,1506.109,23.891,5.928,70,17,31,,
T,2023-02-16 21:11:36,6.27348833,-75.58354667,2.20,1506.209,23.891,6.226,73,17,31,,
T,2023-02-16 21:11:37,6.27350167,-75.58348667,2.20,1506.310,23.890,6.495,75,17,31,,
T,2023-02-16 21:11:38,6.27351833,-75.58342667,2.20,1506.410,23.890,7.003,77,16,31,,
T,2023-02-16 21:11:39,6.27353167,-75.58337000,2.20,1506.610,23.890,6.574,74,16,31,,
T,2023-02-16 21:11:40,6.27354667,-75.58331833,2.30,1506.811,23.889,5.905,78,17,31,,
T,2023-02-16 21:11:41,6.27356167,-75.58327500,2.30,1507.011,23.889,5.109,78,18,31,,
T,2023-02-16 21:11:42,6.27357500,-75.58323833,2.20,1507.211,23.889,4.553,78,18,31,,
T,2023-02-16 21:11:43,6.27359167,-75.58319833,2.20,1507.311,23.889,4.817,76,17,31,,
T,2023-02-16 21:11:44,6.27360167,-75.58315667,2.20,1507.512,23.888,4.778,80,17,31,,
T,2023-02-16 21:11:45,6.27360667,-75.58311167,2.30,1507.212,23.888,4.601,90,17,31,,
T,2023-02-16 21:11:46,6.27361167,-75.58306500,2.20,1507.412,23.888,4.767,90,19,31,,
T,2023-02-16 21:11:47,6.27361833,-75.58302167,2.20,1507.612,23.888,4.665,84,19,31,,
T,2023-02-16 21:11:48,6.27362500,-75.58297833,2.60,1506.713,23.887,4.342,82,20,31,,
T,2023-02-16 21:11:49,6.27363000,-75.58292833,2.40,1506.413,23.887,4.499,85,20,31,,
T,2023-02-16 21:11:50,6.27363500,-75.58288667,2.30,1506.213,23.887,4.508,85,20,31,,
T,2023-02-16 21:11:51,6.27364000,-75.58284500,2.20,1506.113,23.887,4.794,85,18,31,,
T,2023-02-16 21:11:52,6.27364167,-75.58280500,2.10,1506.014,23.886,4.234,83,18,31,,
T,2023-02-16 21:11:53,6.27364500,-75.58277000,2.00,1505.614,23.886,3.056,82,17,31,,
T,2023-02-16 21:11:54,6.27364833,-75.58274333,2.00,1505.314,23.886,2.441,83,17,31,,
T,2023-02-16 21:11:55,6.27365000,-75.58272500,2.00,1505.314,23.886,1.696,72,17,31,,
T,2023-02-16 21:11:56,6.27365500,-75.58272000,2.00,1505.214,23.886,0.000,,17,31,,
T,2023-02-16 21:11:57,6.27365500,-75.58271167,2.00,1504.814,23.886,0.000,,17,31,,
T,2023-02-16 21:11:58,6.27366000,-75.58269667,2.00,1504.414,23.886,1.737,78,16,31,,
T,2023-02-16 21:11:59,6.27366167,-75.58267167,2.00,1504.114,23.886,2.497,82,17,31,,
T,2023-02-16 21:12:00,6.27366667,-75.58264000,2.10,1503.715,23.885,3.048,81,17,31,,
T,2023-02-16 21:12:01,6.27367000,-75.58259333,2.20,1503.415,23.885,4.269,80,17,31,,
T,2023-02-16 21:12:02,6.27367500,-75.58253333,2.20,1503.115,23.885,5.409,83,17,31,,
T,2023-02-16 21:12:03,6.27369000,-75.58247833,2.20,1502.815,23.885,6.008,77,18,31,,
T,2023-02-16 21:12:04,6.27369167,-75.58240833,2.20,1502.616,23.884,6.473,81,18,31,,
T,2023-02-16 21:12:05,6.27370000,-75.58234000,2.20,1502.616,23.884,6.822,88,18,31,,
T,2023-02-16 21:12:06,6.27369333,-75.58226833,2.10,1502.817,23.883,7.046,89,18,31,,
T,2023-02-16 21:12:07,6.27369333,-75.58219833,2.10,1502.717,23.883,7.146,87,18,31,,
T,2023-02-16 21:12:08,6.27369333,-75.58212667,2.50,1502.417,23.883,7.160,85,18,31,,
T,2023-02-16 21:12:09,6.27369500,-75.58205500,2.40,1502.018,23.882,7.055,86,18,31,,
T,2023-02-16 21:12:10,6.27369500,-75.58199000,2.20,1501.418,23.882,6.331,91,18,31,,
T,2023-02-16 21:12:11,6.27369167,-75.58193000,2.20,1500.918,23.882,5.863,93,18,31,,
T,2023-02-16 21:12:12,6.27368667,-75.58187000,2.10,1500.519,23.881,6.274,91,17,31,,
T,2023-02-16 21:12:13,6.27367833,-75.58180167,2.10,1500.219,23.881,7.447,91,18,31,,
T,2023-02-16 21:12:14,6.27367333,-75.58173000,2.30,1499.819,23.881,8.384,93,19,31,,
T,2023-02-16 21:12:15,6.27367167,-75.58165000,2.20,1499.420,23.880,8.548,95,19,31,,
T,2023-02-16 21:12:16,6.27366500,-75.58157000,2.70,1498.520,23.880,8.227,96,20,31,,
T,2023-02-16 21:12:17,6.27365833,-75.58150167,2.40,1498.420,23.880,7.996,96,20,31,,
T,2023-02-16 21:12:18,6.27364667,-75.58143167,2.40,1498.221,23.879,7.993,97,20,31,,
T,2023-02-16 21:12:19,6.27364167,-75.58137500,2.30,1497.421,23.879,7.469,96,20,31,,
T,2023-02-16 21:12:20,6.27364167,-75.58132000,2.30,1496.821,23.879,7.103,92,20,31,,
T,2023-02-16 21:12:21,6.27364833,-75.58126667,2.20,1496.022,23.878,6.420,89,19,31,,
T,2023-02-16 21:12:22,6.27364833,-75.58121833,2.20,1495.422,23.878,5.916,90,19,31,,
T,2023-02-16 21:12:23,6.27365000,-75.58116833,2.20,1495.022,23.878,5.560,89,19,31,,
T,2023-02-16 21:12:24,6.27365167,-75.58112333,2.20,1494.322,23.878,5.464,87,19,31,,
T,2023-02-16 21:12:25,6.27365333,-75.58107167,2.20,1493.723,23.877,5.719,88,19,31,,
T,2023-02-16 21:12:26,6.27365833,-75.58102833,2.20,1493.423,23.877,4.925,89,19,31,,
T,2023-02-16 21:12:27,6.27366500,-75.58099333,2.10,1492.623,23.877,3.834,88,19,31,,
T,2023-02-16 21:12:28,6.27366833,-75.58096500,2.20,1492.223,23.877,3.087,86,19,31,,
T,2023-02-16 21:12:29,6.27366833,-75.58094333,2.10,1491.623,23.877,2.467,94,19,31,,
T,2023-02-16 21:12:30,6.27366500,-75.58092833,2.20,1491.423,23.877,2.009,85,19,31,,
T,2023-02-16 21:12:31,6.27366500,-75.58091667,2.20,1491.223,23.877,1.516,84,19,31,,
T,2023-02-16 21:12:32,6.27366000,-75.58090333,2.10,1490.724,23.876,1.265,84,20,31,,
T,2023-02-16 21:12:33,6.27365167,-75.58089000,2.10,1490.224,23.876,0.000,,20,31,,
T,2023-02-16 21:12:34,6.27364833,-75.58088000,2.00,1489.724,23.876,0.000,,20,31,,
T,2023-02-16 21:12:35,6.27364333,-75.58087667,2.00,1489.924,23.876,0.000,,20,31,,
T,2023-02-16 21:12:36,6.27364333,-75.58087667,2.00,1489.924,23.876,0.000,,20,31,,
T,2023-02-16 21:12:37,6.27364333,-75.58087667,1.90,1489.924,23.876,0.000,,20,31,,
T,2023-02-16 21:12:38,6.27364333,-75.58087667,1.90,1489.924,23.876,0.000,,19,31,,
T,2023-02-16 21:12:39,6.27364333,-75.58087667,1.10,1489.924,23.876,0.000,,19,31,,
T,2023-02-16 21:12:40,6.27364333,-75.58087667,1.00,1489.924,23.876,0.000,,18,31,,
T,2023-02-16 21:12:41,6.27364333,-75.58087667,1.00,1489.924,23.876,0.000,,18,31,,
T,2023-02-16 21:12:42,6.27364333,-75.58087667,1.00,1489.924,23.876,0.000,,18,31,,
T,2023-02-16 21:12:43,6.27364333,-75.58087667,1.00,1489.924,23.876,0.000,,18,31,,
T,2023-02-16 21:12:44,6.27364333,-75.58087667,1.00,1489.924,23.876,0.000,,18,31,,
T,2023-02-16 21:12:45,6.27364333,-75.58087667,1.00,1489.924,23.876,0.000,,19,31,,
T,2023-02-16 21:12:46,6.27364333,-75.58087667,1.00,1489.924,23.876,0.000,,19,31,,
T,2023-02-16 21:12:47,6.27364333,-75.58087667,1.00,1489.924,23.876,0.000,,19,31,,
T,2023-02-16 21:12:48,6.27364333,-75.58087667,1.00,1489.924,23.876,0.000,,19,31,,
T,2023-02-16 21:12:49,6.27364333,-75.58087667,1.00,1489.924,23.876,0.000,,19,31,,
T,2023-02-16 21:12:50,6.27364333,-75.58087667,1.00,1489.924,23.876,0.000,,19,31,,
T,2023-02-16 21:12:51,6.27364333,-75.58087667,1.00,1489.924,23.876,0.000,,19,31,,
T,2023-02-16 21:12:52,6.27364333,-75.58087667,1.00,1489.924,23.876,0.000,,19,31,,
T,2023-02-16 21:12:53,6.27363500,-75.58084667,1.30,1489.924,23.876,1.402,96,19,31,,
T,2023-02-16 21:12:54,6.27363333,-75.58083667,1.50,1489.924,23.876,0.000,,19,31,,
T,2023-02-16 21:12:55,6.27363167,-75.58083333,1.70,1489.924,23.876,0.000,,19,31,,
T,2023-02-16 21:12:56,6.27363333,-75.58083000,1.80,1489.924,23.876,0.000,,19,31,,
T,2023-02-16 21:12:57,6.27363333,-75.58083000,1.90,1489.924,23.876,0.000,,19,31,,
T,2023-02-16 21:12:58,6.27363333,-75.58083000,2.00,1489.924,23.876,0.000,,19,31,,
