type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-04-22 13:18:18,6.24814667,-75.58629833,5.20,1491.938,23.962,0.153,311,13,38,20230422-081818,GPS Logger: 20230422-081818
T,2023-04-22 13:18:19,6.24816333,-75.58632167,4.30,1489.438,23.962,0.146,311,16,38,,
T,2023-04-22 13:18:20,6.24826667,-75.58630500,3.60,1495.038,23.962,0.072,197,19,38,,
T,2023-04-22 13:18:22,6.24825500,-75.58631833,3.20,1496.238,23.962,0.149,128,18,38,,
T,2023-04-22 13:18:23,6.24824833,-75.58633167,2.60,1497.438,23.962,0.198,195,16,38,,
T,2023-04-22 13:18:24,6.24824167,-75.58633167,2.40,1498.038,23.962,0.495,157,19,38,,
T,2023-04-22 13:18:25,6.24823333,-75.58632833,2.30,1498.538,23.962,0.565,158,14,38,,
T,2023-04-22 13:18:26,6.24822500,-75.58632500,2.40,1497.938,23.962,0.000,,13,38,,
T,2023-04-22 13:18:27,6.24822333,-75.58631667,2.50,1498.638,23.962,0.610,102,17,38,,
T,2023-04-22 13:18:28,6.24822667,-75.58631500,2.50,1499.438,23.962,0.279,356,14,38,,
T,2023-04-22 13:18:29,6.24823167,-75.58631500,2.50,1499.438,23.962,0.000,,17,38,,
T,2023-04-22 13:18:30,6.24823500,-75.58629500,2.40,1499.938,23.962,3.051,82,17,38,,
T,2023-04-22 13:18:31,6.24823833,-75.58626333,2.50,1500.338,23.962,4.960,89,14,38,,
T,2023-04-22 13:18:32,6.24822167,-75.58621500,2.50,1499.438,23.962,5.509,97,17,38,,
T,2023-04-22 13:18:33,6.24821000,-75.58617000,2.50,1498.938,23.962,5.692,101,18,38,,
T,2023-04-22 13:18:34,6.24819000,-75.58611833,2.50,1498.239,23.961,5.836,102,18,38,,
T,2023-04-22 13:18:35,6.24819667,-75.58606000,2.60,1498.539,23.961,7.053,87,16,38,,
T,2023-04-22 13:18:36,6.24822167,-75.58600167,2.60,1498.339,23.961,7.398,66,14,38,,
T,2023-04-22 13:18:37,6.24826667,-75.58595000,2.70,1498.140,23.960,8.041,53,14,38,,
T,2023-04-22 13:18:38,6.24831333,-75.58590000,2.70,1497.840,23.960,8.137,46,15,38,,
T,2023-04-22 13:18:39,6.24838333,-75.58588000,2.70,1496.640,23.960,8.553,22,17,38,,
T,2023-04-22 13:18:40,6.24847000,-75.58586667,2.70,1496.341,23.959,9.069,16,16,38,,
T,2023-04-22 13:18:41,6.24855333,-75.58585333,2.60,1496.041,23.959,8.343,14,16,38,,
T,2023-04-22 13:18:42,6.24862167,-75.58583167,2.60,1495.741,23.959,7.721,19,13,38,,
T,2023-04-22 13:18:43,6.24868167,-75.58581500,2.60,1495.541,23.959,6.946,21,14,38,,
T,2023-04-22 13:18:44,6.24872667,-75.58579000,2.70,1495.041,23.959,5.885,28,15,38,,
T,2023-04-22 13:18:45,6.24876000,-75.58576333,2.80,1494.942,23.958,5.383,35,15,38,,
T,2023-04-22 13:18:46,6.24878833,-75.58572667,2.90,1495.042,23.958,5.416,45,17,38,,
T,2023-04-22 13:18:47,6.24879500,-75.58565667,3.00,1495.242,23.958,6.732,70,17,38,,
T,2023-04-22 13:18:48,6.24880667,-75.58557667,3.00,1495.643,23.957,7.679,73,19,38,,
T,2023-04-22 13:18:49,6.24880667,-75.58547000,3.00,1495.643,23.957,8.338,85,19,38,,
T,2023-04-22 13:18:50,6.24879000,-75.58536000,3.10,1495.644,23.956,9.687,95,17,38,,
T,2023-04-22 13:18:51,6.24876667,-75.58522167,3.10,1496.044,23.956,11.465,96,17,38,,
T,2023-04-22 13:18:52,6.24874667,-75.58508667,3.10,1496.045,23.955,12.728,98,16,38,,
T,2023-04-22 13:18:53,6.24873500,-75.58493833,3.00,1496.246,23.954,14.207,96,16,38,,
T,2023-04-22 13:18:54,6.24872500,-75.58478333,2.90,1496.047,23.953,14.399,96,16,38,,
T,2023-04-22 13:18:55,6.24871167,-75.58464500,2.90,1495.947,23.953,14.208,96,17,38,,
T,2023-04-22 13:18:56,6.24869667,-75.58450500,2.80,1495.348,23.952,13.987,96,17,38,,
T,2023-04-22 13:18:57,6.24868167,-75.58438000,2.70,1495.249,23.951,13.258,98,18,38,,
T,2023-04-22 13:18:58,6.24867000,-75.58424833,2.70,1495.149,23.951,12.668,97,17,38,,
T,2023-04-22 13:18:59,6.24865667,-75.58413167,2.60,1494.750,23.950,12.170,97,16,38,,
T,2023-04-22 13:19:00,6.24864500,-75.58402000,2.60,1494.750,23.950,11.517,97,17,38,,
T,2023-04-22 13:19:01,6.24864000,-75.58392333,2.60,1494.751,23.949,10.517,97,17,38,,
T,2023-04-22 13:19:02,6.24863000,-75.58382333,2.50,1494.651,23.949,10.507,99,18,38,,
T,2023-04-22 13:19:03,6.24861667,-75.58373333,2.50,1494.552,23.948,9.605,101,17,38,,
T,2023-04-22 13:19:04,6.24860167,-75.58365167,2.60,1494.452,23.948,8.929,103,17,38,,
T,2023-04-22 13:19:05,6.24859167,-75.58358333,2.50,1493.953,23.947,7.689,98,17,38,,
T,2023-04-22 13:19:06,6.24858167,-75.58352667,2.50,1493.953,23.947,6.562,96,17,38,,
T,2023-04-22 13:19:07,6.24857667,-75.58348500,2.50,1493.853,23.947,5.206,99,17,38,,
T,2023-04-22 13:19:08,6.24857167,-75.58344667,2.50,1493.953,23.947,4.011,97,18,38,,
T,2023-04-22 13:19:09,6.24856667,-75.58343000,2.50,1493.453,23.947,2.361,98,17,38,,
T,2023-04-22 13:19:10,6.24856333,-75.58342000,2.40,1493.153,23.947,1.262,98,18,38,,
T,2023-04-22 13:19:11,6.24855167,-75.58340333,2.70,1492.653,23.947,0.000,,18,38,,
T,2023-04-22 13:19:12,6.24855333,-75.58340500,2.50,1492.453,23.947,0.000,,20,38,,
T,2023-04-22 13:19:13,6.24855500,-75.58340333,2.40,1492.253,23.947,0.000,,19,38,,
T,2023-04-22 13:19:14,6.24855500,-75.58340333,2.20,1492.253,23.947,0.000,,20,38,,
T,2023-04-22 13:19:15,6.24855500,-75.58340333,2.10,1492.253,23.947,0.000,,20,38,,
T,2023-04-22 13:19:16,6.24855500,-75.58340333,1.20,1492.253,23.947,0.000,,20,38,,
T,2023-04-22 13:19:17,6.24855500,-75.58340333,1.00,1492.253,23.947,0.000,,20,38,,
T,2023-04-22 13:19:18,6.24855500,-75.58340333,1.00,1492.253,23.947,0.000,,20,38,,
T,2023-04-22 13:19:19,6.24855500,-75.58340333,1.00,1492.253,23.947,0.000,,20,38,,
T,2023-04-22 13:19:20,6.24855500,-75.58340333,1.00,1492.253,23.947,0.000,,20,38,,
T,2023-04-22 13:19:21,6.24855500,-75.58340333,1.00,1492.253,23.947,0.000,,20,38,,
T,2023-04-22 13:19:22,6.24855500,-75.58340333,1.00,1492.253,23.947,0.000,,20,38,,
T,2023-04-22 13:19:23,6.24855500,-75.58340333,1.00,1492.253,23.947,0.000,,20,38,,
T,2023-04-22 13:19:24,6.24855500,-75.58340333,1.00,1492.253,23.947,0.000,,20,38,,
T,2023-04-22 13:19:25,6.24855500,-75.58340333,1.00,1492.253,23.947,0.000,,19,38,,
T,2023-04-22 13:19:26,6.24855500,-75.58340333,1.00,1492.253,23.947,0.000,,20,38,,
T,2023-04-22 13:19:27,6.24855500,-75.58340333,1.00,1492.253,23.947,0.000,,20,38,,
T,2023-04-22 13:19:28,6.24855500,-75.58340333,1.00,1492.253,23.947,0.000,,20,38,,
T,2023-04-22 13:19:29,6.24855500,-75.58340333,1.00,1492.253,23.947,0.000,,19,38,,
T,2023-04-22 13:19:30,6.24855500,-75.58340333,1.00,1492.253,23.947,0.000,,18,38,,
T,2023-04-22 13:19:31,6.24855500,-75.58340333,1.00,1492.253,23.947,0.000,,18,38,,
T,2023-04-22 13:19:32,6.24855500,-75.58340333,1.00,1492.253,23.947,0.000,,19,38,,
