type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-02 18:10:26,6.13383532,-75.57971996,6.38,2074.785,24.151,0.000,,21,30,20230302-131026,GPS Logger: 20230302-131026 - Fz16-3
T,2023-03-02 18:10:27,6.13383559,-75.57974136,6.27,2075.984,24.151,0.000,,22,30,,
T,2023-03-02 18:10:28,6.13383859,-75.57974666,6.21,2075.773,24.151,0.000,,21,29,,
T,2023-03-02 18:10:29,6.13384238,-75.57974790,5.99,2075.499,24.151,0.000,,22,30,,
T,2023-03-02 18:10:30,6.13383740,-75.57975002,5.62,2076.031,24.151,0.000,,22,30,,
T,2023-03-02 18:10:32.332,6.13388863,-75.57946028,30.69,2075.416,24.149,0.300,154,22,35,,
T,2023-03-02 18:10:33.114,6.13388459,-75.57957659,13.20,2075.432,24.150,0.610,154,10,23,,
T,2023-03-02 18:10:34.116,6.13389753,-75.57955971,14.65,2074.678,24.150,0.000,,19,24,,
T,2023-03-02 18:10:35.110,6.13383094,-75.57958038,16.54,2071.653,24.150,0.630,154,19,26,,
T,2023-03-02 18:10:36.105,6.13382236,-75.57954248,16.42,2064.314,24.150,0.000,,19,26,,
T,2023-03-02 18:10:37.112,6.13381496,-75.57954498,19.45,2063.290,24.150,0.400,154,19,26,,
T,2023-03-02 18:10:38.105,6.13374787,-75.57960723,42.56,2053.839,24.150,0.000,,18,25,,
T,2023-03-02 18:10:39,6.13383285,-75.57973615,11.03,2075.806,24.151,0.000,,8,25,,
T,2023-03-02 18:10:40,6.13383525,-75.57973079,9.01,2077.529,24.151,0.000,,18,28,,
T,2023-03-02 18:10:41,6.13383087,-75.57973072,8.00,2077.512,24.151,0.000,,20,28,,
T,2023-03-02 18:10:42,6.13383229,-75.57972432,6.93,2077.876,24.151,0.000,,20,29,,
T,2023-03-02 18:10:43,6.13383653,-75.57972111,6.33,2078.914,24.151,0.000,,21,29,,
T,2023-03-02 18:10:44,6.13385089,-75.57970507,5.89,2077.296,24.150,0.000,,21,29,,
T,2023-03-02 18:10:45,6.13384596,-75.57969163,5.76,2078.363,24.150,0.000,,21,30,,
T,2023-03-02 18:10:46,6.13384994,-75.57968420,5.69,2078.294,24.150,0.000,,22,30,,
T,2023-03-02 18:10:47,6.13385212,-75.57967703,5.12,2077.387,24.150,0.160,170,22,30,,
T,2023-03-02 18:10:48,6.13386932,-75.57966509,5.07,2079.359,24.150,0.840,43,22,30,,
T,2023-03-02 18:10:49,6.13387503,-75.57966167,4.96,2081.309,24.150,0.360,43,22,30,,
T,2023-03-02 18:10:50,6.13387395,-75.57965757,4.92,2081.329,24.150,0.270,232,21,29,,
T,2023-03-02 18:10:51,6.13386922,-75.57965562,4.62,2080.963,24.150,0.210,241,21,30,,
T,2023-03-02 18:10:52,6.13387273,-75.57965287,4.37,2080.941,24.150,0.000,,20,30,,
T,2023-03-02 18:10:53,6.13388268,-75.57965497,4.21,2081.176,24.150,0.840,353,20,30,,
T,2023-03-02 18:10:54,6.13388690,-75.57965521,4.18,2081.563,24.150,0.000,,21,30,,
T,2023-03-02 18:10:55,6.13388965,-75.57965513,4.19,2081.759,24.150,0.000,,20,29,,
T,2023-03-02 18:10:56,6.13389482,-75.57965383,4.01,2082.286,24.150,0.000,,20,29,,
T,2023-03-02 18:10:57,6.13389562,-75.57965459,3.96,2081.850,24.150,0.000,,20,29,,
T,2023-03-02 18:10:58,6.13389833,-75.57965516,3.90,2082.399,24.150,0.000,,20,29,,
T,2023-03-02 18:10:59,6.13389892,-75.57965520,3.96,2082.189,24.150,0.000,,20,29,,
T,2023-03-02 18:11:00,6.13390136,-75.57965499,4.05,2082.790,24.150,0.000,,18,29,,
T,2023-03-02 18:11:01,6.13390499,-75.57965559,4.02,2083.009,24.150,0.000,,17,28,,
T,2023-03-02 18:11:02,6.13390878,-75.57965456,4.15,2082.766,24.150,0.000,,18,29,,
T,2023-03-02 18:11:03,6.13391032,-75.57965518,4.25,2082.837,24.150,0.000,,17,29,,
T,2023-03-02 18:11:04,6.13391142,-75.57965614,4.31,2082.997,24.150,0.000,,16,29,,
T,2023-03-02 18:11:05,6.13391201,-75.57965680,4.48,2083.130,24.150,0.000,,15,29,,
T,2023-03-02 18:11:06,6.13391233,-75.57965708,4.75,2083.147,24.150,0.000,,14,29,,
T,2023-03-02 18:11:07,6.13391246,-75.57965717,4.93,2083.153,24.150,0.000,,14,29,,
T,2023-03-02 18:11:08,6.13391253,-75.57965722,5.19,2083.154,24.150,0.000,,14,28,,
T,2023-03-02 18:11:09,6.13391312,-75.57965684,4.81,2083.339,24.150,0.000,,12,27,,
T,2023-03-02 18:11:10,6.13391326,-75.57965673,4.62,2083.339,24.150,0.000,,17,28,,
T,2023-03-02 18:11:11,6.13391330,-75.57965671,4.39,2083.342,24.150,0.000,,17,29,,
T,2023-03-02 18:11:12,6.13391331,-75.57965670,4.17,2083.343,24.150,0.000,,16,28,,
T,2023-03-02 18:11:13,6.13391331,-75.57965670,4.03,2083.344,24.150,0.000,,16,28,,
T,2023-03-02 18:11:14,6.13391333,-75.57965670,3.85,2083.343,24.150,0.000,,16,28,,
T,2023-03-02 18:11:15,6.13391847,-75.57965524,3.93,2082.733,24.150,0.330,6,16,28,,
T,2023-03-02 18:11:16,6.13392820,-75.57965750,3.89,2082.267,24.150,1.070,359,19,30,,
T,2023-03-02 18:11:17,6.13393794,-75.57966102,3.88,2081.787,24.150,0.890,357,19,30,,
T,2023-03-02 18:11:18,6.13394534,-75.57966285,3.84,2082.401,24.150,0.640,355,20,30,,
T,2023-03-02 18:11:19,6.13395611,-75.57966469,3.79,2083.210,24.150,0.660,358,20,30,,
T,2023-03-02 18:11:20,6.13396373,-75.57966553,3.79,2082.675,24.150,0.540,359,22,30,,
T,2023-03-02 18:11:21,6.13396998,-75.57966585,3.79,2082.278,24.150,0.540,15,22,30,,
T,2023-03-02 18:11:22,6.13398831,-75.57966381,3.79,2082.261,24.150,2.140,20,20,29,,
T,2023-03-02 18:11:23,6.13400292,-75.57965422,3.79,2080.504,24.150,2.120,38,22,30,,
T,2023-03-02 18:11:24,6.13401489,-75.57964050,3.79,2079.653,24.150,2.190,38,22,30,,
T,2023-03-02 18:11:25,6.13402407,-75.57962850,3.79,2077.783,24.150,1.950,34,22,30,,
T,2023-03-02 18:11:26,6.13403129,-75.57961744,3.79,2077.968,24.150,1.560,43,21,29,,
T,2023-03-02 18:11:27,6.13403607,-75.57960445,3.79,2077.978,24.150,1.580,62,22,30,,
T,2023-03-02 18:11:28,6.13403792,-75.57958868,3.79,2078.590,24.149,1.650,62,22,30,,
T,2023-03-02 18:11:29,6.13403382,-75.57957225,3.79,2078.454,24.149,1.870,95,23,30,,
T,2023-03-02 18:11:30,6.13402607,-75.57956030,3.79,2076.721,24.149,0.700,62,23,30,,
T,2023-03-02 18:11:31,6.13402232,-75.57955601,3.79,2074.640,24.149,0.190,62,23,30,,
T,2023-03-02 18:11:32,6.13402291,-75.57954376,3.79,2074.319,24.149,1.280,54,23,30,,
T,2023-03-02 18:11:33,6.13403652,-75.57952717,3.79,2073.909,24.149,2.760,30,23,30,,
T,2023-03-02 18:11:34,6.13405574,-75.57951252,3.79,2073.099,24.149,2.800,24,23,30,,
T,2023-03-02 18:11:35,6.13407894,-75.57950203,3.79,2073.354,24.149,2.910,18,24,30,,
T,2023-03-02 18:11:36,6.13410297,-75.57949516,3.79,2073.158,24.149,2.750,13,24,30,,
T,2023-03-02 18:11:37,6.13412542,-75.57949135,3.79,2073.195,24.149,2.470,10,24,30,,
T,2023-03-02 18:11:38,6.13414916,-75.57948676,3.79,2072.496,24.149,3.110,13,24,30,,
T,2023-03-02 18:11:39,6.13417631,-75.57947689,3.79,2071.870,24.149,3.510,20,22,29,,
T,2023-03-02 18:11:40,6.13420396,-75.57946310,3.79,2070.698,24.148,3.420,21,21,30,,
T,2023-03-02 18:11:41,6.13423091,-75.57945242,3.79,2070.593,24.148,2.930,17,20,30,,
T,2023-03-02 18:11:42,6.13425638,-75.57944324,3.79,2070.260,24.148,2.930,19,22,30,,
T,2023-03-02 18:11:43,6.13427898,-75.57943291,3.79,2069.812,24.148,2.600,22,22,30,,
T,2023-03-02 18:11:44,6.13430464,-75.57942227,3.79,2069.892,24.148,3.190,20,23,30,,
T,2023-03-02 18:11:45,6.13433888,-75.57941039,3.79,2069.146,24.148,4.390,16,23,30,,
T,2023-03-02 18:11:46,6.13437511,-75.57940131,3.79,2069.187,24.148,3.860,11,23,30,,
T,2023-03-02 18:11:47,6.13440850,-75.57939621,3.82,2069.780,24.148,3.580,8,24,30,,
T,2023-03-02 18:11:48,6.13442968,-75.57939419,3.79,2069.319,24.148,2.370,5,23,30,,
T,2023-03-02 18:11:49,6.13444700,-75.57939573,3.94,2068.434,24.148,2.330,1,23,30,,
T,2023-03-02 18:11:50,6.13446870,-75.57939560,4.16,2067.566,24.148,2.560,2,22,30,,
T,2023-03-02 18:11:51,6.13449577,-75.57939623,3.84,2067.438,24.148,2.810,358,23,31,,
T,2023-03-02 18:11:52,6.13451996,-75.57940104,3.84,2067.537,24.148,2.140,346,24,31,,
T,2023-03-02 18:11:53,6.13454508,-75.57941252,4.21,2067.383,24.148,2.950,334,23,31,,
T,2023-03-02 18:11:54,6.13457908,-75.57941875,4.10,2067.648,24.148,3.270,348,23,31,,
T,2023-03-02 18:11:55,6.13461484,-75.57942135,4.03,2066.390,24.147,3.180,350,21,31,,
T,2023-03-02 18:11:56,6.13465471,-75.57942717,3.84,2066.278,24.147,4.080,347,22,31,,
T,2023-03-02 18:11:57,6.13468474,-75.57943069,3.79,2065.124,24.147,2.070,347,22,31,,
T,2023-03-02 18:11:58,6.13471020,-75.57943445,3.79,2064.765,24.147,1.650,344,22,31,,
T,2023-03-02 18:11:59,6.13473741,-75.57944171,3.79,2064.935,24.147,2.690,335,22,31,,
T,2023-03-02 18:12:00,6.13476752,-75.57945040,3.79,2064.799,24.147,2.910,337,22,31,,
T,2023-03-02 18:12:01,6.13479577,-75.57946086,3.79,2064.107,24.147,2.730,330,23,31,,
T,2023-03-02 18:12:02,6.13482084,-75.57947610,3.79,2062.262,24.147,2.990,319,23,31,,
T,2023-03-02 18:12:03,6.13485056,-75.57948793,3.79,2059.253,24.147,3.330,335,24,31,,
T,2023-03-02 18:12:04,6.13488935,-75.57949916,3.79,2058.671,24.147,3.950,336,24,30,,
T,2023-03-02 18:12:05,6.13493126,-75.57951403,3.79,2057.953,24.147,4.490,336,23,30,,
T,2023-03-02 18:12:06,6.13499486,-75.57952928,3.79,2057.524,24.147,5.050,337,23,30,,
T,2023-03-02 18:12:07,6.13502906,-75.57953776,3.79,2057.607,24.147,3.480,346,22,30,,
T,2023-03-02 18:12:08,6.13505507,-75.57955327,3.79,2057.736,24.147,3.010,338,22,30,,
T,2023-03-02 18:12:09,6.13508454,-75.57957192,3.82,2057.850,24.147,3.230,334,21,30,,
T,2023-03-02 18:12:10,6.13511511,-75.57957705,3.79,2056.310,24.147,3.610,333,21,30,,
T,2023-03-02 18:12:11,6.13515890,-75.57959219,3.79,2055.773,24.147,4.510,337,23,31,,
T,2023-03-02 18:12:12,6.13520394,-75.57960971,3.79,2054.471,24.147,5.090,336,23,31,,
T,2023-03-02 18:12:13,6.13524885,-75.57963360,3.79,2053.576,24.147,5.350,335,24,31,,
T,2023-03-02 18:12:14,6.13527923,-75.57965215,3.79,2050.970,24.147,5.000,333,23,31,,
T,2023-03-02 18:12:15,6.13533086,-75.57966343,3.79,2047.937,24.147,6.020,333,23,31,,
T,2023-03-02 18:12:16,6.13537459,-75.57968274,3.79,2046.646,24.147,5.610,341,23,31,,
T,2023-03-02 18:12:17,6.13542490,-75.57969543,3.79,2044.397,24.147,5.990,347,24,31,,
T,2023-03-02 18:12:18,6.13547728,-75.57969570,3.79,2041.425,24.147,6.310,351,24,31,,
T,2023-03-02 18:12:19,6.13553351,-75.57971010,3.79,2040.619,24.147,6.020,347,23,31,,
T,2023-03-02 18:12:20,6.13559285,-75.57972289,3.79,2039.491,24.147,6.250,348,24,31,,
T,2023-03-02 18:12:21,6.13563702,-75.57972711,3.79,2037.928,24.147,5.040,354,24,31,,
T,2023-03-02 18:12:22,6.13567801,-75.57972596,3.79,2036.960,24.147,4.170,359,24,31,,
T,2023-03-02 18:12:23,6.13571358,-75.57972342,3.79,2036.830,24.147,3.850,356,24,31,,
T,2023-03-02 18:12:24,6.13575592,-75.57972671,3.79,2036.948,24.147,4.380,349,24,31,,
T,2023-03-02 18:12:25,6.13579575,-75.57972981,3.79,2036.636,24.147,4.240,355,23,31,,
T,2023-03-02 18:12:26,6.13583829,-75.57972980,3.79,2037.108,24.147,4.320,7,22,31,,
T,2023-03-02 18:12:27,6.13587420,-75.57972443,3.79,2036.706,24.147,3.910,10,21,31,,
T,2023-03-02 18:12:28,6.13591058,-75.57971809,3.79,2035.855,24.146,3.980,8,21,31,,
T,2023-03-02 18:12:29,6.13595254,-75.57971287,3.79,2035.211,24.146,4.710,6,21,31,,
T,2023-03-02 18:12:30,6.13600415,-75.57970947,3.79,2034.882,24.146,5.300,9,20,31,,
T,2023-03-02 18:12:31,6.13605599,-75.57969504,3.79,2033.576,24.146,5.910,12,20,31,,
T,2023-03-02 18:12:32,6.13612631,-75.57967699,3.79,2032.768,24.146,6.990,16,21,31,,
T,2023-03-02 18:12:33,6.13618928,-75.57965175,3.79,2032.465,24.146,7.120,20,20,31,,
T,2023-03-02 18:12:34,6.13625658,-75.57962625,3.79,2031.768,24.145,7.710,21,19,30,,
T,2023-03-02 18:12:35,6.13631410,-75.57960721,3.79,2031.507,24.145,6.830,30,20,30,,
T,2023-03-02 18:12:36,6.13636467,-75.57957973,3.79,2031.191,24.145,6.450,38,20,30,,
T,2023-03-02 18:12:37,6.13641254,-75.57953565,3.79,2029.903,24.145,7.140,47,20,30,,
T,2023-03-02 18:12:38,6.13646259,-75.57948220,3.79,2029.137,24.144,7.620,50,20,29,,
T,2023-03-02 18:12:39,6.13650090,-75.57942990,3.79,2028.352,24.144,7.290,55,19,29,,
T,2023-03-02 18:12:40,6.13653749,-75.57937736,3.79,2027.253,24.143,7.050,59,17,29,,
T,2023-03-02 18:12:41,6.13657268,-75.57932071,3.79,2026.004,24.143,7.260,63,18,29,,
T,2023-03-02 18:12:42,6.13661083,-75.57926378,3.79,2024.520,24.143,7.410,56,17,29,,
T,2023-03-02 18:12:43,6.13665488,-75.57921713,3.79,2023.777,24.142,7.190,46,17,29,,
T,2023-03-02 18:12:44,6.13669730,-75.57917825,3.79,2022.694,24.142,7.170,30,16,29,,
T,2023-03-02 18:12:45,6.13675085,-75.57915168,3.79,2020.908,24.142,7.590,26,18,29,,
T,2023-03-02 18:12:46,6.13680430,-75.57912796,3.79,2018.676,24.142,8.070,26,20,29,,
T,2023-03-02 18:12:47,6.13687213,-75.57908958,3.79,2017.366,24.141,8.630,30,21,29,,
T,2023-03-02 18:12:48,6.13693965,-75.57904509,4.15,2017.058,24.141,8.970,40,21,28,,
T,2023-03-02 18:12:49,6.13698737,-75.57899656,4.04,2016.037,24.141,7.880,51,21,28,,
T,2023-03-02 18:12:50,6.13703326,-75.57894005,4.15,2015.526,24.140,7.790,59,20,30,,
T,2023-03-02 18:12:51,6.13707149,-75.57887109,4.18,2013.882,24.140,8.140,64,21,30,,
T,2023-03-02 18:12:52,6.13710389,-75.57880520,4.22,2013.272,24.139,8.000,68,22,30,,
T,2023-03-02 18:12:53,6.13712735,-75.57874724,4.07,2012.733,24.139,7.030,76,19,29,,
T,2023-03-02 18:12:54,6.13714026,-75.57869380,3.79,2011.955,24.139,6.130,84,19,29,,
T,2023-03-02 18:12:55,6.13715819,-75.57863907,3.79,2011.777,24.138,6.140,73,20,30,,
T,2023-03-02 18:12:56,6.13718251,-75.57860170,3.79,2010.806,24.138,4.870,59,21,31,,
T,2023-03-02 18:12:57,6.13719677,-75.57857270,3.79,2009.331,24.138,2.870,34,22,31,,
T,2023-03-02 18:12:58,6.13721657,-75.57855731,3.79,2008.198,24.138,2.590,19,20,30,,
T,2023-03-02 18:12:59,6.13724837,-75.57856300,3.79,2007.832,24.138,3.980,347,22,31,,
T,2023-03-02 18:13:00,6.13728207,-75.57857771,3.79,2007.641,24.138,5.300,310,23,31,,
T,2023-03-02 18:13:01,6.13729915,-75.57862431,3.79,2006.685,24.138,5.290,274,24,31,,
T,2023-03-02 18:13:02,6.13730245,-75.57866798,3.79,2006.011,24.138,5.930,256,24,31,,
T,2023-03-02 18:13:03,6.13729609,-75.57871997,3.79,2004.972,24.139,5.690,258,24,31,,
T,2023-03-02 18:13:04,6.13728069,-75.57878724,3.79,2003.433,24.139,7.110,258,24,31,,
T,2023-03-02 18:13:05,6.13728174,-75.57885563,3.79,2002.391,24.139,7.270,275,24,31,,
T,2023-03-02 18:13:06,6.13730551,-75.57893347,3.79,2002.520,24.140,8.140,286,24,31,,
T,2023-03-02 18:13:07,6.13734801,-75.57900856,3.79,2001.103,24.140,9.260,300,22,31,,
T,2023-03-02 18:13:08,6.13739678,-75.57907054,3.79,1998.628,24.140,8.890,306,22,31,,
T,2023-03-02 18:13:09,6.13743001,-75.57913100,3.79,1996.428,24.140,8.080,298,22,31,,
T,2023-03-02 18:13:10,6.13745509,-75.57919049,3.93,1994.657,24.141,7.920,295,23,31,,
T,2023-03-02 18:13:11,6.13745683,-75.57925282,3.99,1993.853,24.141,6.860,279,23,31,,
T,2023-03-02 18:13:12,6.13745121,-75.57931640,4.55,1993.601,24.141,7.110,263,21,31,,
T,2023-03-02 18:13:13,6.13745315,-75.57940050,4.42,1992.171,24.142,8.550,266,20,31,,
T,2023-03-02 18:13:14,6.13745395,-75.57947398,4.51,1991.693,24.142,8.710,270,20,29,,
T,2023-03-02 18:13:15,6.13745158,-75.57953928,4.67,1991.488,24.143,7.160,258,20,29,,
T,2023-03-02 18:13:16,6.13742166,-75.57959965,4.45,1989.615,24.143,6.270,237,19,30,,
T,2023-03-02 18:13:17,6.13738016,-75.57963515,4.28,1989.163,24.143,5.870,212,17,29,,
T,2023-03-02 18:13:18,6.13732297,-75.57966678,4.10,1989.334,24.143,7.190,205,17,29,,
T,2023-03-02 18:13:19,6.13726734,-75.57971074,3.98,1988.227,24.144,8.130,213,19,30,,
T,2023-03-02 18:13:20,6.13720416,-75.57975964,3.79,1986.974,24.144,8.650,218,19,30,,
T,2023-03-02 18:13:21,6.13714272,-75.57980017,3.79,1986.382,24.145,8.660,215,20,30,,
T,2023-03-02 18:13:22,6.13707819,-75.57983696,3.79,1983.847,24.145,8.800,214,20,30,,
T,2023-03-02 18:13:23,6.13701762,-75.57988288,3.79,1983.188,24.145,8.520,220,22,30,,
T,2023-03-02 18:13:24,6.13696983,-75.57993384,3.79,1983.288,24.146,7.940,231,22,30,,
T,2023-03-02 18:13:25,6.13693063,-75.57999303,3.79,1982.138,24.146,7.800,242,22,30,,
