type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-09 14:18:38,6.24817313,-75.56548346,10.41,1486.322,23.854,0.000,,19,36,20230509-091838,GPS Logger: 20230509-091838 - Viaje 10
T,2023-05-09 14:18:39,6.24815705,-75.56546535,9.33,1489.915,23.854,0.000,,19,36,,
T,2023-05-09 14:18:40,6.24815536,-75.56547116,8.53,1490.473,23.854,0.000,,20,36,,
T,2023-05-09 14:18:41,6.24814822,-75.56546036,8.24,1491.285,23.854,0.000,,20,36,,
T,2023-05-09 14:18:42,6.24812816,-75.56546369,7.73,1491.938,23.854,1.960,206,21,36,,
T,2023-05-09 14:18:43,6.24810842,-75.56546628,7.29,1491.887,23.854,3.160,208,23,36,,
T,2023-05-09 14:18:44,6.24808542,-75.56547849,7.48,1491.183,23.854,2.880,219,23,36,,
T,2023-05-09 14:18:45,6.24806285,-75.56550124,7.82,1491.105,23.854,3.330,213,23,36,,
T,2023-05-09 14:18:46,6.24803835,-75.56551743,7.90,1490.655,23.854,3.380,216,22,36,,
T,2023-05-09 14:18:47,6.24801550,-75.56553616,7.85,1490.365,23.855,3.280,216,22,36,,
T,2023-05-09 14:18:48,6.24798116,-75.56556075,7.47,1492.411,23.855,4.690,214,22,36,,
T,2023-05-09 14:18:49,6.24793047,-75.56560252,7.54,1491.677,23.855,6.520,220,22,36,,
T,2023-05-09 14:18:50,6.24787908,-75.56564452,7.24,1491.517,23.855,7.260,216,20,36,,
T,2023-05-09 14:18:51,6.24781522,-75.56568369,7.08,1492.509,23.856,8.190,218,20,36,,
T,2023-05-09 14:18:52,6.24775592,-75.56572623,6.75,1492.644,23.856,8.140,222,21,36,,
T,2023-05-09 14:18:53,6.24768356,-75.56577102,6.38,1493.251,23.857,9.070,219,21,36,,
T,2023-05-09 14:18:54,6.24762291,-75.56581569,5.85,1493.675,23.857,8.570,221,22,36,,
T,2023-05-09 14:18:55,6.24757385,-75.56586592,5.55,1493.501,23.857,7.850,223,22,36,,
T,2023-05-09 14:18:56,6.24752671,-75.56591045,5.41,1494.004,23.858,7.410,223,23,36,,
T,2023-05-09 14:18:57,6.24746951,-75.56595808,5.11,1492.660,23.858,8.520,223,23,36,,
T,2023-05-09 14:18:58,6.24741934,-75.56600420,4.57,1492.360,23.858,7.690,220,23,36,,
T,2023-05-09 14:18:59,6.24737710,-75.56603888,4.34,1491.736,23.858,6.160,221,23,36,,
T,2023-05-09 14:19:00,6.24734328,-75.56607289,4.35,1491.758,23.859,5.360,224,22,36,,
T,2023-05-09 14:19:01,6.24730924,-75.56610280,4.28,1491.478,23.859,5.080,223,23,36,,
T,2023-05-09 14:19:02,6.24728588,-75.56611570,4.12,1490.389,23.859,2.880,221,23,36,,
T,2023-05-09 14:19:03,6.24727568,-75.56612449,4.15,1490.064,23.859,1.300,223,23,36,,
T,2023-05-09 14:19:04,6.24726944,-75.56612629,4.09,1490.075,23.859,0.610,216,23,36,,
