type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-02 11:22:12,6.28572361,-75.58519944,3.79,1653.754,23.871,0.210,73,17,26,20230302-062212,GPS Logger: 20230302-062212 - Fz16-2
T,2023-03-02 11:22:13,6.28574690,-75.58521158,3.79,1650.652,23.871,0.000,,18,26,,
T,2023-03-02 11:22:14,6.28575906,-75.58521250,3.79,1650.364,23.871,0.000,,18,26,,
T,2023-03-02 11:22:15,6.28576363,-75.58521312,3.79,1649.927,23.871,0.000,,18,26,,
T,2023-03-02 11:22:16,6.28576548,-75.58521332,3.79,1649.831,23.871,0.000,,18,26,,
T,2023-03-02 11:22:17,6.28576875,-75.58521322,3.79,1649.850,23.871,0.000,,18,26,,
T,2023-03-02 11:22:18,6.28577165,-75.58521087,3.79,1650.024,23.871,0.000,,18,26,,
T,2023-03-02 11:22:19,6.28577581,-75.58520883,3.79,1650.006,23.871,0.000,,18,26,,
T,2023-03-02 11:22:20,6.28577825,-75.58520923,3.79,1649.978,23.871,0.000,,17,26,,
T,2023-03-02 11:22:21,6.28577840,-75.58520839,3.79,1650.014,23.871,0.000,,17,26,,
T,2023-03-02 11:22:22,6.28578131,-75.58520770,3.79,1649.801,23.871,0.000,,17,28,,
T,2023-03-02 11:22:23,6.28578132,-75.58520753,3.79,1649.732,23.871,0.000,,17,29,,
T,2023-03-02 11:22:24,6.28578122,-75.58520740,3.79,1649.687,23.871,0.000,,17,29,,
T,2023-03-02 11:22:25,6.28578118,-75.58520723,3.79,1649.683,23.871,0.000,,17,29,,
T,2023-03-02 11:22:26,6.28578116,-75.58520717,3.79,1649.670,23.871,0.000,,18,29,,
T,2023-03-02 11:22:27,6.28578116,-75.58520715,3.79,1649.669,23.871,0.000,,17,29,,
T,2023-03-02 11:22:28,6.28578069,-75.58520726,3.79,1649.734,23.871,0.000,,17,29,,
T,2023-03-02 11:22:29,6.28578064,-75.58520725,3.79,1649.739,23.871,0.000,,18,29,,
T,2023-03-02 11:22:30,6.28578063,-75.58520725,3.79,1649.741,23.871,0.000,,18,29,,
T,2023-03-02 11:22:31,6.28578054,-75.58520727,3.79,1649.754,23.871,0.000,,18,29,,
T,2023-03-02 11:22:32,6.28578051,-75.58520727,3.79,1649.753,23.871,0.000,,18,29,,
T,2023-03-02 11:22:33,6.28578047,-75.58520727,3.79,1649.755,23.871,0.000,,18,29,,
T,2023-03-02 11:22:34,6.28578045,-75.58520727,3.79,1649.755,23.871,0.000,,18,29,,
T,2023-03-02 11:22:35,6.28578043,-75.58520727,3.79,1649.755,23.871,0.000,,17,29,,
T,2023-03-02 11:22:36,6.28578041,-75.58520728,3.79,1649.756,23.871,0.000,,17,29,,
T,2023-03-02 11:22:37,6.28578040,-75.58520728,3.79,1649.754,23.871,0.000,,17,29,,
T,2023-03-02 11:22:38,6.28578039,-75.58520729,3.79,1649.749,23.871,0.000,,16,29,,
T,2023-03-02 11:22:39,6.28578040,-75.58520731,3.79,1649.743,23.871,0.000,,15,29,,
T,2023-03-02 11:22:40,6.28578041,-75.58520732,3.79,1649.742,23.871,0.000,,18,29,,
T,2023-03-02 11:22:41,6.28578039,-75.58520733,3.79,1649.742,23.871,0.000,,18,29,,
T,2023-03-02 11:22:42,6.28578081,-75.58519152,3.79,1649.494,23.871,1.820,94,18,30,,
T,2023-03-02 11:22:43,6.28577107,-75.58518756,3.79,1649.389,23.871,1.570,137,18,28,,
T,2023-03-02 11:22:44,6.28575941,-75.58517417,3.79,1649.366,23.871,2.480,119,18,28,,
T,2023-03-02 11:22:45,6.28574417,-75.58515735,3.79,1649.289,23.871,2.610,122,18,28,,
T,2023-03-02 11:22:46,6.28573480,-75.58514083,3.79,1647.764,23.871,2.430,125,18,27,,
T,2023-03-02 11:22:47,6.28572173,-75.58512204,3.79,1647.347,23.871,2.660,132,18,28,,
T,2023-03-02 11:22:48,6.28570267,-75.58509767,3.79,1647.226,23.871,3.680,129,18,28,,
T,2023-03-02 11:22:49,6.28568088,-75.58506924,3.79,1645.561,23.871,4.130,127,17,28,,
T,2023-03-02 11:22:50,6.28565687,-75.58503872,3.79,1643.127,23.870,4.670,124,17,28,,
T,2023-03-02 11:22:51,6.28562367,-75.58501492,4.04,1639.232,23.870,4.470,130,17,28,,
T,2023-03-02 11:22:52,6.28559967,-75.58498482,4.17,1637.371,23.870,4.770,124,17,28,,
T,2023-03-02 11:22:53,6.28557067,-75.58494845,3.79,1636.368,23.870,5.030,125,17,28,,
T,2023-03-02 11:22:54,6.28554696,-75.58490210,3.81,1636.170,23.870,5.230,125,17,28,,
T,2023-03-02 11:22:55,6.28552028,-75.58486545,3.90,1635.732,23.870,5.190,130,17,28,,
T,2023-03-02 11:22:56,6.28548682,-75.58483367,3.86,1634.884,23.870,5.420,130,17,28,,
T,2023-03-02 11:22:57,6.28545402,-75.58479428,3.79,1634.411,23.870,5.760,128,17,28,,
T,2023-03-02 11:22:58,6.28542009,-75.58474854,3.79,1633.171,23.869,6.340,129,18,28,,
T,2023-03-02 11:22:59,6.28540588,-75.58471789,3.79,1631.553,23.869,4.950,130,18,28,,
T,2023-03-02 11:23:00,6.28537748,-75.58467977,3.79,1631.113,23.869,5.130,131,18,28,,
T,2023-03-02 11:23:01,6.28533691,-75.58464336,3.82,1628.777,23.869,4.770,134,18,28,,
T,2023-03-02 11:23:02,6.28530887,-75.58460081,3.85,1627.253,23.869,5.100,129,18,28,,
