type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-04-14 02:53:55,6.27435909,-75.58740364,4.80,1556.188,23.909,0.000,,21,33,20230413-215355,GPS Logger: 20230413-215355 - Kymco_Agility_Ruta3
T,2023-04-14 02:53:56,6.27435439,-75.58740721,4.79,1557.415,23.909,0.000,,23,33,,
T,2023-04-14 02:53:57,6.27434995,-75.58740676,4.79,1557.417,23.909,0.000,,24,33,,
T,2023-04-14 02:53:58,6.27434794,-75.58740791,4.70,1557.299,23.909,0.000,,24,33,,
T,2023-04-14 02:53:59,6.27434572,-75.58740849,4.66,1557.138,23.909,0.000,,24,33,,
T,2023-04-14 02:54:00,6.27434604,-75.58740954,4.60,1557.200,23.909,0.000,,23,33,,
T,2023-04-14 02:54:01,6.27434549,-75.58740929,4.48,1557.280,23.909,0.000,,23,33,,
T,2023-04-14 02:54:02,6.27434515,-75.58741092,4.41,1557.399,23.909,0.000,,23,33,,
T,2023-04-14 02:54:03,6.27434507,-75.58741087,4.37,1557.463,23.909,0.000,,22,33,,
T,2023-04-14 02:54:04,6.27434618,-75.58741078,4.36,1557.470,23.909,0.000,,22,33,,
T,2023-04-14 02:54:05,6.27434634,-75.58741071,4.43,1557.474,23.909,0.000,,21,33,,
T,2023-04-14 02:54:06,6.27434623,-75.58741078,4.38,1557.540,23.909,0.000,,21,33,,
T,2023-04-14 02:54:07,6.27434630,-75.58741080,4.46,1557.529,23.909,0.000,,22,33,,
T,2023-04-14 02:54:08,6.27435559,-75.58742552,4.49,1557.058,23.909,0.370,352,20,33,,
T,2023-04-14 02:54:09,6.27436880,-75.58742994,4.64,1556.146,23.909,0.920,7,21,33,,
T,2023-04-14 02:54:10,6.27439520,-75.58742408,4.71,1555.809,23.909,2.370,7,21,33,,
T,2023-04-14 02:54:11,6.27442277,-75.58741726,4.62,1556.152,23.909,2.070,21,20,33,,
T,2023-04-14 02:54:12,6.27443514,-75.58740488,4.66,1555.231,23.908,2.110,54,21,33,,
T,2023-04-14 02:54:13,6.27443649,-75.58737547,4.52,1554.931,23.908,3.400,95,19,33,,
T,2023-04-14 02:54:14,6.27442383,-75.58735074,4.69,1554.873,23.908,3.680,113,20,33,,
