type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-09 11:41:35,6.17365390,-75.60796137,8.13,1634.002,24.221,0.000,,11,43,20230509-064135,GPS Logger: 20230509-064135 - Viaje 8
T,2023-05-09 11:41:36,6.17364936,-75.60795655,6.94,1633.834,24.221,0.000,,11,43,,
T,2023-05-09 11:41:37,6.17365113,-75.60795554,6.58,1633.740,24.221,0.000,,13,43,,
T,2023-05-09 11:41:38,6.17365123,-75.60795528,6.22,1633.847,24.221,0.000,,13,43,,
T,2023-05-09 11:41:39,6.17365138,-75.60795546,5.91,1633.877,24.221,0.000,,13,43,,
T,2023-05-09 11:41:40,6.17365101,-75.60795355,5.89,1633.360,24.221,0.000,,12,43,,
T,2023-05-09 11:41:41,6.17365117,-75.60795349,6.17,1633.344,24.221,0.000,,12,43,,
T,2023-05-09 11:41:42,6.17365123,-75.60795343,6.51,1633.331,24.221,0.000,,12,43,,
T,2023-05-09 11:41:43,6.17365251,-75.60795458,6.29,1633.636,24.221,0.000,,11,43,,
T,2023-05-09 11:41:44,6.17365950,-75.60795835,6.16,1633.674,24.221,0.880,337,12,43,,
T,2023-05-09 11:41:45,6.17366134,-75.60795351,6.12,1633.599,24.221,0.000,,12,43,,
T,2023-05-09 11:41:46,6.17366432,-75.60795907,6.15,1635.406,24.221,0.000,,12,43,,
T,2023-05-09 11:41:47,6.17366479,-75.60795955,6.34,1636.324,24.221,0.000,,12,43,,
T,2023-05-09 11:41:48,6.17366430,-75.60796013,6.56,1636.429,24.221,0.000,,12,43,,
T,2023-05-09 11:41:49,6.17365987,-75.60795667,6.79,1635.991,24.221,0.000,,12,43,,
T,2023-05-09 11:41:50,6.17365978,-75.60795903,6.95,1636.245,24.221,0.000,,12,43,,
T,2023-05-09 11:41:51,6.17365600,-75.60795568,6.83,1635.825,24.221,0.000,,12,43,,
T,2023-05-09 11:41:52,6.17365838,-75.60795488,6.74,1635.819,24.221,0.000,,12,43,,
T,2023-05-09 11:41:53,6.17365924,-75.60795308,6.42,1635.528,24.221,0.000,,12,43,,
T,2023-05-09 11:41:54,6.17366650,-75.60795338,6.28,1635.708,24.221,0.000,,9,43,,
T,2023-05-09 11:41:55,6.17368213,-75.60795013,6.82,1636.097,24.221,0.910,10,9,43,,
T,2023-05-09 11:41:56,6.17370253,-75.60795092,6.90,1635.939,24.220,1.610,325,11,43,,
T,2023-05-09 11:41:57,6.17376156,-75.60794680,6.96,1634.997,24.220,3.700,355,12,43,,
T,2023-05-09 11:41:58,6.17379117,-75.60794773,7.08,1634.362,24.220,2.970,353,14,43,,
T,2023-05-09 11:41:59,6.17376696,-75.60793662,4.47,1620.671,24.220,0.560,344,14,43,,
T,2023-05-09 11:42:00,6.17373982,-75.60793085,4.00,1618.121,24.220,0.680,304,15,43,,
T,2023-05-09 11:42:01,6.17372192,-75.60792981,4.00,1616.889,24.220,0.970,287,19,43,,
T,2023-05-09 11:42:02,6.17369764,-75.60793328,4.47,1616.200,24.220,1.480,211,19,43,,
T,2023-05-09 11:42:03,6.17367989,-75.60793147,4.80,1614.560,24.220,0.640,204,20,43,,
T,2023-05-09 11:42:04,6.17365498,-75.60794286,5.99,1613.115,24.221,2.090,196,20,43,,
T,2023-05-09 11:42:05,6.17360946,-75.60797144,7.05,1609.163,24.221,3.290,184,20,43,,
T,2023-05-09 11:42:06,6.17357303,-75.60799528,9.00,1608.892,24.221,2.860,177,20,43,,
T,2023-05-09 11:42:07,6.17354090,-75.60802970,10.35,1607.462,24.221,3.830,168,20,43,,
T,2023-05-09 11:42:08,6.17351221,-75.60821143,9.49,1606.000,24.222,5.870,259,19,43,,
T,2023-05-09 11:42:09,6.17342218,-75.60830456,8.54,1600.908,24.223,6.550,227,19,43,,
T,2023-05-09 11:42:10,6.17336748,-75.60834321,8.76,1599.292,24.223,5.370,184,19,43,,
T,2023-05-09 11:42:11,6.17328264,-75.60838813,7.70,1597.354,24.224,5.340,160,19,43,,
T,2023-05-09 11:42:12,6.17323717,-75.60838646,7.81,1597.177,24.224,4.860,152,19,43,,
T,2023-05-09 11:42:13,6.17314866,-75.60835078,8.83,1597.117,24.224,7.260,163,19,43,,
T,2023-05-09 11:42:14,6.17306938,-75.60830000,8.13,1597.247,24.224,8.080,153,19,42,,
T,2023-05-09 11:42:15,6.17300011,-75.60826381,8.29,1597.940,24.223,8.210,147,19,42,,
T,2023-05-09 11:42:16,6.17292949,-75.60823661,6.38,1598.967,24.223,7.520,150,19,42,,
T,2023-05-09 11:42:17,6.17286253,-75.60819930,6.00,1599.508,24.223,7.810,151,18,42,,
T,2023-05-09 11:42:18,6.17280793,-75.60818265,5.90,1599.602,24.223,5.090,144,15,42,,
T,2023-05-09 11:42:19,6.17274802,-75.60816815,5.95,1599.416,24.223,5.940,146,15,42,,
T,2023-05-09 11:42:20,6.17270291,-75.60814236,6.72,1600.597,24.223,5.470,130,15,42,,
T,2023-05-09 11:42:21,6.17265310,-75.60814045,5.70,1603.186,24.224,3.240,132,15,42,,
T,2023-05-09 11:42:22,6.17262522,-75.60813379,5.92,1603.602,24.224,2.290,118,19,42,,
T,2023-05-09 11:42:23,6.17261612,-75.60812174,5.37,1601.489,24.223,1.960,129,19,42,,
T,2023-05-09 11:42:24,6.17260055,-75.60809168,5.22,1601.716,24.223,2.420,105,19,42,,
T,2023-05-09 11:42:25,6.17260463,-75.60805007,4.95,1600.972,24.223,3.390,67,19,42,,
T,2023-05-09 11:42:26,6.17265186,-75.60795164,4.48,1599.941,24.223,7.350,65,19,42,,
T,2023-05-09 11:42:27,6.17267298,-75.60786572,4.31,1600.091,24.222,9.190,73,19,42,,
T,2023-05-09 11:42:28,6.17270579,-75.60777562,4.84,1600.601,24.222,9.670,67,19,42,,
T,2023-05-09 11:42:29,6.17272062,-75.60767396,4.76,1601.602,24.221,10.590,74,18,42,,
T,2023-05-09 11:42:30,6.17273663,-75.60756466,4.28,1602.412,24.220,11.250,77,19,42,,
T,2023-05-09 11:42:31,6.17275836,-75.60745404,5.32,1602.459,24.220,11.910,79,19,42,,
T,2023-05-09 11:42:32,6.17276513,-75.60731630,4.54,1602.051,24.219,13.390,83,19,42,,
T,2023-05-09 11:42:33,6.17277056,-75.60720038,4.41,1601.484,24.218,12.910,83,19,42,,
T,2023-05-09 11:42:34,6.17277811,-75.60709566,4.37,1600.488,24.218,11.840,83,19,42,,
T,2023-05-09 11:42:35,6.17278990,-75.60698827,4.20,1600.048,24.217,11.560,80,20,42,,
T,2023-05-09 11:42:36,6.17280350,-75.60688326,4.35,1600.614,24.217,11.380,81,20,42,,
T,2023-05-09 11:42:37,6.17282710,-75.60676996,3.86,1600.819,24.216,11.820,78,20,42,,
T,2023-05-09 11:42:38,6.17285579,-75.60666674,3.79,1600.118,24.215,11.880,76,21,42,,
T,2023-05-09 11:42:39,6.17287966,-75.60656573,3.79,1599.944,24.215,11.440,75,21,42,,
T,2023-05-09 11:42:40,6.17288411,-75.60648429,3.79,1599.378,24.214,9.670,76,21,42,,
T,2023-05-09 11:42:41,6.17289100,-75.60642563,3.79,1598.551,24.214,7.980,73,21,42,,
T,2023-05-09 11:42:42,6.17289055,-75.60637559,3.79,1599.125,24.214,5.070,74,21,42,,
T,2023-05-09 11:42:43,6.17289843,-75.60633560,3.79,1599.410,24.214,4.940,72,21,42,,
T,2023-05-09 11:42:44,6.17290486,-75.60629482,3.79,1599.157,24.213,4.940,77,19,42,,
T,2023-05-09 11:42:45,6.17290912,-75.60625955,3.79,1598.691,24.213,3.670,84,19,42,,
T,2023-05-09 11:42:46,6.17291588,-75.60622057,3.79,1599.007,24.213,4.220,74,19,42,,
T,2023-05-09 11:42:47,6.17292709,-75.60617839,3.79,1598.840,24.213,4.540,77,19,42,,
T,2023-05-09 11:42:48,6.17295869,-75.60610990,3.79,1595.749,24.212,7.410,70,21,42,,
T,2023-05-09 11:42:49,6.17299062,-75.60602742,3.79,1594.774,24.212,8.740,62,21,42,,
T,2023-05-09 11:42:50,6.17302979,-75.60595808,4.16,1594.585,24.211,9.000,57,21,42,,
T,2023-05-09 11:42:51,6.17307719,-75.60588919,4.59,1594.469,24.211,9.030,48,21,42,,
T,2023-05-09 11:42:52,6.17312004,-75.60583818,5.24,1594.161,24.211,8.300,52,21,42,,
T,2023-05-09 11:42:53,6.17317283,-75.60577665,4.57,1594.003,24.210,8.760,45,21,42,,
T,2023-05-09 11:42:54,6.17322229,-75.60572815,4.13,1593.308,24.210,7.460,36,21,41,,
T,2023-05-09 11:42:55,6.17328072,-75.60569678,3.79,1593.153,24.210,6.780,29,21,42,,
T,2023-05-09 11:42:56,6.17332871,-75.60565599,3.79,1593.216,24.209,6.590,31,20,42,,
T,2023-05-09 11:42:57,6.17336842,-75.60561721,3.79,1592.495,24.209,5.700,29,20,42,,
T,2023-05-09 11:42:58,6.17340916,-75.60558638,3.79,1592.562,24.209,5.370,29,20,42,,
T,2023-05-09 11:42:59,6.17346000,-75.60555827,3.79,1592.931,24.208,6.220,29,20,42,,
T,2023-05-09 11:43:00,6.17350215,-75.60553062,3.79,1592.473,24.208,5.810,26,20,42,,
T,2023-05-09 11:43:01,6.17355601,-75.60548929,3.79,1592.419,24.208,7.120,31,19,42,,
T,2023-05-09 11:43:02,6.17361520,-75.60544890,3.79,1592.700,24.208,7.930,32,19,42,,
T,2023-05-09 11:43:03,6.17368253,-75.60541280,3.79,1592.722,24.207,8.320,26,20,42,,
T,2023-05-09 11:43:04,6.17374862,-75.60537894,3.79,1592.971,24.207,7.980,22,20,42,,
T,2023-05-09 11:43:05,6.17380902,-75.60535340,3.79,1592.267,24.207,7.630,20,20,42,,
T,2023-05-09 11:43:06,6.17387574,-75.60532914,3.79,1592.723,24.206,7.660,19,20,42,,
T,2023-05-09 11:43:07,6.17396306,-75.60531056,3.79,1592.108,24.206,9.060,16,20,42,,
T,2023-05-09 11:43:08,6.17404509,-75.60528437,3.79,1591.851,24.206,9.180,19,21,42,,
T,2023-05-09 11:43:09,6.17413816,-75.60526385,3.79,1590.762,24.206,9.170,15,21,42,,
T,2023-05-09 11:43:10,6.17421436,-75.60524207,4.00,1590.634,24.205,8.770,14,21,42,,
T,2023-05-09 11:43:11,6.17428611,-75.60522873,3.88,1591.667,24.205,7.700,15,21,42,,
T,2023-05-09 11:43:12,6.17434245,-75.60521627,3.79,1590.973,24.205,6.610,12,20,42,,
T,2023-05-09 11:43:13,6.17438769,-75.60518838,3.79,1590.640,24.205,5.550,20,20,42,,
T,2023-05-09 11:43:14,6.17441937,-75.60516765,3.79,1591.085,24.205,4.310,15,20,42,,
T,2023-05-09 11:43:15,6.17445923,-75.60514858,3.79,1591.521,24.204,4.650,16,20,42,,
T,2023-05-09 11:43:16,6.17450632,-75.60513061,3.79,1591.974,24.204,4.580,25,20,42,,
T,2023-05-09 11:43:17,6.17455078,-75.60510811,3.79,1592.359,24.204,4.940,13,20,42,,
T,2023-05-09 11:43:18,6.17459493,-75.60510449,3.79,1591.556,24.204,4.830,16,20,42,,
T,2023-05-09 11:43:19,6.17463000,-75.60509702,3.84,1589.186,24.204,4.690,18,20,42,,
T,2023-05-09 11:43:20,6.17468940,-75.60506513,4.00,1588.126,24.203,6.590,28,20,42,,
T,2023-05-09 11:43:21,6.17475013,-75.60503942,4.07,1586.563,24.203,6.920,33,20,42,,
T,2023-05-09 11:43:22,6.17481047,-75.60500420,4.08,1584.923,24.203,7.490,32,20,42,,
T,2023-05-09 11:43:23,6.17486788,-75.60496226,3.85,1583.753,24.203,7.590,39,19,42,,
T,2023-05-09 11:43:24,6.17492219,-75.60492032,3.79,1582.182,24.202,7.260,39,20,42,,
T,2023-05-09 11:43:25,6.17497546,-75.60487905,3.79,1581.251,24.202,7.390,35,21,42,,
T,2023-05-09 11:43:26,6.17503253,-75.60484055,3.79,1580.304,24.202,7.510,35,21,42,,
T,2023-05-09 11:43:27,6.17508814,-75.60480390,3.79,1578.912,24.201,7.600,35,21,42,,
T,2023-05-09 11:43:28,6.17514313,-75.60476171,3.79,1578.135,24.201,7.520,37,21,42,,
T,2023-05-09 11:43:29,6.17519947,-75.60472166,3.79,1575.938,24.201,7.850,37,21,42,,
T,2023-05-09 11:43:30,6.17524870,-75.60468356,3.79,1575.154,24.200,6.960,37,21,42,,
T,2023-05-09 11:43:31,6.17529533,-75.60464656,3.79,1574.343,24.200,6.750,39,21,42,,
T,2023-05-09 11:43:32,6.17534422,-75.60460647,3.79,1573.757,24.200,7.000,37,21,42,,
T,2023-05-09 11:43:33,6.17538942,-75.60456753,3.79,1573.884,24.200,6.220,36,21,42,,
T,2023-05-09 11:43:34,6.17543719,-75.60452964,3.79,1572.908,24.199,6.860,38,21,42,,
T,2023-05-09 11:43:35,6.17548754,-75.60448725,3.79,1572.061,24.199,7.510,35,21,42,,
T,2023-05-09 11:43:36,6.17554636,-75.60444017,3.79,1571.646,24.199,8.300,37,19,42,,
T,2023-05-09 11:43:37,6.17560269,-75.60439301,3.79,1569.477,24.198,8.860,39,19,42,,
T,2023-05-09 11:43:38,6.17566342,-75.60434875,3.79,1569.248,24.198,8.340,38,20,42,,
T,2023-05-09 11:43:39,6.17572374,-75.60430321,3.79,1568.016,24.197,8.280,38,20,42,,
T,2023-05-09 11:43:40,6.17577884,-75.60425993,3.79,1568.129,24.197,7.760,39,21,42,,
T,2023-05-09 11:43:41,6.17582923,-75.60422089,3.79,1567.347,24.197,6.990,38,21,42,,
T,2023-05-09 11:43:42,6.17587167,-75.60419403,3.79,1566.930,24.197,5.490,37,21,42,,
T,2023-05-09 11:43:43,6.17591024,-75.60416359,3.79,1566.707,24.196,5.430,38,21,42,,
T,2023-05-09 11:43:44,6.17594875,-75.60413440,3.79,1565.910,24.196,5.510,41,21,42,,
T,2023-05-09 11:43:45,6.17598124,-75.60410818,3.79,1565.658,24.196,4.760,40,21,42,,
T,2023-05-09 11:43:46,6.17601057,-75.60408451,3.79,1564.739,24.196,4.600,36,21,42,,
T,2023-05-09 11:43:47,6.17604987,-75.60405292,3.79,1564.108,24.196,5.710,41,21,42,,
T,2023-05-09 11:43:48,6.17609677,-75.60402040,3.79,1563.822,24.195,6.280,38,21,42,,
T,2023-05-09 11:43:49,6.17614224,-75.60399629,3.79,1564.132,24.195,5.850,36,21,42,,
T,2023-05-09 11:43:50,6.17618345,-75.60396358,3.79,1564.325,24.195,5.550,38,21,42,,
T,2023-05-09 11:43:51,6.17622502,-75.60392410,3.79,1564.081,24.195,5.790,42,21,42,,
T,2023-05-09 11:43:52,6.17627147,-75.60388742,3.79,1563.588,24.194,6.240,42,21,42,,
T,2023-05-09 11:43:53,6.17631109,-75.60385511,3.79,1563.628,24.194,5.500,37,21,42,,
T,2023-05-09 11:43:54,6.17635362,-75.60382519,3.79,1563.181,24.194,5.770,37,21,42,,
T,2023-05-09 11:43:55,6.17639382,-75.60379326,3.79,1562.724,24.193,5.760,43,21,42,,
T,2023-05-09 11:43:56,6.17643312,-75.60376562,3.79,1562.452,24.193,5.520,36,21,42,,
T,2023-05-09 11:43:57,6.17647162,-75.60373731,3.79,1562.112,24.193,5.350,35,21,42,,
T,2023-05-09 11:43:58,6.17651209,-75.60370828,3.79,1561.952,24.193,5.550,42,21,42,,
T,2023-05-09 11:43:59,6.17653739,-75.60368472,3.79,1562.247,24.193,3.830,44,21,42,,
T,2023-05-09 11:44:00,6.17655298,-75.60367157,3.79,1561.868,24.193,2.310,40,21,42,,
T,2023-05-09 11:44:01,6.17655662,-75.60365891,3.79,1561.602,24.192,1.300,43,21,42,,
T,2023-05-09 11:44:02,6.17657179,-75.60364495,3.79,1561.587,24.192,1.850,38,21,42,,
T,2023-05-09 11:44:03,6.17658193,-75.60363335,3.79,1560.405,24.192,1.600,37,21,42,,
T,2023-05-09 11:44:04,6.17659026,-75.60362666,3.79,1559.614,24.192,1.110,39,21,42,,
T,2023-05-09 11:44:05,6.17659010,-75.60362714,3.79,1559.577,24.192,0.000,,21,42,,
T,2023-05-09 11:44:06,6.17658946,-75.60362817,3.79,1559.426,24.192,0.000,,20,42,,
T,2023-05-09 11:44:07,6.17659687,-75.60362136,3.79,1558.568,24.192,1.000,42,20,42,,
T,2023-05-09 11:44:08,6.17660095,-75.60361378,3.79,1558.094,24.192,0.770,49,19,42,,
T,2023-05-09 11:44:09,6.17660287,-75.60361254,3.79,1559.183,24.192,0.320,40,20,42,,
T,2023-05-09 11:44:10,6.17660517,-75.60361858,3.79,1559.787,24.192,0.000,,21,42,,
T,2023-05-09 11:44:11,6.17660923,-75.60361927,3.79,1559.946,24.192,0.000,,21,42,,
T,2023-05-09 11:44:12,6.17661474,-75.60361429,3.79,1559.408,24.192,0.750,45,21,42,,
T,2023-05-09 11:44:13,6.17662532,-75.60360715,3.79,1558.702,24.192,1.030,38,21,42,,
T,2023-05-09 11:44:14,6.17664949,-75.60359239,3.79,1557.977,24.192,2.830,33,21,42,,
T,2023-05-09 11:44:15,6.17667850,-75.60357684,3.79,1557.703,24.192,3.010,38,21,42,,
T,2023-05-09 11:44:16,6.17670613,-75.60355877,3.79,1557.588,24.192,2.970,43,21,42,,
T,2023-05-09 11:44:17,6.17674145,-75.60352836,3.79,1557.645,24.191,4.700,43,21,42,,
T,2023-05-09 11:44:18,6.17679952,-75.60347623,3.79,1556.861,24.191,6.350,48,21,42,,
T,2023-05-09 11:44:19,6.17684193,-75.60343462,3.79,1556.585,24.191,6.660,44,21,42,,
T,2023-05-09 11:44:20,6.17688776,-75.60339824,3.79,1556.701,24.190,5.920,43,21,42,,
