type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-03-15 13:29:24,6.25157201,-75.57535877,6.43,1469.785,23.898,0.000,,14,35,20230315-082924,GPS Logger: 20230315-082924 - Bajaj_boxerct100_ruta_9
T,2023-03-15 13:29:25,6.25156340,-75.57536132,6.43,1469.978,23.898,0.000,,14,35,,
T,2023-03-15 13:29:26,6.25155115,-75.57536419,6.43,1470.313,23.898,0.000,,14,35,,
T,2023-03-15 13:29:27,6.25155405,-75.57536272,6.43,1469.204,23.898,0.000,,14,35,,
T,2023-03-15 13:29:28,6.25155065,-75.57536443,6.43,1469.652,23.898,0.000,,15,34,,
T,2023-03-15 13:29:29,6.25154893,-75.57536491,7.50,1468.099,23.898,0.000,,15,34,,
T,2023-03-15 13:29:30,6.25154851,-75.57536501,8.58,1468.243,23.898,0.000,,15,34,,
T,2023-03-15 13:29:31,6.25154827,-75.57536497,8.58,1468.350,23.898,0.000,,13,34,,
T,2023-03-15 13:29:32,6.25154827,-75.57536497,10.72,1468.484,23.898,0.000,,9,34,,
T,2023-03-15 13:29:33,6.25154827,-75.57536497,12.86,1468.611,23.898,0.000,,9,34,,
T,2023-03-15 13:29:34,6.25154826,-75.57536497,16.08,1471.243,23.898,0.000,,8,34,,
T,2023-03-15 13:29:35,6.25154824,-75.57536498,20.37,1471.080,23.898,0.000,,8,35,,
T,2023-03-15 13:29:36,6.25154824,-75.57536499,25.73,1471.218,23.898,0.000,,8,34,,
T,2023-03-15 13:29:37,6.25154824,-75.57536498,32.16,1471.705,23.898,0.000,,5,34,,
T,2023-03-15 13:29:38,6.25154823,-75.57536498,34.30,1471.722,23.898,0.000,,3,34,,
T,2023-03-15 13:29:39,6.25154823,-75.57536497,33.23,1471.772,23.898,0.000,,5,34,,
T,2023-03-15 13:29:40,6.25154824,-75.57536495,36.45,1471.804,23.898,0.000,,5,34,,
T,2023-03-15 13:29:41,6.25154828,-75.57536491,37.52,1469.373,23.898,0.000,,6,34,,
T,2023-03-15 13:29:42,6.25154828,-75.57536491,40.74,1469.212,23.898,0.000,,6,34,,
T,2023-03-15 13:29:43,6.25154828,-75.57536491,42.88,1469.223,23.898,0.000,,6,35,,
T,2023-03-15 13:29:44,6.25154828,-75.57536494,41.81,1469.222,23.898,0.000,,7,31,,
T,2023-03-15 13:29:45,6.25154828,-75.57536495,41.81,1469.234,23.898,0.000,,8,35,,
T,2023-03-15 13:29:46,6.25154829,-75.57536494,41.81,1469.208,23.898,0.000,,8,35,,
T,2023-03-15 13:29:47,6.25154827,-75.57536495,39.66,1469.147,23.898,0.000,,7,35,,
T,2023-03-15 13:29:48,6.25154826,-75.57536495,32.16,1469.054,23.898,0.000,,8,35,,
T,2023-03-15 13:29:49,6.25154835,-75.57536452,27.87,1468.988,23.898,0.000,,9,34,,
T,2023-03-15 13:29:50,6.25154833,-75.57536450,26.80,1468.947,23.898,0.000,,9,35,,
T,2023-03-15 13:29:51,6.25154821,-75.57536428,25.73,1469.007,23.898,0.000,,9,35,,
T,2023-03-15 13:29:52,6.25152293,-75.57536422,11.79,1469.119,23.898,1.910,150,14,35,,
T,2023-03-15 13:29:53,6.25149102,-75.57531739,9.65,1469.600,23.898,2.260,160,17,35,,
T,2023-03-15 13:29:54,6.25142623,-75.57528177,8.58,1470.271,23.898,2.630,162,18,35,,
T,2023-03-15 13:29:55,6.25138313,-75.57525070,7.50,1471.547,23.898,2.770,161,18,35,,
T,2023-03-15 13:29:56,6.25135356,-75.57525629,5.36,1472.604,23.898,2.150,200,18,35,,
T,2023-03-15 13:29:57,6.25132780,-75.57524687,5.36,1470.478,23.898,1.740,206,19,35,,
T,2023-03-15 13:29:58,6.25130653,-75.57523536,6.43,1470.293,23.898,1.330,213,20,35,,
T,2023-03-15 13:29:59,6.25129479,-75.57522227,6.43,1471.348,23.898,0.900,229,20,35,,
